"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Eif5b",2.51905248470697e-06,-0.252384375125526,0.28,0.739,0.0433125884220517,1.9570273065332e-15,-0.508462508900334,0.252,0.628,3.36491275085319e-11,2.51905248470697e-06,3.91405461306641e-15
"Mrpl28",4.09660027702812e-05,-0.429152274377256,0.12,0.597,0.704369451632214,2.0661694937036e-15,-0.468575214361833,0.079,0.442,3.55257182747397e-11,4.09660027702812e-05,4.13233898740721e-15
"Pdcd5",0.00312750308770137,-0.345568421494237,0.44,0.753,1,2.3782213112423e-15,-0.46434028169754,0.236,0.633,4.08911372255002e-11,0.00312750308770137,4.7564426224846e-15
"Tmsb4x",4.42920662457191e-09,-0.837068894641176,1,0.999,7.61557787028895e-05,2.45444912536799e-15,-0.43552244094714,0.984,0.997,4.22017982615772e-11,4.42920662457191e-09,4.90889825073597e-15
"Mapk3",0.00589026764317911,-0.406675040501593,0.56,0.791,1,2.89556549740541e-15,-0.573083371526601,0.323,0.686,4.97863531623887e-11,0.00589026764317911,5.79113099481083e-15
"Klf6",9.85781921152438e-07,0.88128768493564,0.84,0.793,0.016949534352295,3.04176550687424e-15,0.79574077187166,0.835,0.763,5.23001161251957e-11,9.85781921152438e-07,6.08353101374848e-15
"Rps17",1.13636841515477e-05,-0.650594508204428,0.72,0.905,0.195387185301711,3.69413052458775e-15,-0.639234853346962,0.559,0.801,6.35168802397617e-11,1.13636841515477e-05,7.38826104917551e-15
"Itm2b",0.0357932184533995,-0.345985236648133,0.92,0.906,1,3.97210600750183e-15,-0.561354128197164,0.732,0.925,6.82963906929864e-11,0.0357932184533995,7.94421201500366e-15
"Mtch1",0.000375050424487273,-0.404276575017912,0.28,0.682,1,4.10232743574102e-15,-0.527314607338279,0.173,0.531,7.05354179301311e-11,0.000375050424487273,8.20465487148206e-15
"Irs2",0.00262380556633109,0.383204545112797,0.44,0.247,1,4.42644542094813e-15,1.02252115364701,0.386,0.173,7.61083025677821e-11,0.00262380556633109,8.85289084189623e-15
"Rpl10a",1.06029951507711e-07,-1.1533366253729,0.48,0.88,0.00182307898622358,4.4985732225042e-15,-0.868403706934221,0.433,0.693,7.73484679877373e-11,1.06029951507711e-07,8.9971464450084e-15
"Rpl37",9.23378608665359e-06,-0.790214258442296,0.84,0.957,0.158765717973922,4.58443515957142e-15,-0.616058650250627,0.764,0.911,7.88247781336711e-11,9.23378608665359e-06,9.16887031914283e-15
"Rps10",1.30959090645886e-07,-0.743867586405801,0.92,0.972,0.00225171060456537,5.30281726927931e-15,-0.565194540119449,0.795,0.942,9.11766401279885e-11,1.30959090645886e-07,1.06056345385586e-14
"Vdac2",0.00536336055050277,-0.366279961442481,0.64,0.847,1,6.11458440809428e-15,-0.587539118602474,0.417,0.725,1.05134164312773e-10,0.00536336055050277,1.22291688161885e-14
"Ywhaq",0.000104186717086243,-0.441902315813793,0.24,0.671,1,6.2461477769009e-15,-0.506385532737313,0.15,0.514,1.07396264876034e-10,0.000104186717086243,1.24922955538018e-14
"Slc20a1",0.937239716970084,0.299396024305949,0.28,0.363,1,6.78574408367016e-15,1.01347697813945,0.472,0.252,1.16674083774625e-10,0.937239716970084,1.35714881673402e-14
"mt-Nd2",0.0180943752764451,-0.442473557001087,0.88,0.895,1,6.95359805229429e-15,-0.627629695082439,0.693,0.874,1.19560164911148e-10,0.0180943752764451,1.39071961045885e-14
"Prdx2",1.70894138901069e-06,-0.767064763252349,0.32,0.726,0.0293835382426498,7.65881823186423e-15,-0.581323667327852,0.165,0.531,1.31685720678674e-10,1.70894138901069e-06,1.53176364637283e-14
"Pdia3",0.00219188270244277,-0.435524165998308,0.44,0.715,1,7.83353456125198e-15,-0.554326307574933,0.228,0.593,1.34689793246167e-10,0.00219188270244277,1.56670691225039e-14
"1700017B05Rik",0.000394282879593861,1.14108476642705,0.52,0.329,1,8.01089042161949e-15,0.730387069805542,0.598,0.378,1.37739249909326e-10,0.000394282879593861,1.60217808432389e-14
"Glrx2",7.29280106818175e-05,-0.395492015318657,0.16,0.624,1,8.68598543613083e-15,-0.444736154960014,0.087,0.459,1.49346833588833e-10,7.29280106818175e-05,1.73719708722616e-14
"Ppp2r5c",2.96433476098601e-05,-0.483777541197717,0.24,0.705,0.509687718803935,8.72829279033724e-15,-0.492611703635282,0.189,0.573,1.50074266237059e-10,2.96433476098601e-05,1.74565855806743e-14
"Rtraf",0.00036288543356781,-0.51178824810366,0.44,0.759,1,9.34348828972732e-15,-0.478084067519776,0.173,0.543,1.60651937653572e-10,0.00036288543356781,1.86869765794546e-14
"Uqcr11",0.00458318864206981,-0.41930109733924,0.64,0.82,1,9.98729221780793e-15,-0.577318216864316,0.425,0.724,1.7172150239299e-10,0.00458318864206981,1.99745844356158e-14
"Rpl36a",4.0291351554199e-06,-0.795274003805618,0.68,0.884,0.0692769498622897,1.00816182178721e-14,-0.715275119116058,0.449,0.737,1.73343343638093e-10,4.0291351554199e-06,2.0163236435744e-14
"Eif4ebp2",0.000663918338698594,-0.307721051094767,0.2,0.658,1,1.13069649569745e-14,-0.46675637917904,0.094,0.469,1.9441195547022e-10,0.000663918338698594,2.26139299139488e-14
"Rpl14",2.60207894215297e-08,-1.1150051582218,0.72,0.912,0.000447401453313781,1.15500421241004e-14,-0.744020733832893,0.496,0.763,1.98591424281782e-10,2.60207894215297e-08,2.31000842482007e-14
"Selenos",0.00152398253817654,-0.318149520506041,0.28,0.65,1,1.20438624651625e-14,-0.490507919366172,0.157,0.54,2.07082171226004e-10,0.00152398253817654,2.40877249303247e-14
"Rab9",0.697157808534212,0.32228440706018,0.36,0.427,1,1.324421803642e-14,0.796155959267053,0.472,0.26,2.27721084918206e-10,0.697157808534212,2.64884360728398e-14
"H2afy",1.09464359687405e-05,-0.655956823213759,0.36,0.82,0.188213020046524,1.33295987507173e-14,-0.565319563877333,0.331,0.702,2.29189120919834e-10,1.09464359687405e-05,2.66591975014344e-14
"Tram1",3.08196315231224e-05,-0.447847132457278,0.16,0.637,0.529912744408566,1.35165792502681e-14,-0.455160223355837,0.142,0.516,2.3240406362911e-10,3.08196315231224e-05,2.70331585005361e-14
"Eif3b",5.14013156987139e-05,-0.448385094385811,0.16,0.611,0.883794222123687,1.35730584854088e-14,-0.405653971993129,0.11,0.485,2.33375167598119e-10,5.14013156987139e-05,2.71461169708174e-14
"Olr1",0.00808664747914429,0.562896596261762,0.36,0.192,1,1.44431208823015e-14,0.874653397714567,0.339,0.133,2.48335020450293e-10,0.00808664747914429,2.88862417646028e-14
"Ndufb4",0.000123045888312331,-0.498478159484306,0.4,0.739,1,1.51909795418662e-14,-0.491231557247122,0.213,0.577,2.61193702242848e-10,0.000123045888312331,3.03819590837323e-14
"Snx2",0.00011816259715128,-0.587954725627463,0.28,0.631,1,1.66625298455588e-14,-0.542773631613235,0.22,0.566,2.86495538164538e-10,0.00011816259715128,3.33250596911172e-14
"Vwa5a",0.00286718513903552,-0.337523074034079,0.2,0.522,1,1.72223311579549e-14,-0.455029336086849,0.063,0.413,2.96120761929877e-10,0.00286718513903552,3.44446623159094e-14
"Amdhd2",2.98850746847101e-06,0.81648638962375,0.76,0.488,0.0513843974128906,1.7485951717726e-14,0.934242594717753,0.646,0.49,3.00653453834581e-10,2.98850746847101e-06,3.49719034354517e-14
"Ogdh",0.000261328621555455,-0.321486132248622,0.12,0.55,1,1.75608390286947e-14,-0.437148025818712,0.071,0.429,3.01941066259376e-10,0.000261328621555455,3.51216780573889e-14
"Slpi",0.00153682878357938,1.18657684158574,0.64,0.39,1,1.87379554362826e-14,1.32076656664895,0.693,0.462,3.22180405771442e-10,0.00153682878357938,3.74759108725647e-14
"mt-Atp6",0.00492645720586711,-0.394858976592814,1,0.969,1,1.95655010353107e-14,-0.607601450700714,0.992,0.989,3.36409224801133e-10,0.00492645720586711,3.9131002070621e-14
"Sec24a",0.14975028592774,0.342893872348393,0.4,0.359,1,2.0391171470184e-14,0.71264391961041,0.465,0.251,3.50605802258343e-10,0.14975028592774,4.07823429403675e-14
"Atp5e",5.93541924492825e-05,-0.490608699964644,0.84,0.924,1,2.21021071912304e-14,-0.473433016241213,0.693,0.851,3.80023631046015e-10,5.93541924492825e-05,4.42042143824603e-14
"Ndufa8",2.10617140543034e-05,-0.330155754829522,0.24,0.743,0.362135111449692,2.6698461408224e-14,-0.50005649504041,0.22,0.588,4.59053345453003e-10,2.10617140543034e-05,5.33969228164472e-14
"Atp6v1c1",2.47808016854373e-08,0.969531464320554,0.88,0.587,0.000426081104179408,2.7918635415585e-14,0.93748089608297,0.693,0.553,4.80033017335568e-10,2.47808016854373e-08,5.58372708311691e-14
"Atp5g1",3.61334062172347e-05,-0.708404512307299,0.56,0.794,0.621277786499133,3.04304772097484e-14,-0.618436274541875,0.339,0.662,5.23221625144415e-10,3.61334062172347e-05,6.08609544194958e-14
"Zdhhc18",9.48127297344055e-05,0.924149341864771,0.52,0.293,1,3.09455464295663e-14,0.85607535451396,0.48,0.261,5.32077725309962e-10,9.48127297344055e-05,6.18910928591314e-14
"Sumo2",0.00412962467716644,-0.340326830847462,0.64,0.823,1,3.10810131606167e-14,-0.555401760164434,0.354,0.688,5.34406940283644e-10,0.00412962467716644,6.21620263212324e-14
"Rps5",1.46781876531582e-06,-0.853923933406742,0.92,0.946,0.0252376758508403,3.15280656292301e-14,-0.698195425335645,0.606,0.849,5.42093560428982e-10,1.46781876531582e-06,6.30561312584591e-14
"Spint1",1.24527291484778e-05,-0.71433712607079,0.16,0.627,0.214112224978928,3.590442571925e-14,-0.604780597496431,0.22,0.598,6.17340695816785e-10,1.24527291484778e-05,7.18088514384986e-14
"Cops9",0.0125822021713071,-0.288599598123834,0.64,0.808,1,3.60562641654086e-14,-0.528373767540004,0.362,0.706,6.19951406060035e-10,0.0125822021713071,7.21125283308157e-14
"Bcl2l11",0.00148731263147058,0.647236711289067,0.6,0.475,1,3.69568686023562e-14,0.903285060640307,0.598,0.378,6.35436398748913e-10,0.00148731263147058,7.39137372047109e-14
"Eif1",3.64016532300727e-06,0.68108647125257,1,0.952,0.062589002563787,3.79292275951637e-14,0.456461790412509,0.937,0.955,6.52155139271245e-10,3.64016532300727e-06,7.58584551903259e-14
"Sptssa",3.78782399495782e-05,-0.595980732519156,0.36,0.692,0.651278457693048,3.82583325405472e-14,-0.50629635940514,0.15,0.501,6.57813769702168e-10,3.78782399495782e-05,7.65166650810929e-14
"Etfb",1.59117270157242e-07,-0.829383779258632,0.2,0.72,0.00273586234308361,3.89048418111892e-14,-0.496734839923733,0.157,0.519,6.68929850101586e-10,1.59117270157242e-07,7.78096836223767e-14
"Tsn",0.00249622134414509,-0.373501871665405,0.4,0.693,1,3.97103129613654e-14,-0.437182345121983,0.165,0.544,6.82779121057717e-10,0.00249622134414509,7.94206259227292e-14
"Sirt2",0.146362037839865,0.392940127537985,0.52,0.593,1,3.97498832461865e-14,0.729030107146102,0.646,0.473,6.8345949253493e-10,0.146362037839865,7.94997664923712e-14
"Glud1",2.66860972833603e-05,-0.435869473582406,0.24,0.748,0.458840756690098,4.23067267808006e-14,-0.355282994103988,0.236,0.622,7.27421860269086e-10,2.66860972833603e-05,8.46134535615993e-14
"Atp5j2",5.74844439187312e-06,-0.651837275008097,0.56,0.844,0.0988387528738664,4.29997881218244e-14,-0.552149946127043,0.402,0.71,7.39338356966648e-10,5.74844439187312e-06,8.59995762436467e-14
"Rps27a",1.44521976981418e-06,-0.586040946847217,0.96,0.982,0.024849108722185,4.47266576778991e-14,-0.521065718290746,0.898,0.949,7.69030152113797e-10,1.44521976981418e-06,8.94533153557961e-14
"Myof",0.000400597350105705,-0.626459728698631,0.08,0.438,1,4.59449210647965e-14,-0.670582375976998,0.102,0.437,7.89976972788111e-10,0.000400597350105705,9.18898421295906e-14
"Coro2a",7.81697051742111e-07,-0.683159553611921,0.12,0.658,0.0134404991076538,4.59973362986974e-14,-0.476643708630157,0.189,0.562,7.90878200319803e-10,7.81697051742111e-07,9.19946725973926e-14
"Mgll",6.43226512900395e-05,-0.831120127406509,0.2,0.592,1,4.62235828576188e-14,-0.715524120481741,0.126,0.474,7.94768283653897e-10,6.43226512900395e-05,9.24471657152353e-14
"Eef1g",0.0196587517205378,-0.321661619549465,0.64,0.77,1,4.75043536631008e-14,-0.618772805413718,0.244,0.597,8.16789856883355e-10,0.0196587517205378,9.50087073261992e-14
"Atp6v1a",0.000264200796525146,0.843277581406828,0.76,0.698,1,4.90414716542309e-14,0.702141066383026,0.764,0.683,8.43219063622846e-10,0.000264200796525146,9.80829433084593e-14
"Rps9",2.51598638691672e-08,-0.84969738487553,0.92,0.966,0.000432598699366461,4.97282778744504e-14,-0.54903305362075,0.843,0.935,8.550280097733e-10,2.51598638691672e-08,9.94565557488981e-14
"Galnt1",0.000230273630721301,-0.330828010576225,0.12,0.551,1,5.10548968236308e-14,-0.403255229432989,0.071,0.411,8.77837895985509e-10,0.000230273630721301,1.02109793647259e-13
"Tgfbi",0.000749903743494711,-0.681328163044577,0.24,0.631,1,5.36224168984778e-14,-0.762755735395294,0.362,0.694,9.21983836152427e-10,0.000749903743494711,1.07244833796953e-13
"Atp13a2",0.0146295838751534,-0.353623480975389,0.24,0.478,1,5.70029627657592e-14,-0.462909895782516,0.079,0.422,9.80108941794464e-10,0.0146295838751534,1.14005925531515e-13
"Arpc1b",0.000422873747661648,-0.382619207207081,0.88,0.947,1,6.08406987044066e-14,-0.390079005371091,0.843,0.944,1.04609497352357e-09,0.000422873747661648,1.21681397408809e-13
"Lamtor2",0.000909304328416409,-0.363108536851814,0.48,0.81,1,6.35283131287946e-14,-0.495253922341673,0.378,0.703,1.09230581593649e-09,0.000909304328416409,1.27056626257585e-13
"Ppp1r9b",0.00040141477127675,-0.282022752666989,0.12,0.543,1,6.43738378743691e-14,-0.384500413810832,0.063,0.423,1.1068437684119e-09,0.00040141477127675,1.28747675748734e-13
"Rpl19",1.46126416109087e-06,-0.65425785362771,0.96,0.976,0.0251249759857963,6.95141767324067e-14,-0.534810756661946,0.827,0.931,1.195226754737e-09,1.46126416109087e-06,1.39028353464808e-13
"Ehd1",6.27966149394538e-05,1.10653237414351,0.76,0.676,1,7.26516651940883e-14,1.16813854221471,0.63,0.478,1.24917273134715e-09,6.27966149394538e-05,1.45303330388171e-13
"Rpl7a",3.50152228750695e-08,-0.892274638957468,0.64,0.909,0.000602051742113945,7.33112319427607e-14,-0.498408028170914,0.512,0.799,1.26051332202383e-09,3.50152228750695e-08,1.46622463885516e-13
"Gusb",5.8523971388759e-05,-0.496875071038343,0.24,0.618,1,7.76686309493656e-14,-0.530804159234679,0.189,0.55,1.33543444054339e-09,5.8523971388759e-05,1.55337261898725e-13
"mt-Nd4",0.105723704443478,-0.322123572766599,0.88,0.927,1,7.82234975079805e-14,-0.639942126297197,0.898,0.942,1.34497481615222e-09,0.105723704443478,1.56446995015955e-13
"Mrfap1",0.00105342796732968,-0.508392149262107,0.52,0.795,1,8.30810046140584e-14,-0.461684976551704,0.26,0.627,1.42849479333412e-09,0.00105342796732968,1.6616200922811e-13
"Tnfaip8l2",0.00015730880740797,-0.382309365643481,0.16,0.608,1,8.39333877089212e-14,-0.462489443080086,0.071,0.416,1.44315066826719e-09,0.00015730880740797,1.67866775417835e-13
"Mrps36",0.00144238722630784,-0.333208332460868,0.2,0.59,1,8.44515412380797e-14,-0.398793137336325,0.071,0.418,1.45205980004754e-09,0.00144238722630784,1.68903082476152e-13
"Mdm2",0.0021568972426822,0.665324453827169,0.6,0.503,1,8.52177953979874e-14,1.09525783887087,0.669,0.475,1.465234774073e-09,0.0021568972426822,1.70435590795967e-13
"Psma1",0.000693142624938568,-0.435920102648406,0.36,0.751,1,8.59091544025994e-14,-0.47017108108721,0.205,0.591,1.47712200079829e-09,0.000693142624938568,1.71818308805191e-13
"Ube2r2",0.00306779599560104,-0.307214834198093,0.28,0.676,1,8.83355525705998e-14,-0.365486938138835,0.15,0.52,1.51884149089889e-09,0.00306779599560104,1.76671105141191e-13
"Dnajb14",6.73466799078687e-05,-0.406723612835031,0.16,0.601,1,8.860353720305e-14,-0.376957402247238,0.071,0.408,1.52344921866924e-09,6.73466799078687e-05,1.77207074406092e-13
"Anp32b",0.00203908005527625,-0.396780552332046,0.6,0.833,1,8.92480708907049e-14,-0.544994902613117,0.425,0.728,1.53453133089478e-09,0.00203908005527625,1.78496141781401e-13
"Samhd1",0.00316085120556979,-0.425509692414452,0.44,0.793,1,1.01562555787733e-13,-0.552517744180184,0.315,0.692,1.74626658421427e-09,0.00316085120556979,2.03125111575454e-13
"Rps6ka3",3.0429334133249e-05,-0.443634258898174,0.08,0.553,0.523201971087083,1.10665579276799e-13,-0.42433720983704,0.071,0.416,1.90278397008528e-09,3.0429334133249e-05,2.21331158553585e-13
"Rplp2",5.18350717411804e-07,-0.548665738847252,0.96,0.975,0.00891252223517856,1.1086632586823e-13,-0.460754396014682,0.843,0.947,1.90623560697835e-09,5.18350717411804e-07,2.21732651736447e-13
"Vti1b",0.000389154442511547,-0.365204998426691,0.2,0.608,1,1.11494199143433e-13,-0.427196589252082,0.11,0.466,1.91703126007218e-09,0.000389154442511547,2.22988398286852e-13
"Idh1",5.93111762078089e-06,-0.649838022849953,0.12,0.597,0.101979636371707,1.18358788168009e-13,-0.401521381724744,0.047,0.377,2.03506100376075e-09,5.93111762078089e-06,2.36717576336004e-13
"Slc29a3",6.33540055502644e-05,-0.323362734477278,0.04,0.484,1,1.22265161742953e-13,-0.388886016056647,0.031,0.359,2.10222719100833e-09,6.33540055502644e-05,2.44530323485891e-13
"Arhgdib",0.00735464841226973,-0.384867942173268,0.84,0.902,1,1.30327948710488e-13,-0.585862584947463,0.661,0.889,2.24085875012814e-09,0.00735464841226973,2.6065589742096e-13
"Zfp703",0.0149376613965099,-0.261351156341214,0.16,0.424,1,1.31945681124055e-13,-0.488131507081364,0.071,0.413,2.268674041247e-09,0.0149376613965099,2.63891362248092e-13
"Oxct1",0.000236434357145687,-0.444368415365527,0.2,0.602,1,1.40181338238189e-13,-0.490862052879274,0.134,0.479,2.41027792966742e-09,0.000236434357145687,2.80362676476357e-13
"Serp1",0.00309443116705203,-0.446423448523247,0.76,0.877,1,1.41385651972271e-13,-0.568799097927335,0.551,0.852,2.43098490001122e-09,0.00309443116705203,2.82771303944521e-13
"Rexo2",0.0110047718561955,-0.348930210256943,0.44,0.677,1,1.46862436797725e-13,-0.470879050375333,0.165,0.528,2.52515273830008e-09,0.0110047718561955,2.93724873595428e-13
"Rpl11",2.98199847986822e-07,-0.893808368118611,0.88,0.953,0.00512724818628542,1.47336828063019e-13,-0.624095036247358,0.74,0.878,2.53330942171555e-09,2.98199847986822e-07,2.94673656126015e-13
"Crebrf",0.0510911464592974,0.62367200229108,0.44,0.378,1,1.55606350872298e-13,0.662070518615506,0.417,0.198,2.67549559689829e-09,0.0510911464592974,3.11212701744571e-13
"S100a4",5.51505339028477e-05,-1.11012609349561,0.44,0.731,0.948258279925563,1.5589632505072e-13,-1.02405979237174,0.394,0.638,2.68048141292209e-09,5.51505339028477e-05,3.11792650101416e-13
"Rps12",0.000114051146222539,-0.466616729149209,1,0.971,1,1.57155498475898e-13,-0.497256556026521,0.85,0.951,2.7021316407946e-09,0.000114051146222539,3.14310996951771e-13
"Tmed3",0.000202802277153006,-0.347558533366151,0.16,0.569,1,1.60110819991053e-13,-0.357557340882556,0.039,0.378,2.75294543892616e-09,0.000202802277153006,3.20221639982079e-13
"Rps15",2.56524280694873e-08,-0.848025798956791,0.76,0.94,0.000441067848226765,1.64504632639656e-13,-0.544704027720282,0.693,0.876,2.82849265360625e-09,2.56524280694873e-08,3.29009265279284e-13
"Clec4a2",0.00254666012842345,-0.34460996386002,0.24,0.586,1,1.69520989094553e-13,-0.58120297398879,0.189,0.534,2.91474388649175e-09,0.00254666012842345,3.39041978189077e-13
"Tln1",0.000836163059738304,-0.357815265478193,0.68,0.833,1,1.73772636792294e-13,-0.467965971948627,0.465,0.765,2.98784671700671e-09,0.000836163059738304,3.47545273584558e-13
"Dbi",0.00108386202307363,-0.323772960540737,0.56,0.84,1,1.74304033454227e-13,-0.461836326392134,0.472,0.734,2.99698355121198e-09,0.00108386202307363,3.48608066908424e-13
"1700020I14Rik",0.0122514944977432,-0.316316223769068,0.4,0.704,1,1.88493274009575e-13,-0.479242750681441,0.189,0.554,3.24095335332064e-09,0.0122514944977432,3.76986548019114e-13
"Rpl8",1.73241029005533e-05,-0.641085457068249,0.92,0.953,0.297870625272114,1.91086056453708e-13,-0.552512987052975,0.756,0.886,3.28553365466505e-09,1.73241029005533e-05,3.82172112907378e-13
"Pgls",5.83602183387699e-07,-0.72034001740088,0.28,0.777,0.0100344559411681,1.95306389866012e-13,-0.515768855462576,0.252,0.584,3.35809806735621e-09,5.83602183387699e-07,3.90612779731985e-13
"Rnf149",1.87289884029468e-06,1.08535276550254,0.88,0.762,0.0322026226600266,2.38085101898971e-13,0.798246720719436,0.85,0.745,4.09363524205091e-09,1.87289884029468e-06,4.76170203797885e-13
"Atp6v0b",5.16164201193941e-05,0.463245087734655,0.96,0.858,0.887492727532863,2.49950735459697e-13,0.489704671906287,0.874,0.858,4.29765294549403e-09,5.16164201193941e-05,4.9990147091933e-13
"Far1",2.36726834221388e-05,-0.444878749526149,0.12,0.596,0.407028118760254,2.8721415557596e-13,-0.347020100572897,0.055,0.403,4.93836019097306e-09,2.36726834221388e-05,5.74428311151836e-13
"Card19",4.77657175430015e-07,1.26331942763289,0.88,0.715,0.00821283747434367,2.87595554891368e-13,0.728925061912005,0.795,0.709,4.94491797080218e-09,4.77657175430015e-07,5.75191109782652e-13
"Ybx3",3.38693176447111e-05,-0.536813428876162,0.12,0.567,0.582349047583163,2.88917347923441e-13,-0.490313942557279,0.079,0.403,4.96764488019564e-09,3.38693176447111e-05,5.77834695846797e-13
"Selplg",0.00021931912636415,-0.55531547894818,0.44,0.79,1,3.05929532014523e-13,-0.60664312724245,0.354,0.727,5.26015237345771e-09,0.00021931912636415,6.1185906402895e-13
"Mrps15",0.00100178436566943,-0.354466983473814,0.32,0.654,1,3.1153766965901e-13,-0.395876940916925,0.118,0.47,5.35657869211702e-09,0.00100178436566943,6.23075339317921e-13
"Eef1b2",2.079887951537e-07,-0.990761841671335,0.68,0.886,0.00357615934387271,3.3015079044345e-13,-0.685342816915833,0.512,0.722,5.67661269088468e-09,2.079887951537e-07,6.6030158088679e-13
"Ywhab",0.0103620979468153,-0.295418860787332,0.6,0.818,1,3.30229330662885e-13,-0.510940858257198,0.472,0.75,5.67796311141764e-09,0.0103620979468153,6.6045866132566e-13
"Akr1b3",0.000215992921110507,-0.367942024917101,0.12,0.518,1,3.4056798832929e-13,-0.333633768953888,0.039,0.365,5.8557259913338e-09,0.000215992921110507,6.81135976658462e-13
"Nenf",9.12033234763425e-06,-0.443415900316486,0.04,0.533,0.156814994385223,3.41903900489442e-13,-0.376535482057944,0.047,0.366,5.87869566501546e-09,9.12033234763425e-06,6.83807800978765e-13
"Cox5b",0.000244740343510879,-0.461371408016637,0.6,0.84,1,3.42967966127569e-13,-0.528883919289192,0.409,0.732,5.89699120959741e-09,0.000244740343510879,6.85935932255018e-13
"Swi5",0.000457919641365722,-0.489186718232126,0.48,0.769,1,3.52735806649777e-13,-0.50160088653836,0.283,0.629,6.06493945953627e-09,0.000457919641365722,7.05471613299429e-13
"Lpl",3.37733619267392e-05,-1.79997700538584,0.12,0.557,0.580699184968354,3.56368899985671e-13,-1.59108326698581,0.299,0.582,6.12740686635362e-09,3.37733619267392e-05,7.12737799971212e-13
"Kif1b",0.000353492490248101,-0.3633456636689,0.16,0.549,1,3.75521146116524e-13,-0.390733728775943,0.055,0.389,6.45671058632752e-09,0.000353492490248101,7.51042292232907e-13
"Rab14",0.0151815712140845,-0.26041251661358,0.64,0.834,1,3.77289384039364e-13,-0.488813533090828,0.417,0.741,6.48711366917283e-09,0.0151815712140845,7.54578768078586e-13
"Gm10076",1.95005980210973e-05,-0.5680776152049,0.32,0.764,0.335293282374746,3.7846085306139e-13,-0.503682287916464,0.291,0.614,6.50725590753753e-09,1.95005980210973e-05,7.56921706122636e-13
"Rps18",1.15131637468875e-06,-0.995458912484724,0.88,0.942,0.0197957337463983,3.81304842797625e-13,-0.72439281668599,0.606,0.833,6.55615546706237e-09,1.15131637468875e-06,7.62609685595103e-13
"Eif3l",0.000119882903297742,-0.421165616085111,0.2,0.616,1,3.95645868978603e-13,-0.379948443018435,0.079,0.422,6.8027350712181e-09,0.000119882903297742,7.91291737957048e-13
"Rsrc2",0.0492596730026086,0.572438132794733,0.64,0.658,1,4.19627761777891e-13,0.933343692390682,0.63,0.496,7.21507973600905e-09,0.0492596730026086,8.39255523555605e-13
"Uqcrb",9.75851222950269e-07,-0.684372238754726,0.32,0.78,0.0167787859274069,4.26026870164247e-13,-0.517864223113647,0.291,0.635,7.32510600560407e-09,9.75851222950269e-07,8.52053740328313e-13
"Ube3a",0.0214963754125729,-0.251121511650056,0.36,0.67,1,4.27251741587639e-13,-0.443860866735011,0.173,0.535,7.34616644485787e-09,0.0214963754125729,8.54503483175095e-13
"Atxn7l3b",2.41618738471795e-07,-0.673969016026205,0.2,0.75,0.00415439258928404,4.32328415444254e-13,-0.477125181638126,0.244,0.62,7.4334547751485e-09,2.41618738471795e-07,8.64656830888318e-13
"Rpl37a",5.92920782551916e-08,-0.732045117099585,0.96,0.974,0.00101946799351976,4.34837824484709e-13,-0.500548543009734,0.858,0.937,7.47660155419009e-09,5.92920782551916e-08,8.69675648969229e-13
"Rpl35",5.87127781547057e-06,-0.786690291613301,0.8,0.898,0.100950750759201,4.56318113184038e-13,-0.641769678814917,0.535,0.759,7.84593363808635e-09,5.87127781547057e-06,9.12636226367868e-13
"Ucp2",3.34454126280731e-06,-0.791933296699984,0.48,0.875,0.0575060424727088,4.59361652167834e-13,-0.563464597687583,0.567,0.781,7.89826424737374e-09,3.34454126280731e-06,9.18723304335457e-13
"Cox4i1",0.00438676057545763,-0.325344279421829,0.84,0.94,1,5.26603690847677e-13,-0.427162929026984,0.78,0.905,9.05442386043495e-09,0.00438676057545763,1.05320738169507e-12
"Hdgf",0.00297887572992073,-0.39169429058098,0.44,0.735,1,5.66194052629767e-13,-0.546394875530126,0.299,0.627,9.73514054091621e-09,0.00297887572992073,1.13238810525921e-12
"Anxa6",1.33354245574935e-05,-0.464224635598922,0.04,0.503,0.229289289841542,5.94080374905667e-13,-0.367490210601987,0.031,0.345,1.0214617966128e-08,1.33354245574935e-05,1.18816074981098e-12
"Rpl18",2.21354628934001e-07,-0.918178286819352,0.76,0.951,0.00380597148989121,6.08201231793442e-13,-0.602963076775408,0.748,0.887,1.04574119794564e-08,2.21354628934001e-07,1.21640246358651e-12
"Sh3pxd2b",0.000223103012511583,-0.399495848604888,0.12,0.566,1,6.70856217114059e-13,-0.488232950815233,0.11,0.434,1.15347017970591e-08,0.000223103012511583,1.34171243422767e-12
"5031439G07Rik",0.000736087020186613,-0.331315004879041,0.24,0.627,1,6.92797304719311e-13,-0.418152989819552,0.157,0.529,1.19119568573438e-08,0.000736087020186613,1.38559460943814e-12
"Itm2c",0.000492233773914449,-0.307236690412492,0.2,0.633,1,7.16999076484283e-13,-0.480213526139531,0.118,0.442,1.23280821210708e-08,0.000492233773914449,1.43399815296805e-12
"Fermt3",0.00458412963593777,-0.347917132871244,0.36,0.715,1,7.17038557996099e-13,-0.431322957171696,0.197,0.567,1.23287609661849e-08,0.00458412963593777,1.43407711599168e-12
