"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Knop1",9.50965534453923e-11,-0.255316732983675,0.511,0.534,1.63509013994008e-06
"Slc7a2",9.91052259324226e-11,0.414486787701845,0.829,0.717,1.70401525468207e-06
"Odc1",1.5295057445438e-10,-0.254258777062452,0.511,0.554,2.62983217716861e-06
"Slamf7",3.40726562332199e-10,-0.257014599576875,0.51,0.584,5.85845251273984e-06
"Gdf15",3.85956393027559e-10,-0.335118733068692,0.315,0.406,6.63613422171584e-06
"Ero1l",6.00145513249052e-10,0.304992385132751,0.735,0.577,1.03189019548042e-05
"Bst2",1.03783367600933e-09,-0.338932855442309,0.803,0.785,1.78445122253045e-05
"Id1",1.16058806046775e-09,-0.308733298464527,0.237,0.336,1.99551511116826e-05
"Ifitm3",4.86770758290959e-09,0.47095279912039,0.667,0.55,8.36953641805475e-05
"Hist1h2bc",1.41519872363801e-08,-0.265809595811697,0.46,0.526,0.00024332926854232
"Tnfrsf9",1.60100777037819e-08,0.33636471587887,0.121,0.057,0.000275277276038825
"Gm5483",2.05966568571177e-08,-0.503135045243893,0.241,0.349,0.000354138918001281
"Mmp19",3.02738056702974e-08,-0.384181256233515,0.584,0.611,0.000520527814695093
"Ltf",3.8760087944174e-08,-0.558521745928231,0.041,0.101,0.000666440952112127
"Fabp4",6.29041922532244e-08,-0.475501239882721,0.292,0.398,0.00108157468160194
"Gpcpd1",8.83852125533131e-08,0.259690119267358,0.767,0.61,0.00151969534464167
"Il4ra",1.36478774660712e-07,-0.279353822594545,0.626,0.6,0.00234661605151628
"Cxcl3",2.70238992351316e-07,-0.382706810668753,0.072,0.139,0.00464648923448853
"Pglyrp1",2.90755391119268e-07,-0.4188840580777,0.072,0.135,0.0049992481949047
"Fcgr2b",4.30229735992123e-07,-0.278026411387725,0.919,0.934,0.00739737008064856
"Saa3",1.74519275002516e-06,-0.326363371578566,0.08,0.143,0.0300068441439327
"Mt1",2.7264140949296e-06,-0.365365118542131,0.994,0.982,0.0468779639482196
"Stfa3",3.26788009934479e-06,-0.423923195168115,0.065,0.122,0.0561879304281343
"Mafb",5.80821549348607e-06,0.527645836089364,0.661,0.634,0.0998664571949995
"Bnip3",9.75467608811835e-06,0.274220865407666,0.58,0.465,0.167721900659107
"Rnase4",0.000123248212403663,-0.255458848336326,0.611,0.587,1
"Ccl17",0.000236633332307477,-0.361137708839614,0.264,0.179,1
"Gal",0.000257824446325658,-0.269621189387491,0.151,0.203,1
"Stab1",0.000260637754537636,-0.346093512771265,0.296,0.329,1
"Ifitm1",0.00148553470742662,0.352382031299474,0.667,0.659,1
"Mt2",0.00793079861871852,-0.409272252319625,0.733,0.703,1
"Clec4e",0.0220124940761238,-0.283603080399141,0.52,0.504,1
"Cd36",0.0333822189093,-0.336203571548,0.498,0.491,1
"Chil3",0.0353113246762871,0.690853319985115,0.8,0.82,1
"Pgk1",0.0786910990342576,0.290159088613106,0.939,0.947,1
"Cd74",0.288853748130875,0.825726422341338,0.811,0.807,1
"Ctsk",0.423346729387222,-0.257468355973345,0.317,0.307,1
