"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Creld2",3.35258495348983e-109,0.274092973573788,0.825,0.266,5.76443456903042e-105,2.10623523322709e-58,0.330251772741513,0.762,0.203,3.62146086001066e-54,2.10623523322709e-58,6.70516990697962e-109
"Sae1",4.04708954774819e-108,0.385983020520046,0.947,0.421,6.95856576839824e-104,2.63053237431209e-45,0.346657943318739,0.864,0.309,4.52293736439221e-41,2.63053237431209e-45,8.09417909549635e-108
"Tubb4b",6.55689915728245e-108,0.850918343039558,0.953,0.533,1.12739324110314e-103,1.16529871530254e-51,0.797636949234249,0.946,0.463,2.00361461109119e-47,1.16529871530254e-51,1.31137983145648e-107
"Rps6",6.79744666761672e-108,0.599229620741715,1,0.93,1.16875298003002e-103,1.56304093585326e-75,1.03889059482785,1,0.821,2.6874925851061e-71,1.56304093585326e-75,1.35948933352335e-107
"Jaml",8.65388740807423e-108,0.679494697061905,0.994,0.443,1.48794940094428e-103,1.57455262457304e-60,0.624019520391194,1,0.342,2.70728578269088e-56,1.57455262457304e-60,1.73077748161487e-107
"Arhgap11a",1.19497977608126e-107,0.286259774308493,0.774,0.237,2.05464822699411e-103,1.4090160281095e-55,0.262982748510064,0.646,0.156,2.42266215873148e-51,1.4090160281095e-55,2.38995955216249e-107
"Lsm6",1.30481604754658e-107,0.478310696934341,0.973,0.565,2.24350071215159e-103,4.72758938508507e-59,0.543880738626776,0.959,0.402,8.12861718871526e-55,4.72758938508507e-59,2.60963209509314e-107
"Arl10",2.32788712845543e-102,0.279689022090405,0.864,0.3,4.00256912866627e-98,5.94483553877577e-107,0.328780500850126,0.687,0.108,1.02215502253711e-102,2.32788712845543e-102,1.18896710775514e-106
"Cox5a",7.83081570513383e-107,0.546430982858076,0.997,0.882,1.34643045234071e-102,1.07763794988207e-60,0.741420903686536,1,0.796,1.85289069102723e-56,1.07763794988207e-60,1.56616314102678e-106
"Lta4h",1.13116285441948e-106,0.487876067044262,0.982,0.5,1.94492141188885e-102,1.54937157698378e-45,0.351538124824766,0.905,0.346,2.6639894894659e-41,1.54937157698378e-45,2.26232570883895e-106
"Smc1a",1.22441676548188e-106,0.584767826189779,0.97,0.55,2.10526218656955e-102,3.27434792297603e-48,0.520987176723854,0.959,0.409,5.62991381876499e-44,3.27434792297603e-48,2.44883353096378e-106
"Cltb",1.42356892573549e-105,0.355334768759511,0.917,0.387,2.4476844109096e-101,1.24346476849149e-68,0.440753672635636,0.844,0.245,2.13801332294427e-64,1.24346476849149e-68,2.847137851471e-105
"Anxa6",3.41209932978074e-105,0.491569437861233,0.964,0.476,5.866763587625e-101,2.32083181840493e-54,0.541808835903854,0.891,0.337,3.99043822856544e-50,2.32083181840493e-54,6.8241986595614e-105
"Mfge8",7.90249988458383e-105,0.694040461700675,0.958,0.421,1.35875583015534e-100,1.13172865360102e-48,1.06380003183476,0.946,0.377,1.9458942470016e-44,1.13172865360102e-48,1.58049997691675e-104
"Selenoh",1.14550956607589e-104,0.441734138524508,0.938,0.404,1.96958914791089e-100,9.1167413798713e-89,0.730448164406162,0.925,0.261,1.56753251285507e-84,9.1167413798713e-89,2.29101913215177e-104
"Ppia",2.25514632311164e-104,0.523529844777086,1,0.941,3.87749858795815e-100,3.97497520474082e-52,0.616619568964484,1,0.875,6.83457236703137e-48,3.97497520474082e-52,4.5102926462233e-104
"Trappc5",1.14158231632242e-103,0.413454947081717,0.947,0.44,1.96283663468478e-99,5.30234960787675e-66,0.461920951243397,0.925,0.29,9.11685991578329e-62,5.30234960787675e-66,2.28316463264487e-103
"Serbp1",1.50075500710156e-103,0.548370364430226,0.994,0.808,2.58039815921042e-99,9.11575173285663e-60,0.78336696614254,0.993,0.677,1.56736235294737e-55,9.11575173285663e-60,3.00151001420315e-103
"Rpl3",1.64900561826485e-103,0.670663216620388,1,0.871,2.83530026004458e-99,1.02987003697182e-75,1.12660984453721,1,0.717,1.77075854156934e-71,1.02987003697182e-75,3.29801123652967e-103
"Cyp4f16",1.95488098220714e-103,0.334282331737602,0.875,0.319,3.36122236080696e-99,5.87771050564205e-85,0.418357768224794,0.803,0.176,1.01061354434009e-80,5.87771050564205e-85,3.90976196441433e-103
"Nsd2",2.86356026426636e-103,0.437905615208938,0.929,0.42,4.92360551837959e-99,4.06902157212534e-44,0.364508193007619,0.85,0.312,6.99627569111231e-40,4.06902157212534e-44,5.72712052853279e-103
"Erh",3.60938029271577e-102,0.458839749580999,0.953,0.519,6.20596847529549e-98,1.6031114384373e-65,0.517850434841496,0.891,0.292,2.75638980724909e-61,1.6031114384373e-65,7.21876058543151e-102
"Cd74",5.43335231531568e-102,1.0512631343666,1,0.767,9.34210597095377e-98,4.4062283860426e-83,1.91961455959703,1,0.706,7.57606908696165e-79,4.4062283860426e-83,1.08667046306313e-101
"Lyz2",7.33530265569316e-102,-2.98854106901526,0.947,0.943,1.26123193861988e-97,1.40650044648148e-54,-1.99963969161405,0.973,0.964,2.41833686768025e-50,1.40650044648148e-54,1.46706053113862e-101
"Ddx39",1.041486403035e-101,0.373143376374778,0.92,0.393,1.79073172137838e-97,1.46934126187339e-47,0.367724758312674,0.844,0.289,2.5263853656651e-43,1.46934126187339e-47,2.08297280607004e-101
"Nxt1",1.09949221581305e-101,0.292145983486473,0.852,0.313,1.89046691586896e-97,1.48057294875113e-60,0.286157774942122,0.762,0.197,2.5456971280827e-56,1.48057294875113e-60,2.19898443162608e-101
"Nolc1",1.68325568765534e-101,0.35082527544055,0.831,0.31,2.89418982935458e-97,3.4710357469859e-59,0.438048346276042,0.762,0.215,5.96809886336756e-55,3.4710357469859e-59,3.36651137531071e-101
"Rpl4",2.09025278561765e-101,0.561902005451794,1,0.881,3.59398063959098e-97,3.34430430390061e-73,0.972914595964617,1,0.746,5.75019682012672e-69,3.34430430390061e-73,4.18050557123529e-101
"Cenpa",3.66476440136189e-101,0.85919291984693,0.855,0.382,6.30119591170163e-97,1.43043628339072e-52,0.793043291503256,0.782,0.277,2.45949214566201e-48,1.43043628339072e-52,7.32952880272382e-101
"Ppm1m",5.41135510442853e-101,0.375636889146075,0.941,0.425,9.30428396655442e-97,2.35175275772081e-61,0.433669824938703,0.857,0.264,4.04360369162517e-57,2.35175275772081e-61,1.0822710208857e-100
"Dpysl2",1.75271432908946e-99,0.450765693398709,0.958,0.462,3.01361701743643e-95,2.0221017305562e-47,0.463679665402299,0.891,0.349,3.47680171551834e-43,2.0221017305562e-47,3.50542865817893e-99
"G3bp1",3.89840941900959e-99,0.483362573619662,0.988,0.646,6.70292515504508e-95,7.01909612324614e-46,0.51128333047004,0.973,0.478,1.20686338743094e-41,7.01909612324614e-46,7.79681883801922e-99
"Gna15",5.31176988494734e-99,0.385904192294466,0.89,0.365,9.13305714017846e-95,6.10545115315905e-98,0.604521101515623,0.939,0.237,1.04977127127417e-93,6.10545115315905e-98,1.06235397698947e-98
"Magoh",7.51340871533187e-99,0.422549185018249,0.964,0.501,1.29185549451416e-94,1.90483492162932e-53,0.411883896020444,0.918,0.33,3.27517316424945e-49,1.90483492162932e-53,1.50268174306636e-98
"Rpl14",1.33278186266265e-98,0.582077081455955,1,0.906,2.29158513466216e-94,3.81712207607408e-80,1.1493011301906,1,0.758,6.56315969760178e-76,3.81712207607408e-80,2.66556372532527e-98
"Ccl6",1.36615616517913e-98,-2.53577634240618,0.967,0.953,2.34896891040899e-94,9.39408532518835e-63,-2.28894765472105,0.952,0.98,1.61521903081289e-58,9.39408532518835e-63,2.73231233035824e-98
"Snrpd2",4.48018769470426e-98,0.494339356200205,0.988,0.692,7.7032347222745e-94,3.66220749585225e-54,0.601201104143007,0.993,0.504,6.29679956836836e-50,3.66220749585225e-54,8.96037538940855e-98
"Srsf2",5.79364181924413e-98,0.523786815421696,0.994,0.692,9.96158774400835e-94,2.37091169807589e-35,0.521458550307343,0.98,0.575,4.07654557367169e-31,2.37091169807589e-35,1.15872836384884e-97
"Rps8",1.25108273912868e-97,0.503997140257688,1,0.97,2.15111166165785e-93,2.32744712236041e-75,0.965741655584544,1,0.932,4.00181258218648e-71,2.32744712236041e-75,2.50216547825738e-97
"Rbmxl1",1.35937870335025e-97,0.31408785489894,0.887,0.369,2.33731574254041e-93,1.11155536638857e-59,0.286961123053393,0.782,0.208,1.91120829696852e-55,1.11155536638857e-59,2.71875740670047e-97
"Snrpb",3.21162625834355e-97,0.468493546487119,0.991,0.766,5.5220701885959e-93,5.57229809955939e-37,0.498916752928218,0.98,0.63,9.58100935238242e-33,5.57229809955939e-37,6.42325251668709e-97
"Rbm3",4.36906221976179e-97,0.485361395125128,0.997,0.905,7.51216558065841e-93,2.12699050668366e-46,0.550067411560891,1,0.823,3.65714747719188e-42,2.12699050668366e-46,8.73812443952348e-97
"Fcgr1",1.09688989171693e-96,0.491320587466842,0.887,0.356,1.88599247981809e-92,1.57324262016838e-35,0.279338579137971,0.653,0.205,2.70503336111752e-31,1.57324262016838e-35,2.19377978343389e-96
"Bex3",1.1599203243047e-96,0.286763026231025,0.588,0.149,1.99436700560951e-92,1.90016444575333e-93,0.427522626017127,0.707,0.128,3.26714274802827e-89,1.90016444575333e-93,2.3198406486094e-96
"Snrpf",2.59870197192587e-96,0.519898459560387,0.982,0.692,4.46820817052934e-92,7.50468303571148e-50,0.580487874465972,0.98,0.517,1.29035520116023e-45,7.50468303571148e-50,5.19740394385175e-96
"Prpf19",5.05953134669559e-96,0.30201187278606,0.896,0.373,8.6993581975084e-92,2.64230854870268e-54,0.29441289769295,0.776,0.22,4.54318531863939e-50,2.64230854870268e-54,1.01190626933912e-95
"Rack1",5.401368904271e-96,0.522546638955278,1,0.927,9.28711369400355e-92,1.87159046578978e-74,0.965062823027805,1,0.821,3.21801264687895e-70,1.87159046578978e-74,1.08027378085421e-95
"Mndal",6.84883039417566e-96,0.39739892200179,0.774,0.274,1.17758789797456e-91,6.32133336712147e-75,0.501146463596062,0.762,0.191,1.08689005914287e-70,6.32133336712147e-75,1.36976607883515e-95
"Smc3",7.73512272159185e-96,0.491086982394975,0.955,0.538,1.3299770007505e-91,3.28965004164657e-53,0.483489990498508,0.952,0.362,5.65622428160711e-49,3.28965004164657e-53,1.54702454431837e-95
"Npm3",8.13701772358962e-96,0.343619580821123,0.926,0.406,1.399078827394e-91,1.7205076042287e-71,0.41629145750441,0.905,0.252,2.95824077471083e-67,1.7205076042287e-71,1.62740354471792e-95
"Olfm1",1.29403064015141e-95,0.423600123241063,0.935,0.369,2.22495628267633e-91,1.00133722515638e-35,0.311701253868885,0.884,0.322,1.72169922493388e-31,1.00133722515638e-35,2.58806128030285e-95
"Lyar",1.49133592624824e-95,0.309573302381096,0.878,0.348,2.56420299159122e-91,2.5271257218694e-69,0.419226379076589,0.83,0.225,4.34513996618225e-65,2.5271257218694e-69,2.9826718524965e-95
"Tcerg1",2.20992712463564e-95,0.349868409264629,0.92,0.408,3.79974869809852e-91,1.20995555044333e-49,0.36492394191771,0.878,0.302,2.08039757343226e-45,1.20995555044333e-49,4.41985424927124e-95
"Rpl8",2.34295186524699e-95,0.505995519591454,1,0.95,4.02847143710567e-91,2.23799425453007e-69,0.862448575180848,1,0.883,3.84800732123901e-65,2.23799425453007e-69,4.68590373049392e-95
"Hsp90aa1",3.16969719644934e-95,0.59012347085958,0.994,0.748,5.44997735957499e-91,2.786328334978e-44,0.622134025297618,1,0.672,4.79081293916117e-40,2.786328334978e-44,6.33939439289864e-95
"Usp1",3.38171359868376e-95,0.402848187020724,0.89,0.389,5.81451836157685e-91,3.69375512823447e-43,0.394121388332134,0.816,0.297,6.35104256748635e-39,3.69375512823447e-43,6.76342719736749e-95
"Ckap5",3.70515964175713e-95,0.398190830248408,0.884,0.363,6.37065148803721e-91,6.23772585408037e-49,0.378392241591512,0.81,0.274,1.07251458335058e-44,6.23772585408037e-49,7.41031928351434e-95
"U2af1",6.50590702001988e-95,0.423787961018869,0.961,0.543,1.11862565302222e-90,3.57817939623792e-52,0.493333681111183,0.918,0.365,6.15232165389149e-48,3.57817939623792e-52,1.30118140400397e-94
"Mrto4",7.26916196489675e-95,0.318802172894645,0.914,0.383,1.24985970824435e-90,6.00043860749685e-64,0.366493256813882,0.83,0.232,1.03171541417301e-59,6.00043860749685e-64,1.45383239297935e-94
"Tfrc",9.75371212188886e-95,0.395669018697294,0.831,0.29,1.67705326223757e-90,8.74661219928648e-57,0.487385631645041,0.776,0.22,1.50389250154532e-52,8.74661219928648e-57,1.95074242437779e-94
"Rps18",1.42002570163583e-94,0.619202582967683,1,0.938,2.44159219139265e-90,8.28268218944326e-77,1.17513943722731,1,0.83,1.42412437565287e-72,8.28268218944326e-77,2.84005140327164e-94
"Ctsd",4.01273733293779e-94,-2.60560252842464,0.887,0.891,6.89950057025324e-90,3.47332659588337e-55,-1.96701802211119,0.878,0.935,5.97203774896186e-51,3.47332659588337e-55,8.02547466587561e-94
"Hnrnpd",4.80233168116108e-94,0.527152565380938,0.988,0.659,8.25712909258836e-90,2.45476714026389e-34,0.477779410808465,0.973,0.55,4.22072662096973e-30,2.45476714026389e-34,9.60466336232225e-94
"Snrnp40",5.2149105122267e-94,0.304373979734278,0.92,0.398,8.96651713472259e-90,2.28887083724098e-50,0.296265632174749,0.816,0.252,3.93548451755214e-46,2.28887083724098e-50,1.04298210244535e-93
"Cbx3",6.29982702953179e-94,0.478962757361771,0.985,0.606,1.0831922594577e-89,5.28476454611516e-45,0.495477915843764,0.952,0.425,9.08662416059041e-41,5.28476454611516e-45,1.25996540590636e-93
"Odc1",8.35445151575045e-94,0.456743543946224,0.926,0.439,1.43646439361813e-89,1.09274877003892e-48,0.535017755305007,0.946,0.395,1.87887223520492e-44,1.09274877003892e-48,1.67089030315009e-93
"Npm1",1.37815219216526e-93,0.580587652452299,0.997,0.823,2.36959487920894e-89,5.54143158910246e-70,1.01199996695305,1,0.659,9.52793747430276e-66,5.54143158910246e-70,2.75630438433051e-93
"Nop16",6.73576242584795e-88,0.270937217274701,0.852,0.324,1.1581469915003e-83,1.53400582741313e-93,0.481210104065899,0.776,0.163,2.63756961965413e-89,6.73576242584795e-88,3.06801165482622e-93
"Mbnl1",3.04567438762317e-93,0.593032123721943,0.997,0.807,5.23673254207928e-89,8.67019098672027e-59,0.838869437280844,0.993,0.732,1.49075263825668e-54,8.67019098672027e-59,6.09134877524641e-93
"Rps17",3.1263220064205e-93,0.472676583502532,1,0.899,5.3753980578394e-89,2.56700253409785e-66,0.795451605850418,1,0.797,4.41370415712784e-62,2.56700253409785e-66,6.252644012841e-93
"Ifitm1",3.30127054053197e-93,0.886524349025093,1,0.773,5.67620456739067e-89,6.38633662904967e-38,0.694491737876319,1,0.761,1.0980667199988e-33,6.38633662904967e-38,6.60254108106396e-93
"Rwdd1",9.34857316602213e-93,0.540873298038654,0.991,0.723,1.60739367016585e-88,7.50751516082599e-40,0.577322916630336,0.986,0.604,1.29084215675242e-35,7.50751516082599e-40,1.86971463320444e-92
"Rps2",1.06593823363091e-92,0.535616197262218,1,0.94,1.83277419890499e-88,1.93665617843087e-58,0.757357367642725,1,0.875,3.32988663319404e-54,1.93665617843087e-58,2.13187646726181e-92
"Lsm5",1.23749330844424e-92,0.409714562994193,0.97,0.557,2.12774599453902e-88,2.65618591451911e-56,0.444104071492638,0.952,0.351,4.56704606142415e-52,2.65618591451911e-56,2.47498661688849e-92
"Cd2ap",1.48794237114829e-92,0.310701273911484,0.902,0.361,2.55836811295236e-88,5.99878157309223e-86,0.383505024744422,0.803,0.179,1.03143050367748e-81,5.99878157309223e-86,2.97588474229658e-92
"Ybx3",2.95663012226873e-92,0.480586356282175,0.964,0.543,5.08362983222885e-88,6.90626874881416e-58,0.65662173557127,0.952,0.395,1.18746384867111e-53,6.90626874881416e-58,5.91326024453751e-92
"Arpc5l",3.11383009438116e-92,0.424694112803172,0.988,0.608,5.35391946427897e-88,1.36034833309873e-42,0.474771091270454,0.918,0.413,2.33898292392996e-38,1.36034833309873e-42,6.22766018876239e-92
"Fkbp3",4.98381464102305e-92,0.39119068026745,0.95,0.473,8.56917089377504e-88,3.57110817849927e-57,0.453318403286079,0.932,0.328,6.14016340211164e-53,3.57110817849927e-57,9.967629282046e-92
"Ssrp1",5.43367306320237e-92,0.444558862414664,0.967,0.568,9.34265746487015e-88,8.32953051161036e-46,0.473034209699339,0.925,0.404,1.43217947616628e-41,8.32953051161036e-46,1.08673461264047e-91
"Hint1",5.98934852504215e-92,0.476777516824798,0.994,0.835,1.02980858539575e-87,1.34326672748376e-51,0.684966194036656,1,0.691,2.30961281123558e-47,1.34326672748376e-51,1.19786970500844e-91
"Rogdi",4.20179706849954e-77,0.266074912594411,0.923,0.377,7.22456987957811e-73,8.32791954253875e-92,0.432853523276032,0.844,0.178,1.43190248614411e-87,4.20179706849954e-77,1.66558390850775e-91
"Apex1",1.29583398302719e-91,0.301134709566679,0.798,0.289,2.22805695041695e-87,3.13156230660341e-65,0.337134889885858,0.714,0.174,5.3844082299739e-61,3.13156230660341e-65,2.5916679660544e-91
"Ybx1",5.19462734599158e-91,0.4459610050912,1,0.925,8.93164225869793e-87,7.08176765732837e-44,0.519217839563612,1,0.854,1.21763913100104e-39,7.08176765732837e-44,1.03892546919831e-90
"Med30",5.25130912200971e-91,0.312604404749038,0.881,0.378,9.02910090438349e-87,5.67716158037404e-55,0.299256156551402,0.769,0.216,9.76131162129512e-51,5.67716158037404e-55,1.05026182440195e-90
"Nudt21",7.61922671295826e-91,0.399948382429396,0.982,0.577,1.31004984102604e-86,4.45792980558151e-46,0.413853999924971,0.884,0.35,7.66496450771685e-42,4.45792980558151e-46,1.52384534259166e-90
"Uck2",8.04483991460628e-91,0.386508664648826,0.958,0.475,1.3832297749174e-86,1.42818910699985e-49,0.394335672544703,0.925,0.343,2.45562835057554e-45,1.42818910699985e-49,1.60896798292127e-90
"Csrp1",9.88656480834895e-91,0.339521963875624,0.869,0.366,1.69989595314752e-86,1.60309192704398e-40,0.277946164262621,0.748,0.242,2.75635625935942e-36,1.60309192704398e-40,1.97731296166977e-90
"Cebpb",1.71511087374905e-90,-1.81850034093307,0.593,0.815,2.94896163632412e-86,2.47562958366964e-54,-1.63453839855805,0.633,0.888,4.25659750616158e-50,2.47562958366964e-54,3.43022174749807e-90
"Ppm1g",2.40362195216635e-90,0.352859515729927,0.923,0.441,4.13278758455483e-86,8.81981343297384e-50,0.354903058516933,0.823,0.276,1.51647872166552e-45,8.81981343297384e-50,4.80724390433266e-90
"Ifitm3",2.817362408552e-90,0.957052885539093,0.997,0.708,4.84417292526431e-86,1.2929433362703e-53,1.33743896632069,0.952,0.555,2.22308677238315e-49,1.2929433362703e-53,5.63472481710403e-90
"Rpl10a",3.30017942368866e-90,0.590744102841038,1,0.872,5.67432850109028e-86,4.20014528582773e-77,1.17088645156866,1,0.688,7.22172980445221e-73,4.20014528582773e-77,6.60035884737741e-90
"Manf",8.67498601304314e-90,0.52247123156038,0.985,0.607,1.49157709508264e-85,4.45465845917855e-42,0.537229110289594,0.993,0.486,7.6593397547116e-38,4.45465845917855e-42,1.73499720260865e-89
"Trp53",1.21221878914542e-89,0.340087684245602,0.941,0.458,2.08428898605663e-85,1.85377119661294e-48,0.338673596700876,0.83,0.278,3.18737419545629e-44,1.85377119661294e-48,2.42443757829083e-89
"Rif1",1.25104320955008e-89,0.302138525456436,0.801,0.283,2.15104369450041e-85,1.57169676187702e-56,0.321060757727892,0.707,0.183,2.70237541237135e-52,1.57169676187702e-56,2.50208641910016e-89
"Gabarap",1.3685514903839e-89,-0.614387295925504,0.997,0.935,2.35308743256608e-85,1.8268579511888e-42,-0.698455978682863,0.993,0.942,3.14109956127403e-38,1.8268579511888e-42,2.73710298076781e-89
"Snrpe",2.3624220413595e-89,0.473368834532092,0.985,0.769,4.06194845791352e-85,5.43992105295866e-45,0.579836314374052,0.993,0.622,9.35340025845711e-41,5.43992105295866e-45,4.72484408271894e-89
"Smdt1",2.92930550056442e-89,0.495935195940274,0.994,0.848,5.03664787767046e-85,9.71755855184691e-39,0.532019445633455,1,0.768,1.67083701740456e-34,9.71755855184691e-39,5.85861100112879e-89
"Fbl",3.60623143527594e-89,0.417218906916343,0.97,0.527,6.20055432981346e-85,6.22088605059963e-60,0.566040562056463,0.925,0.36,1.0696191475401e-55,6.22088605059963e-60,7.21246287055199e-89
"Hist1h1e",5.22908241150179e-89,0.803485770529655,0.846,0.389,8.99088429833617e-85,9.18373429896355e-46,0.589037774040012,0.741,0.238,1.57905127536379e-41,9.18373429896355e-46,1.04581648230036e-88
"Jpt1",6.36040976714331e-89,0.567928281979434,0.991,0.754,1.09360885536262e-84,2.54577156510519e-43,0.620295582851613,0.993,0.618,4.37719962904186e-39,2.54577156510519e-43,1.27208195342868e-88
"Osgep",1.05379653509485e-88,0.339922284265951,0.955,0.491,1.81189776244208e-84,8.17162270724872e-41,0.305392189364998,0.83,0.312,1.40502880828435e-36,8.17162270724872e-41,2.1075930701897e-88
"Hspa14",1.18104687954706e-88,0.307512378723564,0.926,0.429,2.03069200469321e-84,1.94837816961184e-46,0.28389701004378,0.844,0.288,3.3500414248306e-42,1.94837816961184e-46,2.36209375909409e-88
"Stip1",1.70942821518592e-88,0.331518416028281,0.911,0.426,2.93919087319067e-84,2.34545754847251e-44,0.32474430169726,0.864,0.311,4.03277970884363e-40,2.34545754847251e-44,3.41885643037187e-88
"Parp1",2.61540641708039e-88,0.33018308246064,0.869,0.379,4.49692979352802e-84,7.89894396185166e-73,0.44503504515168,0.844,0.233,1.35814442480077e-68,7.89894396185166e-73,5.23081283416075e-88
"Hsp90ab1",6.58792851033856e-88,0.50015746523208,1,0.917,1.13272842806761e-83,3.69839076726632e-64,0.811347135593874,1,0.854,6.35901308523772e-60,3.69839076726632e-64,1.3175857020677e-87
"Cct5",6.64898779658159e-88,0.454645132701223,0.985,0.68,1.14322696174424e-83,1.1817838203672e-50,0.590428918874211,0.973,0.488,2.03195910073936e-46,1.1817838203672e-50,1.32979755931633e-87
"Pfkp",8.58735642617038e-88,0.464199187990099,0.976,0.58,1.47651006391573e-83,3.58288503792624e-45,0.522427140332235,0.939,0.416,6.16041253421037e-41,3.58288503792624e-45,1.71747128523407e-87
"Slc4a7",4.59705386578776e-68,0.265992113382731,0.837,0.365,7.90417441683547e-64,3.19395251594717e-87,0.561423095261147,0.837,0.204,5.49168195591956e-83,4.59705386578776e-68,6.38790503189434e-87
"Hnrnpab",4.21743009840944e-87,0.512997978047131,0.985,0.71,7.2514493112052e-83,2.8627412146622e-38,0.539768648914816,0.986,0.629,4.92219724449019e-34,2.8627412146622e-38,8.43486019681881e-87
"Atp5g1",6.7742674987082e-87,0.525660083712717,0.979,0.782,1.16476755372789e-82,2.50712964915428e-45,0.668556646357952,0.993,0.656,4.31075871875586e-41,2.50712964915428e-45,1.35485349974166e-86
"Baiap2",8.42235419698385e-87,0.301693568658579,0.896,0.36,1.4481395806294e-82,1.47932497604061e-52,0.454027870266987,0.891,0.322,2.54355136380423e-48,1.47932497604061e-52,1.68447083939677e-86
"Uchl5",4.90792569402104e-86,0.274131559496333,0.902,0.394,8.43868743829977e-82,1.62586409222674e-48,0.335356120054937,0.837,0.284,2.79551072017465e-44,1.62586409222674e-48,9.81585138804198e-86
"Dnajc2",6.36493712170951e-86,0.406988397026253,0.967,0.558,1.09438728870673e-81,2.47274627894669e-50,0.54033195247264,0.925,0.391,4.25163995202094e-46,2.47274627894669e-50,1.27298742434192e-85
"Cgnl1",2.53493651434861e-85,0.342690750442122,0.914,0.392,4.358569842771e-81,8.79019175093047e-81,0.497055660373451,0.796,0.184,1.51138556965499e-76,8.79019175093047e-81,5.0698730286973e-85
"Trim28",4.38047796086669e-85,0.271776206178872,0.896,0.392,7.53179380591419e-81,2.55025996542773e-49,0.281167206155773,0.796,0.248,4.38491698455643e-45,2.55025996542773e-49,8.76095592173348e-85
"Fdps",6.01964242726443e-85,0.443130468662894,0.955,0.469,1.03501731894385e-80,6.49365379870218e-34,0.364702238229359,0.898,0.393,1.11651883414885e-29,6.49365379870218e-34,1.20392848545289e-84
"Dbnl",1.233246654942e-84,0.420417869086065,0.976,0.621,2.12044429850727e-80,1.52238515969917e-38,0.41610867788211,0.952,0.467,2.61758904358675e-34,1.52238515969917e-38,2.46649330988398e-84
"Cdk4",1.46381608106517e-84,0.409727787914649,0.938,0.503,2.51688536978345e-80,6.63368646637032e-45,0.407179215566387,0.891,0.348,1.14059605102771e-40,6.63368646637032e-45,2.92763216213037e-84
"Btg1",1.65865359181903e-84,-1.24786770850986,0.917,0.892,2.85188898577364e-80,1.81366698834257e-35,-1.28655907531303,0.81,0.862,3.11841901975622e-31,1.81366698834257e-35,3.31730718363806e-84
"Fcgrt",1.61314339193392e-76,0.334519441574347,0.893,0.387,2.77363874809119e-72,1.98300147010588e-84,0.451759546823618,0.782,0.166,3.40957272770004e-80,1.61314339193392e-76,3.96600294021172e-84
"Ssr4",8.00641176252683e-84,0.509645902114792,0.994,0.765,1.37662243844886e-79,2.89869517242354e-53,0.758698171673654,0.993,0.59,4.98401647946503e-49,2.89869517242354e-53,1.60128235250536e-83
"Abhd17a",1.00232174906062e-83,0.398234609271945,0.979,0.594,1.72339201533483e-79,1.78847771032492e-51,0.529792552351358,0.959,0.426,3.07510857513267e-47,1.78847771032492e-51,2.00464349812122e-83
"Supt16",1.8967993647671e-83,0.428809696058706,0.961,0.599,3.26135682778055e-79,3.37125386433672e-35,0.401271249037759,0.918,0.457,5.79653389434057e-31,3.37125386433672e-35,3.79359872953425e-83
"Rps7",2.12974142063173e-83,0.563021435839274,1,0.944,3.66187739863419e-79,1.45090307531186e-76,1.12305722328981,1,0.842,2.49468274769121e-72,1.45090307531186e-76,4.2594828412635e-83
"Bri3bp",1.22533788720098e-82,0.40422909831294,0.973,0.573,2.10684596325337e-78,5.75476811563112e-62,0.5598543900926,0.973,0.372,9.89474829801615e-58,5.75476811563112e-62,2.45067577440195e-82
"Cdk2ap1",3.34714379613749e-82,0.291083362283086,0.944,0.463,5.75507904307881e-78,1.05694853676737e-43,0.292586184964887,0.81,0.283,1.81731731411782e-39,1.05694853676737e-43,6.69428759227496e-82
"C1qc",4.29254394310442e-82,0.581774147317831,0.774,0.262,7.38060005577374e-78,1.32226201910122e-46,0.678505344474002,0.605,0.162,2.27349731564264e-42,1.32226201910122e-46,8.58508788620888e-82
"Rpl32",5.7149079528996e-82,0.516021530648282,1,0.959,9.82621273421557e-78,2.65095559227212e-71,0.981326196314835,1,0.889,4.55805304535269e-67,2.65095559227212e-71,1.14298159057992e-81
"Srpk1",7.96871979293558e-82,0.31503169279353,0.944,0.445,1.37014168119734e-77,2.03498008226661e-49,0.36934088618968,0.844,0.29,3.49894475344921e-45,2.03498008226661e-49,1.59374395858714e-81
"Bub3",1.28794836042202e-81,0.447068613270023,0.955,0.562,2.21449841090962e-77,3.24467020391559e-38,0.439393734981125,0.884,0.395,5.57888594861246e-34,3.24467020391559e-38,2.57589672084407e-81
"Stoml2",1.67067606754504e-81,0.292891467880426,0.926,0.446,2.87256043053694e-77,3.62673499810759e-57,0.34161288969835,0.878,0.279,6.23580815574619e-53,3.62673499810759e-57,3.34135213509011e-81
"Rps20",2.26796254801401e-81,0.482611522208656,1,0.956,3.8995348050553e-77,3.76985391905334e-77,1.05697262017915,1,0.899,6.48188682842031e-73,3.76985391905334e-77,4.53592509602808e-81
