"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Nap1l1",1.18775470342567e-91,0.304104335804528,0.471,0.209,2.04222543707009e-87
"Lamtor2",1.93968024777265e-91,0.324085774422546,0.741,0.471,3.33508621802029e-87
"Rplp0",3.19731309100866e-91,0.321126931429827,0.945,0.892,5.49746012868029e-87
"Tpd52",5.76060804883906e-91,-0.425304348866359,0.735,0.769,9.90478947917388e-87
"Rpn2",2.09228282680817e-90,0.259045119121895,0.485,0.214,3.59747109241397e-86
"Sirpb1c",2.68365296554393e-90,-0.601240222480061,0.341,0.488,4.61427290895623e-86
"Egln3",3.04842180374267e-90,-0.609627169525554,0.303,0.482,5.24145644935514e-86
"1700017B05Rik",8.65476686574329e-90,0.364432892349267,0.454,0.201,1.4881006148959e-85
"Plekhb2",9.66485110249018e-90,0.26734457085421,0.353,0.128,1.66177449856216e-85
"2010005H15Rik",1.52213862151728e-89,-1.22906648519682,0.23,0.405,2.61716514583682e-85
"Psen2",1.69613669424886e-89,0.292952344405749,0.338,0.12,2.91633743209149e-85
"Lsp1",2.20986632331413e-89,-0.399260992791277,0.748,0.811,3.79964415630632e-85
"Plcb2",2.95315791698296e-89,0.284804758752785,0.362,0.136,5.0776597224605e-85
"Rpl31",3.14179738266167e-89,0.314520464707877,0.766,0.515,5.40200641974847e-85
"Idh1",5.36184885946513e-89,0.267077751263598,0.287,0.088,9.21916292896435e-85
"Samsn1",8.68578551211117e-89,-0.660216719221744,0.376,0.513,1.4934339609524e-84
"Rpl24",1.5177035381935e-87,0.311693552315638,0.897,0.783,2.6095394635699e-83
"Rpl29",2.19229297556804e-87,0.335204047518001,0.79,0.601,3.76942854219168e-83
"Msr1",3.81995726490759e-87,0.385269182444636,0.404,0.178,6.5680345212821e-83
"Id1",4.86775678330125e-87,-0.632618949118531,0.376,0.533,8.36962101320816e-83
"Gpr141",5.2656538557357e-87,-0.456825484883045,0.654,0.734,9.05376523955196e-83
"Tmed5",7.0792288104965e-87,0.256940986085603,0.495,0.229,1.21720260167677e-82
"S100a10",2.5842408681225e-86,0.357429976559028,0.683,0.441,4.44334374864983e-82
"Por",4.29815392473001e-86,0.398813540033662,0.493,0.242,7.39024585818078e-82
"Dhrs7",5.6961509985534e-86,-0.675620826692914,0.369,0.491,9.79396202691271e-82
"Mat2a",6.03658687835979e-86,0.252102784762686,0.366,0.14,1.03793074786518e-81
"Myh9",1.47385616017907e-85,-0.384951430504374,0.792,0.818,2.53414828181189e-81
"Frrs1",1.7877088260993e-85,0.292370041877002,0.553,0.276,3.07378655559513e-81
"Mgat4b",5.13679633533796e-85,0.276705289962555,0.306,0.103,8.83220761898009e-81
"Sgk1",5.39150275158326e-85,0.479520096485908,0.286,0.094,9.27014983107226e-81
"Rnh1",6.57554433548669e-85,0.402003257035021,0.765,0.512,1.13059909304358e-80
"Anxa2",7.31904789291896e-85,-0.391419139434696,0.776,0.815,1.25843709470849e-80
"Rpl35a",3.16865885490825e-84,0.257214590731414,0.963,0.911,5.44819203512925e-80
"2310001H17Rik",3.32368751103962e-84,-0.60857932692653,0.229,0.392,5.71474830648153e-80
"Dab2",5.15328144129188e-84,0.283206894851201,0.635,0.353,8.86055211015725e-80
"Hspa8",1.00042292271617e-83,0.300034282034453,0.835,0.647,1.72012717331819e-79
"Il18rap",1.08072807233403e-83,-0.546237500552257,0.105,0.256,1.85820384757113e-79
"Mtss1",2.96021693640447e-83,0.307113904207806,0.465,0.214,5.08979700045385e-79
"Mapk13",2.99189802639131e-83,-0.535522141285877,0.185,0.344,5.14426946657723e-79
"Trem1",5.64914890154524e-83,-0.555697428254514,0.115,0.264,9.71314662131689e-79
"Rps5",8.81545868526787e-83,0.32804736696456,0.866,0.721,1.51572996634496e-78
"Sqstm1",1.61000037507174e-82,0.499956455387077,0.507,0.266,2.76823464489835e-78
"Rasgrp4",3.9228967995138e-82,-0.580113116269491,0.315,0.461,6.74502875708403e-78
"mt-Nd4",5.02875148252164e-82,0.266281254217192,0.956,0.891,8.6464352990477e-78
"Slc43a2",8.20816929533606e-82,0.353877005067695,0.707,0.438,1.41131262864008e-77
"Myadm",1.99199789166546e-81,-0.5268573093838,0.444,0.557,3.4250411749296e-77
"mt-Cytb",2.05511418120401e-81,0.252055986218276,0.956,0.897,3.53356332316218e-77
"Cd47",2.22852033107259e-81,-0.377904318247526,0.77,0.804,3.83171785724621e-77
"Rps27l",2.2322241049757e-81,0.257525142734916,0.875,0.672,3.83808612609522e-77
"Myl12b",2.37056082701244e-81,-0.350078757430659,0.794,0.814,4.07594228596519e-77
"mt-Nd4l",3.30312349665988e-81,0.287248954413411,0.616,0.343,5.679390540157e-77
"Tmem189",3.36604239528257e-81,0.334510999641805,0.666,0.385,5.78757329444886e-77
"Metap2",5.05705968756706e-81,0.266276582851321,0.564,0.29,8.6951084268028e-77
"Lrp12",5.25908978809762e-81,0.334417391068937,0.632,0.358,9.04247898165505e-77
"Eif3e",5.46906242340927e-81,0.252516048157066,0.481,0.225,9.40350593080989e-77
"Ly6e",5.66982982596772e-81,-0.461646111853897,0.702,0.774,9.74870540276891e-77
"Alcam",1.06448260877739e-80,0.310764110792203,0.579,0.31,1.83027139753185e-76
"Hpgds",1.33859424087278e-80,0.312073455625308,0.303,0.106,2.30157893775666e-76
"Gnaq",2.12323192148348e-80,0.280934977200417,0.523,0.259,3.65068496579869e-76
"Pirb",3.81478456580958e-80,-0.478574151173824,0.558,0.642,6.55914058245299e-76
"Rpl23a",5.4488784091925e-80,0.325222951014032,0.854,0.688,9.36880153676559e-76
"Plp2",9.78910067774572e-80,-0.514911222225988,0.441,0.549,1.6831379705316e-75
"Atp6v0e",1.39778451625364e-79,0.311169936966103,0.897,0.739,2.4033506972465e-75
"Rps12",2.11302811988378e-79,0.261528578740359,0.964,0.936,3.63314054932817e-75
"Mgst2",4.64292061351889e-79,0.26808739237314,0.328,0.126,7.98303770288438e-75
"Gba",1.47408502197047e-78,0.25390940015832,0.308,0.111,2.53454178677602e-74
"Tuba1b",2.65316696384613e-78,0.279671909867227,0.542,0.284,4.56185527763704e-74
"Vsir",5.64178346885056e-78,-0.446722438799658,0.623,0.677,9.70048249634165e-74
"Grn",7.61642390908603e-78,0.311233597144383,0.828,0.61,1.30956792692825e-73
"Ctsh",9.76192639279729e-78,0.27437712340247,0.559,0.299,1.67846562397757e-73
"Gde1",1.23272488935844e-77,0.266616480932329,0.348,0.14,2.1195471747629e-73
"G3bp1",1.308342772056e-77,0.253953587020558,0.445,0.203,2.24956456227309e-73
"Snx2",2.13867602780818e-77,0.261305716238933,0.448,0.211,3.67723956221338e-73
"Ypel3",3.17959936177303e-77,-0.518628343241691,0.472,0.571,5.46700314263254e-73
"Ccr5",6.76397346049872e-77,0.384752602138208,0.309,0.12,1.16299759679815e-72
"Cpne2",7.96411968401706e-77,0.258741076240177,0.322,0.121,1.36935073846989e-72
"Fth1",3.51206834542897e-76,0.393625892509252,0.999,1,6.03865031313056e-72
"Ptprc",5.08360663203401e-75,-0.349025546772885,0.823,0.839,8.74075324311928e-71
"Fpr1",1.54860977874939e-74,-0.601622608802599,0.22,0.372,2.66267965358169e-70
"Upp1",5.2869258843474e-74,-0.544892092915376,0.564,0.636,9.09034036554691e-70
"Gpsm3",5.80445173308915e-74,-0.43932385423038,0.625,0.665,9.98017430987348e-70
"Gng12",1.45625145663014e-73,0.3141977643721,0.517,0.278,2.50387875452987e-69
"Cd53",1.92100389922303e-73,0.344529893666848,0.925,0.802,3.30297410432407e-69
"Dstn",2.97904372198778e-73,0.34864815344271,0.668,0.424,5.12216777558579e-69
"Ldha",3.44551732014084e-73,0.353975989248899,0.787,0.58,5.92422248025016e-69
"Hsp90b1",3.88722606025182e-73,0.3132286771471,0.712,0.454,6.68369648799697e-69
"Rab1a",8.74189428076048e-73,0.276829444511531,0.558,0.299,1.50308130263396e-68
"Atp6v1g1",9.47460894579011e-73,0.28364944041627,0.938,0.839,1.62906426213915e-68
"Pdia6",1.32112434592264e-72,0.270652682175119,0.427,0.2,2.27154120037938e-68
"Zyx",1.98990370661901e-72,-0.502598903076673,0.457,0.558,3.42144043316073e-68
"Ak2",2.04651141356087e-72,0.251583906099328,0.372,0.16,3.51877172447657e-68
"Tma16",3.18951392939693e-72,0.310188040070714,0.31,0.121,5.48405025020508e-68
"Pygl",2.45803687571779e-71,-0.391226619271556,0.704,0.727,4.22634860410917e-67
"Gcnt1",3.11870983960054e-71,-0.559659298614111,0.298,0.43,5.36230969820917e-67
"Cotl1",1.44304397826879e-70,-0.31927712371903,0.818,0.843,2.48116981623535e-66
"Dmxl2",3.94824157595708e-70,-0.507942244102984,0.555,0.617,6.7886065657006e-66
"Nampt",5.8073675162493e-70,0.305964998929083,0.507,0.265,9.98518770743904e-66
"Camk2d",9.22612464532982e-70,0.277428573781431,0.394,0.179,1.58633987151801e-65
"Selenof",9.90569183126342e-70,0.266757654927121,0.688,0.429,1.70318465346743e-65
"Ckap4",2.04990727225693e-69,-0.594021462686551,0.39,0.495,3.52461056391857e-65
"Lat2",2.6016049456658e-69,0.275851184812118,0.334,0.139,4.47319954357777e-65
"Sod2",9.28200050150928e-69,0.383110319151297,0.713,0.469,1.59594716622951e-64
"Itpr2",9.62155080527507e-69,0.419183599477906,0.351,0.157,1.654329445459e-64
"2010111I01Rik",2.24803254906361e-68,0.254612923876674,0.461,0.229,3.86526716485996e-64
"Son",2.50375254360159e-68,-0.352712986288512,0.796,0.809,4.30495212346857e-64
"Slc25a3",4.28755348824498e-68,0.276524579204406,0.692,0.442,7.37201946768842e-64
"Prdx5",6.22954580486116e-68,-0.263107493286578,0.919,0.949,1.07110810568783e-63
"Rilpl2",6.37532462867678e-68,0.283959454590391,0.279,0.104,1.09617331665469e-63
"Cyb5a",7.79346601060837e-68,0.284556119790899,0.565,0.32,1.340008545864e-63
"Glipr2",4.67740136554657e-67,-0.484955260044052,0.442,0.536,8.04232390792077e-63
"Gnb1",6.69814161562737e-67,0.267224103231677,0.806,0.564,1.15167846939097e-62
"Ptp4a2",9.77340346752971e-67,0.282662388052606,0.78,0.54,1.68043899220706e-62
"Btg2",1.18360025934398e-66,-0.539603710453574,0.372,0.49,2.03508228591605e-62
"Igf2r",2.40803411709946e-66,0.280494135241593,0.328,0.137,4.14037386094082e-62
"Rpl21",2.72176744077149e-66,0.257746817497983,0.886,0.777,4.67980693766249e-62
"St8sia4",3.59506644936478e-66,-0.606204924891955,0.314,0.438,6.1813572530378e-62
"Eif2s2",9.36344075329973e-66,0.250435083975179,0.641,0.388,1.60995000312236e-61
"Rpl7a",1.0887584944718e-65,0.281805290718393,0.81,0.623,1.87201135539481e-61
"Mbnl1",1.35052468416807e-65,0.276760082968921,0.721,0.472,2.32209214195858e-61
"Ifi204",1.71122062390458e-65,-0.582639561071635,0.152,0.289,2.94227274074154e-61
"AC110211.1",3.1965171990892e-65,-0.465251914218692,0.208,0.36,5.49609167211397e-61
"Arhgap45",4.35319953567279e-65,-0.488419384267179,0.49,0.558,7.4848912816358e-61
"Cd300c2",8.27408921018034e-65,0.260040245529131,0.617,0.374,1.42264689879841e-60
"Eef2",9.60779708792456e-65,0.267555656687806,0.718,0.488,1.65196463129775e-60
"2810474O19Rik",1.7634554178609e-64,-0.541751642574013,0.516,0.6,3.03208524547003e-60
"Zfp36",2.13090915973033e-64,-0.465217086933289,0.559,0.64,3.66388520924033e-60
"Amdhd2",3.04617693973818e-64,0.25598364065723,0.517,0.274,5.23759663018583e-60
"Hcar2",4.08076436943204e-64,-0.372438872914591,0.213,0.379,7.01646625680145e-60
"Pdcd6ip",8.66288258232612e-64,0.260408601768709,0.572,0.322,1.48949603120515e-59
"Rpl26",1.0321772933927e-62,0.275213677986596,0.897,0.807,1.7747256382594e-58
"Psmb5",1.47832719520735e-62,0.254236181098186,0.646,0.403,2.54183577943952e-58
"F7",1.28599742789779e-61,0.367721684442388,0.386,0.199,2.21114397752746e-57
"Hmox1",2.08284635118074e-61,0.388920138740025,0.375,0.18,3.58124601622016e-57
"Rpl15",1.01443184475834e-60,0.282379011229597,0.839,0.709,1.74421411387749e-56
"Cndp2",1.52186981978013e-60,0.260421562465951,0.638,0.385,2.61670296812996e-56
"Il17ra",2.73055933779919e-60,-0.553176427430044,0.291,0.41,4.69492372541193e-56
"Emilin2",5.67141229882212e-60,-0.293998090906368,0.872,0.873,9.75142630659475e-56
"Lrp1",6.29713791814366e-60,0.261659332242747,0.658,0.418,1.08272989364562e-55
"Stk17b",7.82259854138476e-60,-0.482018922131099,0.469,0.55,1.34501759320569e-55
"B2m",2.36160432588422e-59,0.294570062705204,0.903,0.76,4.06054247792534e-55
"Rgl1",5.61313228227821e-59,0.310185037913391,0.449,0.245,9.65121964614916e-55
"Pbxip1",8.74003996329377e-59,-0.418711758222902,0.57,0.631,1.50276247128873e-54
"Esd",3.9083244488881e-58,0.403828838309091,0.832,0.668,6.71997305741819e-54
"Cytip",4.30061874550905e-58,-0.499608521796276,0.139,0.263,7.39448387102826e-54
"Aldh2",5.22542301422046e-58,0.290570937769311,0.58,0.349,8.98459233065066e-54
"Plaur",7.45072836317393e-58,0.307254497017274,0.621,0.405,1.28107823476413e-53
"Prr13",1.40048598905162e-57,-0.421503941496737,0.635,0.654,2.40799560957535e-53
"Jak2",3.82647443753113e-57,-0.475470629170318,0.332,0.446,6.57924014789103e-53
"Fcgr2b",3.89826927594114e-57,0.262931290118246,0.577,0.358,6.7026841930532e-53
"Rpl17",1.41972656533618e-56,0.261679439306665,0.923,0.868,2.44107785643903e-52
"Tmcc1",3.34516252801493e-56,-0.426057622789239,0.579,0.634,5.75167245066887e-52
"Hist1h2bc",1.31481372501257e-55,-0.545525370241433,0.39,0.5,2.26069071878661e-51
"H2-DMa",1.34742788144513e-55,0.252085619419058,0.425,0.228,2.31676749935676e-51
"Scd2",1.529449875001e-55,0.347336080075757,0.369,0.193,2.62973611507672e-51
"Jund",2.13981430544497e-55,-0.328842362749021,0.769,0.776,3.67919671678208e-51
"Ccl4",3.00059264998834e-54,0.371492053020289,0.437,0.25,5.15921900238996e-50
"Cst3",2.82363660239061e-53,-0.306973984869892,0.898,0.915,4.85496077415041e-49
"H2-D1",8.8357074324698e-53,-0.251322204665955,0.9,0.887,1.51921153593886e-48
"Clec12a",1.58226836036797e-52,-0.574625151779479,0.14,0.259,2.72055221881669e-48
"Junb",1.65859532502669e-52,-0.424600962945071,0.639,0.674,2.85178880185089e-48
"Cebpd",2.53685591886512e-52,-0.563854286779018,0.407,0.487,4.36187006689669e-48
"Slpi",7.41910395554843e-52,-0.452324203241159,0.502,0.601,1.275640734117e-47
"Acsl1",1.17012450915418e-51,0.262205868151558,0.332,0.159,2.01191208103969e-47
"Sirpb1b",4.23582026070341e-51,-0.487731224168623,0.181,0.295,7.28306935625345e-47
"Mmp12",1.01865373458404e-50,0.71399420810111,0.756,0.598,1.7514732312438e-46
"S100a4",1.11649791517724e-50,0.335547169885079,0.462,0.281,1.91970651535575e-46
"Gsdme",1.23223274392195e-50,-0.483748449525421,0.236,0.349,2.11870097989941e-46
"Serp1",1.55599518865217e-50,-0.291867141593254,0.835,0.841,2.67537812736854e-46
"BC005537",2.29541632328634e-50,0.283943116264802,0.792,0.569,3.94673882625854e-46
"Rpl37a",2.94724263276649e-50,0.250833559122082,0.942,0.902,5.06748898277869e-46
"Fam129a",3.56168789050269e-50,-0.464219977438543,0.185,0.3,6.12396615893032e-46
"Ralgds",2.40350007343821e-49,0.250660141192057,0.412,0.224,4.13257802626965e-45
"Mfsd6",2.98213006749233e-49,-0.439262171905576,0.153,0.269,5.12747443804631e-45
"Fgr",4.20612766498061e-49,-0.435939954473713,0.451,0.517,7.23201590716766e-45
"Rgs2",5.87310768487331e-49,-0.484707363519304,0.363,0.468,1.00982213533712e-44
"Ninj1",7.09097539854137e-49,0.269215573879578,0.704,0.488,1.2192223100252e-44
"Kdm7a",2.20178711676525e-48,-0.392344112082383,0.543,0.59,3.78575276856618e-44
"Ier5",7.52112099601401e-47,-0.342569290875987,0.609,0.647,1.29318154405465e-42
"Azin1",1.12736092169363e-46,0.257737342731439,0.455,0.26,1.93838436876003e-42
"Ccl3",2.42806379471951e-46,0.365146499540811,0.588,0.399,4.17481288864072e-42
"Atf3",2.48255963857049e-46,0.334491976141061,0.318,0.166,4.2685130425581e-42
"Blvrb",3.81836489915978e-45,0.332007821790253,0.719,0.53,6.56529660761532e-41
"Dusp6",4.70126159201024e-45,-0.504045591118132,0.277,0.375,8.08334918130241e-41
"Rab44",8.84028960807449e-45,-0.434533307190353,0.234,0.342,1.51999939521233e-40
"Gcnt2",1.08935414379223e-44,-0.445841871881281,0.185,0.289,1.87303551483637e-40
"Clic1",4.75748514148547e-44,-0.250438263816076,0.828,0.836,8.18001995227012e-40
"Flot1",3.29161062151944e-43,-0.423440129770303,0.447,0.508,5.65959530264053e-39
"Lyz2",4.14806624162023e-43,0.319964883439219,0.976,0.934,7.13218509584182e-39
"Lst1",5.31337905254735e-43,-0.313710426413395,0.831,0.823,9.13582394294992e-39
"Pten",1.20276910146138e-42,-0.447816804447518,0.487,0.526,2.0680411930527e-38
"Gm26740",1.80189601972021e-42,-0.442971546214149,0.184,0.287,3.09818001630694e-38
"Pstpip1",3.00699680556561e-42,-0.437195202420019,0.428,0.484,5.17023030748951e-38
"Plbd1",6.540118706059e-42,-0.416006470642609,0.205,0.311,1.12450801031978e-37
"Il13ra1",7.1928914500234e-42,-0.405235701484082,0.282,0.382,1.23674575591702e-37
"Bnip3l",3.06080183859556e-41,0.282946538184806,0.871,0.724,5.26274268128121e-37
"Sub1",1.66336467028866e-40,-0.357142723849557,0.752,0.737,2.85998921409432e-36
"Enah",1.90799226188146e-39,-0.493217067824036,0.269,0.364,3.28060189507899e-35
"Pnrc1",2.23122680928969e-39,-0.373525045681743,0.551,0.591,3.8363713758927e-35
"Mcemp1",7.90338508465297e-39,-0.415021132979787,0.608,0.629,1.35890803145523e-34
"Grina",4.97047472543951e-38,-0.258968598421613,0.881,0.847,8.54623424292068e-34
"Socs3",1.43298848405523e-37,-0.445372157211768,0.281,0.374,2.46388039948456e-33
"Alox5",6.03143953871175e-37,-0.427124616529661,0.351,0.425,1.0370457142861e-32
"Hif1a",1.03078241690093e-36,-0.362234919271378,0.554,0.582,1.77232728761947e-32
"Ncf2",5.89101068356048e-36,-0.302255864362468,0.664,0.664,1.01290037693139e-31
"Ogfrl1",6.19405151679634e-35,-0.431482806778223,0.38,0.443,1.06500521779796e-30
"Cmtm6",2.20483424393154e-34,-0.440125829211344,0.39,0.441,3.79099199901589e-30
"Vcan",2.27102712049847e-34,-0.445457091765175,0.156,0.252,3.90480403098507e-30
"Socs1",2.66386834705367e-34,-0.482801917997447,0.309,0.384,4.58025523592408e-30
"1600014C10Rik",5.66325138258108e-34,-0.422552930674815,0.214,0.298,9.7373944272099e-30
"Tspo",7.40650981408945e-34,-0.270540130266873,0.8,0.787,1.27347529743454e-29
"Fcgr3",1.068862455843e-33,-0.263521303637957,0.777,0.776,1.83780210657646e-29
"Nudt4",1.69254551951003e-33,-0.438009337839172,0.386,0.44,2.91016276624555e-29
"Nt5e",1.7973860501666e-33,-0.48036075218336,0.25,0.332,3.09042557465644e-29
"Ube2b",4.85094378207979e-33,-0.282989278400043,0.654,0.647,8.340712738908e-29
"Ptpn6",7.21789457753192e-33,-0.33578545474628,0.629,0.64,1.24104479366084e-28
"Ier2",7.92333297895657e-33,-0.408695690063136,0.354,0.421,1.36233787240179e-28
"Fbxl5",1.90165853564084e-32,-0.424372983537165,0.429,0.483,3.26971168618086e-28
"Ankrd44",6.28625591830594e-32,-0.404739880629874,0.28,0.357,1.08085884259352e-27
"Slc16a3",8.12572134000533e-32,-0.38676049857637,0.453,0.5,1.39713652720052e-27
"Notch1",1.11124510692849e-31,-0.34495507272844,0.577,0.595,1.91067483685285e-27
"Marcks",1.34045449001818e-31,-0.346201978284365,0.666,0.667,2.30477745013726e-27
"Zcchc6",3.28295906468425e-31,-0.37836052968694,0.499,0.522,5.6447198158181e-27
"Smap2",7.31506614074722e-31,-0.422149394222377,0.418,0.455,1.25775247224008e-26
"Fas",2.6528846190993e-30,-0.474449962507945,0.293,0.37,4.56136981407933e-26
"Xbp1",3.88095973727048e-30,-0.362746144043765,0.529,0.542,6.67292217226287e-26
"Casp6",8.46579910109374e-30,-0.430315419954379,0.252,0.325,1.45560949744206e-25
"F2rl2",8.82059059319504e-30,-0.384807922068807,0.173,0.257,1.51661234659396e-25
"Igsf6",1.64563683546206e-29,-0.380806932595853,0.472,0.505,2.82950797489346e-25
"Ssh2",3.76901489429042e-29,-0.400087033180245,0.227,0.303,6.48044420924295e-25
"Chd7",4.28999278393824e-29,-0.398589012574773,0.357,0.412,7.37621359270341e-25
"Spp1",7.44375649776832e-29,0.616501653546436,0.676,0.537,1.27987949222628e-24
"Rnasel",1.60290700965738e-28,-0.402434515492938,0.397,0.443,2.7560383124049e-24
"Txn1",4.53582596895897e-28,0.254912500189969,0.922,0.853,7.79889917102806e-24
"Lbr",3.75483353442305e-27,-0.372524475102435,0.19,0.269,6.456060779087e-23
"Gm26917",1.05775245902071e-26,0.367617012392857,0.276,0.155,1.8186995780402e-22
"Rara",1.09048702024225e-26,-0.3634253557071,0.405,0.448,1.87498338260452e-22
"Cd74",1.51989131440933e-26,-0.315923477815682,0.708,0.735,2.61330112599541e-22
"Arg2",4.32399472401078e-26,-0.326281552797227,0.378,0.437,7.43467652846413e-22
"Il4ra",5.62032087178256e-26,-0.424380604283431,0.334,0.384,9.66357970694294e-22
"Sbno2",9.60790789863138e-26,-0.398309115599957,0.387,0.427,1.65198368409068e-21
"Bin2",1.40284586099441e-25,-0.385998308098168,0.319,0.373,2.41205317339378e-21
"Ifitm3",2.16890777578611e-25,-0.338574836168052,0.513,0.576,3.72922002968664e-21
"Pag1",1.66601450607643e-24,-0.352482829076028,0.292,0.353,2.86454534174782e-20
"Trps1",1.88132044699207e-24,-0.38352670379131,0.324,0.377,3.23474237655816e-20
"Susd3",2.97713351928883e-24,-0.39469801699232,0.237,0.302,5.11888337306521e-20
"Basp1",3.13241264306478e-24,0.265499537848379,0.777,0.609,5.38587029848558e-20
"Mir142hg",4.35357112719193e-24,-0.356473086562085,0.202,0.272,7.4855301960938e-20
"Klf7",9.46266932434852e-24,-0.407019479060064,0.313,0.369,1.62701136362848e-19
"Atp11b",2.20468701314708e-22,-0.38441489145076,0.318,0.365,3.79073885040508e-18
"Ccnd3",3.2613006992245e-22,-0.33644901836649,0.41,0.444,5.6074804222466e-18
"Eif4ebp1",9.96042442462896e-22,-0.325873042347914,0.498,0.505,1.7125953755707e-17
"Ubc",1.12603292870941e-21,0.308413832050332,0.876,0.761,1.93610101762296e-17
"Nfil3",1.49892434143943e-21,-0.362608512833623,0.207,0.272,2.57725051267096e-17
"Cd300lf",1.65093281197388e-21,-0.267706136784062,0.63,0.629,2.83861387690788e-17
"Rlf",4.02810121920724e-21,-0.365333713980474,0.291,0.344,6.92591723630493e-17
"Man2b1",6.02951903864232e-21,-0.307602413074273,0.559,0.55,1.03671550350416e-16
"Baz2b",1.15843174448169e-20,-0.340405336266659,0.444,0.457,1.99180754146182e-16
"Nfkbia",3.73016519913595e-20,-0.354829499619336,0.604,0.608,6.41364604339436e-16
"Ralbp1",3.85782784122768e-20,-0.292566285862123,0.63,0.6,6.63314919020687e-16
"Cers6",4.10849619326999e-20,-0.368613228908061,0.352,0.386,7.06414835470843e-16
"March7",1.01867704229165e-19,-0.355257213348542,0.4,0.42,1.75151330651626e-15
"Ctsc",3.14015816390744e-19,-0.311115795956578,0.505,0.517,5.39918794702245e-15
"Lpcat2",4.73637238696258e-19,-0.322804158299311,0.441,0.457,8.14371868214347e-15
"Eid1",7.67415584222738e-19,-0.343921953726445,0.381,0.41,1.31949435551258e-14
"Cxcl2",1.07210376146598e-18,-0.659535250334482,0.274,0.338,1.84337520746461e-14
"Thbs1",1.22779937931519e-18,0.283509116409,0.799,0.744,2.11107825279453e-14
"Tlr2",1.78862956744341e-18,-0.328912322297293,0.535,0.549,3.07536967826219e-14
"Snx20",4.52884216786237e-18,-0.261279799276852,0.581,0.562,7.78689122342257e-14
"Neurl3",7.41368469392052e-18,-0.381009954932251,0.235,0.284,1.27470894627269e-13
"Cish",1.06192779513319e-17,-0.251601896134558,0.612,0.603,1.825878650952e-13
"Pxn",1.34222602098624e-17,-0.314351906325645,0.413,0.432,2.30782342048375e-13
"D1Ertd622e",1.59190439992378e-17,-0.387906620357261,0.343,0.37,2.73712042522894e-13
"Rasa2",7.38400575529066e-17,-0.336982071539199,0.395,0.417,1.26960594956468e-12
"Hacd4",1.03166581426021e-16,-0.339731532012987,0.297,0.339,1.77384620103901e-12
"Ehd1",1.5497901501163e-16,-0.332109616353306,0.393,0.415,2.66470918410997e-12
"Spint1",1.17406382344668e-15,-0.320861809446681,0.464,0.488,2.01868533803422e-11
"Hist1h1c",1.27703936506789e-15,-0.335728936532297,0.462,0.482,2.19574148429774e-11
"Mrpl33",1.43778067959125e-15,-0.265861314681533,0.608,0.573,2.4721201004892e-11
"Rinl",4.22784966144486e-15,-0.324181326235478,0.222,0.268,7.26936470788828e-11
"Rcsd1",4.96810662809529e-15,-0.326136980099344,0.216,0.263,8.54216253634705e-11
"Dennd4a",7.75575731142254e-15,-0.332436038884854,0.324,0.356,1.33352491212599e-10
"Trio",8.88615367606337e-15,-0.300890561953235,0.431,0.439,1.52788526306234e-10
"Cdkn1b",1.01132598508997e-14,-0.315375321387231,0.278,0.317,1.7388738987637e-10
"AB124611",1.23121456598496e-14,-0.317050324818968,0.393,0.405,2.11695032475455e-10
"Tle3",1.86281170024201e-14,-0.313829332894757,0.303,0.336,3.20291843739611e-10
"Gsr",2.03238554149354e-14,-0.267566582129239,0.775,0.72,3.494483700044e-10
"Stat3",2.31493129477231e-14,-0.33899762855455,0.331,0.357,3.98029286823151e-10
"Il6ra",3.30215515780212e-14,-0.28700238222622,0.311,0.347,5.67772557832496e-10
"R3hdm4",4.15730887236015e-14,-0.333988693147742,0.363,0.376,7.14807687513604e-10
"Snrnp70",4.62571905133547e-14,-0.273518327130364,0.593,0.55,7.9534613368662e-10
"H2afj",5.40890314313462e-14,-0.263050325713679,0.616,0.578,9.30006806430567e-10
"Tprgl",5.95452098918579e-14,-0.279150712881034,0.511,0.491,1.0238203388806e-09
"Flna",1.08923497477734e-13,-0.25629263971771,0.616,0.58,1.87283061563215e-09
"Abtb1",6.75786446451649e-13,-0.321711999848651,0.29,0.319,1.16194721602897e-08
"Tmem243",1.19632240177687e-12,-0.32580828338474,0.279,0.309,2.05695673761515e-08
"Fes",1.96618816092712e-12,-0.297689992970113,0.431,0.426,3.3806639238981e-08
"Clec5a",2.56407449111108e-12,-0.348460953698026,0.342,0.359,4.4086696800164e-08
"Antxr2",3.04952854977818e-12,-0.350385927620518,0.363,0.374,5.2433593884886e-08
"Adipor2",3.75065604997157e-12,-0.256475578619762,0.575,0.542,6.44887801232112e-08
"Supt4a",5.18823553752318e-12,-0.295775489080596,0.399,0.403,8.92065218321736e-08
"Snap23",8.67776122649253e-12,-0.263703090089622,0.537,0.508,1.49205426528313e-07
"Cirbp",1.26531023146584e-11,-0.305221077038242,0.22,0.259,2.17557441198236e-07
"Midn",2.05989349461356e-11,-0.291517818686713,0.279,0.308,3.54178087463856e-07
"Fpr2",8.67954035372432e-11,-0.281491432396014,0.356,0.381,1.49236016841936e-06
"Ddx6",1.63108427322033e-10,-0.255278747774153,0.517,0.493,2.80448629937504e-06
"N4bp1",1.77982300735631e-10,-0.295899139106872,0.552,0.521,3.06022767884844e-06
"Mtus1",2.85833355539953e-10,-0.300964662894915,0.228,0.259,4.91461871515394e-06
