"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Azin1",0.225001525189836,-0.344721164760324,0.397,0.371,1
"Ctsc",0.259855392924556,-0.251832408005647,0.449,0.441,1
"Pi16",0.281429751946944,-0.259167959724379,0.441,0.414,1
"Nfkb1",0.328452346861596,-0.258412609157184,0.445,0.417,1
"Mt1",0.516147228087348,-0.619277312342791,0.39,0.38,1
"Ifi27l2a",0.543557694925745,0.343530009161444,0.301,0.285,1
"F10",0.563410258074772,-0.315351136095116,0.375,0.363,1
"Fkbp1a",0.624788128212645,-0.291164552642379,0.279,0.265,1
"Sh3bp5",0.646845925827894,-0.2673165167386,0.412,0.365,1
"Psmd2",0.650209466663465,-0.280742669386387,0.338,0.306,1
"Fas",0.871667607451455,-0.287598800526126,0.312,0.276,1
