"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Nsd2",1.19852170969293e-89,0.369052387841007,0.87,0.419,2.06073822764603e-85,2.36236936443759e-193,0.320881529354682,0.77,0.288,4.061857885214e-189,1.19852170969293e-89,4.72473872887512e-193
"Alyref",1.54737181320127e-76,0.37546235015627,0.93,0.533,2.66055109561826e-72,4.31380934100682e-193,0.40223202058692,0.886,0.389,7.41716378092713e-189,1.54737181320127e-76,8.62761868201373e-193
"Sept11",5.58120799991433e-92,0.348327704532038,0.932,0.44,9.59632903505269e-88,1.71208552516668e-192,0.351145435612072,0.838,0.325,2.94375985197158e-188,5.58120799991433e-92,3.42417105033342e-192
"Hpf1",3.95928358774213e-96,0.382095742853791,0.882,0.434,6.80759220076381e-92,1.01322550626332e-191,0.352392783558917,0.85,0.359,1.74213993546915e-187,3.95928358774213e-96,2.02645101252667e-191
"Tceal9",2.37417794415592e-126,0.390962970399087,0.875,0.329,4.08216155718168e-122,1.60566635936776e-191,0.338427665109298,0.828,0.324,2.76078273829693e-187,2.37417794415592e-126,3.21133271873546e-191
"Hnrnpab",5.68388167296617e-100,0.588407497721243,0.99,0.706,9.77286614849804e-96,7.89751135436472e-191,0.521287184270645,0.991,0.61,1.35789810226947e-186,5.68388167296617e-100,1.57950227087291e-190
"Ssrp1",7.01111235277695e-87,0.383035446045872,0.955,0.564,1.20549065793647e-82,3.08308775797964e-190,0.39389834921968,0.864,0.38,5.30106109107019e-186,7.01111235277695e-87,6.16617551595934e-190
"Tuba1c",5.36417615658913e-109,0.578051543403379,0.905,0.456,9.22316448363934e-105,1.2388900398096e-185,0.458608432082451,0.871,0.396,2.13014753444863e-181,5.36417615658913e-109,2.47778007961914e-185
"Ranbp1",6.61662566750577e-74,0.458820271728368,0.968,0.669,1.13766261727094e-69,1.36654682099755e-181,0.505379369450448,0.941,0.495,2.3496406040232e-177,6.61662566750577e-74,2.73309364199508e-181
"Tmem109",9.52036687731019e-77,0.28297647197748,0.838,0.401,1.63693188088471e-72,2.07441455720875e-181,0.273904493751863,0.717,0.256,3.56674838966473e-177,9.52036687731019e-77,4.14882911441753e-181
"Oat",2.47541877063961e-90,0.29311160181048,0.905,0.421,4.25623503423775e-86,7.74565463380748e-180,0.2637528285714,0.758,0.287,1.33178785773686e-175,2.47541877063961e-90,1.54913092676154e-179
"Snrpd1",7.27403082256702e-64,0.321404862792978,0.958,0.624,1.25069685963217e-59,1.78078810038052e-177,0.384048316603232,0.92,0.436,3.06188705979427e-173,7.27403082256702e-64,3.56157620076095e-177
"Fabp5",6.87985120269801e-49,0.445141431009747,0.978,0.727,1.1829216157919e-44,9.44020806619676e-177,0.789767708519962,0.992,0.736,1.62314937490187e-172,6.87985120269801e-49,1.88804161323938e-176
"Baz1b",1.31374164118653e-72,0.336639435035869,0.938,0.568,2.25884737785612e-68,1.26017032889859e-175,0.324283035644144,0.881,0.391,2.16673686350824e-171,1.31374164118653e-72,2.52034065779723e-175
"Vim",6.60589784935127e-55,0.392845783071342,1,0.928,1.13581807621746e-50,2.01369297898584e-171,0.553174506895202,1,0.91,3.46234370806825e-167,6.60589784935127e-55,4.0273859579717e-171
"Cisd1",2.37514709080969e-61,0.309867980855768,0.955,0.586,4.08382790793817e-57,2.37296237804746e-171,0.369831022494727,0.87,0.39,4.0800715128148e-167,2.37514709080969e-61,4.74592475609505e-171
"Kpnb1",5.69511274766262e-75,0.303315877924081,0.917,0.516,9.79217685833112e-71,1.58091537047252e-170,0.284090681640805,0.842,0.355,2.71822588799045e-166,5.69511274766262e-75,3.16183074094506e-170
"Eif1ad",1.83193186187591e-70,0.255764848277719,0.88,0.463,3.14982364330944e-66,1.4600932273482e-167,0.254401550515278,0.768,0.305,2.5104842951025e-163,1.83193186187591e-70,2.92018645469642e-167
"F7",1.32684571259686e-111,0.671054899284832,0.91,0.386,2.28137851823904e-107,4.06440913405866e-166,0.524277941911057,0.935,0.468,6.98834506510046e-162,1.32684571259686e-111,8.12881826811727e-166
"Sptssa",1.18690588244815e-47,0.253254267349253,0.975,0.671,2.04076597428134e-43,5.78436383459415e-164,0.430193619832583,0.934,0.47,9.94563517720119e-160,1.18690588244815e-47,1.15687276691885e-163
"Esyt1",1.11644779120064e-46,0.287690795331893,0.943,0.593,1.91962033219038e-42,1.87567516964905e-162,0.404878078794135,0.923,0.442,3.22503588669457e-158,1.11644779120064e-46,3.75135033929807e-162
"Mrpl28",2.07902627517018e-61,0.277214395824137,0.95,0.571,3.57467777752761e-57,2.7706181181229e-162,0.312023959065452,0.901,0.41,4.76380079230052e-158,2.07902627517018e-61,5.5412362362459e-162
"Smc6",3.65214193337588e-74,0.382272199991304,0.965,0.607,6.27949284024648e-70,5.76146203486976e-162,0.363092828956342,0.876,0.42,9.90625782275506e-158,3.65214193337588e-74,1.15229240697392e-161
"Hmgb2",3.79014908290806e-112,0.84776718463067,0.988,0.702,6.51678233315212e-108,2.62719788351683e-160,0.652099279477345,0.954,0.564,4.51720404091884e-156,3.79014908290806e-112,5.2543957670337e-160
"Smc3",3.91565879667428e-78,0.373941346913321,0.938,0.535,6.73258373500176e-74,2.24591252038404e-159,0.288683366901868,0.81,0.34,3.86162198754831e-155,3.91565879667428e-78,4.49182504076804e-159
"Camk1",5.80415428837884e-84,0.391750305876958,0.92,0.452,9.97966288343857e-80,4.44055727912978e-158,0.397791304049108,0.857,0.391,7.63509418573574e-154,5.80415428837884e-84,8.88111455825962e-158
"Snx2",1.22213367508132e-88,0.431976693183985,0.97,0.606,2.10133664093483e-84,2.10398629245891e-156,0.458560964345694,0.967,0.537,3.61759403125385e-152,1.22213367508132e-88,4.20797258491786e-156
"Lsm5",1.58463237188759e-56,0.283439395325947,0.925,0.556,2.72461690022352e-52,3.42557626261533e-156,0.258259915559505,0.792,0.329,5.8899358259408e-152,1.58463237188759e-56,6.85115252523064e-156
"Hnrnpa1",5.72274184814158e-44,0.291901139723663,0.973,0.648,9.83968233369463e-40,7.52318035875227e-156,0.358927302734344,0.898,0.42,1.29353563088386e-151,5.72274184814158e-44,1.50463607175046e-155
"Slbp",7.67034632253446e-67,0.346662850077617,0.807,0.419,1.31883934669657e-62,1.19470194502633e-154,0.274184421640592,0.717,0.283,2.05417052427827e-150,7.67034632253446e-67,2.38940389005271e-154
"Tmem256",1.91862083624826e-70,0.36937897417223,0.985,0.7,3.29887666584526e-66,4.56856445346596e-154,0.445055710149957,0.982,0.558,7.85518972128938e-150,1.91862083624826e-70,9.13712890693203e-154
"Ybx3",1.20271871860316e-51,0.269945808656325,0.927,0.541,2.06795456476627e-47,2.0894324929189e-150,0.343334021758224,0.844,0.372,3.59257022832475e-146,1.20271871860316e-51,4.17886498583778e-150
"Anp32b",2.91719096622604e-95,0.526565969424712,0.998,0.821,5.01581814732906e-91,2.88970361398241e-148,0.458851002388313,0.993,0.708,4.96855639388136e-144,2.91719096622604e-95,5.77940722796477e-148
"Hdgf",5.10456670898431e-94,0.458103015418841,0.985,0.717,8.77679199942763e-90,6.53248878128083e-148,0.425634101443439,0.985,0.602,1.12319612105343e-143,5.10456670898431e-94,1.30649775625619e-147
"Ybx1",4.18707384201517e-47,0.260385544598871,1,0.924,7.19925476396089e-43,2.61470485711145e-146,0.413418358426052,1,0.846,4.49572353131742e-142,4.18707384201517e-47,5.22940971422285e-146
"Hebp1",1.04259002440125e-71,0.275496417606945,0.735,0.285,1.7926292879555e-67,2.92183827615599e-146,0.272196100059077,0.631,0.231,5.0238087320226e-142,1.04259002440125e-71,5.84367655231214e-146
"Sptbn1",2.3364481183841e-71,0.296418754450881,0.932,0.492,4.01728889474962e-67,9.81928493333543e-146,0.27198849236178,0.758,0.318,1.68832785143769e-141,2.3364481183841e-71,1.96385698666706e-145
"G3bp1",1.02820264523286e-67,0.328562303779703,0.978,0.643,1.76789162821338e-63,3.04071462716049e-145,0.326572708401859,0.905,0.456,5.22820472993975e-141,1.02820264523286e-67,6.0814292543211e-145
"Smc1a",1.66474576204416e-70,0.354630956546255,0.93,0.548,2.86236386325873e-66,4.61629096606724e-145,0.306058118378823,0.845,0.387,7.93725068705602e-141,1.66474576204416e-70,9.23258193213462e-145
"Oxct1",7.71783213822044e-65,0.335100333723751,0.965,0.576,1.32700405784562e-60,2.11791652946196e-144,0.359560833881111,0.924,0.447,3.64154568075689e-140,7.71783213822044e-65,4.23583305892399e-144
"Tmsb10",1.50809650566072e-55,0.41569145431781,1,0.897,2.59302113183305e-51,1.13504745984883e-142,0.509846854506395,1,0.785,1.95160060246407e-138,1.50809650566072e-55,2.27009491969767e-142
"Sqle",1.06685560756223e-77,0.28918675163453,0.848,0.381,1.8343515316425e-73,1.70247075705627e-142,0.257670127147771,0.772,0.315,2.92722821968255e-138,1.06685560756223e-77,3.40494151411257e-142
"Blvra",2.67305538463387e-64,0.276719682784745,0.922,0.504,4.59605142833947e-60,1.54113074731234e-140,0.285879630490434,0.805,0.361,2.64982020692884e-136,2.67305538463387e-64,3.08226149462465e-140
"Lgals1",4.64236233354286e-44,0.302146345438064,0.973,0.686,7.9820777962936e-40,2.16990589361648e-140,0.48042405930291,0.996,0.563,3.73093619348418e-136,4.64236233354286e-44,4.3398117872329e-140
"Lyz2",4.61375031127569e-43,0.367342753960286,0.998,0.939,7.93288228520742e-39,8.67245602199153e-140,0.588138263461226,1,0.961,1.49114208842122e-135,4.61375031127569e-43,1.7344912043983e-139
"Cd200r4",1.52022875707503e-75,0.429733792581408,0.917,0.441,2.6138813249148e-71,2.13774394961084e-139,0.345890406446644,0.856,0.377,3.67563694696087e-135,1.52022875707503e-75,4.27548789922163e-139
"Ahcyl1",2.8227833634171e-59,0.279253704170206,0.892,0.505,4.85349371505937e-55,4.79346550874219e-138,0.272860570908039,0.845,0.379,8.24188459573131e-134,2.8227833634171e-59,9.58693101748461e-138
"Naaa",5.29926750646343e-69,0.572341459729504,0.988,0.687,9.11156055061322e-65,6.88096599483854e-138,0.521571233644344,0.974,0.574,1.18311329315254e-133,5.29926750646343e-69,1.37619319896769e-137
"Ywhaq",2.14180391200216e-57,0.266885795780699,0.975,0.649,3.68261764629652e-53,9.27804269426163e-137,0.30443903981002,0.922,0.484,1.59526666085135e-132,2.14180391200216e-57,1.85560853885229e-136
"Scd2",1.61874320715081e-86,0.627604460273601,0.98,0.647,2.7832670703751e-82,3.53564094359697e-136,0.463759690607775,0.921,0.474,6.07918103842062e-132,1.61874320715081e-86,7.07128188719412e-136
"Anapc11",1.19943493185772e-62,0.311499582286066,0.958,0.658,2.06230842183616e-58,6.81639789735065e-136,0.316249643740638,0.915,0.48,1.17201145447047e-131,1.19943493185772e-62,1.3632795794701e-135
"Nudc",1.34509179014544e-51,0.253483809387057,0.948,0.605,2.31275082397608e-47,3.15420555258445e-135,0.295054587135854,0.879,0.434,5.4233410271137e-131,1.34509179014544e-51,6.30841110516885e-135
"Gspt1",2.93062685091106e-61,0.297792210026275,0.938,0.573,5.03891980745648e-57,7.5830396308687e-135,0.284225769567622,0.889,0.43,1.30382783413156e-130,2.93062685091106e-61,1.51660792617372e-134
"Mpp6",2.86377003577709e-45,0.255566651006218,0.935,0.57,4.92396619951513e-41,1.21145483254941e-134,0.342323341638309,0.911,0.445,2.08297543908545e-130,2.86377003577709e-45,2.42290966509875e-134
"Hmgb1",2.81864440815612e-83,0.533179683356145,0.99,0.835,4.84637719538364e-79,2.25721991974548e-134,0.46988521911148,0.99,0.751,3.88106393001038e-130,2.81864440815612e-83,4.51443983949106e-134
"Msr1",1.77254319370318e-97,0.478773762864136,0.94,0.39,3.04771076725325e-93,9.13261635229988e-134,0.461949553696583,0.96,0.491,1.57026205561444e-129,1.77254319370318e-97,1.82652327045999e-133
"Mrpl51",4.89567364393959e-70,0.348595966246424,0.965,0.661,8.41762126338973e-66,1.26118816941035e-133,0.330456888137234,0.935,0.503,2.16848693848416e-129,4.89567364393959e-70,2.52237633882076e-133
"Rdx",1.46769056201127e-69,0.346369868720187,0.973,0.638,2.52354715232218e-65,1.21837126099955e-132,0.306007703404158,0.93,0.491,2.09486754616263e-128,1.46769056201127e-69,2.43674252199912e-132
"H1f0",2.82806362854869e-56,0.410187128908322,0.843,0.475,4.86257260292662e-52,6.91894391505994e-132,0.384332635597986,0.756,0.339,1.18964321675541e-127,2.82806362854869e-56,1.38378878301196e-131
"Ccr2",1.22211001422986e-34,0.282500432393155,0.713,0.367,2.10129595846682e-30,1.22586148397372e-131,0.487651841180989,0.505,0.169,2.10774623554441e-127,1.22211001422986e-34,2.45172296794747e-131
"Axl",4.65642499659099e-67,0.427472181283042,0.915,0.467,8.00625713913854e-63,3.57127396121893e-130,0.265075446027692,0.557,0.19,6.14044844891983e-126,4.65642499659099e-67,7.14254792243798e-130
"Arl6ip1",7.19510739088448e-78,0.603582475965153,0.99,0.764,1.23712676478868e-73,3.58998084586144e-127,0.54151633518764,0.976,0.66,6.17261306637417e-123,7.19510739088448e-78,7.17996169172304e-127
"Tagln2",1.6490029868113e-88,0.491170937573261,0.995,0.836,2.83529573552336e-84,4.90376967017683e-127,0.418018525022557,0.999,0.749,8.43154157090204e-123,1.6490029868113e-88,9.80753934035348e-127
"Sh3pxd2b",1.14681686737648e-50,0.254047208041321,0.922,0.541,1.97183692176712e-46,1.85762124664099e-126,0.29136018217677,0.876,0.403,3.19399397147452e-122,1.14681686737648e-50,3.71524249328204e-126
"Syncrip",7.16967321816458e-64,0.30931387309179,0.97,0.605,1.23275361313122e-59,2.01419828256272e-126,0.291820924245585,0.911,0.465,3.46321252703834e-122,7.16967321816458e-64,4.02839656512537e-126
"Ivns1abp",1.04415067207727e-51,0.286728638505084,0.935,0.575,1.79531266556965e-47,6.34713700964085e-126,0.266238340450544,0.817,0.382,1.09132673743765e-121,1.04415067207727e-51,1.2694274019282e-125
"Hnrnpa3",1.44998377897563e-81,0.480114081545155,0.998,0.79,2.4931021095707e-77,2.65447367153917e-125,0.456281553248781,0.989,0.686,4.56410203084445e-121,1.44998377897563e-81,5.30894734307835e-125
"Atp13a2",2.82759349240063e-64,0.344789654901734,0.895,0.45,4.86176425083364e-60,2.94714063937759e-125,0.275213926410207,0.859,0.391,5.06731361534583e-121,2.82759349240063e-64,5.89428127875517e-125
"Mrpl18",1.04242498076748e-57,0.315173868701059,0.948,0.634,1.7923455119316e-53,2.80057022622707e-121,0.296924248889829,0.888,0.466,4.81530044697483e-117,1.04242498076748e-57,5.60114045245406e-121
"Srsf2",4.02846703279616e-57,0.355973785561808,0.978,0.69,6.92654621618972e-53,3.74782654372112e-120,0.36060237500021,0.952,0.555,6.44401295927409e-116,4.02846703279616e-57,7.49565308744207e-120
"Malat1",3.05033936107214e-49,-0.905360405114753,0.995,0.93,5.24475349742744e-45,7.71579369974183e-120,-1.03509368290403,0.999,0.964,1.32665356873361e-115,3.05033936107214e-49,1.54315873994835e-119
"Smarca5",2.9125664557532e-71,0.364255042977345,0.973,0.662,5.00786676402205e-67,4.08733663463532e-119,0.303563112793179,0.92,0.505,7.02776660959197e-115,2.9125664557532e-71,8.1746732692706e-119
"Rexo2",1.52453397790658e-47,0.285500975638179,0.958,0.657,2.62128372161258e-43,2.70527244127973e-118,0.318061842577356,0.931,0.499,4.65144543553637e-114,1.52453397790658e-47,5.41054488255961e-118
"Zfp703",2.5179826660124e-71,0.317990627539225,0.858,0.394,4.32941939594172e-67,1.25559167046869e-117,0.271478272173424,0.833,0.383,2.15886431820386e-113,2.5179826660124e-71,2.51118334093745e-117
"Vat1",2.10692930330502e-76,0.492516382519211,0.953,0.521,3.62265424410264e-72,3.04064148945776e-117,0.390725613167502,0.926,0.47,5.22807897697368e-113,2.10692930330502e-76,6.08128297891563e-117
"Lrpap1",3.56292650927009e-53,0.418251251097883,0.953,0.607,6.12609584003898e-49,1.80013254585333e-115,0.41944693379051,0.934,0.506,3.09514789934022e-111,3.56292650927009e-53,3.60026509170674e-115
"Hist1h1e",1.90735913431416e-33,0.311019163400455,0.685,0.395,3.27951329553977e-29,7.52916066347316e-115,0.316631395244692,0.571,0.222,1.29456388447758e-110,1.90735913431416e-33,1.50583213269468e-114
"Serpinb6a",2.23634925600323e-47,0.312567028479915,0.635,0.296,3.84517891077196e-43,9.38703029089826e-113,0.327836522105991,0.616,0.252,1.61400598821705e-108,2.23634925600323e-47,1.8774060581797e-112
"Cyp51",2.11877868535063e-52,0.265490348050957,0.82,0.415,3.64302807159187e-48,1.84657187556194e-111,0.250213472223817,0.729,0.325,3.1749956828412e-107,2.11877868535063e-52,3.69314375112386e-111
"Fam96a",5.82028082416752e-66,0.344319480414968,0.968,0.74,1.00073908490736e-61,2.72132825561143e-111,0.346635578274249,0.967,0.596,4.6790518026983e-107,5.82028082416752e-66,5.44265651122287e-111
"Fn1",1.99163690695471e-82,0.511617113185974,0.767,0.282,3.42442049781792e-78,3.35584659231372e-111,0.378642603474482,0.454,0.156,5.77004263082421e-107,1.99163690695471e-82,6.71169318462741e-111
"Fabp4",1.60995040070214e-39,0.271135747911062,0.32,0.1,2.76814871896726e-35,9.38503291134851e-111,0.504562448314716,0.408,0.132,1.61366255877726e-106,1.60995040070214e-39,1.87700658226968e-110
"Tyrobp",1.52382657832523e-19,-0.455715081608163,1,0.941,2.6200674187724e-15,1.03967954893698e-110,-0.651565839084229,0.998,0.96,1.78762501644225e-106,1.52382657832523e-19,2.07935909787396e-110
"Metap2",2.57669320394426e-57,0.29561668233584,0.978,0.719,4.43036629486177e-53,1.00695960680001e-109,0.324630275994341,0.967,0.583,1.73136634793194e-105,2.57669320394426e-57,2.01391921360001e-109
"Ctss",7.55672809180626e-39,0.299572671411936,0.998,0.834,1.29930382810517e-34,5.96717581320738e-109,0.463206688787817,0.993,0.73,1.02599620932288e-104,7.55672809180626e-39,1.19343516264149e-108
"Sdc3",5.84772037311121e-55,0.326387918671778,0.772,0.382,1.00545704095274e-50,7.14726497868217e-109,0.255011083426862,0.666,0.28,1.22890074043461e-104,5.84772037311121e-55,1.42945299573645e-108
"Slc7a2",3.2609399241233e-106,0.473477560497818,0.853,0.298,5.60686010553761e-102,5.52523778693979e-107,0.258681122545727,0.69,0.294,9.50009385086427e-103,3.2609399241233e-106,1.10504755738795e-106
"Aplp2",4.37516121070854e-51,0.362437119091311,0.993,0.69,7.52265218569227e-47,1.185119790185e-106,0.367134478724942,0.969,0.567,2.03769496724409e-102,4.37516121070854e-51,2.37023958037003e-106
"Dbi",9.66408213830343e-64,0.416708133209705,0.998,0.829,1.66164228285989e-59,1.54164223780506e-106,0.373419887775689,0.997,0.715,2.65069966368202e-102,9.66408213830343e-64,3.08328447561012e-106
"Arhgdia",2.03909815467706e-51,0.292817140009251,0.995,0.813,3.50602536715173e-47,1.81366146323878e-106,0.351449838065955,0.994,0.693,3.11840951989276e-102,2.03909815467706e-51,3.62732292647761e-106
"Set",1.2741825928273e-36,0.26646154276086,0.983,0.763,2.19082955010727e-32,2.89964270393316e-106,0.338687838121752,0.983,0.629,4.98564566514267e-102,1.2741825928273e-36,5.7992854078663e-106
"Wfdc17",3.24443370625587e-70,0.6841425650474,0.99,0.751,5.57847931453634e-66,8.77334014533649e-104,0.494370517847277,0.992,0.826,1.50848810458916e-99,3.24443370625587e-70,1.75466802906729e-103
"Canx",6.33977702053682e-71,0.449375312353937,0.99,0.744,1.0900612609111e-66,1.19542444516848e-103,0.346837152071485,0.986,0.655,2.05541279102269e-99,6.33977702053682e-71,2.39084889033699e-103
"Ppp1r14b",2.2019833155728e-38,0.263398762559692,0.968,0.699,3.78609011279587e-34,5.80153239284867e-103,0.338035185996873,0.976,0.546,9.975154796264e-99,2.2019833155728e-38,1.16030647856972e-102
"Serbp1",9.00508640062156e-41,0.296371644157507,0.995,0.806,1.54833455572287e-36,1.09918130050059e-102,0.349551491595107,0.983,0.66,1.88993232808071e-98,9.00508640062156e-41,2.19836260100115e-102
"Ptms",1.24615342116392e-50,0.383858079809314,0.995,0.786,2.14263619234925e-46,1.13620035712714e-102,0.412518996470022,0.988,0.664,1.9535828940444e-98,1.24615342116392e-50,2.27240071425431e-102
"Lmna",4.11815513522364e-101,0.493438470835679,0.938,0.452,7.08075593950353e-97,1.69597941712739e-97,0.317780950640361,0.963,0.534,2.91606700980883e-93,1.69597941712739e-97,8.23631027044719e-101
"Syngr1",7.58663360178049e-73,0.251453666120107,0.738,0.269,1.30444578149014e-68,9.62744815916971e-100,0.277229501710515,0.732,0.336,1.65534343648764e-95,7.58663360178049e-73,1.92548963183394e-99
"Tpm4",2.0213619219943e-43,0.272559754929968,0.98,0.694,3.475529688677e-39,1.00984092522259e-99,0.30272600452886,0.947,0.547,1.73632048682772e-95,2.0213619219943e-43,2.01968185044519e-99
"Fkbp2",9.54374201437515e-56,0.29050814990442,0.948,0.576,1.64095100195166e-51,4.79505272618092e-99,0.251407257597058,0.887,0.457,8.24461365739548e-95,9.54374201437515e-56,9.59010545236175e-99
"Hsp90b1",7.92699715813298e-65,0.432253749149261,0.998,0.77,1.36296789136938e-60,1.28261411168048e-98,0.358296590633261,0.998,0.71,2.20532670362341e-94,7.92699715813298e-65,2.56522822336096e-98
"Sh3bgrl",2.61665602140455e-64,0.425484991192751,0.988,0.735,4.49907836320299e-60,5.77261662767024e-97,0.333260032116267,0.977,0.609,9.92543702961621e-93,2.61665602140455e-64,1.15452332553406e-96
"Pld3",5.09361040720833e-60,0.304073030176954,0.917,0.454,8.757953734154e-56,6.3154848946228e-97,0.269094853097389,0.891,0.431,1.08588447278144e-92,5.09361040720833e-60,1.26309697892456e-96
"Ctsc",3.78451805652037e-70,0.467995252804053,0.988,0.726,6.50710034638112e-66,4.71853482993386e-93,0.319447749788307,0.963,0.591,8.11304878658828e-89,3.78451805652037e-70,9.4370696598678e-93
"Ahnak",4.32139112147611e-30,0.275009296037382,0.988,0.739,7.43019989426602e-26,2.66399967594605e-92,0.369286023626854,0.996,0.644,4.58048104282163e-88,4.32139112147611e-30,5.32799935189214e-92
"Dab2",6.68184159682826e-88,0.49753931249383,0.96,0.535,1.14887584415865e-83,4.47413095126886e-89,0.298536497278957,0.965,0.573,7.69282075761168e-85,6.68184159682826e-88,8.94826190253769e-89
"S100a6",1.75721274691162e-11,-0.626128872523214,1,0.95,3.02135159703984e-07,1.27503439509907e-86,-0.82602801448353,0.998,0.974,2.19229413893335e-82,1.75721274691162e-11,2.55006879019819e-86
"Trem2",4.50490766893475e-39,0.256834945771689,0.94,0.533,7.7457382459664e-35,3.21439979820664e-86,0.274148520333209,0.895,0.453,5.5268390130365e-82,4.50490766893475e-39,6.42879959641327e-86
"Srsf3",7.08244032926561e-48,0.322651594788384,0.99,0.745,1.21775479021393e-43,8.06873827048323e-86,0.2781892016091,0.958,0.628,1.38733885822689e-81,7.08244032926561e-48,1.61374765409664e-85
"Grn",2.10709721157714e-63,0.419775096124846,0.995,0.796,3.62294294558574e-59,1.06049439013417e-84,0.324814941615635,1,0.782,1.8234140543967e-80,2.10709721157714e-63,2.12098878026835e-84
"Rpn1",3.35225799456561e-45,0.317346423083388,0.975,0.645,5.7638723958561e-41,3.06228371085101e-83,0.279292117578804,0.967,0.552,5.26529061243723e-79,3.35225799456561e-45,6.124567421702e-83
"Hnrnpa2b1",8.56845722835509e-65,0.377159412289541,1,0.825,1.47326053584337e-60,3.09927001486945e-83,0.271416946258609,0.992,0.737,5.32888486356654e-79,8.56845722835509e-65,6.19854002973899e-83
"Hsp90aa1",1.99016603796831e-49,0.329022920028687,0.98,0.746,3.42189148568271e-45,6.59882362936559e-82,0.267952411376265,0.974,0.656,1.13460173483312e-77,1.99016603796831e-49,1.31976472587312e-81
"Spp1",2.30596687871655e-81,0.693902278263094,0.98,0.654,3.96487945126524e-77,8.38938095530741e-68,0.358698515917592,0.991,0.758,1.44247016145556e-63,8.38938095530741e-68,4.61193375743311e-81
"Slc25a5",3.22927694861044e-47,0.285179204253821,0.988,0.814,5.55241878544079e-43,4.20829674800993e-81,0.292637463565091,0.986,0.657,7.23574542852827e-77,3.22927694861044e-47,8.41659349601976e-81
"Atp5g3",1.0814149286602e-48,0.293985063840081,0.99,0.771,1.85938482833834e-44,5.63414118751969e-81,0.287304280170202,0.979,0.62,9.68734235782136e-77,1.0814149286602e-48,1.12682823750395e-80
"C1qb",0.899759828976018,-0.516658505170191,0.395,0.349,1,2.35510529673207e-80,0.466952735719848,0.448,0.181,4.04936804720113e-76,0.899759828976018,4.71021059346422e-80
"Colgalt1",2.06754643257088e-33,0.259000201810444,0.988,0.708,3.55493933616237e-29,7.96541460895741e-80,0.261448867923685,0.961,0.548,1.36957338786414e-75,2.06754643257088e-33,1.5930829217915e-79
"Rps27",6.27315372842983e-79,-0.710501566571436,0.993,0.947,1.07860605206622e-74,1.39501499377739e-35,-0.39972947664264,0.993,0.928,2.39858878030085e-31,1.39501499377739e-35,1.25463074568598e-78
"Srgn",4.71825532153536e-23,-0.692003280739235,0.797,0.794,8.11256819984789e-19,9.87309673205499e-78,-1.13240530286244,0.783,0.789,1.69758025210954e-73,4.71825532153536e-23,1.97461934641101e-77
"Cd93",1.02221583168785e-74,0.42402648168167,0.943,0.465,1.75759790100408e-70,7.92484709055817e-71,0.250859329757862,0.961,0.576,1.36259820875057e-66,7.92484709055817e-71,2.04443166337568e-74
"Gm42418",4.89694568240374e-12,-0.371644583103011,1,1,8.41980840632499e-08,1.75509442051129e-74,-0.422688633234654,1,1,3.01770934662711e-70,4.89694568240374e-12,3.51018884102253e-74
"Arl8b",1.34343704507461e-52,0.290246849996442,0.963,0.644,2.30990565530128e-48,1.98061881432939e-74,0.270439411237377,0.943,0.555,3.40547598935796e-70,1.34343704507461e-52,3.96123762865877e-74
"Cybb",2.30709134580649e-47,0.403548648092294,0.988,0.666,3.96681285997967e-43,3.76494904318362e-74,0.30274130142854,0.974,0.623,6.47345338484992e-70,2.30709134580649e-47,7.52989808636725e-74
"Ywhae",3.39449475727938e-58,0.321829886643397,0.993,0.808,5.83649428566616e-54,8.1722924148976e-74,0.255457818790892,0.989,0.71,1.40514395781749e-69,3.39449475727938e-58,1.63445848297953e-73
"Mgll",4.3588136463915e-52,0.360005894434905,0.943,0.567,7.49454418360554e-48,9.6717256086461e-74,0.264907040888904,0.827,0.448,1.66295650115061e-69,4.3588136463915e-52,1.9343451217292e-73
"Atp5a1",1.80643107869894e-38,0.269098104097435,0.998,0.809,3.10597759671496e-34,9.95851878885646e-74,0.270996498584609,0.992,0.678,1.71226772055598e-69,1.80643107869894e-38,1.99170375777127e-73
"Gpnmb",8.89540662536656e-49,0.397745934242248,0.953,0.611,1.52947621516553e-44,6.31570270601002e-73,0.300264899674238,0.983,0.74,1.08592192327136e-68,8.89540662536656e-49,1.26314054120202e-72
"Ctsz",1.28661628283999e-42,0.324789516159296,0.995,0.836,2.21220803671507e-38,5.41238054069378e-70,0.303508488737068,0.998,0.773,9.30604710166888e-66,1.28661628283999e-42,1.08247610813877e-69
"Eif4g2",6.12211898843298e-69,0.391722925251679,0.998,0.828,1.05263713887117e-64,2.29680607290989e-69,0.25785702802761,0.997,0.763,3.94912836176127e-65,6.12211898843298e-69,4.59361214581983e-69
"Mtpn",6.05731989033742e-51,0.320194783486891,0.99,0.755,1.04149558194462e-46,1.56279261718329e-68,0.27615657145964,0.988,0.657,2.68706562598495e-64,6.05731989033742e-51,3.12558523436663e-68
"C1qc",0.320382697734306,-0.437412435759265,0.3,0.288,1,3.68245419373053e-64,0.352646442587934,0.373,0.153,6.33161174070028e-60,0.320382697734306,7.364908387461e-64
