"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Il4ra",1.48259795264297e-70,-0.384323436402463,0.637,0.812,2.54917891977432e-66
"Ran",1.64335510295437e-70,0.392455468100675,0.959,0.862,2.82558476401975e-66
"Eif5b",2.08455044652063e-70,0.304397699634162,0.968,0.843,3.58417603774756e-66
"Cracr2b",2.34083967368896e-70,0.275020145988446,0.465,0.121,4.0248397349408e-66
"Nudt9",3.22709885552719e-70,-0.382978129460206,0.569,0.763,5.54867377219345e-66
"Rexo2",4.32796067331419e-70,0.316670841685587,0.919,0.672,7.44149558169643e-66
"1810058I24Rik",4.73754535317462e-70,-0.354814121958001,0.943,0.93,8.14573548024844e-66
"Acly",5.183216957535e-70,0.302611737592507,0.783,0.508,8.91202323678568e-66
"Tmco1",5.36249635934616e-70,0.290586137217952,0.872,0.623,9.22027624025979e-66
"Tmed2",6.65893107319153e-70,0.29884116824521,0.961,0.849,1.14493660872455e-65
"Slc38a1",6.77162424629718e-70,0.270462184487946,0.854,0.535,1.16431307290834e-65
"Arpc5l",7.30308483901268e-70,0.319059180832824,0.91,0.758,1.25569240721984e-65
"Spr",7.64190915775244e-70,-0.32560582821994,0.506,0.741,1.31394986058395e-65
"Fes",9.6135818702677e-70,0.295696020518704,0.808,0.523,1.65295926677383e-65
"Snx2",1.3455915005801e-69,0.372874685011107,0.809,0.555,2.31361002609743e-65
"Clec4b1",1.53781139662712e-69,0.303450022700276,0.387,0.061,2.64411291536067e-65
"Arpp19",1.59116316681342e-69,-0.332795500094725,0.953,0.954,2.735845949019e-65
"Ms4a6c",1.98239767515231e-69,0.497743549083549,0.349,0.037,3.40853456265688e-65
"Sept6",2.11724975607874e-69,0.250179609517741,0.603,0.251,3.64039923060178e-65
"Rassf4",2.51200471679721e-69,0.420044812688496,0.966,0.836,4.31914091006112e-65
"Ssr4",3.22537454864905e-69,0.330451367143743,0.981,0.933,5.54570899894717e-65
"Clec4a1",4.02105834884449e-69,0.25732034356383,0.345,0.031,6.91380772500322e-65
"Tm9sf3",4.23438660859503e-69,0.329871983168544,0.9,0.677,7.28060433481829e-65
"Tiparp",4.29390716248888e-69,0.324121624656133,0.76,0.436,7.38294397518339e-65
"2010111I01Rik",4.59753374712206e-69,0.323462241117894,0.619,0.248,7.90499952480168e-65
"Nop10",4.64109189859976e-69,0.308150946300187,0.869,0.643,7.97989341045242e-65
"Calm1",4.79410642151588e-69,-0.602596601430758,0.996,0.989,8.2429865811544e-65
"Satb1",6.49212351521053e-69,-0.509339980045832,0.032,0.277,1.1162557172053e-64
"Mrpl42",8.72839051875286e-69,0.287745319739019,0.83,0.544,1.50075946579437e-64
"Mfhas1",1.10659424021413e-68,-0.284555352226255,0.334,0.651,1.90267813662418e-64
"Sqle",1.20185977195072e-68,0.28951262370067,0.613,0.263,2.06647769189207e-64
"Cct3",2.10215495994225e-68,0.299224959686255,0.862,0.633,3.61444523812471e-64
"Prnp",2.47698371381893e-68,-0.361695506433834,0.136,0.442,4.25892579754026e-64
"Nsun2",2.53134604270143e-68,0.251887050835636,0.659,0.327,4.35239638582083e-64
"Myl6",2.62263938086376e-68,-0.297004026363322,0.999,0.989,4.50936615145715e-64
"Stx7",2.98307409245861e-68,0.267615593402599,0.894,0.68,5.12909759457333e-64
"Srsf7",8.86585025402358e-68,0.327201628412172,0.809,0.535,1.52439429267681e-63
"Hnrnpu",1.16040411201537e-67,0.334921014964481,0.975,0.874,1.99519883019923e-63
"Eml4",1.59972536899149e-67,0.273118330801682,0.729,0.4,2.75056779944397e-63
"Cdk2ap2",3.37346797991515e-67,0.318759915461537,0.92,0.766,5.80034084466612e-63
"Atp6v0a2",3.50449747846085e-67,0.255260751718175,0.645,0.306,6.02563296446558e-63
"Rpl24",4.79932614214057e-67,-0.288859435990378,0.996,0.988,8.25196136879649e-63
"Bsg",5.56662017387829e-67,0.323444121415424,0.951,0.806,9.57124672696633e-63
"Tsc1",6.25771059299532e-67,-0.298954977566606,0.272,0.577,1.07595075935962e-62
"Uck2",6.27049871696021e-67,0.308850280235399,0.833,0.576,1.07814954939414e-62
"Tubb5",6.65552359641566e-67,-0.445794609295285,0.978,0.954,1.14435072716771e-62
"Ric1",6.82311171497993e-67,-0.341458697145404,0.291,0.608,1.17316582827365e-62
"Kdm7a",6.94098728730589e-67,0.281992150957863,0.756,0.419,1.19343335417938e-62
"Cct2",7.52570900345017e-67,0.287362433876107,0.969,0.854,1.29397040605322e-62
"Kif5b",9.70330324977437e-67,0.315753728569284,0.938,0.773,1.66838596076621e-62
"Lmo4",1.18212803930137e-66,0.252858891206239,0.637,0.278,2.03255095077478e-62
"Atp2b1",1.46888693453449e-66,0.410272915866611,0.936,0.756,2.52560419523861e-62
"Cltc",1.73129231858983e-66,0.334003469823892,0.968,0.843,2.97678401258335e-62
"Ivns1abp",2.21852258779741e-66,0.300827882064146,0.831,0.549,3.81452773745887e-62
"Myh9",2.36716468998782e-66,-0.407787733772857,0.986,0.965,4.07010296796505e-62
"Snrpa1",2.6605493626666e-66,0.285289510129989,0.681,0.357,4.57454857416895e-62
"Ndufa6",2.84969326369405e-66,0.300468918764186,0.984,0.92,4.89976259759555e-62
"Tuba4a",2.93018283979782e-66,0.263164582621786,0.532,0.182,5.03815637474838e-62
"Gpx1",3.0270561231677e-66,-0.444416700239664,0.993,0.973,5.20472029817454e-62
"Rwdd1",3.81857068472014e-66,0.345352538646208,0.962,0.844,6.5656504353078e-62
"Lmna",4.92792853148134e-66,0.541980410305907,0.651,0.33,8.47308031702901e-62
"Arhgap25",4.93449319081452e-66,0.262113970491312,0.665,0.325,8.48436759228649e-62
"Cd9",5.73907996338911e-66,0.349274574276091,0.989,0.913,9.86777408905123e-62
"Epcam",5.92818101253391e-66,0.526355722942429,0.362,0.051,1.01929144329508e-61
"Dnajb6",6.53487290890369e-66,-0.397030985974242,0.923,0.922,1.1236060479569e-61
"Card9",1.02558148327551e-65,0.272605526560559,0.523,0.195,1.7633848023439e-61
"Ext1",1.41694696496938e-65,-0.31291204152033,0.269,0.573,2.43629861156836e-61
"Hsd17b4",1.48307920848624e-65,0.288608521736867,0.831,0.568,2.55000639107124e-61
"Pdk3",3.01177041966559e-65,0.286282788336618,0.664,0.34,5.17843805957302e-61
"Prr5l",3.91338036656641e-65,-0.285797820159209,0.191,0.501,6.72866620227428e-61
"Gcnt2",5.49207497293537e-65,0.279103990074363,0.712,0.371,9.44307370846508e-61
"Tecr",5.6402219651556e-65,0.279525435166226,0.907,0.756,9.69779764688853e-61
"Washc2",7.66961271521116e-65,-0.455241162271012,0.779,0.842,1.31871321025341e-60
"Spag9",9.07884008133909e-65,-0.389546222544003,0.906,0.92,1.56101576358544e-60
"Pcyt1a",9.8552463029157e-65,-0.350415937212158,0.421,0.69,1.69451104932333e-60
"Mvp",1.01374626407441e-64,-0.355405725614597,0.802,0.878,1.74303532644954e-60
"Stap1",1.28887577560003e-64,0.302274852624666,0.662,0.323,2.21609300856669e-60
"Ltb",1.54063352922566e-64,0.535121088342527,0.685,0.417,2.64896529015061e-60
"Gnl3",1.71521589533194e-64,0.257359111079413,0.576,0.241,2.94914221043373e-60
"Prpf38b",2.41545423311611e-64,-0.483006898993092,0.877,0.89,4.15313200841984e-60
"Asah1",3.14221242736598e-64,0.272956960917885,0.854,0.575,5.40272004761306e-60
"Klf4",3.15155313553906e-64,0.280903245287019,0.471,0.141,5.41878046124585e-60
"Nrros",3.60390661951517e-64,0.293087617711539,0.818,0.496,6.19655704159438e-60
"Hspa4",8.88400936036203e-64,0.298969104417622,0.905,0.71,1.52751656942065e-59
"Exosc5",9.50788342922266e-64,0.267661201564524,0.751,0.465,1.63478547682054e-59
"Rab11a",1.02259853533842e-63,-0.389889812433212,0.844,0.891,1.75825592166088e-59
"Canx",1.05762639516808e-63,0.299014987709069,0.965,0.834,1.818482823852e-59
"Ptx3",1.26334016333702e-63,0.394825563673135,0.309,0.022,2.17218707684167e-59
"Rheb",1.52974914284904e-63,0.289671938378227,0.902,0.703,2.63025067621463e-59
"Plaur",1.54534539978347e-63,0.452685564925673,0.646,0.281,2.65706688038769e-59
"Nucks1",1.89592381118532e-63,0.325109797259924,0.896,0.684,3.25985140095203e-59
"Uap1l1",2.20050780153371e-63,0.286351832014161,0.744,0.404,3.78355311395705e-59
"Exoc3",2.5466877784251e-63,0.271363802828794,0.811,0.545,4.37877496622412e-59
"Map2k3",2.91591171840614e-63,0.283998953250429,0.787,0.493,5.01361860862752e-59
"Ctnnbip1",3.02109186600682e-63,0.252917367873175,0.659,0.34,5.19446535441213e-59
"Rinl",3.47188099626451e-63,0.260471623418606,0.69,0.371,5.9695521849772e-59
"Nfe2l2",5.00607976164991e-63,0.389782741641226,0.859,0.579,8.60745354218086e-59
"Mical1",5.59071297227385e-63,0.263345304520571,0.811,0.521,9.61267188452765e-59
"Lsm6",5.60356834549222e-63,0.298365140026271,0.865,0.664,9.63477541323932e-59
"F10",8.64451742739595e-63,0.743038977542301,0.568,0.251,1.48633832646646e-58
"Snapc5",9.18781431801333e-63,0.25128870565355,0.769,0.469,1.57975279383921e-58
"Cd200r4",9.87770788908076e-63,0.409983811891192,0.46,0.133,1.69837309444855e-58
"Lpar6",1.68746242200077e-62,0.350969228213458,0.594,0.249,2.90142288838812e-58
"2810474O19Rik",2.07769447038566e-62,-0.487718028323167,0.814,0.878,3.5723878723811e-58
"Eif3b",3.10284162637831e-62,0.287740827943905,0.841,0.607,5.33502589239487e-58
"Syncrip",3.13280205076765e-62,0.286871919095036,0.86,0.635,5.38653984608989e-58
"Smap2",4.31563966758894e-62,-0.35378999009347,0.788,0.869,7.42031084445242e-58
"Fchsd2",4.58095552088755e-62,-0.371669242991468,0.374,0.656,7.87649492261405e-58
"Stk40",6.52535693844475e-62,0.259356702735476,0.769,0.463,1.12196987199619e-57
"Tpm1",9.56256255293988e-62,-0.458362713386899,0.482,0.714,1.64418700535248e-57
"Smarce1",9.83848421108722e-62,-0.338083309214193,0.854,0.884,1.69162897525434e-57
"Psma7",1.05288399916688e-61,-0.345998347026231,0.981,0.96,1.81032874816753e-57
"Clptm1l",1.22524615877336e-61,0.256221460151663,0.766,0.465,2.10668824539492e-57
"Gm5483",2.06536525750154e-61,0.775759954474251,0.727,0.439,3.55118902374815e-57
"Mndal",3.51769017125565e-61,0.275116230481688,0.521,0.177,6.04831648045696e-57
"Smchd1",7.30729544733988e-61,-0.459501303865052,0.689,0.833,1.25641637921562e-56
"Ndufa8",9.13906242070033e-61,0.279895598170772,0.928,0.797,1.57137039261522e-56
"Sept7",1.82321997889287e-60,0.300079172541279,0.959,0.82,3.1348444317084e-56
"Smpdl3a",2.20726122276216e-60,-0.270755033086835,0.164,0.462,3.79516494641726e-56
"Arhgap6",2.34849186841045e-60,0.254556570001623,0.514,0.182,4.03799691854492e-56
"Cep350",3.76603757780335e-60,-0.339363879878006,0.656,0.819,6.47532501127508e-56
"Gm42031",4.56222332469686e-60,-0.743285611787494,0.555,0.732,7.84428678448377e-56
"Rpl3",5.9668343065429e-60,0.324789317018241,0.999,0.969,1.02593749066699e-55
"Zyx",8.46149284379161e-60,0.401362367409313,0.98,0.893,1.45486907956153e-55
"Prkar2a",8.87907266789631e-60,0.254175692411044,0.882,0.662,1.52666775451809e-55
"Tnfrsf1b",9.112369713451e-60,-0.269709903929058,0.354,0.674,1.56678084853076e-55
"Hdlbp",1.00110079657107e-59,0.279482836358384,0.89,0.721,1.7212927096243e-55
"Gbp5",1.15811547896323e-59,-0.328356442957028,0.208,0.503,1.99126375452938e-55
"Gucd1",1.86211997070016e-59,-0.269998154402247,0.273,0.558,3.20172907762185e-55
"Bst2",3.11474599836005e-59,-0.630910869025218,0.927,0.923,5.35549426958027e-55
"Rps26",3.74474068172607e-59,-0.316518853816014,0.998,0.992,6.4387071281598e-55
"Ssb",4.21517749873423e-59,0.278113127389157,0.935,0.8,7.24757619132363e-55
"Sys1",5.89806278654583e-59,0.268641236291807,0.907,0.715,1.01411291551869e-54
"Gpr146",6.78251882655584e-59,0.259081222049431,0.733,0.43,1.16618628703801e-54
"Dcstamp",1.03210544430737e-58,0.436522798612967,0.478,0.154,1.7746021009421e-54
"Ears2",1.95781667162244e-58,-0.279613737128331,0.146,0.417,3.36626998518763e-54
"Smurf1",2.65827336147527e-58,-0.251780593408273,0.361,0.64,4.57063521772058e-54
"2010107E04Rik",3.45125020417265e-58,0.263435683998427,0.965,0.866,5.93407960105445e-54
"Pacsin2",3.92560400415523e-58,0.255923054067208,0.813,0.558,6.7496835247445e-54
"Metap2",4.04511186914681e-58,0.260697039639439,0.937,0.791,6.95516534781103e-54
"Pdpn",4.80229768811075e-58,0.256466234952623,0.4,0.093,8.25707064493762e-54
"Prdx2",5.71915199726259e-58,-0.358976953949987,0.959,0.936,9.8335099440933e-54
"Suclg1",6.15261868750626e-58,0.254675634107211,0.889,0.721,1.05788125712983e-53
"Akr1a1",1.14138540303145e-57,0.28297599903244,0.991,0.954,1.96249806197228e-53
"Pla2g16",1.33156836451297e-57,-0.317301600978686,0.181,0.455,2.2894986459436e-53
"Mrpl13",1.85624030094996e-57,-0.374576485627707,0.565,0.752,3.19161957345337e-53
"Ier3",2.12324222434691e-57,0.484635182072417,0.839,0.574,3.65070268054208e-53
"Bhlhe40",2.71842619665953e-57,-0.462069102366318,0.761,0.881,4.67406200253639e-53
"Gm16286",2.86680167410971e-57,0.265840389695259,0.846,0.613,4.92917879846423e-53
"Usp3",2.86765287175135e-57,-0.360007343188146,0.646,0.797,4.93064234768927e-53
"Emc6",3.21673954456228e-57,0.26719442614416,0.808,0.567,5.53086197292039e-53
"Cirbp",3.33952389903763e-57,-0.344428233636199,0.578,0.766,5.7419773920053e-53
"Uap1",3.68028299250082e-57,-0.360877931812272,0.361,0.625,6.32787857730591e-53
"Pgap2",3.77947773053012e-57,-0.331807716826387,0.69,0.835,6.49843400987349e-53
"Tkt",3.95310856223999e-57,0.25940863799549,0.976,0.877,6.79697486191543e-53
"Ssr2",4.08491591169765e-57,0.289879613024604,0.797,0.56,7.02360441857294e-53
"Sh3pxd2b",5.34465231459638e-57,0.277643286833626,0.852,0.618,9.18959518971701e-53
"S100a4",8.90689688043199e-57,-0.433966203546798,0.988,0.984,1.53145184962148e-52
"Sub1",9.21901043893381e-57,-0.396740560496491,0.993,0.972,1.58511665487028e-52
"Anxa5",1.08124087330073e-56,-0.346495295115385,0.98,0.958,1.85908555755328e-52
"Hint3",1.10899330813067e-56,-0.352868380648993,0.775,0.844,1.90680309399987e-52
"Sf3b6",1.4707242260154e-56,0.269663606796764,0.932,0.808,2.52876323421088e-52
"Psen2",2.30957968616766e-56,-0.340411926898106,0.397,0.625,3.97109131239667e-52
"Emp2",2.54019785003495e-56,0.316832439762949,0.552,0.243,4.36761618335008e-52
"Mrpl57",4.33744873464844e-56,0.258758838366435,0.902,0.754,7.45780935435453e-52
"Sept3",4.86104909663383e-56,0.377350752350229,0.254,0.008,8.3580878167522e-52
"Sdhaf2",5.07175843765458e-56,-0.350940814419599,0.623,0.776,8.72038145770329e-52
"Minos1",5.87477939245451e-56,0.250064902144521,0.983,0.901,1.01010956873863e-51
"Angptl2",6.81562112011816e-56,0.358035128635684,0.369,0.079,1.17187789539312e-51
"Atp5g3",8.0530195625303e-56,0.291257020948365,0.968,0.864,1.38463618358146e-51
"Tecpr1",1.023750468763e-55,-0.491688959299733,0.618,0.769,1.76023655599111e-51
"Skil",2.00357070500845e-55,-0.304942661328005,0.476,0.73,3.44493947019154e-51
"Aldh2",2.15193375604095e-55,0.289226916229027,0.867,0.624,3.70003490013682e-51
"Psmb9",2.48835088121581e-55,-0.345378235442311,0.898,0.92,4.27847050516247e-51
"Idh1",3.63670044291662e-55,-0.324549580811375,0.486,0.713,6.25294274155084e-51
"Hnrnpd",4.28979408282518e-55,0.294799087539031,0.892,0.729,7.37587194600962e-51
"Ly6a",5.94690357043559e-55,0.674900108949222,0.287,0.028,1.02251059990069e-50
"Clec2d",5.97084580301729e-55,-0.379555396012008,0.838,0.896,1.02662722737079e-50
"Vdr",6.18310814067328e-55,-0.340229769421922,0.298,0.559,1.06312361370736e-50
"Ndufa12",6.72856637855198e-55,0.271774557594006,0.859,0.655,1.15690970312823e-50
"Znrf2",6.76933094182441e-55,0.33788120673245,0.886,0.653,1.16391876213729e-50
"Myadm",7.83529336928901e-55,0.270245617706148,0.883,0.671,1.34720034191555e-50
"Pnkd",8.614013022815e-55,-0.316410824285122,0.55,0.748,1.48109339914281e-50
"Atxn7l1",8.80411139404168e-55,-0.304063197879492,0.494,0.717,1.51377891309153e-50
"Eci2",1.39709757945872e-54,0.260958315244976,0.841,0.633,2.40216957812133e-50
"Ier2",2.22671330299896e-54,0.290082666378384,0.674,0.364,3.82861085317642e-50
"Furin",2.240460352389e-54,0.350318289565818,0.814,0.562,3.85224752989765e-50
"Sbno1",2.30599510537863e-54,-0.308804222031852,0.846,0.892,3.96492798418801e-50
"Odc1",2.67736068824229e-54,0.256632007935247,0.72,0.402,4.60345396736379e-50
"Emd",2.79759686694198e-54,-0.322430685267979,0.677,0.806,4.81018805302003e-50
"Tmem59",2.86208828312892e-54,0.252227082330301,0.905,0.709,4.92107459401186e-50
"Plxnc1",2.86427164223348e-54,-0.403414750914157,0.65,0.809,4.92482866165625e-50
"Mrpl14",3.42324463700609e-54,-0.322367297558305,0.837,0.888,5.88592682886828e-50
"Nop56",3.84427757513447e-54,0.265236755200846,0.643,0.367,6.60985086268621e-50
"Lrrc59",4.53486749745634e-54,0.271719433123662,0.704,0.449,7.79725117512642e-50
"Faf1",4.58177450940681e-54,-0.275602434042615,0.38,0.634,7.87790309147408e-50
"Ccdc12",4.62694088131326e-54,0.292693366047011,0.968,0.891,7.95556215133002e-50
"Stk24",4.75528148293699e-54,-0.34192326989735,0.808,0.897,8.17623098176186e-50
"Chka",5.5871159852009e-54,-0.387065733259322,0.414,0.643,9.60648722495444e-50
"Lgals1",7.21832449038749e-54,0.500079568553752,0.953,0.857,1.24111871287722e-49
"Tmcc1",9.38432765104377e-54,-0.325851254061911,0.583,0.779,1.61354129632047e-49
"Bin2",1.01994790578236e-53,0.25942122399992,0.798,0.556,1.75369842920219e-49
"Rps6ka5",2.11090458316863e-53,-0.289679550590368,0.234,0.509,3.62948934030014e-49
"Alyref",2.11092513252228e-53,0.255381796518777,0.803,0.559,3.6295246728588e-49
"Uqcrq",2.14750122810604e-53,0.256158241690227,0.984,0.925,3.69241361160553e-49
"Taok3",2.8537869996583e-53,0.258408800084982,0.94,0.815,4.90680136721248e-49
"Kcnn4",3.30565037993295e-53,0.314908611829922,0.613,0.305,5.68373526325672e-49
"Creb5",5.75104756118839e-53,0.342852671804691,0.95,0.788,9.88835117670731e-49
"Klk1b1",6.91785869075957e-53,0.317343555248939,0.397,0.1,1.1894566232892e-48
"Pmaip1",1.19658850691199e-52,-0.303235498139278,0.422,0.693,2.05741427878448e-48
"Hnrnpm",1.48639176368859e-52,0.284854898967992,0.91,0.767,2.55570199848616e-48
"Aprt",2.15462083950373e-52,0.3565679567886,0.947,0.783,3.70465507144272e-48
"Eef2",2.27506644213292e-52,0.266771334169157,1,0.971,3.91174924060334e-48
"Hnrnpa0",2.37791217945261e-52,0.274761506719564,0.945,0.834,4.08858220135082e-48
"Itgae",2.42149476006015e-52,0.330867921117504,0.274,0.027,4.16351809044742e-48
"Slc15a3",3.10012983815285e-52,0.338339032174681,0.939,0.79,5.33036324372001e-48
"Cd14",3.29673829297435e-52,0.265913511192578,0.426,0.133,5.66841182094009e-48
"Rpain",3.31009320021986e-52,-0.256761180850847,0.325,0.587,5.69137424845804e-48
"Gfpt1",3.90071068633006e-52,-0.335278476939871,0.44,0.682,6.70688195407591e-48
"Cct5",4.40489086107993e-52,0.272898054917836,0.94,0.819,7.57376934654083e-48
"Hmgcr",6.98580541854762e-52,0.267030280270007,0.694,0.401,1.20113938366508e-47
"Rnf114",9.73309491554743e-52,-0.325862663335016,0.542,0.711,1.67350833977923e-47
"Gmfg",1.38334663600189e-51,0.316700411897832,0.878,0.676,2.37852620594166e-47
"Tmem256",1.81001093768131e-51,0.261870602315631,0.951,0.83,3.11213280624924e-47
"Cybb",2.03914673846377e-51,0.339306171284572,0.61,0.287,3.50610890211461e-47
"Dnajc3",2.27477990835645e-51,0.281359983928596,0.885,0.686,3.91125657442808e-47
"Tpm4",2.66699239747206e-51,-0.345403031859658,0.918,0.929,4.58562672821345e-47
"Ppm1m",3.4166675905126e-51,0.264892577648063,0.801,0.581,5.87461825512736e-47
"Atp1a1",4.17578838450255e-51,0.258255912466728,0.882,0.625,7.17985054831368e-47
"Selenow",7.40511834936644e-51,-0.404291833378806,0.652,0.816,1.27323604899007e-46
"Eif4a2",7.7599923892532e-51,-0.377825766268653,0.775,0.835,1.3342530914082e-46
"Ndufc1",1.18784836806748e-50,0.26969971783105,0.929,0.798,2.04238648405523e-46
"Itga1",1.64729506714588e-50,0.332244689462445,0.68,0.376,2.83235913845062e-46
"Higd1a",3.91509780905269e-50,0.256381193811013,0.933,0.788,6.7316191728852e-46
"Hcfc1r1",4.71367392700216e-50,-0.312803037934949,0.866,0.897,8.10469095008752e-46
"Krit1",4.8441348158948e-50,-0.371137303377731,0.745,0.828,8.32900540244952e-46
"Bmyc",5.3299037825506e-50,-0.510290528563223,0.796,0.845,9.16423656371749e-46
"Foxp1",8.32022411874863e-50,-0.309951221519365,0.552,0.748,1.43057933497764e-45
"Vwa5a",8.71509138726626e-50,-0.389899209908248,0.626,0.772,1.49847281312656e-45
"Mat2a",1.10663336348023e-49,0.262370265797427,0.799,0.554,1.90274540516792e-45
"Gtf2h5",1.80489585050555e-49,0.258673519973246,0.907,0.732,3.10333792535924e-45
"Psmd13",2.7682979002543e-49,0.2642575407195,0.887,0.74,4.75981140969724e-45
"Tnip3",2.84002966676426e-49,-0.448219831875582,0.622,0.772,4.88314700903447e-45
"Rspry1",4.75738654273312e-49,-0.292251783289144,0.577,0.746,8.17985042157532e-45
"Stat5a",4.76936983453209e-49,-0.383703282205065,0.429,0.646,8.20045449349447e-45
"Rala",6.22746808584129e-49,-0.293448107954972,0.915,0.907,1.07075086267955e-44
"Krtcap2",8.18089412891913e-49,0.269014413309463,0.935,0.84,1.40662293652636e-44
"Jun",1.44446690329888e-48,0.299891664121653,0.78,0.536,2.48361639353209e-44
"Ahcyl2",1.52032200514418e-48,-0.357056812827777,0.657,0.794,2.61404165564491e-44
"Cldn1",2.01256828538706e-48,0.321004916141537,0.541,0.252,3.46040990989451e-44
"Fam53b",2.83853704206632e-48,-0.268771262009905,0.316,0.569,4.88058059012884e-44
"Ncf4",3.38344524107619e-48,0.280432166745104,0.822,0.528,5.8174957475064e-44
"Zeb2",2.92507814702728e-47,0.411562004674176,0.752,0.504,5.0293793659987e-43
"Cpne2",5.1584532788953e-47,-0.300072901720914,0.451,0.673,8.86944456773258e-43
"Srgn",5.45521248765478e-47,-0.457497491237592,0.968,0.952,9.37969235127363e-43
"Ltc4s",6.35031383163214e-47,-0.586933956713328,0.52,0.715,1.09187296021083e-42
"Ttc39c",7.34323307231986e-47,-0.288928161635211,0.263,0.501,1.26259549445468e-42
"Sec61g",8.09050358092943e-47,0.251235631268435,0.985,0.929,1.39108118570501e-42
"Gtpbp4",8.92027591363262e-47,-0.417072144602974,0.806,0.842,1.53375224058999e-42
"Cd302",9.78342492233712e-47,-0.362350514562018,0.311,0.557,1.68216208114664e-42
"Tmem70",1.05664663416761e-46,-0.276532051887612,0.461,0.669,1.81679822278779e-42
"Fubp1",1.3537452530442e-46,0.251037614247227,0.814,0.626,2.32762958808419e-42
"Reep5",1.65625800555888e-46,0.262050389843271,0.993,0.92,2.84777001475794e-42
"Sbds",1.97478411757932e-46,-0.287505845471317,0.666,0.788,3.39544381176588e-42
"Rtraf",1.99523951593369e-46,-0.266655743212305,0.973,0.948,3.43061482369639e-42
"Serbp1",3.01328616691536e-46,0.259395187182607,0.99,0.929,5.18104423539427e-42
"Lyz2",3.61814866585393e-46,0.917347291671566,0.947,0.855,6.22104481606925e-42
"Nrip1",6.55203018462215e-46,-0.476359251864331,0.679,0.78,1.12655606994393e-41
"March5",9.7488266282451e-46,-0.289463743982676,0.628,0.757,1.67621325046046e-41
"Cd72",1.05412285248009e-45,0.280709606717816,0.418,0.154,1.81245883255426e-41
"Golph3l",2.11992520048916e-45,-0.253614309479891,0.379,0.602,3.64499938972106e-41
"Spint2",2.44301341460763e-45,-0.312376130812985,0.75,0.864,4.20051726507636e-41
"D17Wsu92e",2.61940119455987e-45,-0.308445729628116,0.738,0.839,4.50379841392624e-41
"Tesc",3.03570048400996e-45,-0.352362770607763,0.086,0.302,5.21958341220672e-41
"Ifitm2",7.11519519868156e-45,0.357705445444642,0.961,0.884,1.22338666246131e-40
"Gpbp1",7.79162798139859e-45,-0.315501758518908,0.646,0.78,1.33969251512167e-40
"Mtmr4",8.2919305535064e-45,-0.287845616801887,0.748,0.846,1.42571453936989e-40
"Atp5g2",1.08592017802744e-44,-0.261235554565245,0.985,0.96,1.86713115410039e-40
"Brk1",1.55929156401762e-44,-0.279719433938184,0.975,0.948,2.6810459151719e-40
"Pigyl",1.94851543248869e-44,-0.25575436297098,0.549,0.739,3.35027743462106e-40
"mt-Co1",2.12400109757164e-44,-0.251841958570969,1,0.991,3.65200748716468e-40
"Myl12a",2.16576286842303e-44,-0.323506572836676,0.975,0.95,3.72381267596656e-40
"Rbpj",2.19203914778379e-44,0.27995158548782,0.986,0.878,3.76899211069945e-40
"Sumo2",6.99139702199087e-44,-0.269660383055935,0.97,0.946,1.20210080396111e-39
"Nans",7.14736687162737e-44,-0.362247082739405,0.691,0.807,1.22891825990761e-39
"Uchl1",8.66505772827375e-44,0.332967371869199,0.362,0.107,1.48987002579939e-39
"Kpna4",1.48510957554201e-43,-0.291968977964145,0.755,0.846,2.55349740418693e-39
"Hmg20b",1.8056890419689e-43,-0.289135754652303,0.742,0.825,3.10470173876132e-39
"Hnrnpa2b1",1.81459894989503e-43,0.261860168368201,0.986,0.935,3.12002143444952e-39
"Fndc5",2.77970490398403e-43,0.354130436594665,0.52,0.257,4.77942461191013e-39
"Polr2e",2.78257117698e-43,-0.342152175442137,0.856,0.875,4.78435288169941e-39
"Rasa2",4.72818597355659e-43,-0.305569710039109,0.56,0.746,8.12964296293321e-39
"Cflar",9.97470423933246e-43,-0.286305634965475,0.551,0.734,1.71505064691082e-38
"Fam98c",1.26493057055681e-42,-0.267690451101229,0.578,0.727,2.17492162301538e-38
"Tpd52l2",3.64221075544318e-42,-0.310650463721945,0.699,0.789,6.262417172909e-38
"Ier5",3.78476746579027e-42,-0.271209535046406,0.829,0.904,6.5075291806798e-38
"Gng12",4.60022913512198e-42,-0.546665076693093,0.604,0.733,7.90963397492874e-38
"Spp1",1.15116322031272e-41,0.832366379554596,0.772,0.568,1.97931004100569e-37
"Rras",1.51948672205254e-41,-0.301015602303513,0.611,0.754,2.61260546989713e-37
"Map1lc3b",1.65695322706399e-41,-0.331275050216893,0.961,0.948,2.84896537861383e-37
"Cd74",2.83462736400465e-41,0.256112585337478,0.999,0.993,4.87385828966959e-37
"Mllt6",1.01508631569438e-40,-0.296692514931118,0.596,0.742,1.74533941120491e-36
"Zeb1",1.54888551871788e-40,-0.290898202167917,0.399,0.627,2.66315376088353e-36
"Btg2",1.5749243469216e-40,0.287881817206629,0.862,0.633,2.70792492209699e-36
"Clptm1",2.13994598409628e-40,-0.250941487543918,0.555,0.719,3.67942312505514e-36
"Mrfap1",6.76818123671633e-40,-0.468443226606082,0.951,0.939,1.16372108184101e-35
"AA467197",7.64831603929778e-40,-0.620681804758818,0.755,0.872,1.31505145979686e-35
