"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Pgd",2.23870316605365e-125,-0.845012507364531,0.61,0.811,3.84922622371265e-121,2.80805814239929e-38,-0.723833117876326,0.596,0.714,4.82817517004134e-34,2.80805814239929e-38,4.47740633210739e-125
"Auh",3.80188796812288e-125,0.40101061841489,0.794,0.376,6.53696617239048e-121,5.54348750371277e-123,0.518745523249516,0.748,0.227,9.53147241388373e-119,5.54348750371277e-123,7.6037759362457e-125
"Psma7",5.19053002246351e-125,0.580609324341138,0.959,0.822,8.92459732062375e-121,2.79129090183976e-53,0.46131960828532,0.96,0.719,4.79934557662328e-49,2.79129090183976e-53,1.0381060044927e-124
"Rps13",1.18710846863726e-124,0.476415697981846,0.989,0.956,2.04111430097491e-120,1.45635617450352e-107,0.697142019828423,0.976,0.895,2.50405880644135e-103,1.45635617450352e-107,2.3742169372745e-124
"Ass1",3.37194397776086e-124,0.718850077861613,0.885,0.499,5.79772047536203e-120,1.64008433261155e-69,0.683451190016079,0.805,0.389,2.81996100149231e-65,1.64008433261155e-69,6.74388795552188e-124
"Gtpbp4",1.60664730552601e-123,0.606250717076445,0.864,0.503,2.76246937712142e-119,5.04301316981425e-92,0.646776322893915,0.802,0.351,8.67095684417862e-88,5.04301316981425e-92,3.21329461105204e-123
"Gngt2",2.12762485214401e-123,0.608204779279412,0.947,0.713,3.65823817077641e-119,3.24289584645003e-92,0.79785950390942,0.915,0.488,5.57583511838618e-88,3.24289584645003e-92,4.25524970428812e-123
"Arpc1b",2.15590540926664e-123,-0.553238686392439,0.975,0.945,3.70686376069305e-119,6.87115022434737e-49,-0.44934397554896,0.964,0.943,1.18142556957429e-44,6.87115022434737e-49,4.31181081853329e-123
"Gsn",8.65560398443692e-123,-0.904962073130439,0.644,0.828,1.48824454908408e-118,3.46606630464747e-60,-0.873412447989341,0.502,0.774,5.95955440421086e-56,3.46606630464747e-60,1.73112079688742e-122
"B2m",3.41276628815794e-122,0.68320531411716,0.979,0.892,5.86791035585876e-118,4.09549403764255e-89,0.766409620394926,0.985,0.863,7.0417924483226e-85,4.09549403764255e-89,6.82553257631599e-122
"Naxe",7.71824184090321e-120,0.696041480972213,0.794,0.44,1.3270745021249e-115,4.13744831750896e-122,0.725752671967772,0.784,0.267,7.1139286371249e-118,7.71824184090321e-120,8.27489663501773e-122
"Unc119",1.17480734920629e-121,-0.695509942115595,0.168,0.664,2.01996375622529e-117,1.03897741884729e-22,-0.387921358577377,0.161,0.406,1.78641777396602e-18,1.03897741884729e-22,2.34961469841257e-121
"Anxa3",1.28613030294466e-121,0.665754056820399,0.94,0.645,2.21137244288305e-117,7.35165989280597e-25,0.333823087352313,0.866,0.591,1.26404440196906e-20,7.35165989280597e-25,2.57226060588938e-121
"Slc25a4",1.298055173686e-121,0.558777943822282,0.928,0.596,2.2318760656357e-117,7.72926149808388e-108,0.699659182916122,0.906,0.418,1.32896922198054e-103,7.72926149808388e-108,2.59611034737201e-121
"Serp1",2.39167767892647e-120,-0.809132598443177,0.854,0.879,4.11225060114617e-116,2.16266026704814e-56,-0.813919315321603,0.878,0.849,3.71847806316257e-52,2.16266026704814e-56,4.78335535785294e-120
"Cox7a2l",7.54806226967422e-120,0.52799299946551,0.974,0.853,1.29781382664778e-115,7.13830217354558e-105,0.812344548529037,0.954,0.648,1.22735967571943e-100,7.13830217354558e-105,1.50961245393485e-119
"Notch1",8.58258504487371e-120,-0.837944358744882,0.171,0.663,1.47568967261559e-115,4.94118051449932e-43,-0.846566236084724,0.249,0.578,8.49586577663013e-39,4.94118051449932e-43,1.71651700897474e-119
"Hacd4",9.6041706301629e-119,-0.741499559724348,0.067,0.608,1.65134109815021e-114,5.57103563531859e-37,-0.639643821024871,0.103,0.442,9.57883867136678e-33,5.57103563531859e-37,1.92083412603256e-118
"Sub1",1.71063941332323e-118,0.577212789074107,0.979,0.873,2.94127340726797e-114,2.64133256936132e-109,0.973157951561869,0.96,0.785,4.54150721975985e-105,2.64133256936132e-109,3.42127882664655e-118
"Dynll2",4.52248554666278e-118,0.462188409280211,0.868,0.471,7.77596164893199e-114,3.65385047529831e-79,0.464874869349208,0.751,0.316,6.28243050722792e-75,3.65385047529831e-79,9.04497109332539e-118
"Sugt1",1.3779984848762e-117,0.509592340106636,0.899,0.633,2.36933059489615e-113,1.75467001495401e-78,0.546226137562513,0.884,0.468,3.01697962371193e-74,1.75467001495401e-78,2.75599696975238e-117
"Rpl6",2.4537362666484e-111,0.479249568007001,0.993,0.93,4.21895413687526e-107,5.28667312016608e-117,0.816362089426095,0.982,0.832,9.08990576281356e-113,2.4537362666484e-111,1.05733462403323e-116
"Rap2b",2.22749309837523e-116,0.607681211368502,0.875,0.553,3.82995163334637e-112,4.05972091276038e-72,0.566167295996645,0.863,0.458,6.9802841374002e-68,4.05972091276038e-72,4.4549861967505e-116
"Cfp",2.86327641827369e-116,-0.93667631571611,0.413,0.753,4.92311747357979e-112,3.72294423025497e-44,-0.815252658697929,0.468,0.695,6.4012303095004e-40,3.72294423025497e-44,5.7265528365475e-116
"Rps9",3.33568608760918e-116,0.466847746105627,0.993,0.963,5.73537865903522e-112,2.88626147895997e-113,0.731608794375113,0.988,0.933,4.96263798692376e-109,2.88626147895997e-113,6.67137217521849e-116
"Rps4x",1.89063045757259e-103,0.477486652658809,0.991,0.934,3.25075000875031e-99,5.17389643543963e-116,0.898152567914217,0.982,0.837,8.89599753109489e-112,1.89063045757259e-103,1.03477928708794e-115
"Atp6v0b",5.18522439108661e-116,-0.701303711304922,0.861,0.859,8.91547481803432e-112,4.69273613029111e-58,-0.634733575982898,0.863,0.858,8.06869050242254e-54,4.69273613029111e-58,1.03704487821734e-115
"Dapp1",5.66469833299475e-92,0.291006107285924,0.707,0.313,9.73988231375118e-88,1.15262141513169e-115,0.367690023077719,0.666,0.171,1.98181726117744e-111,5.66469833299475e-92,2.30524283026344e-115
"Zfp36l1",1.84828496743392e-115,0.568459449692324,0.959,0.718,3.17794117300588e-111,8.18063196037983e-49,0.368411905035116,0.957,0.636,1.40657785926771e-44,8.18063196037983e-49,3.69656993486781e-115
"Vhl",5.27564552573258e-115,0.329653865019199,0.741,0.324,9.07094491694459e-111,2.94781820968012e-114,0.325088930975123,0.629,0.158,5.068478629724e-110,2.94781820968012e-114,1.05512910514655e-114
"Irf2bp2",1.75009109504826e-114,-0.796203566174259,0.556,0.791,3.00910662882598e-110,6.55085465905003e-29,-0.681560579359118,0.544,0.681,1.12635395007706e-24,6.55085465905003e-29,3.50018219009661e-114
"Clec4a2",2.64675766172771e-114,-0.803880813878373,0.139,0.628,4.55083512357462e-110,1.4322137640625e-40,-0.700917330344918,0.195,0.538,2.46254834592906e-36,1.4322137640625e-40,5.29351532345545e-114
"Rpl10a",1.3445265514321e-73,0.444000642138159,0.977,0.869,2.31177895253236e-69,9.33521943949071e-114,0.990009605436738,0.973,0.685,1.60509763042603e-109,1.3445265514321e-73,1.86704388789818e-113
"Clec4d",1.13420917536628e-113,-1.13801182749109,0.115,0.619,1.95015925612478e-109,9.50548199727439e-90,-1.46268838474189,0.328,0.781,1.63437257461136e-85,9.50548199727439e-90,2.26841835073262e-113
"Uba52",1.55974266877562e-113,0.509685653383031,0.935,0.695,2.68182154469279e-109,4.60360679809996e-91,0.578706747083569,0.888,0.425,7.91544152865307e-87,4.60360679809996e-91,3.11948533755115e-113
"Zmiz2",7.61129967274083e-88,0.342249288856237,0.847,0.503,1.30868686573106e-83,2.04399431588045e-113,0.590795006377677,0.83,0.31,3.51444382672484e-109,7.61129967274083e-88,4.08798863176093e-113
"H2-DMb2",2.01301181503543e-100,0.297015928590301,0.795,0.306,3.46117251477193e-96,2.18002115531225e-113,0.384855334006541,0.553,0.122,3.74832837444389e-109,2.01301181503543e-100,4.36004231062448e-113
"Rac2",3.39881905697733e-113,-0.830615381104723,0.628,0.851,5.84392948656683e-109,5.48217125646724e-51,-0.871212244170074,0.517,0.75,9.42604525836977e-47,5.48217125646724e-51,6.79763811395457e-113
"Rplp0",4.25653301564977e-113,0.472424348530406,0.996,0.972,7.31868286710821e-109,1.90468148219981e-101,0.745463971063623,0.982,0.931,3.27490934049435e-97,1.90468148219981e-101,8.51306603129975e-113
"Edf1",4.95364693497831e-113,0.440419390947097,0.947,0.799,8.5173005400017e-109,4.84654367942716e-74,0.548514386978851,0.945,0.681,8.33314720240706e-70,4.84654367942716e-74,9.90729386995669e-113
"Bst1",6.6738527322327e-113,-1.04767715879043,0.071,0.584,1.14750223878009e-108,2.31040646004194e-70,-1.16603876455997,0.219,0.673,3.97251286739611e-66,2.31040646004194e-70,1.33477054644654e-112
"Rps23",1.23407679276803e-112,0.475296522044401,0.993,0.96,2.12187163748536e-108,5.73325814938811e-102,0.722593128533031,0.985,0.899,9.85776406205792e-98,5.73325814938811e-102,2.46815358553612e-112
"Klf13",1.27174065290367e-112,-0.739540503182587,0.616,0.796,2.18663087860257e-108,1.72015311404765e-33,-0.664599410196619,0.596,0.687,2.95763126429352e-29,1.72015311404765e-33,2.54348130580729e-112
"Spag9",1.61376059642639e-112,0.533798651494081,0.929,0.658,2.77469996949554e-108,9.30790252185948e-48,0.384801044962603,0.903,0.539,1.60040075960852e-43,9.30790252185948e-48,3.22752119285284e-112
"Dok1",1.83223070308616e-112,0.384838461646879,0.799,0.403,3.15033747088634e-108,1.58762630399353e-82,0.351238604181672,0.699,0.25,2.72976466708648e-78,1.58762630399353e-82,3.66446140617225e-112
"Pilra",3.19200212341871e-112,-0.650825508823112,0.104,0.6,5.48832845100612e-108,2.07038197232016e-19,-0.434705025181846,0.103,0.317,3.55981476320727e-15,2.07038197232016e-19,6.38400424683728e-112
"Nudt9",6.51507386669101e-112,0.431934840438975,0.813,0.433,1.12020180063885e-107,3.56106339401474e-52,0.276025911173374,0.678,0.294,6.12289239966894e-48,3.56106339401474e-52,1.30301477333819e-111
"Eef1b2",1.98693323037317e-100,0.502486009496852,0.981,0.876,3.41633299630364e-96,1.4932938914826e-111,0.864666964432099,0.97,0.715,2.56756951701519e-107,1.98693323037317e-100,2.98658778296519e-111
"Tpd52",3.54988324944351e-111,-0.854795737413456,0.474,0.774,6.10366925909317e-107,2.61683385197638e-54,-0.862101361798324,0.593,0.761,4.49938412508819e-50,2.61683385197638e-54,7.09976649888708e-111
"Rpl14",4.66966862976128e-90,0.442947012538218,0.984,0.904,8.02902824201155e-86,4.18762922713439e-111,0.844170992702601,0.976,0.756,7.20020969313487e-107,4.66966862976128e-90,8.37525845426873e-111
"Arl5a",2.52284072112009e-106,0.449992111315879,0.855,0.478,4.33777233589389e-102,4.34565478124617e-111,0.586500761450466,0.851,0.32,7.47191883087466e-107,2.52284072112009e-106,8.69130956249235e-111
"Ptgs1",7.08149469730961e-111,-0.777849113876408,0.159,0.637,1.21759219825541e-106,7.59216861492529e-47,-0.861385909046309,0.252,0.605,1.30539747165025e-42,7.59216861492529e-47,1.41629893946192e-110
"Rpl13",7.18453578560353e-108,0.449481761600905,0.991,0.975,1.23530908297667e-103,1.09938871857753e-110,0.787751359381839,0.991,0.938,1.89028896272221e-106,7.18453578560353e-108,2.19877743715507e-110
"Nfil3",1.04144842446566e-109,0.302008132437151,0.72,0.291,1.79066642102625e-105,4.43675638599611e-85,0.331893204056722,0.717,0.237,7.62855893008171e-81,4.43675638599611e-85,2.08289684893131e-109
"Plaur",1.75521376761308e-109,-0.903026622033208,0.15,0.626,3.01791455203394e-105,1.44170065173394e-34,-0.763449128760878,0.508,0.671,2.47886010059134e-30,1.44170065173394e-34,3.51042753522614e-109
"Hspa8",5.53240571825728e-109,0.552933895832977,0.986,0.899,9.51241839197156e-105,2.67854312736376e-40,0.415343520988922,0.982,0.817,4.60548705318924e-36,2.67854312736376e-40,1.10648114365146e-108
"Eif3f",1.00887491317971e-108,0.472552222554828,0.966,0.825,1.7346595257212e-104,1.69678320924084e-99,0.707143040059794,0.957,0.643,2.9174490499687e-95,1.69678320924084e-99,2.01774982635944e-108
"Rpl41",1.02191459600271e-108,0.356110645965116,0.991,0.984,1.75707995636707e-104,6.13468913101398e-87,0.503555747547813,0.991,0.981,1.05479844918654e-82,6.13468913101398e-87,2.04382919200541e-108
"Prdx2",1.06212667054592e-108,0.513967492247276,0.938,0.703,1.82622059733666e-104,8.3932329400071e-79,0.676183554890424,0.933,0.519,1.44313247170482e-74,8.3932329400071e-79,2.12425334109186e-108
"Akap13",1.34410871756968e-108,0.470970824900875,0.94,0.775,2.31106052898931e-104,1.86877888830366e-59,0.511623766461203,0.957,0.651,3.21317842054931e-55,1.86877888830366e-59,2.68821743513934e-108
"Mthfd2",2.11109588909962e-108,0.492562625867242,0.875,0.482,3.62981827171789e-104,1.76441197186356e-95,0.453995759263507,0.733,0.247,3.03372994442221e-91,1.76441197186356e-95,4.22219177819926e-108
"Rpl7a",4.35268297985603e-108,0.458040477918205,0.977,0.902,7.48400311556446e-104,3.75134022101226e-86,0.603420872087913,0.967,0.792,6.45005437600847e-82,3.75134022101226e-86,8.70536595971203e-108
"Hint3",4.72402176605743e-108,0.449427030701863,0.861,0.521,8.12248302455914e-104,1.42002806472401e-101,0.511712381320897,0.815,0.318,2.44159625448646e-97,1.42002806472401e-101,9.44804353211489e-108
"Tpm1",3.12699412122632e-76,0.35448007939773,0.654,0.322,5.37655369203653e-72,9.6934754908993e-108,0.600137681731226,0.818,0.295,1.66669617590523e-103,3.12699412122632e-76,1.93869509817988e-107
"Rpl12",9.69499427444416e-108,0.521124431002868,0.989,0.92,1.66695731554793e-103,4.73269784118024e-92,0.750968943048271,0.976,0.829,8.1374006681253e-88,4.73269784118024e-92,1.93899885488883e-107
"Cyth4",9.95333828602754e-108,-0.712629434331337,0.383,0.736,1.71137698489958e-103,2.60055079386722e-35,-0.628016701610932,0.28,0.564,4.47138703497529e-31,2.60055079386722e-35,1.99066765720554e-107
"Anxa1",1.18052653022828e-107,-0.969581990854479,0.631,0.829,2.02979731607451e-103,3.11233314126572e-57,-1.11627072639549,0.547,0.764,5.35134560309228e-53,3.11233314126572e-57,2.36105306045654e-107
"Lcp1",1.49644793434144e-107,-0.712025177720117,0.938,0.918,2.57299257830668e-103,4.16857398966465e-66,-0.694749995030115,0.909,0.928,7.16744611782941e-62,4.16857398966465e-66,2.9928958686829e-107
"Taldo1",2.45946118938022e-107,-0.651743746089554,0.924,0.906,4.22879756902035e-103,1.20659943105526e-54,-0.729234300312289,0.897,0.892,2.07462706175641e-50,1.20659943105526e-54,4.91892237876044e-107
"Rps28",3.76767440105623e-107,0.379884524030634,0.986,0.947,6.47813936517608e-103,3.19402824959572e-96,0.643317850082849,0.973,0.9,5.49181217235487e-92,3.19402824959572e-96,7.53534880211242e-107
"Limd1",6.93228063316548e-107,0.428564996852624,0.862,0.482,1.19193633206647e-102,3.46452568471665e-79,0.39835255874456,0.83,0.352,5.9569054623018e-75,3.46452568471665e-79,1.3864561266331e-106
"Slfn2",1.37543720338139e-106,-0.814771857863963,0.709,0.872,2.36492672749396e-102,2.57899435207825e-45,-0.747741330387678,0.802,0.848,4.43432288896334e-41,2.57899435207825e-45,2.75087440676283e-106
"Pycard",1.55379562231555e-106,-0.76805326438147,0.866,0.883,2.67159619300936e-102,7.87839595280225e-41,-0.729960665394554,0.775,0.788,1.35461140012482e-36,7.87839595280225e-41,3.10759124463114e-106
"Fcgr2b",2.22165591211622e-106,-0.929990210549953,0.136,0.616,3.81991517529262e-102,1.80947986879147e-40,-0.815493281464565,0.195,0.545,3.11121968640006e-36,1.80947986879147e-40,4.44331182423241e-106
"Rab9",2.76898317529642e-106,0.374535945777131,0.781,0.392,4.76098967160467e-102,7.11110048746239e-89,0.393571359628114,0.714,0.252,1.22268261781428e-84,7.11110048746239e-89,5.5379663505928e-106
"Ctsl",2.83932588303759e-106,-1.23444729721156,0.376,0.738,4.88193692329484e-102,3.03020877478943e-59,-1.49230407624004,0.514,0.749,5.21014096737294e-55,3.03020877478943e-59,5.67865176607523e-106
"Rftn1",6.49137917787148e-106,0.385505016417273,0.841,0.441,1.11612773584322e-101,2.8221440929073e-87,0.511091037102634,0.796,0.32,4.85239455334482e-83,2.8221440929073e-87,1.29827583557429e-105
"Fam98c",1.31371356716877e-105,0.33608836823692,0.769,0.372,2.25879910738999e-101,2.22894268219203e-93,0.346429378354545,0.653,0.2,3.83244404776098e-89,2.22894268219203e-93,2.62742713433752e-105
"Snd1",1.33327323760832e-95,0.480003328124359,0.787,0.455,2.29243000474374e-91,1.64553071893035e-105,0.616605072518758,0.79,0.307,2.82932551812885e-101,1.33327323760832e-95,3.29106143786067e-105
"Smarce1",4.2734921825741e-105,0.422491685559141,0.905,0.601,7.3478424587179e-101,4.19069028930398e-71,0.44071322478064,0.848,0.413,7.20547288342926e-67,4.19069028930398e-71,8.54698436514832e-105
"Sem1",6.79621077938626e-105,-0.499894359113086,0.97,0.926,1.16854048140767e-100,1.10697140098307e-39,-0.447559974801245,0.942,0.915,1.90332662685029e-35,1.10697140098307e-39,1.35924215587726e-104
"Eef1a1",8.47017902225594e-105,0.460969918746626,0.993,0.972,1.45636258108669e-100,1.11402005413415e-102,0.741041709423075,0.988,0.944,1.91544608107826e-98,1.11402005413415e-102,1.69403580445118e-104
"Tap1",5.52034258745276e-74,0.30584368846105,0.76,0.42,9.49167704486627e-70,1.70982097147407e-104,0.487657189396128,0.784,0.264,2.93986617835252e-100,5.52034258745276e-74,3.41964194294817e-104
"Gtpbp2",8.27585569418137e-95,0.270415673532753,0.774,0.38,1.42295062805754e-90,3.35882518308128e-104,0.396468169154396,0.748,0.232,5.77516401978996e-100,8.27585569418137e-95,6.71765036616266e-104
"Tmem50a",4.5276476870884e-104,-0.658324004571101,0.815,0.834,7.7848374331798e-100,7.1259947808992e-51,-0.718176621136271,0.754,0.794,1.22524354262781e-46,7.1259947808992e-51,9.05529537417677e-104
"Ddt",4.57016830094449e-104,0.360038783133246,0.873,0.506,7.85794737664396e-100,7.06784439662516e-59,0.276887560879447,0.772,0.347,1.21524516555573e-54,7.06784439662516e-59,9.14033660188889e-104
"Gm42031",4.71082234881925e-104,0.738157315247876,0.772,0.397,8.09978794655983e-100,3.35781967135484e-101,0.909674453845163,0.663,0.21,5.77343514292751e-97,3.35781967135484e-101,9.42164469763862e-104
"Rpl32",1.61471860249001e-89,0.44921527606189,0.989,0.959,2.77634716512133e-85,7.67523619894013e-104,0.814521416972998,0.982,0.888,1.31968011204577e-99,1.61471860249001e-89,1.53504723978804e-103
"Fth1",1.49766300665757e-103,-1.34961624491403,0.998,0.999,2.57508177364702e-99,1.08735048756055e-51,-1.04580618666076,0.997,1,1.86959042831161e-47,1.08735048756055e-51,2.99532601331518e-103
"Higd2a",2.45310614877512e-103,0.529193540923704,0.937,0.693,4.21787071220394e-99,1.07001040117891e-73,0.544066385804021,0.903,0.496,1.83977588378702e-69,1.07001040117891e-73,4.9062122975502e-103
"Il6st",4.68970121102154e-103,0.395955374402952,0.744,0.33,8.06347226223043e-99,1.59226791611095e-76,0.386816045143381,0.69,0.246,2.73774545496117e-72,1.59226791611095e-76,9.37940242204322e-103
"Pip4k2a",4.71255688177005e-103,0.438561550681501,0.873,0.498,8.10277030251542e-99,2.39216825354603e-68,0.437412908401869,0.766,0.33,4.11309409514705e-64,2.39216825354603e-68,9.42511376354017e-103
"Rps18",7.19132004892218e-102,0.519030270272952,0.993,0.937,1.23647556921168e-97,5.49621339300489e-103,0.882746926379893,0.97,0.828,9.45018930793261e-99,7.19132004892218e-102,1.09924267860097e-102
"Polr2e",4.573434462152e-69,0.369215498962923,0.878,0.622,7.86356321422414e-65,1.50289370417276e-102,0.640569313566017,0.869,0.392,2.58407543495464e-98,4.573434462152e-69,3.00578740834549e-102
"Tbc1d1",8.97607859457476e-102,0.289321261159457,0.665,0.274,1.54334695355118e-97,4.49390190937874e-85,0.331643189008437,0.523,0.142,7.7268149429858e-81,4.49390190937874e-85,1.79521571891494e-101
"Rps16",2.22129764217089e-96,0.387198104617546,0.991,0.97,3.81929916594864e-92,9.11308138210226e-102,0.677170867098283,0.985,0.94,1.56690321283866e-97,2.22129764217089e-96,1.82261627642045e-101
"Tax1bp3",1.79413271965322e-101,0.31857800401367,0.797,0.406,3.08483179817175e-97,6.94304140729952e-90,0.347814715062663,0.681,0.222,1.19378653957108e-85,6.94304140729952e-90,3.58826543930642e-101
"Eipr1",5.33202721226123e-93,0.341563653492825,0.7,0.33,9.16788758876195e-89,1.91461852143788e-101,0.402362994631523,0.614,0.176,3.2919950857603e-97,5.33202721226123e-93,3.82923704287575e-101
"Btf3",2.82635265375997e-101,0.431663289461834,0.975,0.9,4.85963075287489e-97,8.40880125536941e-65,0.50900217229486,0.967,0.801,1.44580928784822e-60,8.40880125536941e-65,5.65270530751995e-101
"Nub1",5.92707092029012e-101,0.414051088786321,0.891,0.569,1.01910057403468e-96,1.47538431791367e-93,0.525778997484907,0.888,0.399,2.53677579622077e-89,1.47538431791367e-93,1.18541418405803e-100
"Atox1",6.73587072403249e-101,0.437528173287898,0.975,0.903,1.15816561229015e-96,8.1420943828904e-69,0.556479271066873,0.973,0.871,1.39995170819418e-64,8.1420943828904e-69,1.34717414480651e-100
"Gbp2",9.06135162741274e-101,0.353574783229025,0.649,0.256,1.55800879881735e-96,9.40562121786995e-74,0.317859525241125,0.438,0.114,1.61720251220056e-69,9.40562121786995e-74,1.81227032548257e-100
"Eif4a2",9.64005429807289e-101,0.481067024731797,0.885,0.592,1.65751093601065e-96,1.23172305372691e-50,0.281644636896397,0.748,0.354,2.11782461857805e-46,1.23172305372691e-50,1.92801085961459e-100
"Timp2",1.02896758218731e-100,-0.729254335650522,0.116,0.588,1.76920686081287e-96,7.48906988808355e-46,-0.868844363793829,0.292,0.602,1.28767067655709e-41,7.48906988808355e-46,2.05793516437462e-100
"Eno1",1.5525543150907e-100,-0.869929441627744,0.78,0.848,2.66946188936696e-96,1.2673996007892e-55,-0.848799637996917,0.714,0.792,2.17916687359695e-51,1.2673996007892e-55,3.10510863018141e-100
"F10",6.29206430454855e-100,-1.1799268669072,0.206,0.64,1.08185753652408e-95,1.38051319311027e-55,-1.29589254318484,0.328,0.691,2.3736543842338e-51,1.38051319311027e-55,1.25841286090973e-99
"Igsf6",2.82418062780105e-99,-0.701036668717198,0.053,0.541,4.85589617144112e-95,1.73671702043843e-53,-0.839201628264955,0.137,0.561,2.98611124494184e-49,1.73671702043843e-53,5.64836125560217e-99
"Rpl29",1.58042006996387e-98,0.447191191045495,0.977,0.899,2.71737426829589e-94,5.9456558951091e-89,0.655805302146527,0.96,0.782,1.02229607460506e-84,5.9456558951091e-89,3.16084013992778e-98
"Rnasel",1.65956298653274e-98,-0.566872079283554,0.102,0.568,2.8534525990444e-94,7.12743713877898e-36,-0.667509828153679,0.173,0.494,1.22549154164166e-31,7.12743713877898e-36,3.31912597306554e-98
"Asap1",2.46930713478086e-98,0.50401182851501,0.924,0.65,4.24572668754221e-94,1.68789794861496e-44,0.388076293678262,0.9,0.53,2.90217173284857e-40,1.68789794861496e-44,4.93861426956173e-98
"Nans",1.29144658494924e-53,0.282565309295577,0.792,0.478,2.22051325816172e-49,2.70520670178844e-98,0.566576537745237,0.833,0.344,4.65133240305505e-94,1.29144658494924e-53,5.41041340357691e-98
"Polb",1.53977621855646e-97,0.342163911034813,0.776,0.389,2.64749123018597e-93,5.24353461495575e-91,0.394865921137876,0.672,0.218,9.01573341695492e-87,5.24353461495575e-91,3.07955243711291e-97
"Cd200r1",1.55096617670291e-97,-0.702322481434959,0.249,0.647,2.66673124422298e-93,3.19581504107951e-29,-0.642997040475584,0.283,0.527,5.49488438163211e-25,3.19581504107951e-29,3.10193235340586e-97
"Itgb1",1.69252156844966e-97,0.519210218138487,0.94,0.71,2.91012158479234e-93,8.77939146187981e-48,0.459123232963087,0.936,0.602,1.50952856795561e-43,8.77939146187981e-48,3.38504313689928e-97
"Lsp1",1.7277979764643e-97,0.502767140703078,0.986,0.889,2.97077584073272e-93,4.95475658109234e-76,0.707757245457547,0.982,0.789,8.51920846553017e-72,4.95475658109234e-76,3.45559595292859e-97
"Cd93",1.87946824832231e-97,-0.892365773372032,0.058,0.537,3.23155770616538e-93,2.74509657349264e-53,-0.984765088855722,0.207,0.608,4.71991904846324e-49,2.74509657349264e-53,3.75893649664459e-97
"Zeb2",2.66424211438481e-97,-1.02632571336722,0.506,0.752,4.58089789147324e-93,9.70855266678208e-52,-1.02837685337864,0.502,0.715,1.66928854552651e-47,9.70855266678208e-52,5.32848422876963e-97
"Cotl1",2.98984234581049e-97,-0.599201961547868,0.929,0.916,5.14073492938655e-93,2.36603397138347e-37,-0.515950097985019,0.912,0.865,4.06815881039674e-33,2.36603397138347e-37,5.97968469162104e-97
"Fgr",4.95378514333874e-97,-0.589959919152014,0.192,0.629,8.51753817545663e-93,1.01312290094349e-31,-0.662871919635074,0.161,0.455,1.74196351588224e-27,1.01312290094349e-31,9.90757028667762e-97
"Atp6v1e1",5.10186097470836e-97,-0.870530725939339,0.688,0.815,8.77213975991356e-93,3.55773949336599e-57,-0.921910484771916,0.742,0.799,6.11717728489348e-53,3.55773949336599e-57,1.02037219494167e-96
"Ap3b1",6.329068109637e-97,0.536663799510709,0.887,0.613,1.08821997077099e-92,1.9558175361897e-63,0.566300766619938,0.848,0.461,3.36283267172457e-59,1.9558175361897e-63,1.26581362192742e-96
"Arl11",1.21277351638863e-96,-0.521657258885528,0.095,0.558,2.08524278407862e-92,5.97649800410898e-23,-0.428263541856786,0.122,0.368,1.0275990668265e-18,5.97649800410898e-23,2.4255470327773e-96
"Htra2",1.8362076998963e-96,0.314610885658137,0.769,0.394,3.15717551920169e-92,1.21570281397521e-58,0.253880435448356,0.638,0.247,2.09027941834898e-54,1.21570281397521e-58,3.67241539979261e-96
"Rgs2",2.53050719285339e-96,-0.751996813617471,0.185,0.628,4.35095406739212e-92,3.12542390767942e-14,-0.592259104459295,0.246,0.411,5.37385386686399e-10,3.12542390767942e-14,5.0610143857068e-96
"Pgls",5.07352603441857e-96,0.440411739669202,0.952,0.758,8.72342066357929e-92,2.76106860978061e-58,0.464425123458767,0.948,0.573,4.74738136765679e-54,2.76106860978061e-58,1.01470520688372e-95
"Cd274",5.85633224468993e-96,0.385546264427066,0.875,0.484,1.00693776615199e-91,4.87097866720149e-44,0.256191803021136,0.9,0.475,8.37516072038624e-40,4.87097866720149e-44,1.17126644893798e-95
"Mbnl1",1.11716772878322e-95,-0.831626305149642,0.857,0.813,1.92085819286986e-91,9.6423275970432e-37,-0.760408221226641,0.733,0.734,1.65790180703561e-32,9.6423275970432e-37,2.23433545756642e-95
"Cd44",2.94772676597624e-61,-0.688409863220197,0.76,0.813,5.06832140141955e-57,1.38519921498526e-95,-1.26459557079787,0.502,0.841,2.38171153024565e-91,2.94772676597624e-61,2.77039842997049e-95
"Ciita",3.85062316189739e-93,0.30988906772398,0.751,0.263,6.62076146456638e-89,1.69497005516997e-95,0.385867333191337,0.404,0.078,2.91433151285924e-91,3.85062316189739e-93,3.38994011033992e-95
"Spi1",2.92779950581948e-95,-0.576479942150029,0.898,0.865,5.03405847030602e-91,5.09269608681226e-23,-0.378058656217554,0.884,0.814,8.756381651665e-19,5.09269608681226e-23,5.85559901163905e-95
"Pgap2",5.35717697994925e-95,0.387544862128328,0.862,0.514,9.21113009932474e-91,1.884100510588e-41,0.292328797640847,0.787,0.404,3.23952241790501e-37,1.884100510588e-41,1.07143539598986e-94
