"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bcl2l1",1.78459531872477e-05,-0.54487897877199,0.299,0.335,0.306843319101537
"Cap1",2.01415956699511e-05,-0.370403706512146,0.762,0.639,0.346314595949139
"Cmklr1",2.26911259144015e-05,-0.469119430398448,0.154,0.216,0.39015121897222
"Capn2",3.64311366107625e-05,-0.405660294676818,0.176,0.235,0.626396962885451
"Anxa5",5.52832179824777e-05,-0.464965517925594,0.553,0.516,0.950539649990722
"Cdk6",6.54725837050692e-05,-0.508960677314309,0.156,0.213,1
"Dynll1",7.17816589656491e-05,-0.356531375495984,0.775,0.699,1
"Msr1",7.63556773940056e-05,-0.528751950528712,0.132,0.188,1
"Fkbp1a",8.22110366560534e-05,-0.60954976678734,0.493,0.473,1
"Pira2",8.66643187418925e-05,-0.454771717177294,0.621,0.57,1
"Calm2",8.67432425045676e-05,-0.262633817550362,0.87,0.8,1
"Igf2r",8.82351999007222e-05,-0.4106208271394,0.09,0.147,1
"Ptafr",9.34643829615184e-05,-0.500932604633013,0.315,0.35,1
"Osm",9.86129404471208e-05,-0.464685867099046,0.132,0.191,1
"Creb5",0.000117277539561623,-0.378659427992782,0.632,0.614,1
"Qsox1",0.000118042803533342,-0.576076813161715,0.46,0.46,1
"Ctsb",0.000128342062849084,-0.373278921020388,0.782,0.686,1
"AI413582",0.000140066901592309,-0.459777013395158,0.462,0.451,1
"Jaml",0.000153829096638311,-0.489441074962576,0.636,0.587,1
"Cd300lf",0.000156422767958761,-0.375895095311545,0.668,0.62,1
"Scand1",0.00015880941008694,-0.270760447416516,0.879,0.773,1
"Cpd",0.000209854383389812,-0.25534343057278,0.874,0.809,1
"Vmp1",0.000254498432774326,-0.341930749013449,0.632,0.587,1
"Eid1",0.000276067002343715,-0.452932523407141,0.412,0.41,1
"Slc7a11",0.000354641817167326,-0.436020899438276,0.282,0.337,1
"Fam129b",0.000391046141918182,-0.505424160571657,0.24,0.276,1
"2010111I01Rik",0.000422138602731182,-0.468204853619652,0.194,0.237,1
"Calm3",0.000471776500143803,-0.265927922651322,0.811,0.715,1
"Bcl2l11",0.000484258201825733,-0.569681341037925,0.335,0.347,1
"Tnfrsf13b",0.000586112596920687,-0.4954252130452,0.37,0.378,1
"Ywhaz",0.000704341684515123,-0.294573672384268,0.769,0.666,1
"Slfn1",0.000764904190388228,-0.348760476229547,0.729,0.677,1
"Jun",0.000801931827980999,-0.442813543600636,0.513,0.492,1
"Igfbp6",0.000937711966334118,-0.424736047433363,0.152,0.199,1
"Pecam1",0.00113703677164347,-0.294134513534971,0.062,0.105,1
"Mfsd1",0.00131650215780447,-0.470004947279932,0.311,0.325,1
"Serpinb2",0.00135257968894071,-0.482842854786618,0.152,0.201,1
"Eps8",0.00148166374940672,-0.50674257803293,0.407,0.389,1
"Stfa2l1",0.00195814569351574,-0.354187376604965,0.364,0.414,1
"Akr1a1",0.00202093234653125,-0.301783651927234,0.742,0.647,1
"Ndrg1",0.00237541564751797,-0.345172611404914,0.223,0.263,1
"Vcan",0.00241949611577575,-0.451177889104839,0.22,0.259,1
"Marcks",0.00242674414463099,-0.326837843815414,0.723,0.654,1
"Tapbp",0.00280043189839464,-0.363225484778518,0.641,0.557,1
"Lilra6",0.00290321332984064,-0.390810110526286,0.474,0.458,1
"Il1rap",0.0033155853055837,-0.396094281349817,0.152,0.191,1
"Rnf149",0.00372673866303564,-0.305925137040614,0.806,0.684,1
"Plekhg1",0.00394242871584888,-0.368959216787448,0.132,0.167,1
"Atp2b1",0.00412474943687924,-0.349258351323861,0.659,0.586,1
"Gcnt1",0.00424079754860783,-0.433798819306959,0.449,0.426,1
"Rab7",0.00484260159838957,-0.290576072402622,0.799,0.672,1
"Pirb",0.00487253543800691,-0.290339518432778,0.722,0.625,1
"Samsn1",0.00568108353963454,-0.366655732216049,0.544,0.506,1
"Gadd45b",0.00598628033143668,-0.418876858379269,0.414,0.402,1
"E230032D23Rik",0.00615690177056389,-0.459157625010902,0.361,0.359,1
"Cdk18",0.00628879657434495,-0.33166828152437,0.101,0.136,1
"Tlr2",0.00647923046257152,-0.435910813424876,0.595,0.538,1
"Cd177",0.00723985881401835,-0.509866708632212,0.198,0.231,1
"Mt2",0.00783906666583817,-0.495573339048595,0.108,0.144,1
"Kdm7a",0.00861970531231333,-0.318363572083207,0.674,0.572,1
"Lrp12",0.00886231250147045,-0.434221936648099,0.368,0.356,1
"Ngp",0.0101281158866703,-0.662789756911293,0.143,0.18,1
"Lmna",0.0122365531335751,-0.399176897877536,0.143,0.172,1
"Creg1",0.013244194468077,-0.294698684067235,0.799,0.678,1
"Mbnl1",0.0133466758764236,-0.38364203569406,0.504,0.465,1
"Fut8",0.013393720306686,-0.285184526610682,0.086,0.117,1
"Gas7",0.0161175615029796,-0.412794240690998,0.394,0.37,1
"Nisch",0.016582675940358,-0.387768957247106,0.568,0.491,1
"Lasp1",0.0183149188301416,-0.321693317247464,0.581,0.502,1
"Casp6",0.0188644071878208,-0.418320558700845,0.33,0.325,1
"Stfa2",0.0190401751866157,-0.723525232494881,0.262,0.291,1
"Lrp1",0.0192550866897058,-0.37619491920365,0.445,0.412,1
"Mtdh",0.0199713321917062,-0.32462494130133,0.687,0.582,1
"Tmem243",0.0199935134922764,-0.364297992759016,0.306,0.31,1
"St3gal6",0.0202490439269656,-0.386194877562753,0.112,0.14,1
"Map4k4",0.0205908415528402,-0.463411650015183,0.311,0.303,1
"Ywhag",0.0216270016817959,-0.376205619226971,0.419,0.384,1
"Tes",0.0216493867102232,-0.400602791958342,0.33,0.326,1
"Csf2rb2",0.025328673741957,-0.311886088876699,0.557,0.49,1
"Rps27l",0.0257264414314699,-0.293682406675905,0.751,0.654,1
"Cxcr2",0.0275059960050182,-0.268956224576369,0.747,0.688,1
"Degs1",0.0300453607095729,-0.36426800163414,0.495,0.447,1
"Cltc",0.0306425946784387,-0.34361941148429,0.573,0.481,1
"Lgals8",0.030778748805803,-0.380637027621807,0.2,0.214,1
"Runx1",0.0317473372762997,-0.373392338140024,0.513,0.457,1
"Antxr2",0.0348536613953938,-0.414803122002362,0.396,0.369,1
"Cd86",0.0357443235645028,-0.256135951555161,0.075,0.1,1
"Dock10",0.0364048504850508,-0.386336873245183,0.233,0.249,1
"Malt1",0.0367314422966069,-0.38845155202823,0.165,0.186,1
"Lgals1",0.0389441800449865,-0.329469305886884,0.114,0.138,1
"Rhoh",0.0402883476981711,-0.327371270889935,0.125,0.148,1
"Ywhah",0.0403736398399094,-0.380881437870196,0.48,0.416,1
"Cndp2",0.047309625964547,-0.375113058241421,0.419,0.378,1
"Plaur",0.0484287388568355,-0.351637898386234,0.429,0.399,1
"Ppp2ca",0.0500170631783052,-0.360875493473872,0.516,0.442,1
"F7",0.0516781824311068,-0.388858207146425,0.187,0.202,1
"Gng2",0.0518352623936465,-0.38912343663864,0.368,0.34,1
"Trpv2",0.0576963627673745,-0.329861844667036,0.458,0.4,1
"Sub1",0.0577606792501531,-0.267895791545362,0.832,0.717,1
"Adam19",0.0616414630131727,-0.32008062182951,0.159,0.18,1
"Efhd2",0.0695590104081009,-0.258709520214518,0.681,0.567,1
"Slfn4",0.074442553349933,-0.340868967940527,0.11,0.132,1
"Myo1d",0.0745999909039753,-0.282521256621115,0.082,0.102,1
"S100a4",0.0775848245188606,-0.378324264113888,0.266,0.284,1
"Osbpl8",0.0852759750818432,-0.415143885406293,0.39,0.351,1
"Mt1",0.0860550523542933,-0.808200002912043,0.63,0.554,1
"Tax1bp1",0.0869407416375495,-0.263518463720667,0.734,0.61,1
"Plec",0.0872097301064262,-0.287805569022542,0.518,0.446,1
"Rab5c",0.0879754459554704,-0.271523344118974,0.667,0.557,1
"Rgl1",0.0895256032434575,-0.332198680686178,0.242,0.246,1
"Mycbp2",0.0908598121971651,-0.35467293379699,0.513,0.444,1
"Ptpn6",0.0911032047400843,-0.256413608065031,0.755,0.615,1
"Hif1a",0.0915968158602841,-0.292926395918718,0.672,0.562,1
"Jak2",0.0947016962917575,-0.313161685028337,0.498,0.435,1
"Tfec",0.0956734079536596,-0.299355425003084,0.13,0.146,1
"Wnk1",0.111532956390673,-0.262410065387449,0.661,0.552,1
"Tmem167",0.113959177704025,-0.256110225741456,0.701,0.568,1
"Nrros",0.115535202710909,-0.306975129926125,0.308,0.297,1
"Fnip2",0.116330069960464,-0.385460200020675,0.247,0.244,1
"Tcp11l1",0.116346176874731,-0.269830356867082,0.099,0.115,1
"Tnfaip2",0.128448066906448,-0.293159045944881,0.744,0.639,1
"Cd68",0.130091315781002,-0.277767421659091,0.584,0.49,1
"Gm17619",0.141608136022151,-0.321803989139675,0.163,0.174,1
"Tnf",0.142862120680567,-0.371425869510741,0.22,0.227,1
"Id1",0.149629967651047,-0.262288885070468,0.568,0.526,1
"Coro2a",0.150616880229021,-0.331254437081681,0.394,0.353,1
"Myadm",0.151271013398565,-0.287138438719726,0.65,0.536,1
"Dennd4a",0.15447235714585,-0.367021693772577,0.385,0.35,1
"Slpi",0.154919089865108,-0.369175097185527,0.648,0.59,1
"Adora2b",0.157326220536361,-0.270399278948771,0.258,0.261,1
"Mrpl52",0.159690916883271,-0.285697393618423,0.553,0.476,1
"Ehd4",0.167833220700798,-0.357160593033885,0.165,0.17,1
"S100a10",0.176666365750448,-0.335913142524401,0.469,0.434,1
"Socs3",0.185881683725385,-0.28623686492223,0.399,0.368,1
"Stfa3",0.188770880184702,-0.296232764500779,0.275,0.23,1
"Orai1",0.192931947462453,-0.26730697931818,0.588,0.496,1
"Ets2",0.196293935132637,-0.274769660984226,0.099,0.112,1
"Rnasel",0.209248230628613,-0.331251253330032,0.505,0.43,1
"Ahctf1",0.214836756183309,-0.376528776093679,0.231,0.223,1
"Adgrg3",0.219922914920585,-0.357951353305109,0.247,0.234,1
"Azin1",0.227268314473799,-0.32212908838234,0.271,0.258,1
"D730003I15Rik",0.240282472844227,-0.285476429702423,0.108,0.117,1
"Tshz1",0.269640500862105,-0.317080168098331,0.137,0.143,1
"Slc43a2",0.270300116904425,-0.326266348012151,0.5,0.425,1
"Rab32",0.274127735388467,-0.289789161646781,0.608,0.496,1
"Rasgrp4",0.282935577728349,-0.378508004897488,0.546,0.442,1
"Gabbr1",0.293431551046606,-0.285580494307046,0.196,0.193,1
"Alas1",0.295197912635658,-0.328172089553507,0.429,0.369,1
"Tnfrsf23",0.296108483916487,-0.264090664303543,0.255,0.25,1
"Ckap4",0.303564220414939,-0.295806596812832,0.566,0.48,1
"Lgmn",0.303963340117538,-0.25610308587413,0.114,0.121,1
"Macrod2",0.309770395820636,-0.27004152998186,0.103,0.11,1
"Tiparp",0.317948544483174,-0.286462240846512,0.282,0.268,1
"Nup153",0.323930462816818,-0.327346963697273,0.225,0.217,1
"Tma16",0.338911524329785,-0.320812743709499,0.141,0.117,1
"Ltb4r1",0.3479762754885,-0.258094164884673,0.615,0.512,1
"Slc31a2",0.355024521787126,-0.376014692701905,0.251,0.231,1
"Chd7",0.359314204809912,-0.363177572784789,0.482,0.397,1
"Ddt",0.367319303585424,-0.251371208837526,0.198,0.166,1
"Bax",0.369830642583736,-0.291791382749919,0.645,0.525,1
"Hlx",0.370318288806512,-0.294897309377781,0.178,0.176,1
"Flna",0.370759868620852,-0.254230635913202,0.676,0.559,1
"Lpp",0.380934427025348,-0.315769810788016,0.447,0.384,1
"Cmtm6",0.391291536217487,-0.326023674942074,0.52,0.424,1
"Pik3cd",0.408410773445503,-0.28258161176477,0.353,0.319,1
"Tet3",0.422413787086959,-0.298474729094057,0.198,0.19,1
"Zfp703",0.425650876404958,-0.262341991489258,0.134,0.135,1
"Nampt",0.427736229964395,-0.386886293939659,0.282,0.261,1
"D1Ertd622e",0.427920337138456,-0.252446768947253,0.451,0.352,1
"Nudt3",0.437506524038492,-0.343762320501042,0.375,0.322,1
"Wipf1",0.45087458581375,-0.272859381929244,0.48,0.406,1
"Txnrd1",0.460323948376932,-0.293505752786876,0.225,0.214,1
"Nabp1",0.473511252055484,-0.257665856550707,0.559,0.469,1
"Gsdme",0.518987450384682,-0.307150234367203,0.39,0.34,1
"1700017B05Rik",0.527064000499206,-0.321600383169452,0.212,0.199,1
"Mmp19",0.565983445267537,-0.283989368181629,0.128,0.125,1
"Alox5",0.605128072393435,-0.251800313471105,0.489,0.411,1
"Mgat4a",0.610288333682587,-0.283910245917295,0.244,0.202,1
"Vav1",0.612464468548938,-0.288382283783462,0.361,0.309,1
"Soat1",0.614717287251604,-0.263750256088265,0.549,0.44,1
"Il4ra",0.662078054588264,-0.294003376711366,0.449,0.37,1
"Fas",0.676954992201464,-0.397828362796373,0.421,0.359,1
"Ccng1",0.685262970459827,-0.28533614842752,0.478,0.406,1
"Surf4",0.691629840138419,-0.26843392477577,0.425,0.352,1
"Pacsin2",0.703478120015308,-0.301372973557128,0.253,0.223,1
"Entpd1",0.711780354722719,-0.273712157622455,0.207,0.178,1
"Acta2",0.715918014076288,-0.359042330064506,0.256,0.232,1
"Slc16a6",0.718578012574165,-0.315493148511032,0.262,0.233,1
"Anxa4",0.725117032866979,-0.281137127794803,0.379,0.309,1
"Srsf3",0.726657893607785,-0.262912450547533,0.487,0.387,1
"B4galt1",0.729877385294278,-0.317384295752661,0.35,0.301,1
"Fkbp15",0.737085813553298,-0.265050194598477,0.201,0.174,1
"Usmg5",0.739144288243129,-0.271338140485472,0.529,0.423,1
"Aff1",0.742694383015,-0.279234911021499,0.216,0.185,1
"Stk40",0.749715323654359,-0.313718904779063,0.332,0.27,1
"Ykt6",0.750523291812601,-0.27664501176522,0.156,0.145,1
"Inpp5d",0.765356325071101,-0.273390630673094,0.364,0.313,1
"2810474O19Rik",0.776441998067676,-0.27969191912027,0.718,0.573,1
"Mdm2",0.778622864770417,-0.332536898930061,0.396,0.339,1
"Alcam",0.782330008316219,-0.302298837945903,0.348,0.301,1
"Col4a3bp",0.78941132676597,-0.286463403654166,0.222,0.2,1
"Rara",0.793052225167115,-0.25578162285195,0.549,0.425,1
"Stk4",0.800042249109968,-0.261549729544065,0.416,0.336,1
"BC100530",0.824042998669348,-0.343035148640517,0.212,0.21,1
"Sertad1",0.827785191376685,-0.267777401449636,0.255,0.225,1
"Csf1",0.828969788514156,-0.296832087210201,0.262,0.243,1
"Naaa",0.834189438513616,-0.26464470084135,0.451,0.382,1
"Plekho2",0.844309517766149,-0.321025799174152,0.379,0.317,1
"Ftl1-ps1",0.847095217067269,-0.271623059841712,0.333,0.285,1
"Fcgr2b",0.856506748871511,-0.292893695865443,0.403,0.348,1
"Purb",0.864308709615987,-0.261005526299405,0.533,0.426,1
"Nsd2",0.876531610885118,-0.255195733748895,0.172,0.158,1
"Irf5",0.897279690659597,-0.270937266580046,0.321,0.274,1
"Gbp7",0.89955440634665,-0.254245578231063,0.231,0.209,1
"Rab44",0.931910893848581,-0.257865471004226,0.397,0.33,1
"Nt5e",0.941025784812514,-0.333683202732558,0.383,0.321,1
"Wtap",0.953369850735064,-0.318341911678462,0.357,0.294,1
"Camkk2",0.954891826733956,-0.259963483284897,0.258,0.225,1
"Arf3",0.966922887174584,-0.278466443170263,0.352,0.291,1
"Ppp4r2",0.972518711100709,-0.312113419050443,0.291,0.25,1
