"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Stx11",4.57686131297541e-44,-0.266395804946028,0.216,0.452,7.86945534152991e-40
"Msrb1",1.0637639216998e-43,-0.250394526416732,0.85,0.966,1.82903568697063e-39
"Itgal",1.85501331566293e-43,-0.257509603992392,0.238,0.483,3.18950989495084e-39
"Snrpb",2.26833779240587e-43,0.618230716761443,0.42,0.262,3.90018000026265e-39
"Capn1",3.27833091241951e-43,-0.271195371262198,0.309,0.576,5.6367621708141e-39
"Atp5l",1.0299755163863e-42,0.369133635711973,0.806,0.815,1.77093990287461e-38
"Epb41l2",1.95731640161649e-42,0.526702202290036,0.296,0.118,3.36540982093939e-38
"Sf3b5",2.29478604687658e-42,0.585669789724264,0.446,0.299,3.94565512899959e-38
"Uqcr11",4.1375105703177e-42,0.584042176470982,0.497,0.375,7.11403567460426e-38
"Ier3ip1",4.78103918118426e-42,0.535696834575423,0.541,0.424,8.22051876812821e-38
"Ccl3",7.65807653674643e-42,0.94779255470499,0.399,0.219,1.31672967972818e-37
"Pitpna",7.90251825405267e-42,0.404326897158217,0.728,0.703,1.35875898860182e-37
"Timm13",8.59697926457073e-42,0.604592476236016,0.388,0.227,1.47816461475029e-37
"Scand1",1.30317951408263e-41,0.37630353570037,0.792,0.795,2.24068685651368e-37
"Blvrb",4.13648742110194e-41,0.559635359919987,0.53,0.417,7.11227647184267e-37
"Adgre1",5.98442737698257e-41,0.617372588588032,0.454,0.299,1.02896244319838e-36
"Tomm7",8.70796302067454e-41,0.522752836672588,0.59,0.509,1.49724716177478e-36
"Stk38",1.11664523365791e-40,-0.267552648987193,0.327,0.591,1.91995981475141e-36
"Gngt2",1.26597366038905e-40,0.685613539311893,0.359,0.196,2.17671511167293e-36
"Atp5e",1.31469862683558e-40,0.416651953173494,0.749,0.742,2.2604928189811e-36
"Lsp1",2.6045107193526e-40,-0.262966816576404,0.811,0.955,4.47819573085486e-36
"Hnrnpu",6.03537490804724e-40,0.483967796821028,0.616,0.543,1.03772236168964e-35
"Hsp90aa1",7.74330030148291e-40,0.581011583716109,0.439,0.295,1.33138305383697e-35
"Rbm3",8.12145954445671e-40,0.424065924398656,0.701,0.643,1.39640375407389e-35
"Ppp2r5a",1.20048205834502e-39,-0.296864643219729,0.409,0.671,2.06410885111843e-35
"Atp5g1",1.45826422252184e-39,0.604641632299836,0.37,0.215,2.50733950420404e-35
"Marcksl1",1.70154109189983e-39,0.607083198710453,0.385,0.21,2.92562975341257e-35
"Rbpj",1.77174947428837e-39,0.493956216347498,0.634,0.563,3.04634604609142e-35
"Ctsd",1.97714437598375e-39,0.302136197149804,0.916,0.933,3.39950204006646e-35
"Uqcc2",2.68464567363054e-39,0.569609183588025,0.284,0.122,4.61597977124035e-35
"Rpl37",3.29705241296893e-39,0.358096835381082,0.888,0.888,5.66895191885877e-35
"Eps8",3.45080958652805e-39,0.570344389491049,0.392,0.228,5.93332200307633e-35
"Cox6c",4.64055463907024e-39,0.459504672144403,0.711,0.685,7.97896964641737e-35
"Rbm25",9.00843552491087e-39,0.534907489803042,0.602,0.519,1.54891040415317e-34
"Bcl2a1a",1.23419502097311e-38,0.63713677939252,0.451,0.314,2.12207491906117e-34
"Rpl11",3.28205799244796e-38,0.390089067212405,0.819,0.785,5.64317051221502e-34
"Ahnak",4.13426795142628e-38,0.584099318635086,0.332,0.162,7.10846031568234e-34
"Cfp",1.39385218059456e-37,0.463183569062051,0.644,0.584,2.39658943931428e-33
"Hint1",2.16694174653153e-37,0.61315583204343,0.378,0.233,3.72583963898632e-33
"Tmem243",3.29243862329474e-37,0.523089149951046,0.309,0.146,5.66101896889297e-33
"Scp2",4.36910255712484e-37,-0.29805404062753,0.37,0.601,7.51223493672044e-33
"Ctsz",5.34259637579157e-37,0.533383200634717,0.559,0.473,9.18606020853603e-33
"Rpl10a",9.62503483079196e-37,-0.411657043493241,0.353,0.555,1.65492848880637e-32
"Pdcd5",1.17723379450686e-36,0.559172850726648,0.403,0.261,2.0241357862751e-32
"Npc2",1.31017172144692e-36,0.461403538831954,0.671,0.659,2.25270925785584e-32
"Tma7",1.72991156238063e-36,0.3879283893161,0.726,0.718,2.97440994035726e-32
"Mpc2",2.90086549718137e-36,-0.27420197545171,0.356,0.597,4.98774813585364e-32
"Hif1a",3.28605790028861e-36,0.474990240718882,0.582,0.462,5.65004795375623e-32
"Atp6v0e",4.37120167765135e-36,0.386705119443961,0.739,0.74,7.51584416455373e-32
"Tctex1d2",9.99758477641912e-36,0.570066128860103,0.389,0.244,1.7189847264575e-31
"Vcan",1.56762796212734e-35,0.552170550884574,0.252,0.094,2.69537951808175e-31
"Sumo2",2.04587531075605e-35,0.505444260863016,0.496,0.384,3.51767800931395e-31
"Cox4i1",2.38298002714043e-35,0.296125196406298,0.857,0.882,4.09729585866526e-31
"H2-K1",2.59430713451199e-35,0.523492452433052,0.566,0.492,4.46065168707991e-31
"Picalm",5.01878992835579e-35,0.419148995078154,0.678,0.618,8.62930740281495e-31
"Eef1a1",8.61578024265448e-35,0.319763451383581,0.916,0.938,1.48139725492201e-30
"Zfp36l2",1.19038039532598e-34,0.508984591684167,0.607,0.531,2.04674005172348e-30
"Shisa5",1.57331981396547e-34,0.454886951191002,0.542,0.424,2.70516608813223e-30
"Atp6v1f",1.91145776965988e-34,0.444271489301921,0.602,0.558,3.2865604891532e-30
"Rpl38",2.85028805129351e-34,0.389384472235185,0.794,0.769,4.90078527539405e-30
"Marcks",3.17844246617189e-34,0.454131496539263,0.667,0.576,5.46501397633595e-30
"Cdc42",4.89814087316881e-34,0.270435634609905,0.889,0.918,8.42186341732646e-30
"Ran",6.06830364432894e-34,0.531122647962144,0.325,0.177,1.04338412860592e-29
"Nme1",1.0791922684221e-33,0.520042607863008,0.291,0.144,1.85556318632497e-29
"Spint1",1.32195672867213e-33,0.54178231920227,0.488,0.343,2.27297239927886e-29
"Tnfaip2",1.37669970533071e-33,0.510731871169618,0.658,0.615,2.36709747334563e-29
"Rhoa",2.62169975429546e-33,0.293519791743156,0.827,0.863,4.50775055753561e-29
"2010107E04Rik",4.87278583447671e-33,0.51806543066535,0.514,0.424,8.37826796379925e-29
"Sorl1",5.98334322592819e-33,-0.250585717804576,0.669,0.89,1.02877603426609e-28
"Cnih4",6.29345222007448e-33,0.512985012459753,0.483,0.371,1.08209617471961e-28
"Hnrnpf",6.71675797970856e-33,0.360124617370902,0.725,0.736,1.15487936703109e-28
"Atpif1",7.8812405526829e-33,0.448310135019274,0.614,0.559,1.3551005006283e-28
"Lilr4b",9.3367269779767e-33,0.378529122824355,0.744,0.726,1.60535683659331e-28
"Srrm2",1.05210867183991e-32,0.378394159119044,0.71,0.709,1.80899565036154e-28
"Snx3",1.35772773472594e-32,0.466658645346999,0.552,0.477,2.33447706708778e-28
"Cox7a2",1.50666012895713e-32,0.419550973372985,0.658,0.634,2.5905514257289e-28
"Rwdd1",2.7014242729831e-32,0.542668051100406,0.363,0.227,4.64482889496714e-28
"2810474O19Rik",4.15149110836539e-32,0.577657128921078,0.6,0.528,7.13807381172345e-28
"Snrpf",4.54678967194756e-32,0.502856271342528,0.252,0.109,7.81775016194664e-28
"St8sia4",5.56620933473791e-32,0.488994188080546,0.438,0.279,9.57054033014836e-28
"Smdt1",6.73661580704564e-32,0.425693898531799,0.608,0.555,1.15829372186343e-27
"Taf10",6.97207907440706e-32,0.51362161235842,0.474,0.374,1.19877927605355e-27
"Nek6",1.27437943010562e-31,0.498017093007588,0.41,0.274,2.1911679921236e-27
"Arrdc4",1.61357584958021e-31,0.470534378083285,0.292,0.147,2.77438231576822e-27
"Fcgr3",1.69712910298651e-31,0.362039692201146,0.776,0.791,2.91804377967501e-27
"Emp3",1.71452385750642e-31,0.37929478700788,0.784,0.813,2.94795232059653e-27
"Npm1",1.92866451761862e-31,0.561413289400844,0.37,0.24,3.31614577159346e-27
"Cox7c",4.35217759606297e-31,0.426622062147477,0.663,0.665,7.48313415867066e-27
"Dusp6",5.55289277155921e-31,0.512273437573614,0.375,0.23,9.54764383141891e-27
"1810058I24Rik",5.83542000794042e-31,0.435196674724431,0.602,0.565,1.00334211616528e-26
"Psap",2.15917412582593e-30,0.329768106686025,0.958,0.981,3.71248399194511e-26
"Bsg",4.70413152032282e-30,0.491754250240875,0.436,0.317,8.08828373604305e-26
"Tgfb1",5.38786913644284e-30,0.407170930334231,0.635,0.588,9.26390219319982e-26
"Msn",1.24274966604288e-29,0.307910848908926,0.808,0.832,2.13678377579413e-25
"Dek",1.5561186375907e-29,0.493446474941022,0.268,0.131,2.67559038547346e-25
"Srp14",4.34042095645033e-29,0.427680911497071,0.578,0.523,7.46291979252069e-25
"Abcg1",4.57270778768789e-29,0.497440223956919,0.428,0.311,7.86231377015056e-25
"Uqcr10",7.24307812277213e-29,0.466187154666076,0.518,0.452,1.24537485242944e-24
"Ddx24",7.29388273973781e-29,0.489457462086212,0.366,0.24,1.25411019827052e-24
"Gm26917",2.30932731943122e-28,-0.254170567188506,0.155,0.315,3.97065739303005e-24
"Rbm39",2.33827857828711e-28,0.364670431953131,0.721,0.74,4.02043618750686e-24
"Rpl8",2.3884789709128e-28,0.323086424390197,0.788,0.75,4.10675074258747e-24
"Slpi",3.86728932810123e-28,0.717408817317191,0.601,0.527,6.64941727073725e-24
"Llph",4.52506237600688e-28,0.47188722373505,0.376,0.249,7.78039224930623e-24
"Ube2i",5.40469959108876e-28,0.463102726939039,0.523,0.46,9.29284047691801e-24
"Eif3a",5.9190991235139e-28,0.467257380907687,0.479,0.385,1.01772990329698e-23
"Fam104a",6.11130584660135e-28,0.498616344869931,0.441,0.341,1.05077792726464e-23
"Serbp1",6.4608218288079e-28,0.518898499549089,0.41,0.302,1.11087370524523e-23
"E230032D23Rik",8.49862291193141e-28,0.552262054478684,0.36,0.237,1.46125322347749e-23
"Ptgs1",1.06124970977045e-27,0.485915432986016,0.554,0.492,1.82471275097932e-23
"Rps26",1.74853154640188e-27,0.329887923880572,0.773,0.751,3.0064251408834e-23
"Cirbp",1.90343905321387e-27,0.479357834613436,0.259,0.129,3.27277310809592e-23
"Snrnp70",3.88717729395624e-27,0.445440797035901,0.55,0.48,6.68361263922835e-23
"Atp5j",4.19147156538625e-27,0.354858063351138,0.686,0.67,7.20681620952512e-23
"Ppib",4.5652124754409e-27,0.467770132970925,0.529,0.481,7.84942633027308e-23
"Plek",4.83269434722598e-27,0.400794379709479,0.735,0.74,8.30933466062035e-23
"Iscu",6.55397573813823e-27,0.501240217704834,0.401,0.29,1.12689058841549e-22
"Vamp8",2.96079425113029e-26,0.358468723482082,0.668,0.68,5.09078963539341e-22
"Arpp19",3.02948871556798e-26,0.474868980552184,0.514,0.449,5.20890289754758e-22
"Rrbp1",3.15815418941788e-26,0.470086052041455,0.503,0.435,5.43013031328511e-22
"Tiparp",3.28071223656558e-26,0.473273401213062,0.271,0.139,5.64085661955085e-22
"Fus",3.75589203424102e-26,0.450157535232831,0.512,0.433,6.45788076367401e-22
"Ndufc1",4.09157684373665e-26,0.534941751663214,0.341,0.225,7.0350572251208e-22
"Park7",4.84363454051036e-26,0.496402360879618,0.324,0.207,8.32814522895351e-22
"Dad1",4.85420092474543e-26,0.479520323264139,0.336,0.221,8.34631307000729e-22
"Tmem167",7.11686381312158e-26,0.392686036779502,0.592,0.549,1.22367356402812e-21
"Stub1",9.72914206792731e-26,0.436956731840755,0.297,0.171,1.67282868715942e-21
"Emilin2",3.38783759358193e-25,0.266118497355905,0.873,0.895,5.82504795840477e-21
"Egln3",3.88411660339143e-25,0.554199520040111,0.482,0.388,6.67835008787123e-21
"Slc2a1",5.61943636712072e-25,0.462571617685836,0.356,0.234,9.66205888962736e-21
"Rplp2",6.64654430482264e-25,0.264188350242623,0.917,0.925,1.1428068277712e-20
"Gpx4",1.1507220768212e-24,0.255865641905426,0.852,0.887,1.97855153888637e-20
"Pgam1",1.26068112883603e-24,0.380599038288421,0.697,0.699,2.16761513292066e-20
"Cox14",1.3643158682478e-24,0.450125309312461,0.461,0.382,2.34580470386527e-20
"1810037I17Rik",2.47952335359851e-24,0.412568305338301,0.576,0.538,4.26329245417727e-20
"Cxcl2",2.50710646820356e-24,0.845247881095725,0.338,0.204,4.3107188614292e-20
"Chmp2a",2.53077335597764e-24,0.3327624087107,0.659,0.662,4.35141170826795e-20
"Cox7b",2.76005266342794e-24,0.465605801434521,0.483,0.418,4.745634549498e-20
"Hnrnpab",2.84113846176363e-24,0.501593266122508,0.312,0.198,4.88505347115639e-20
"Tmem14c",2.85011398584109e-24,0.467866359848976,0.419,0.325,4.90048598725516e-20
"Plgrkt",3.94609985608762e-24,0.474555046366952,0.438,0.352,6.78492409255705e-20
"Btf3",4.64479488326469e-24,0.315344347454346,0.696,0.705,7.98626032228531e-20
"Slfn2",4.70319632780065e-24,0.274443254803515,0.89,0.914,8.08667576602043e-20
"Cnpy3",5.95469763041971e-24,0.423838762200493,0.267,0.147,1.02385071057436e-19
"Tuba1b",8.17005182731259e-24,0.437307906901008,0.284,0.164,1.40475871118813e-19
"Leprot",8.34741009779376e-24,0.413282419324047,0.256,0.137,1.43525369221466e-19
"Irf2bp2",1.12306234511391e-23,0.397783007097113,0.582,0.537,1.93099339618886e-19
"Ndufb9",1.53035495229054e-23,0.360506851170761,0.661,0.674,2.63129230496835e-19
"Card19",1.54178423980776e-23,0.413311086163427,0.61,0.597,2.65094382192546e-19
"Pcbp2",1.69220611570205e-23,0.361396801633286,0.642,0.629,2.9095791953381e-19
"Lamtor2",1.81832122577379e-23,0.462893831923215,0.471,0.415,3.12642151559546e-19
"Sirpa",4.59402375782925e-23,0.28640509223245,0.784,0.802,7.8989644492116e-19
"Rpl30",4.6168410507988e-23,0.293366278539807,0.858,0.88,7.93819650274346e-19
"Tmed2",5.50900408857229e-23,0.379204335955342,0.571,0.536,9.4721816298912e-19
"Snrpe",8.17359327588917e-23,0.472227498363462,0.38,0.285,1.40536762785638e-18
"Cox5b",1.21644124744465e-22,0.395726868203932,0.58,0.554,2.09154908085633e-18
"Pfdn2",1.64486390027978e-22,0.431691759941346,0.274,0.161,2.82817899014105e-18
"Trps1",2.58055449817898e-22,0.456026683497684,0.377,0.273,4.43700540416893e-18
"Psmb8",3.36150636074968e-22,0.494997980400391,0.36,0.266,5.779774036673e-18
"Rbm8a",3.3938401942899e-22,0.46257057222788,0.369,0.274,5.83536883006205e-18
"Gadd45b",4.43751155108811e-22,0.504798870717376,0.404,0.309,7.6298573609409e-18
"Eif4a1",4.44871139115715e-22,0.448687074956406,0.459,0.385,7.64911436595561e-18
"Ptges3",4.79213985278662e-22,0.407002518398278,0.275,0.162,8.23960526288132e-18
"Lars2",4.85553812026461e-22,0.273111604962923,0.717,0.713,8.34861224398296e-18
"Bag1",6.1814993963635e-22,0.437112209265854,0.423,0.341,1.06284700621074e-17
"Stx7",6.61075074521389e-22,0.450752499272304,0.515,0.469,1.13665248313208e-17
"Rps25",1.20059029703959e-21,0.259925870908637,0.86,0.868,2.06429495672987e-17
"H2afy",1.20408019355464e-21,0.401246066495609,0.592,0.588,2.07029548479784e-17
"Pnrc1",1.26678815011905e-21,0.40752769779482,0.591,0.546,2.17811554531469e-17
"Dennd4a",1.28252948555681e-21,0.483057569132878,0.356,0.253,2.20518119746638e-17
"Antxr2",1.39868822499962e-21,0.465085508946175,0.374,0.272,2.40490453406434e-17
"Socs1",1.50235544685633e-21,0.459335017847826,0.384,0.275,2.58314995532478e-17
"Ssbp4",1.58007848484612e-21,0.452946365067335,0.285,0.18,2.71678694684441e-17
"Srsf10",2.10235692020667e-21,0.421085815920832,0.251,0.14,3.61479248860335e-17
"Polr2k",2.11530360934542e-21,0.433913521984627,0.296,0.189,3.63705302590851e-17
"M6pr",2.18438757919599e-21,0.443936599747871,0.285,0.175,3.75583600366958e-17
"Slc3a2",2.2687821455211e-21,0.427212545165571,0.433,0.351,3.90094402100899e-17
"Fubp1",2.726639144747e-21,0.426735578810173,0.258,0.148,4.68818334547799e-17
"Cmtm7",2.94004227310689e-21,0.404817718273796,0.532,0.495,5.05510868437999e-17
"Sdcbp",4.04886984437969e-21,0.311909042620949,0.667,0.674,6.96162681042644e-17
"Psme2",5.1151717349564e-21,0.433227271602212,0.377,0.283,8.79502628108404e-17
"Fcgr2b",5.59372256890216e-21,0.547986900575897,0.358,0.266,9.61784658497037e-17
"Gpx1",6.02899601510462e-21,0.25275175228462,0.881,0.926,1.03662557483709e-16
"Tra2b",6.96141112176749e-21,0.446813392721655,0.347,0.247,1.1969450282767e-16
"Cyth4",8.81276673587682e-21,0.467776057083388,0.452,0.386,1.51526711256666e-16
"Gpr146",1.08893202688351e-20,0.437346167142924,0.349,0.246,1.87230972702351e-16
"Tcf25",1.22839073298822e-20,0.398098746896368,0.544,0.522,2.11209502629995e-16
"Edf1",1.63589427802769e-20,0.384688404552445,0.503,0.46,2.81275662164081e-16
"Ctsa",1.79387088474313e-20,0.470500524165975,0.413,0.333,3.08438159922733e-16
"Pcbp1",2.6420223561732e-20,0.380713662437473,0.494,0.44,4.5426932392042e-16
"Psma7",2.69955733734533e-20,0.365323355112208,0.572,0.562,4.64161888583156e-16
"Rex1bd",2.79075066597237e-20,0.473230229019759,0.333,0.244,4.79841669507289e-16
"Ctsc",3.55262123041696e-20,0.394958339203345,0.517,0.442,6.10837694357893e-16
"Rbms1",3.99008509988648e-20,0.287865613165907,0.741,0.764,6.86055232074482e-16
"Esd",5.59892607729914e-20,0.361709324819908,0.668,0.706,9.62679349730813e-16
"Plekhj1",6.5544519146261e-20,0.423205158643259,0.341,0.24,1.12697246220081e-15
"Rbbp6",7.50474447788257e-20,0.448771996733965,0.379,0.283,1.29036576552713e-15
"Romo1",1.67336160191313e-19,0.423482793769526,0.415,0.341,2.87717793832943e-15
"Fuca1",1.772877401226e-19,0.393855019566961,0.515,0.481,3.04828540366798e-15
"Atp5k",1.87062895805052e-19,0.395111314305177,0.501,0.46,3.21635943047206e-15
"Cd44",1.98893002483057e-19,0.298558185517182,0.818,0.858,3.41976628469368e-15
"Rpl18",2.8185554753425e-19,0.259602662162914,0.824,0.831,4.84622428430389e-15
"Atp1b3",2.82019251716917e-19,0.558058178846442,0.39,0.3,4.84903901402067e-15
"Rnf7",3.37517891177572e-19,0.417566215327219,0.301,0.203,5.80328262090718e-15
"Hnrnpd",3.39860418174892e-19,0.42147944714277,0.402,0.319,5.8435600300991e-15
"Tax1bp1",3.64041218521251e-19,0.368831373304953,0.632,0.641,6.25932471125439e-15
"Rheb",3.98875432053967e-19,0.419264354838144,0.305,0.208,6.85826417873591e-15
"Il13ra1",4.0163839228197e-19,0.324701766830873,0.382,0.266,6.9057705168962e-15
"Sub1",4.14938581017383e-19,0.354079639333928,0.737,0.784,7.13445396201289e-15
"Sf3b6",5.90343601306972e-19,0.407600568088518,0.449,0.392,1.01503678808721e-14
"Rpl24",6.56829333744126e-19,0.278463702755839,0.783,0.788,1.12935235643965e-14
"Hnrnpa2b1",9.22584221479319e-19,0.372047239353994,0.577,0.552,1.58629131041154e-14
"Tlr4",1.02545435646235e-18,0.388314512976844,0.283,0.179,1.76316622050137e-14
"Clec2d",1.43953983136981e-18,0.470080741145696,0.395,0.319,2.47514478605725e-14
"Cd53",1.47340017783072e-18,0.270528889297132,0.802,0.865,2.53336426576214e-14
"Cdk2ap2",1.8387266865585e-18,0.388084594641691,0.662,0.677,3.16150666486869e-14
"Gdi2",1.90473962556162e-18,0.32576258318686,0.65,0.676,3.27500931219064e-14
"Atp5d",2.26677950539757e-18,0.36256568994665,0.515,0.487,3.89750068158059e-14
"Tubb5",2.4206971947662e-18,0.416618252655831,0.375,0.287,4.16214675668101e-14
"AC110211.1",2.42331778758651e-18,0.415111762299082,0.36,0.262,4.16665260397625e-14
"Gm2a",3.25835329131772e-18,0.402155291922475,0.563,0.548,5.6024126490917e-14
"Ndufa2",3.57033901758157e-18,0.349072793434854,0.58,0.586,6.13884090682976e-14
"Snrpg",4.82320473307489e-18,0.453285972079587,0.269,0.178,8.29301821804896e-14
"Tmem189",5.56054668243159e-18,0.380490982589024,0.385,0.299,9.56080396577288e-14
"Tpd52",6.70084284714068e-18,0.258354572373726,0.769,0.778,1.15214291913737e-13
"Eif2s2",7.71904964855606e-18,0.404832096448368,0.388,0.306,1.32721339657273e-13
"Mrps33",8.38127634628597e-18,0.40189085393712,0.331,0.243,1.44107665498041e-13
"Fas",9.95418512479705e-18,0.523088196580145,0.37,0.284,1.7115225903576e-13
"Cox6a1",1.06949986503403e-17,0.351158652524379,0.585,0.586,1.83889806793951e-13
"Mycbp2",1.07111489279538e-17,0.455986731125434,0.456,0.408,1.84167494667237e-13
"Usmg5",1.72254769576399e-17,0.404876410150448,0.442,0.39,2.9617485080966e-13
"Hspa8",1.85171533189475e-17,0.384134749699723,0.647,0.671,3.18383934165983e-13
"Lrrc25",2.16405799930252e-17,0.419394214163567,0.311,0.221,3.72088132400076e-13
"Hsbp1",2.2359807025618e-17,0.403520410162831,0.434,0.382,3.84454521998475e-13
"Psmd4",3.09912926316547e-17,0.394205817162737,0.428,0.368,5.32864285508671e-13
"Brd2",3.51868806371079e-17,0.430506473299369,0.405,0.338,6.05003225674433e-13
"H2afv",4.87971062960606e-17,0.401762279054138,0.319,0.231,8.39017445654466e-13
"mt-Nd2",5.09042501362026e-17,0.339548991715438,0.73,0.735,8.75247676841867e-13
"Il4ra",5.41786057356201e-17,0.415386171652427,0.384,0.301,9.31546947018253e-13
"Nfkbia",8.6237821623475e-17,0.498510301259192,0.608,0.606,1.48277310499403e-12
"Snap23",9.00572055208596e-17,0.362106162622654,0.508,0.462,1.54844359172566e-12
"Rab7",9.16312386108007e-17,0.290303231362603,0.695,0.749,1.57550751667411e-12
"Fam174a",1.58423396319395e-16,0.384758472899402,0.347,0.263,2.72393187631567e-12
"Adam17",1.6723834042662e-16,0.389301453211284,0.304,0.212,2.8754960252953e-12
"Pbxip1",1.68103194244048e-16,0.332540340487829,0.631,0.643,2.89036632183216e-12
"Psmb3",1.71464889354516e-16,0.365813497178095,0.504,0.478,2.94816730756154e-12
"Ddhd1",1.89529813325157e-16,0.42210873187522,0.251,0.159,3.25877561031275e-12
"Lamtor1",1.92529527877621e-16,0.338565057028928,0.55,0.546,3.31035270232781e-12
"Lpcat2",1.92950962842463e-16,0.381374858444521,0.457,0.403,3.31759885511332e-12
"Fam162a",2.66152205809826e-16,0.504335682741074,0.354,0.257,4.57622102669415e-12
"Cd300c2",6.75620839892765e-16,0.410803186517006,0.374,0.3,1.16166247211162e-11
"BC005624",6.8888160160653e-16,0.402687492859518,0.318,0.237,1.18446302580227e-11
"Atp6ap2",7.19006639143681e-16,0.379331670368128,0.377,0.303,1.23626001534364e-11
"Rpl21",7.7696406282061e-16,0.263908774087529,0.777,0.789,1.33591200961376e-11
"Eif5",8.61946012629459e-16,0.309906736192983,0.67,0.686,1.48202997411509e-11
"Srsf3",8.69655051222796e-16,0.4324427133761,0.405,0.346,1.49528489507247e-11
"B2m",1.00195971921105e-15,0.283067745434924,0.76,0.823,1.72276954121149e-11
"Rpl15",1.09802316889051e-15,0.265377094480339,0.709,0.705,1.88794103659034e-11
"Slc25a5",1.16270502951651e-15,0.401167666375175,0.407,0.356,1.99915502775069e-11
"Ncl",1.5273043144616e-15,0.435304174761369,0.405,0.346,2.62604703828528e-11
"C3",1.61699620208209e-15,0.261869577869375,0.81,0.823,2.78026326985994e-11
"Mrpl57",1.71581617462014e-15,0.416181939757749,0.287,0.206,2.95017433064186e-11
"Chmp4b",2.3405361424441e-15,0.297210603309745,0.633,0.677,4.02431784331839e-11
"Srsf5",2.50608069272743e-15,0.303583368484576,0.633,0.657,4.30895514307555e-11
"Tmem234",2.56906929805955e-15,0.343402580528498,0.49,0.452,4.41725775108359e-11
"Lamtor5",2.68565740682377e-15,0.374733513439045,0.369,0.302,4.61771934529279e-11
"Sec62",3.00877641708851e-15,0.404114362341584,0.438,0.394,5.17329017154199e-11
"Scaf11",3.09874624853825e-15,0.379674430958415,0.412,0.353,5.32798429973668e-11
"Wfdc17",3.20187293208569e-15,0.48530554698521,0.659,0.656,5.50530031942813e-11
"Tagln2",3.22074860139013e-15,0.376865680009525,0.537,0.516,5.53775514523019e-11
"Csde1",3.88719778055873e-15,0.332522444667758,0.536,0.527,6.68364786389269e-11
"Susd3",4.15967753891117e-15,0.40288912228068,0.302,0.219,7.15214956040387e-11
"Mdm2",4.42409535906344e-15,0.547537349652998,0.349,0.285,7.60678956037367e-11
"Mkrn1",4.52719562150869e-15,0.345574904657359,0.524,0.513,7.78406015162205e-11
"Gtf2h5",4.82421235981763e-15,0.401445485575383,0.353,0.285,8.29475073147044e-11
"Rnh1",5.6836478689561e-15,0.35517523326649,0.512,0.493,9.77246414588311e-11
"Grb2",6.210411883932e-15,0.294658675480094,0.608,0.625,1.06781821932327e-10
"Gcnt1",7.02917367570801e-15,0.35227901631782,0.43,0.355,1.20859612180123e-10
"Hnrnpa0",7.63630495996455e-15,0.35466448408439,0.36,0.284,1.3129862748163e-10
"Irf5",7.86928809043247e-15,0.335242101179037,0.283,0.192,1.35304539426896e-10
"Hnrnpdl",1.24856742547126e-14,0.360263729118752,0.255,0.168,2.14678683135529e-10
"Bcl2l11",1.34055835111409e-14,0.367909119256694,0.345,0.258,2.30495602890556e-10
"Timm8b",1.54589527049742e-14,0.398889684078951,0.359,0.298,2.65801232809326e-10
"Tomm20",1.62365843449597e-14,0.371314757418954,0.37,0.308,2.79171831227236e-10
"Higd1a",1.71701428819162e-14,0.350487683879889,0.426,0.367,2.95223436711667e-10
"2410015M20Rik",1.83814128911289e-14,0.384690300057177,0.29,0.214,3.16050013250071e-10
"Itgb1",1.96965523064028e-14,0.357324589761154,0.302,0.222,3.38662520356289e-10
"Enah",2.15539493684787e-14,0.391167307472042,0.364,0.279,3.70598605441623e-10
"Mien1",2.29286299624787e-14,0.402810929750901,0.357,0.296,3.94234863574859e-10
"Anapc11",2.34854721577956e-14,0.379068641263293,0.269,0.192,4.03809208281138e-10
"Spp1",2.60611019982772e-14,0.652998648222791,0.537,0.532,4.48094587758379e-10
"Cux1",3.05104189697417e-14,0.394612044471546,0.439,0.397,5.24596143765738e-10
"Furin",3.30264372972372e-14,0.36285128209389,0.469,0.436,5.67856562888697e-10
"Ndufb8",3.60707675576116e-14,0.392171756090215,0.415,0.374,6.20200777385574e-10
"Rgs2",3.79891081573531e-14,0.434745611094531,0.468,0.43,6.5318472565753e-10
"Rpl12",3.8233608604349e-14,0.329199916822766,0.626,0.594,6.57388666343176e-10
"Fam129b",3.97360435666788e-14,0.339576633053138,0.269,0.18,6.83221533085475e-10
"Nabp1",4.08315240876409e-14,0.361375721180715,0.485,0.44,7.02057225162898e-10
"Eif4ebp1",5.45379012424404e-14,0.356644376955001,0.505,0.48,9.3772467396252e-10
"Zfp36",5.8563290447832e-14,0.293351052391297,0.64,0.632,1.00693721596002e-09
"Pip5k1c",6.0619066035728e-14,0.353358841758621,0.28,0.201,1.04228422141831e-09
"Casp6",6.26344151691269e-14,0.330018732159971,0.325,0.24,1.07693613441797e-09
"Tmem50a",6.59219560803e-14,0.257319471719177,0.689,0.735,1.13346211284468e-09
"Adora2b",6.81889629952966e-14,0.364994184747486,0.261,0.177,1.17244102974113e-09
"Tsn",7.50370010389502e-14,0.389975756630409,0.291,0.22,1.29018619586371e-09
"Rab14",1.21207025856013e-13,0.312056355990149,0.575,0.59,2.08403360256828e-09
"Hexa",1.46379444534092e-13,0.399058099714821,0.427,0.391,2.51684816931918e-09
"Hnrnpa3",1.82203866278417e-13,0.339463436082421,0.484,0.454,3.13281327679111e-09
"Mfsd1",1.85264184189607e-13,0.367050493699401,0.323,0.251,3.18543238295611e-09
