"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Ier3ip1",3.76995227629837e-50,-0.785639791901029,0.061,0.788,6.48205594386742e-46,5.84273939454792e-91,-0.813987755990183,0.084,0.705,1.00460061149857e-86,3.76995227629837e-50,1.16854787890959e-90
"Gclm",2.95631540459281e-33,-0.713233470355526,0.108,0.695,5.08308870665687e-29,7.7501924786132e-91,-1.0010363445423,0.065,0.672,1.33256809477275e-86,2.95631540459281e-33,1.55003849572264e-90
"Wnk1",3.34835259255548e-38,-0.64093189133806,0.135,0.797,5.75715744763988e-34,7.78441111180041e-91,-0.827482358854289,0.104,0.731,1.33845164656296e-86,3.34835259255548e-38,1.5568822223601e-90
"Eef1b2",5.33807016769632e-67,-1.72698829711114,0.203,0.902,9.17827784633705e-63,8.57510057945467e-91,-1.13154959781761,0.154,0.735,1.47440279363144e-86,5.33807016769632e-67,1.71502011589093e-90
"Samhd1",1.44994451647261e-42,-0.681246037473264,0.128,0.808,2.493034601623e-38,1.02189714304725e-90,-0.849570977001575,0.084,0.704,1.75704994775544e-86,1.44994451647261e-42,2.04379428609452e-90
"Adgre1",1.19418872236688e-23,-0.426491651346308,0.095,0.583,2.05328808923761e-19,1.08517240981717e-90,-0.929691159287802,0.031,0.629,1.86584544143964e-86,1.19418872236688e-23,2.17034481963432e-90
"Tm9sf3",1.11473370696643e-38,-0.651209899647854,0.088,0.739,1.91667313575808e-34,1.43277763202947e-90,-0.827102441362337,0.047,0.652,2.46351786051146e-86,1.11473370696643e-38,2.86555526405894e-90
"Kif5b",4.11710628073284e-46,-0.748232548971816,0.088,0.783,7.07895253909204e-42,2.04427938938416e-90,-0.819861055255386,0.086,0.698,3.51493398210713e-86,4.11710628073284e-46,4.0885587787683e-90
"Sec61b",6.99222975626277e-63,-1.7226164093114,0.209,0.902,1.20224398429182e-58,2.25598576640749e-90,-1.00782208764028,0.167,0.766,3.87894192676104e-86,6.99222975626277e-63,4.51197153281501e-90
"Uqcr10",5.24516025389658e-59,-1.10731852655535,0.108,0.838,9.01852854054978e-55,4.02013632444061e-90,-0.860683191975601,0.112,0.728,6.91222239624318e-86,5.24516025389658e-59,8.04027264888112e-90
"Tomm22",7.15483256393806e-52,-0.847657815790097,0.061,0.791,1.23020191104351e-47,4.05005263424364e-90,-0.808689125764624,0.042,0.637,6.96366049931852e-86,7.15483256393806e-52,8.10010526848722e-90
"Bsg",1.24620063284342e-45,-0.798250676404363,0.088,0.776,2.14271736811097e-41,6.18634061156788e-90,-0.853202153541518,0.073,0.677,1.06367940475298e-85,1.24620063284342e-45,1.23726812231358e-89
"Esd",6.86744935232412e-55,-1.25939300272852,0.236,0.893,1.18078924163861e-50,7.69028577876215e-90,-1.05696456430671,0.292,0.83,1.32226773680036e-85,6.86744935232412e-55,1.53805715575243e-89
"Sec62",4.49139515846836e-42,-0.567651476640355,0.041,0.701,7.72250483547049e-38,1.05684021705898e-89,-0.830545993845564,0.01,0.59,1.81713106921121e-85,4.49139515846836e-42,2.11368043411795e-89
"Klf13",1.17815347153868e-39,-0.692724278854365,0.142,0.795,2.02571707896361e-35,1.83564969816205e-89,-0.822875214696453,0.086,0.701,3.15621609101983e-85,1.17815347153868e-39,3.67129939632408e-89
"Arl4c",6.05055813277777e-32,-0.629536283520117,0.122,0.717,1.04033296534981e-27,2.06600107603432e-89,-0.950361856502651,0.05,0.642,3.55228225013341e-85,6.05055813277777e-32,4.13200215206869e-89
"Blvrb",2.19023510435608e-46,-1.08651523408091,0.122,0.797,3.76589023842985e-42,2.10855133104058e-89,-1.0692647696565,0.123,0.712,3.62544315859118e-85,2.19023510435608e-46,4.21710266208119e-89
"Pgd",9.17611349060454e-49,-0.874022634262101,0.101,0.81,1.57774095357454e-44,2.1385950282705e-89,-0.849313141095872,0.102,0.727,3.6771002916083e-85,9.17611349060454e-49,4.27719005654097e-89
"Bcl2a1b",4.20893975897159e-51,-1.38689900192315,0.189,0.835,7.23685102157576e-47,2.37650182425977e-89,-1.08180114538273,0.128,0.725,4.08615723663224e-85,4.20893975897159e-51,4.75300364851954e-89
"Mrpl33",2.07015534537153e-51,-0.639974279582485,0.074,0.825,3.55942510083181e-47,3.98644244509736e-89,-0.826176391059416,0.081,0.693,6.8542891401004e-85,2.07015534537153e-51,7.97288489019476e-89
"Sf3b2",5.54837101793614e-50,-0.860256365426155,0.068,0.811,9.53986912823939e-46,4.5820876799926e-89,-0.828318679167657,0.086,0.699,7.87844155697928e-85,5.54837101793614e-50,9.16417535998527e-89
"Plgrkt",6.72907321430841e-42,-0.770356095925392,0.108,0.77,1.15699684846819e-37,5.21333040710237e-89,-0.880013652274808,0.052,0.651,8.96380030197182e-85,6.72907321430841e-42,1.04266608142047e-88
"Lgals3",4.85517111621127e-62,-1.74734559511231,0.858,0.992,8.34798121721366e-58,6.11459910384378e-89,-1.13578149933225,0.977,0.993,1.0513441699149e-84,4.85517111621127e-62,1.22291982076875e-88
"Vapa",4.66081544901727e-51,-0.774299376474717,0.074,0.804,8.01380608304029e-47,6.56647489568702e-89,-0.739084739293031,0.076,0.687,1.12903969356443e-84,4.66081544901727e-51,1.3132949791374e-88
"Hsp90b1",4.95053319513311e-40,-0.955333958562449,0.176,0.799,8.51194677571186e-36,6.76303889605213e-89,-0.943884519542685,0.131,0.743,1.1628369077872e-84,4.95053319513311e-40,1.35260777921041e-88
"Cfp",9.67118650697531e-39,-0.872654426686665,0.108,0.738,1.66286380800933e-34,7.16106117889785e-89,-0.95400201696208,0.099,0.705,1.2312728590997e-84,9.67118650697531e-39,1.43221223577958e-88
"Lamtor2",1.58314562399903e-50,-0.881470553446827,0.115,0.825,2.72206058590394e-46,7.54956331316751e-89,-0.859257750018806,0.104,0.716,1.29807191606602e-84,1.58314562399903e-50,1.50991266263349e-88
"Pirb",1.81606183322626e-36,-0.537160142475891,0.101,0.735,3.12253671604923e-32,1.94095137365194e-88,-0.848665352751032,0.089,0.697,3.33727179185715e-84,1.81606183322626e-36,3.88190274730384e-88
"Capza1",2.37458398288056e-46,-0.724142826733759,0.068,0.757,4.08285970016484e-42,2.2005146256308e-88,-0.818704055615289,0.068,0.67,3.78356484730959e-84,2.37458398288056e-46,4.40102925126158e-88
"Atp6ap1",7.86716248642905e-36,-0.586810616733966,0.095,0.71,1.35267991791661e-31,2.64260329223174e-88,-0.887961273468845,0.063,0.656,4.54369210066325e-84,7.86716248642905e-36,5.2852065844635e-88
"Man2b1",3.17602236218362e-40,-0.727063187973999,0.101,0.766,5.46085284953852e-36,2.71233232489958e-88,-0.851718962115952,0.06,0.663,4.66358419943235e-84,3.17602236218362e-40,5.42466464979915e-88
"Fuca1",1.03757391580375e-45,-0.810260186945378,0.101,0.786,1.78400459083296e-41,2.71607585241301e-88,-0.841697418058836,0.073,0.672,4.67002082063893e-84,1.03757391580375e-45,5.43215170482604e-88
"Adipor2",6.72166810375888e-44,-0.785422917588252,0.061,0.75,1.1557236137603e-39,3.48491829262484e-88,-0.81899849925905,0.047,0.641,5.99196851233915e-84,6.72166810375888e-44,6.96983658524977e-88
"Tkt",1.99459948589427e-45,-0.744923944316346,0.169,0.85,3.4295143560466e-41,4.4650322636987e-88,-0.860639442596603,0.149,0.757,7.67717647420354e-84,1.99459948589427e-45,8.9300645273974e-88
"Slc43a2",4.55014442739976e-36,-0.647399700553729,0.081,0.706,7.82351832847115e-32,6.48912048384686e-88,-0.929021394438654,0.052,0.643,1.11573937599263e-83,4.55014442739976e-36,1.29782409676936e-87
"Shisa5",2.25397841975129e-42,-0.710895282794855,0.068,0.731,3.87549049492037e-38,6.73886205903103e-88,-0.871064167920801,0.052,0.648,1.1586799424298e-83,2.25397841975129e-42,1.34777241180622e-87
"H2-K1",8.50218177946681e-36,-0.829557690569826,0.284,0.844,1.46186513516152e-31,7.4833753528882e-88,-0.98871815120961,0.154,0.759,1.2866915581756e-83,8.50218177946681e-36,1.49667507057764e-87
"Atp6ap2",3.91452025928355e-36,-0.529736713145815,0.088,0.706,6.73062613381213e-32,7.68578959458935e-88,-0.833564708134783,0.047,0.641,1.32149466289369e-83,3.91452025928355e-36,1.53715791891788e-87
"Tomm20",1.56360762868872e-49,-0.880593286220929,0.135,0.834,2.68846695676739e-45,7.74255689354637e-88,-0.883095584004521,0.081,0.679,1.33125523227636e-83,1.56360762868872e-49,1.54851137870929e-87
"AI413582",1.68844004421404e-38,-0.571991262117881,0.034,0.657,2.90310381202163e-34,7.84069043662283e-88,-0.764027641123199,0.021,0.603,1.34812831367293e-83,1.68844004421404e-38,1.56813808732457e-87
"Cmtm7",2.37695839967887e-54,-0.947443298207703,0.041,0.774,4.08694227240785e-50,8.66940979922718e-88,-0.864060894709717,0.052,0.646,1.49061832087912e-83,2.37695839967887e-54,1.73388195984545e-87
"Larp4b",1.28933276170239e-33,-0.5359516730288,0.128,0.757,2.21687875047109e-29,1.29444406412187e-87,-0.780962803967949,0.073,0.682,2.22566712385114e-83,1.28933276170239e-33,2.58888812824374e-87
"Kmt2e",2.80481324329784e-35,-0.441940992773441,0.128,0.776,4.8225958905263e-31,1.29507001771109e-87,-0.776299535886245,0.05,0.648,2.22674338845244e-83,2.80481324329784e-35,2.59014003542215e-87
"Ncor1",1.19200467936845e-36,-0.561240090996275,0.135,0.79,2.04953284570612e-32,1.80735515043758e-87,-0.75824936617612,0.063,0.666,3.10756644566237e-83,1.19200467936845e-36,3.61471030087512e-87
"Ccl6",3.93962379709412e-23,-1.56925248899041,0.818,0.957,6.77378915672364e-19,2.09176996973647e-87,-1.55153724118531,0.958,0.98,3.59658928596489e-83,3.93962379709412e-23,4.18353993947299e-87
"Fyb",7.50501835366798e-28,-0.482642374338083,0.074,0.608,1.29041285572967e-23,2.94572300905851e-87,-1.03058462221546,0.034,0.617,5.0648761417752e-83,7.50501835366798e-28,5.89144601811711e-87
"Slc6a6",4.1259315976185e-45,-0.911706573913753,0.122,0.809,7.09412678894525e-41,3.37339308790979e-87,-0.786332431287274,0.102,0.712,5.80021207535209e-83,4.1259315976185e-45,6.74678617581955e-87
"Akap13",2.04453217670392e-35,-0.525401196163986,0.162,0.804,3.51536862462473e-31,5.00068164173268e-87,-0.81631458484215,0.068,0.673,8.59817201479517e-83,2.04453217670392e-35,1.00013632834655e-86
"Tpr",1.73715286563511e-48,-0.822808770303691,0.095,0.808,2.986860637173e-44,8.54842956527815e-87,-0.863583198806678,0.115,0.719,1.46981697945392e-82,1.73715286563511e-48,1.70968591305565e-86
"Ctsc",5.64485003062969e-44,-1.01279266495827,0.095,0.757,9.70575514266469e-40,9.33299500713893e-87,-0.910685483299635,0.047,0.628,1.60471516152747e-82,5.64485003062969e-44,1.86659900142778e-86
"Dstn",1.01536632200638e-45,-0.962809808944283,0.149,0.835,1.74582085405778e-41,1.0022382578346e-86,-1.06416944754884,0.159,0.735,1.7232484605208e-82,1.01536632200638e-45,2.00447651566919e-86
"Psmb4",2.19161598562219e-44,-0.712098392499694,0.122,0.801,3.76826452567879e-40,2.22895277996245e-86,-0.761429697950078,0.084,0.682,3.83246140986744e-82,2.19161598562219e-44,4.45790555992497e-86
"Ier5",2.29488916731551e-35,-0.650818610688654,0.061,0.668,3.94583243428229e-31,2.81462479069514e-86,-0.932650192343828,0.037,0.616,4.83946586512122e-82,2.29488916731551e-35,5.62924958139028e-86
"Ndufa3",3.19473312630739e-53,-0.862545890198853,0.054,0.786,5.49302413737292e-49,2.85711417433511e-86,-0.760005656155726,0.057,0.653,4.9125221113518e-82,3.19473312630739e-53,5.7142283486703e-86
"Litaf",6.96773347473544e-42,-0.754228188050034,0.189,0.84,1.19803209364601e-37,3.44432318932875e-86,-0.880006245815732,0.136,0.746,5.92216929173186e-82,6.96773347473544e-42,6.88864637865748e-86
"Ncl",8.25463065599543e-49,-1.06092637161336,0.128,0.809,1.41930119499185e-44,3.55161889167529e-86,-0.929282836401207,0.084,0.677,6.10665352234649e-82,8.25463065599543e-49,7.1032377833505e-86
"Cox7a2l",2.26360466590173e-58,-1.24742532034111,0.209,0.879,3.89204186255144e-54,3.9778592745832e-86,-0.937662894441954,0.084,0.669,6.83953123671836e-82,2.26360466590173e-58,7.95571854916631e-86
"Erp29",1.51358300772147e-52,-1.11157576392614,0.122,0.828,2.6024546234763e-48,4.02810350711943e-86,-0.870474494647583,0.099,0.706,6.92592117014116e-82,1.51358300772147e-52,8.05620701423878e-86
"Sf3b6",4.19611262687839e-50,-0.809583822724429,0.054,0.774,7.2147960506547e-46,4.2008780231538e-86,-0.736552993836142,0.042,0.629,7.22298967301064e-82,4.19611262687839e-50,8.40175604630758e-86
"Snx3",2.06949432629542e-53,-0.993682713361384,0.095,0.829,3.55828854463235e-49,4.31887175673666e-86,-0.841562022910633,0.128,0.739,7.42586809853302e-82,2.06949432629542e-53,8.63774351347343e-86
"Ninj1",5.89318167015245e-35,-0.457751085941504,0.027,0.606,1.01327365636601e-30,4.54932147764411e-86,-1.00730720712815,0.052,0.635,7.82210334866128e-82,5.89318167015245e-35,9.0986429552881e-86
"Higd1a",2.15227007943561e-48,-0.868521130283573,0.061,0.766,3.70061317458159e-44,5.70199376281396e-86,-0.803173134602127,0.057,0.648,9.80400807578232e-82,2.15227007943561e-48,1.14039875256279e-85
"Taf10",7.63455049791865e-53,-0.969602519494907,0.088,0.817,1.31268461261213e-48,7.15403131760663e-86,-0.786116498518181,0.068,0.665,1.23006414474928e-81,7.63455049791865e-53,1.43080626352133e-85
"Srsf5",1.85798165480809e-41,-0.495275626171754,0.142,0.844,3.19461365727703e-37,7.53103489668827e-86,-0.652005638037346,0.102,0.723,1.29488614013658e-81,1.85798165480809e-41,1.50620697933765e-85
"Csnk1a1",2.84948647320635e-34,-0.564372251910357,0.176,0.792,4.899407042031e-30,9.91899470010136e-86,-0.763943153323548,0.073,0.676,1.70547194873543e-81,2.84948647320635e-34,1.9837989400203e-85
"F10",9.76488782133143e-30,-1.06516279404289,0.088,0.614,1.67897481199973e-25,1.21943147091522e-85,-1.31386533231081,0.12,0.698,2.09669047109163e-81,9.76488782133143e-30,2.43886294183047e-85
"Prdx6",4.23281400337788e-44,-0.738789658704248,0.115,0.791,7.27790039740792e-40,1.3145174626016e-85,-0.937782424961839,0.136,0.728,2.26018132519719e-81,4.23281400337788e-44,2.62903492520322e-85
"Dnajc8",2.22300468731668e-56,-0.951053245171031,0.027,0.786,3.82223425937231e-52,1.92254347505398e-85,-0.772563481549731,0.047,0.629,3.30562125100782e-81,2.22300468731668e-56,3.84508695010798e-85
"Psmb3",8.23971338044206e-53,-0.931531116060549,0.074,0.786,1.41673631863321e-48,2.22575133085553e-85,-0.806461070904878,0.076,0.671,3.82695683827301e-81,8.23971338044206e-53,4.45150266171112e-85
"Ctsa",5.96609789384153e-41,-0.978330323142374,0.115,0.738,1.02581087186711e-36,2.99478524574562e-85,-1.00674766129263,0.125,0.701,5.14923375153501e-81,5.96609789384153e-41,5.98957049149122e-85
"Sod2",3.91341222799791e-45,-0.80810605533537,0.047,0.737,6.72872098481961e-41,3.31576567752976e-85,-0.949418465615923,0.07,0.661,5.70112750594467e-81,3.91341222799791e-45,6.6315313550595e-85
"Hexa",5.30357240378654e-44,-0.940843139098226,0.115,0.788,9.11896239107058e-40,3.45443049018206e-85,-0.959244923518072,0.131,0.723,5.93954778481903e-81,5.30357240378654e-44,6.90886098036406e-85
"Lrrfip1",5.08297901612812e-43,-0.719300721254819,0.088,0.762,8.7396741203307e-39,3.57447720191742e-85,-0.767041307022635,0.057,0.649,6.1459561009768e-81,5.08297901612812e-43,7.14895440383482e-85
"Cox5b",1.26767734514593e-60,-1.23895259453541,0.115,0.856,2.1796444272439e-56,4.05490556925881e-85,-0.851172995609986,0.157,0.744,6.97200463578359e-81,1.26767734514593e-60,8.10981113851754e-85
"Napsa",2.97851246809864e-37,-0.989376851946377,0.176,0.79,5.1212543376488e-33,4.809521255354e-85,-0.954830201717387,0.037,0.612,8.26949084645567e-81,2.97851246809864e-37,9.61904251070793e-85
"Irf2bp2",1.40877881161214e-35,-0.640303712817437,0.142,0.785,2.42225428868591e-31,5.0507210621062e-85,-0.818722644238738,0.091,0.693,8.68420979418541e-81,1.40877881161214e-35,1.01014421242125e-84
"Rap1a",9.49676057728043e-45,-0.661943258046404,0.088,0.794,1.6328730136576e-40,5.06140379664394e-85,-0.757752895687665,0.063,0.651,8.70257768794959e-81,9.49676057728043e-45,1.01228075932878e-84
"Cd24a",1.81660248660421e-35,-0.917857325665126,0.142,0.727,3.12346631546727e-31,6.59750661727107e-85,-1.08341977515922,0.081,0.664,1.13437528777359e-80,1.81660248660421e-35,1.31950132345423e-84
"Canx",2.41821374312914e-47,-1.00557931424276,0.088,0.775,4.15787670993625e-43,6.63057027718234e-85,-0.890447128338412,0.099,0.69,1.14006025345873e-80,2.41821374312914e-47,1.32611405543646e-84
"Ndufa1",3.12152154254946e-52,-0.893367220201087,0.061,0.801,5.36714414025954e-48,1.08153966634726e-84,-0.727150881308323,0.089,0.687,1.85959930231748e-80,3.12152154254946e-52,2.16307933269451e-84
"Ptp4a2",1.06543550287605e-42,-0.838631357919343,0.243,0.864,1.83190980364508e-38,1.10792183026608e-84,-0.878476565910899,0.188,0.774,1.90496079495949e-80,1.06543550287605e-42,2.21584366053216e-84
"Rock1",8.89229601326051e-46,-0.708210365650966,0.061,0.757,1.52894137652001e-41,1.21054437413111e-84,-0.769967075719779,0.06,0.648,2.08140999688103e-80,8.89229601326051e-46,2.42108874826219e-84
"Ap2s1",1.21454584892079e-56,-1.00574115354056,0.061,0.814,2.08829013263441e-52,2.13718440168809e-84,-0.83530265195338,0.133,0.721,3.67467486026249e-80,1.21454584892079e-56,4.27436880337619e-84
"Aurkaip1",1.2188653929941e-48,-0.657840510422421,0.068,0.782,2.09571715671406e-44,2.30811193074641e-84,-0.767002122211598,0.05,0.633,3.96856765372538e-80,1.2188653929941e-48,4.61622386149285e-84
"Atp5k",1.49405577542308e-51,-0.852660990342455,0.081,0.817,2.56887950026244e-47,4.97168263954291e-84,-0.8531255786027,0.138,0.722,8.54831113043008e-80,1.49405577542308e-51,9.9433652790857e-84
"Vps35",2.63079580435197e-43,-0.688985505606255,0.081,0.746,4.52339030600278e-39,5.38230960683378e-84,-0.768705017513749,0.065,0.656,9.25434313799e-80,2.63079580435197e-43,1.07646192136675e-83
"Arpp19",6.62259435458651e-55,-0.966572081677432,0.047,0.801,1.13868887332761e-50,6.41810166290466e-84,-0.799952346868599,0.084,0.674,1.10352839991983e-79,6.62259435458651e-55,1.28362033258093e-83
"Atxn7l3b",4.5758871319229e-42,-0.551200571112658,0.088,0.763,7.86778033462823e-38,6.43102177150179e-84,-0.740222473080309,0.05,0.631,1.10574988339202e-79,4.5758871319229e-42,1.28620435430037e-83
"Hcls1",7.48076278548316e-44,-0.781307179802347,0.074,0.737,1.28624235333597e-39,7.04455512819387e-84,-0.693619823261566,0.063,0.655,1.21124080874165e-79,7.48076278548316e-44,1.40891102563877e-83
"Uqcr11",1.61611182992655e-56,-1.12751861709708,0.108,0.836,2.77874268037572e-52,7.53837310436634e-84,-0.905631929879887,0.159,0.736,1.29614787156475e-79,1.61611182992655e-56,1.50767462087325e-83
"Rab8a",2.47214890506174e-41,-0.533918105568125,0.061,0.72,4.25061282736315e-37,1.0413052100982e-83,-0.729480113895772,0.031,0.604,1.79042017824284e-79,2.47214890506174e-41,2.0826104201964e-83
"Cox7b",6.71807131305061e-57,-1.08845321758323,0.088,0.83,1.15510518156592e-52,1.36928953495624e-83,-0.854327543246925,0.136,0.717,2.35435642640376e-79,6.71807131305061e-57,2.7385790699125e-83
"Npepps",6.98145853240488e-36,-0.53008312631142,0.068,0.683,1.20039198006169e-31,1.56030585376061e-83,-0.8029875768697,0.047,0.624,2.682789884956e-79,6.98145853240488e-36,3.12061170752121e-83
"Snf8",3.20732875171977e-40,-0.684403770840345,0.095,0.739,5.51468105570696e-36,1.68322915931955e-83,-0.755503701007672,0.039,0.615,2.89414421653403e-79,3.20732875171977e-40,3.36645831863911e-83
"Atp6v1e1",1.0155182439835e-44,-0.934770272993888,0.149,0.819,1.74608206870523e-40,2.1500287555718e-83,-0.865486849285293,0.238,0.813,3.69675944233016e-79,1.0155182439835e-44,4.30005751114358e-83
"Atp5c1",1.23191238199172e-54,-0.999312257931123,0.115,0.84,2.11815014959657e-50,2.49856467807211e-83,-0.829362698128765,0.107,0.699,4.29603210747718e-79,1.23191238199172e-54,4.99712935614425e-83
"Leprotl1",1.75434959847875e-38,-0.578956603750204,0.061,0.687,3.01642869962437e-34,2.53900235692678e-83,-0.750693917765502,0.029,0.593,4.3655606524999e-79,1.75434959847875e-38,5.07800471385356e-83
"Cd300lf",4.00956805641344e-24,-0.485856337219846,0.169,0.673,6.89405131619727e-20,2.98069899325903e-83,-0.854786150054567,0.104,0.699,5.12501384900958e-79,4.00956805641344e-24,5.96139798651805e-83
"Ppig",1.47106996613082e-38,-0.662164039595099,0.101,0.744,2.52935769976533e-34,3.09006543987115e-83,-0.760517520368049,0.05,0.628,5.31305851731445e-79,1.47106996613082e-38,6.18013087974231e-83
"Sf3b5",4.22578389378575e-48,-0.737049581951261,0.054,0.776,7.26581282697522e-44,3.12281984579063e-83,-0.704012481728905,0.05,0.63,5.36937644285241e-79,4.22578389378575e-48,6.24563969158121e-83
"Glud1",1.6367278116141e-40,-0.666008179297117,0.101,0.761,2.81418979928929e-36,3.31306930700176e-83,-0.779579077279285,0.055,0.633,5.69649136645882e-79,1.6367278116141e-40,6.62613861400345e-83
"Rtn3",7.26602717687329e-48,-0.825041752600219,0.054,0.758,1.24932071279159e-43,4.32500242718301e-83,-0.713769643539721,0.073,0.667,7.43640917329847e-79,7.26602717687329e-48,8.65000485436596e-83
"Lasp1",5.12707468762164e-44,-0.824672120594019,0.081,0.75,8.81549221789664e-40,4.44730112440974e-83,-0.80918137796641,0.146,0.741,7.64668955331011e-79,5.12707468762164e-44,8.89460224881954e-83
"Mrps21",5.67661059465496e-48,-0.619901661167479,0.068,0.784,9.76036425644975e-44,4.6016211516737e-83,-0.738502482170487,0.06,0.645,7.91202740818775e-79,5.67661059465496e-48,9.20324230334743e-83
"Tpi1",1.56128060988996e-46,-0.875588789850149,0.095,0.789,2.6844658806448e-42,6.02096540129631e-83,-0.82151658840674,0.115,0.711,1.03524479109889e-78,1.56128060988996e-46,1.20419308025928e-82
"Thbs1",2.21965631056854e-24,-1.59088015319905,0.155,0.616,3.81647706039155e-20,6.33033899812281e-83,-1.90273467552475,0.154,0.694,1.08843848733724e-78,2.21965631056854e-24,1.26606779962456e-82
"Vcp",3.44384070009661e-41,-0.818011524598029,0.115,0.778,5.9213396997461e-37,6.44320341484303e-83,-0.83093510291645,0.091,0.669,1.10784439514811e-78,3.44384070009661e-41,1.2886406829686e-82
"Mycbp2",2.46458017514564e-35,-0.436438758320788,0.115,0.755,4.23759915314541e-31,7.64857990456369e-83,-0.810684789596471,0.084,0.674,1.31509682879068e-78,2.46458017514564e-35,1.52971598091276e-82
"Ube2i",4.84118015213038e-57,-1.00035819400052,0.054,0.812,8.32392515357298e-53,9.96863452593585e-83,-0.692476906473893,0.078,0.668,1.71400702038941e-78,4.84118015213038e-57,1.99372690518719e-82
"Eef2",1.27091539118108e-58,-1.31956584881775,0.25,0.896,2.18521192359675e-54,1.29095893668703e-82,-0.983386866044268,0.196,0.754,2.21967479573968e-78,1.27091539118108e-58,2.5819178733741e-82
"Sin3b",5.69658977140367e-46,-0.761306427999878,0.061,0.746,9.79471645295147e-42,1.43536571192377e-82,-0.718060139338171,0.047,0.621,2.46796780508173e-78,5.69658977140367e-46,2.87073142384757e-82
"Klf6",3.90064667354273e-41,-0.818079782954648,0.155,0.809,6.70677189048936e-37,1.45411399218413e-82,-0.837406226011618,0.185,0.779,2.50020359816139e-78,3.90064667354273e-41,2.90822798436828e-82
"Abracl",3.02393084325841e-48,-0.864441516456138,0.095,0.799,5.1993466918985e-44,1.49201715654791e-82,-0.788934131487204,0.081,0.666,2.56537429896847e-78,3.02393084325841e-48,2.98403431309585e-82
"Ppp1r18",4.73705623853356e-39,-0.51523913635671,0.081,0.721,8.1448944965346e-35,3.06779258897928e-82,-0.737532028617247,0.05,0.625,5.27476257749097e-78,4.73705623853356e-39,6.13558517795863e-82
"Adam8",5.6939708576519e-23,-0.375149223902224,0.122,0.626,9.79021349264667e-19,3.8132589229281e-82,-0.892643782889736,0.11,0.679,6.55651739208257e-78,5.6939708576519e-23,7.62651784585619e-82
"Timm8b",3.67640921038436e-47,-0.718435106906031,0.068,0.76,6.32121799633487e-43,5.12058423849848e-82,-0.778277665352478,0.063,0.634,8.80433253967429e-78,3.67640921038436e-47,1.02411684769969e-81
"Atp6v0d1",3.65685842137534e-43,-0.676803979417055,0.088,0.764,6.28760236971276e-39,5.56328599710536e-82,-0.771568742400096,0.091,0.683,9.56551394342295e-78,3.65685842137534e-43,1.11265719942108e-81
"Sf3b1",6.7615165313176e-39,-0.563917465022106,0.122,0.789,1.16257515239475e-34,6.21129650847494e-82,-0.661224563032545,0.078,0.668,1.06797032166718e-77,6.7615165313176e-39,1.242259301695e-81
"Ctsb",3.07530402833465e-29,-1.12004552337098,0.399,0.857,5.2876777463186e-25,8.58927201697893e-82,-1.43184417596945,0.488,0.872,1.47683943059936e-77,3.07530402833465e-29,1.71785440339577e-81
"Prkar1a",2.43315431300938e-46,-0.775804333315583,0.074,0.762,4.18356552578833e-42,1.01752142664903e-81,-0.694978433466755,0.065,0.65,1.74952634098034e-77,2.43315431300938e-46,2.03504285329804e-81
"Hnrnpa3",4.48600921559685e-46,-0.911939791168808,0.142,0.818,7.71324424529722e-42,1.1162969923972e-81,-0.801188562473303,0.125,0.719,1.91936104872775e-77,4.48600921559685e-46,2.23259398479441e-81
"Prkcd",9.40154463645491e-35,-0.565016109822122,0.182,0.817,1.61650158479206e-30,1.15409639444011e-81,-0.75969225579619,0.112,0.716,1.98435334060032e-77,9.40154463645491e-35,2.30819278888022e-81
"Ndufv3",2.76509695961197e-52,-0.921821211811724,0.061,0.792,4.75430771235681e-48,1.17877058907321e-81,-0.783872078777072,0.084,0.659,2.02677815085248e-77,2.76509695961197e-52,2.3575411781464e-81
"Eif3c",1.01064803707924e-49,-0.890794801627148,0.095,0.806,1.73770823495404e-45,1.18647793773848e-81,-0.786979663708017,0.097,0.683,2.04003016614754e-77,1.01064803707924e-49,2.37295587547697e-81
"Plec",6.89475917514095e-34,-0.373132111143818,0.088,0.704,1.18548489257374e-29,1.23955884900125e-81,-0.81687034320806,0.086,0.671,2.13129748497275e-77,6.89475917514095e-34,2.47911769800253e-81
"Mrpl52",8.14272970528588e-48,-0.929182967209562,0.074,0.761,1.40006094552685e-43,1.37670254906976e-81,-0.843129508000831,0.063,0.635,2.36710236287054e-77,8.14272970528588e-48,2.75340509813955e-81
"Selenok",4.33823742784014e-52,-0.930060163209451,0.074,0.802,7.45916543342833e-48,1.39864867714729e-81,-0.710127813127041,0.084,0.671,2.40483653548705e-77,4.33823742784014e-52,2.79729735429459e-81
"Mkrn1",2.85487435889206e-54,-0.791223051466951,0.068,0.809,4.90867097267901e-50,1.50767163117865e-81,-0.733387639668208,0.117,0.712,2.59229060264857e-77,2.85487435889206e-54,3.01534326235733e-81
"Arpc4",5.63225344947185e-42,-0.747858570809617,0.135,0.808,9.68409658102189e-38,1.56976630674506e-81,-0.74114737474261,0.094,0.685,2.69905618781746e-77,5.63225344947185e-42,3.13953261349011e-81
