"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Eif3h",5.65205611841834e-77,-0.276153136393916,0.85,0.897,9.7181452900085e-73
"Rpl24",6.3018391680596e-77,-0.269685666612168,0.987,0.996,1.08353822655617e-72
"Slc15a3",2.81737786579059e-76,0.286142538767846,0.944,0.876,4.84419950244035e-72
"Cdc42ep3",3.20859574982055e-76,-0.348241415283595,0.503,0.647,5.51685953224146e-72
"Irf2bp2",4.16297717347619e-76,-0.280979656669087,0.861,0.901,7.15782295207496e-72
"H2afz",4.60400437231222e-76,-0.283973198370655,0.955,0.977,7.91612511775363e-72
"Cd300lf",9.59434549574132e-76,-0.272700560602797,0.889,0.922,1.64965176453776e-71
"Gstm1",1.60780367366444e-75,0.374983133807253,0.966,0.922,2.76445763649863e-71
"Cd302",5.34291056893226e-74,-0.283197269076272,0.72,0.789,9.18660043222213e-70
"Idh1",5.86894948962297e-73,-0.293377312394582,0.783,0.839,1.00910717524577e-68
"Lst1",2.89434775322257e-71,-0.377294039803483,0.674,0.775,4.97654152689088e-67
"Tnfrsf1b",3.19449326824269e-71,-0.317063274732678,0.863,0.909,5.49261172541647e-67
"Hebp1",7.76680219842212e-71,-0.320585901740261,0.66,0.763,1.3354239699967e-66
"Fxyd5",2.30640884199133e-68,-0.255471531024262,0.988,0.993,3.9656393629199e-64
"Igf1",2.40346944596704e-68,0.436784248131658,0.713,0.527,4.13252536539572e-64
"Sat1",2.89891166311943e-67,-0.29450634305026,0.952,0.969,4.98438871356755e-63
"Ly6c2",3.1029996610809e-67,-0.586362925238734,0.245,0.432,5.3352976172625e-63
"Aldoa",5.05528703836423e-66,-0.257477629770663,0.987,0.993,8.69206053376346e-62
"Slc7a11",3.93742484090797e-65,0.282552778904785,0.87,0.692,6.77000827145717e-61
"Sec61b",4.06298009046739e-64,-0.265668271687517,0.95,0.965,6.98588796754962e-60
"Rgl1",8.39390958302556e-64,0.306776559650682,0.824,0.677,1.44324881370541e-59
"Ptms",1.25190004179732e-63,-0.269148022147258,0.971,0.981,2.15251693186631e-59
"Marcksl1",1.41656024929792e-63,-0.319953293151754,0.226,0.41,2.43563369264285e-59
"Malat1",3.13706015031771e-63,-0.330320493218353,0.99,0.999,5.39386122245626e-59
"Cdc42ep2",7.99703285519585e-63,-0.267085468075903,0.402,0.551,1.37500982912237e-58
"Klk1b11",1.3008689451268e-62,-0.587952458256053,0.225,0.413,2.23671406425102e-58
"Eif3e",1.08586024224073e-61,-0.276363246911537,0.762,0.808,1.86702810050872e-57
"F630028O10Rik",4.71465526941388e-61,-0.284590956076834,0.252,0.429,8.10637827023022e-57
"Ccdc88a",7.02310145075381e-61,0.282545047457142,0.872,0.743,1.20755206344261e-56
"Npy",7.61922536844239e-58,0.380130155960519,0.385,0.188,1.31004960984998e-53
"Jaml",1.04582072920219e-57,-0.278482621225759,0.171,0.351,1.79818416179025e-53
"Mif",8.49956808125669e-57,-0.340070108081652,0.931,0.945,1.46141573589127e-52
"Hmox1",1.01446843545554e-56,0.306719050866201,0.934,0.835,1.74427702792226e-52
"Snx6",1.41096125686359e-56,-0.290366413820173,0.764,0.793,2.42600678505126e-52
"Ccl17",4.95939496439435e-56,2.1131036431284,0.389,0.21,8.52718370177965e-52
"S100a6",5.3377241850901e-56,0.255393828422833,0.994,0.988,9.17768296384392e-52
"Notch1",1.33485706468308e-55,-0.256176181407482,0.698,0.764,2.29515323701609e-51
"Rnase4",3.07672731283696e-55,-0.258636271898613,0.452,0.596,5.29012494169186e-51
"Gsr",3.78703437166203e-55,-0.30422636414589,0.74,0.79,6.5114268986357e-51
"Clec4e",2.3277950136665e-54,-0.363967548941289,0.339,0.509,4.00241074649819e-50
"Klhdc4",1.30143854353057e-53,-0.362490459151589,0.814,0.836,2.23769343174647e-49
"AW112010",2.60295403673607e-53,-0.296868420372608,0.536,0.647,4.47551917076399e-49
"C1qa",2.68226864776248e-53,-0.883050781197463,0.122,0.278,4.6118927129628e-49
"Tgm2",3.34965383879694e-53,-0.283134806520832,0.196,0.375,5.75939481042747e-49
"Eno1",8.56576210155649e-53,-0.279588933543981,0.922,0.929,1.47279713574162e-48
"Ctsh",3.50345075722453e-52,-0.268388975345996,0.91,0.93,6.02383323197186e-48
"Ypel3",1.0737424457403e-51,-0.286632333035668,0.505,0.61,1.84619276120588e-47
"Tgfbi",1.17401189919103e-51,-0.307196051885132,0.885,0.917,2.01859605946905e-47
"Axl",2.79780937299817e-51,-0.29887352932149,0.45,0.631,4.81055343593306e-47
"Gpcpd1",1.37987682009856e-49,-0.30226294788095,0.581,0.667,2.37256020447747e-45
"Nov",1.04780743477289e-48,-0.603000892214012,0.592,0.692,1.8016001033485e-44
"Nfkbia",2.92484685097027e-48,-0.316699636163366,0.682,0.761,5.02898167555828e-44
"C1qb",1.04971283095115e-47,-1.0121192873554,0.343,0.476,1.8048762415374e-43
"Ccl7",3.71167133428527e-45,0.277442829714365,0.575,0.361,6.38184769217009e-41
"Scd2",4.02601259645502e-45,-0.332689947495125,0.818,0.868,6.92232605834476e-41
"Cyp51",5.43212977745692e-45,-0.26436805456599,0.523,0.628,9.34000393935942e-41
"Aif1",1.21855997483108e-44,-0.265564928285196,0.118,0.255,2.09519202072457e-40
"Stab1",3.19771956754912e-42,-0.282916595153744,0.173,0.317,5.49815902444396e-38
"Mrc1",5.80363423931277e-42,-0.360793492118114,0.85,0.874,9.97876871107438e-38
"C1qc",9.48467161976326e-42,-0.777660806391171,0.281,0.408,1.6307944383021e-37
"Trf",1.02032805264408e-39,-0.530224975508731,0.512,0.595,1.75435205371623e-35
"Maf",3.08751051214002e-39,-0.66918423001,0.431,0.519,5.30866557457354e-35
"Marcks",4.48667594890233e-39,-0.284029075907877,0.917,0.922,7.71439062654267e-35
"Dnmt3a",1.46361436255726e-37,0.311019579663228,0.75,0.585,2.51653853498094e-33
"Car4",2.07297142521963e-37,-0.474792287491594,0.143,0.274,3.56426706852263e-33
"Klf4",1.12329802870137e-32,-0.265104015119518,0.681,0.716,1.93139863054913e-28
"Fam162a",1.24229141380446e-29,-0.266926485727316,0.575,0.61,2.13599585689539e-25
"Stmn1",1.90973120181906e-27,-0.254379714476811,0.361,0.45,3.28359182840769e-23
"AA467197",6.46396206944917e-26,0.435896231929344,0.814,0.713,1.11141363822109e-21
"Gpi1",3.38130584464626e-25,-0.264132836591528,0.954,0.945,5.81381726928478e-21
"Ifitm3",9.44869679996757e-24,-0.456047823650879,0.543,0.592,1.62460892778642e-19
"S100a8",1.76259487931937e-20,-0.810142784545966,0.908,0.899,3.03060563550172e-16
"Plet1",4.19390015603874e-18,0.769508859588722,0.498,0.404,7.21099192829302e-14
"Ccr2",2.11887455918935e-14,-0.386634994553119,0.326,0.405,3.64319291707016e-10
"F13a1",2.9461305004814e-12,-0.397579765766599,0.266,0.336,5.06557678252771e-08
"H2-Aa",6.35869377252946e-12,0.2599298649955,0.47,0.367,1.09331380724872e-07
"H2-Eb1",3.01852530999715e-08,0.282997635023972,0.392,0.308,0.000519005241800909
"Ifitm1",1.57837486410393e-07,-0.485804868551406,0.688,0.662,0.0027138577413403
"S100a9",2.11015701875524e-07,-0.860828875954254,0.875,0.759,0.00362820397804776
"Mt2",0.000384196530647047,0.291837565503948,0.743,0.714,1
