"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arrdc3",1.63821143581663e-07,0.292869488456994,0.259,0.1,0.00281674074274312
"Akap13",1.71489811026843e-07,0.26367012351732,0.924,0.839,0.00294859581079554
"Itgal",1.75291268012187e-07,0.257080264706982,0.703,0.462,0.00301395806220155
"Cltc",1.79032218980641e-07,-0.295128374359718,0.914,0.95,0.00307827997315315
"Sh2d1b1",1.83664119223578e-07,0.274981180921855,0.67,0.455,0.0031579208659302
"Ndrg1",1.86292300684407e-07,-0.283003946224273,0.4,0.601,0.00320310981796769
"Ncf1",1.86858804658856e-07,0.291395965811972,0.914,0.871,0.00321285028730438
"Ankrd44",1.88228907951365e-07,0.257760208854828,0.741,0.492,0.00323640784331578
"Lpl",1.91778775758187e-07,-0.631084347657581,0.589,0.754,0.00329744427038626
"Igf2r",1.91909129475175e-07,-0.282677368313282,0.059,0.227,0.00329968557219616
"Socs1",1.96762479099232e-07,-0.315819029060344,0.395,0.571,0.0033831340656322
"Ehd4",2.05458408426887e-07,-0.35190738117296,0.773,0.841,0.00353265187449189
"Uap1l1",2.32856811491241e-07,-0.318691193157687,0.665,0.782,0.00400374001678039
"Itch",2.71520584235627e-07,0.276403601066998,0.638,0.423,0.00466852492534737
"Pdia4",2.90298562173429e-07,-0.449001407343467,0.546,0.641,0.00499139347800994
"Bri3",3.0500117711986e-07,-0.3459464770867,0.978,0.98,0.00524419023939888
"Nrros",3.2771739181241e-07,-0.347431633187406,0.73,0.789,0.00563477283482257
"Gsto1",3.32102444689163e-07,0.27084535516798,0.811,0.606,0.00571016943398546
"Cxcl16",3.3564067519356e-07,0.404229669480495,0.33,0.157,0.00577100576927807
"Psmb6",3.36944944717799e-07,-0.382310940580662,0.892,0.904,0.00579343137947783
"Pgf",3.45278872784038e-07,-0.361225359675542,0.341,0.514,0.00593672493864875
"Tmem59",3.54857176932786e-07,0.267341091082733,0.838,0.645,0.00610141430018232
"Mmp12",3.55509266748416e-07,-0.348381380041797,0.719,0.932,0.00611262633247226
"Colgalt1",3.71366148293084e-07,0.269076490289951,0.914,0.784,0.00638526955375129
"Odc1",3.73610456039984e-07,-0.354736842317551,0.53,0.673,0.00642385818115149
"Slc43a2",3.85418736896031e-07,-0.384267589811323,0.903,0.908,0.00662688976219036
"Cd300lf",3.90222471959695e-07,-0.359937988076951,0.886,0.932,0.006709485182875
"Fnip2",3.96552570492418e-07,-0.431763411986171,0.432,0.595,0.00681832489704663
"Gngt2",4.23431857051188e-07,0.337214806323573,0.914,0.804,0.00728048735013813
"Malt1",4.24488066857587e-07,-0.481775209205309,0.551,0.675,0.00729864782154936
"Neurl3",4.5988632260343e-07,0.280120541176472,0.611,0.381,0.00790728543084337
"Tcp11l1",4.67081868503284e-07,-0.272278914632432,0.319,0.488,0.00803100564704546
"Rab11a",4.72698402392115e-07,-0.296081798745991,0.751,0.85,0.00812757633073003
"Cd33",4.75872291458969e-07,0.33872906765751,0.924,0.847,0.00818214817934552
"Lrp12",4.87221086567851e-07,-0.346164240922101,0.611,0.702,0.00837727936244763
"Mapk6",5.24310001603157e-07,-0.324890545091297,0.389,0.534,0.00901498616756469
"Neat1",5.3222700612657e-07,-0.329728476582804,0.962,0.985,0.00915111114334024
"Cd302",5.61960997453322e-07,0.319078745789673,0.746,0.553,0.00966235739021243
"Sdf2l1",5.63834504134411e-07,-0.43328343584344,0.708,0.782,0.00969457046408707
"Card19",5.68287787512805e-07,-0.304780455698106,0.832,0.871,0.00977114021849517
"Rgl1",5.80858105406791e-07,-0.440459774752386,0.351,0.505,0.00998727426436436
"Azin1",6.23925195741031e-07,-0.322669439478739,0.492,0.61,0.0107277698155713
"Pld4",6.79497998532522e-07,0.309432808415702,0.908,0.71,0.0116832885867682
"Litaf",6.86969942721918e-07,0.27620214744263,0.897,0.763,0.0118117611951607
"Ctsb",6.94610924407658e-07,-0.529764493550062,0.962,0.974,0.0119431402342653
"Efhd2",7.34190334198167e-07,-0.343159206269871,0.908,0.926,0.0126236686062033
"Fcrls",7.52404608066161e-07,0.253768156068461,0.303,0.133,0.0129368448310896
"Gm5617",8.45103316268194e-07,0.283695494545945,0.659,0.436,0.0145307064199153
"Ssh2",9.09406652150158e-07,0.275555706840667,0.697,0.458,0.0156363379770698
"Hacd4",9.24126430577317e-07,0.375296438376479,0.849,0.688,0.0158894298473464
"Ywhaz",9.28657000021997e-07,-0.280889207799407,0.973,0.983,0.0159673284583782
"Lmna",9.63299539998393e-07,-0.482239213265788,0.616,0.71,0.0165629722907324
"Zfhx3",9.91009933199697e-07,0.3638026828125,0.67,0.455,0.0170394247914356
"Selenot",1.01191402618757e-06,-0.294372489712939,0.795,0.867,0.017398849766269
"Map6",1.012694864248e-06,-0.25033522805943,0.151,0.318,0.0174122754958802
"Plbd1",1.14336621567546e-06,0.260135646885111,0.524,0.316,0.0196590387123238
"Srsf5",1.1637927731e-06,0.270711697779205,0.968,0.911,0.0200102529406815
"Adam15",1.23551418186011e-06,-0.339310941866619,0.638,0.728,0.0212434308429027
"Dpep2",1.36273565291775e-06,0.542633233634115,0.746,0.636,0.0234308768162679
"Tbcb",1.37401768553066e-06,-0.273376788745275,0.827,0.874,0.0236248600850141
"Skil",1.41829888883424e-06,0.277701487759853,0.616,0.399,0.024386231094616
"Pnpla8",1.44935946469198e-06,0.302798459993378,0.595,0.397,0.0249202866359139
"Sec11c",1.49345614423816e-06,-0.297206393981563,0.881,0.924,0.025678484944031
"Pnp",1.62013371465821e-06,-0.344954226148077,0.908,0.93,0.0278565790898333
"Emp3",1.63430913984411e-06,-0.270780972386812,0.973,0.987,0.0281003113504796
"2410015M20Rik",1.72449752741553e-06,0.261537502321545,0.881,0.808,0.0296510104863826
"Rab1a",1.78761029211061e-06,-0.282319533576234,0.859,0.904,0.0307361713625498
"Fcgrt",1.79787415176754e-06,0.274085750962237,0.643,0.434,0.0309126481654911
"Il1b",1.82121807031667e-06,0.423830367819804,0.173,0.054,0.0313140235010248
"Rassf4",2.12245809966436e-06,0.327755099364639,0.951,0.856,0.0364935445656289
"Cd68",2.32459738555808e-06,-0.346737319786078,0.93,0.961,0.0399691274472856
"Hcar2",2.3986676604373e-06,-0.38528878003195,0.227,0.386,0.041242691753559
"Lgals8",2.59595793930905e-06,-0.381137557777116,0.573,0.651,0.0446349008084799
"Supt4a",2.73978784644191e-06,0.288459471922749,0.897,0.702,0.0471079122317223
"Pira2",2.7913999969493e-06,-0.428804714951545,0.784,0.834,0.0479953315475462
"Comt",2.86049413175294e-06,0.274473121264371,0.789,0.608,0.04918333610136
"Rnase6",2.96050139350755e-06,0.270238409263027,0.465,0.279,0.0509028609599688
"Cgnl1",2.96060403305001e-06,0.251248622879947,0.465,0.264,0.0509046257442619
"Klk1b9",3.02799587136591e-06,0.30218904248333,0.308,0.144,0.0520633610122655
"Cop1",3.300531636676e-06,0.258744019178681,0.692,0.479,0.0567493409610072
"Bcl2a1b",3.39615435196693e-06,0.385212922035906,0.951,0.865,0.0583934779277194
"Flna",3.63529224392714e-06,-0.312201164651307,0.935,0.941,0.0625052148420832
"Dennd1a",3.63891469057511e-06,-0.355729337630969,0.303,0.429,0.0625674991897484
"Scimp",3.80865489283255e-06,-0.422491222937737,0.303,0.451,0.0654860122273629
"Eif4g1",4.25778351280288e-06,-0.282472461228618,0.8,0.861,0.0732083297191327
"Arrdc4",4.34546553484345e-06,0.257758130594523,0.681,0.458,0.0747159344060982
"Klhdc4",4.3489217124848e-06,-0.297372938959758,0.746,0.869,0.0747753599244636
"Cdk6",4.44711970112132e-06,-0.385310991109235,0.443,0.584,0.07646377614108
"Stk24",4.69234301706085e-06,0.291488879110065,0.897,0.699,0.0806801458353442
"Metap2",4.87112226992353e-06,-0.260742470489195,0.897,0.917,0.0837540763090652
"Maf",4.95150532022984e-06,-0.442059168802238,0.211,0.383,0.0851361824760319
"Tuba1b",5.26753163460292e-06,-0.341484956183539,0.865,0.898,0.0905699389253626
"Myo1e",5.32794845799215e-06,-0.296411272751915,0.362,0.484,0.091608745786717
"Rara",5.59481828424111e-06,-0.291854739019559,0.757,0.828,0.0961973055792417
"Asah1",5.6422836506356e-06,0.256794853634639,0.897,0.767,0.0970134250890285
"Pon2",5.79527155376736e-06,0.264296456786366,0.784,0.638,0.0996438990954759
"Tlr2",6.07875271067572e-06,-0.35972757233747,0.795,0.889,0.104518074107358
"Mapk13",6.29124872978316e-06,-0.373128455390206,0.362,0.51,0.108171730659892
"Klf2",6.47575864368567e-06,0.324697832795815,0.551,0.353,0.111344194119531
"Pla2g7",6.48703206798367e-06,0.474370163198514,0.605,0.436,0.111538029376911
"Gm26522",7.30241530683499e-06,0.353708711706506,0.303,0.155,0.125557728785721
"Wnk1",7.33465839276429e-06,-0.316283104436255,0.87,0.876,0.126112116405189
"AI413582",7.37263501874023e-06,-0.284581929644948,0.73,0.795,0.126765086512219
"Lyz2",7.51434275684786e-06,0.427497618644932,1,1,0.129201609361242
"H2-DMa",7.54413883977158e-06,0.358261387808275,0.946,0.882,0.129713923211033
"Phlda1",8.9166651826015e-06,-0.317854947899487,0.4,0.545,0.15331314114965
"Ctsd",9.16545425253329e-06,0.410960788793064,0.995,0.991,0.157590820418057
"Myo5a",9.60616000458416e-06,-0.296607534739208,0.605,0.702,0.16516831511882
"Ftl1-ps1",9.6166852634818e-06,-0.30001784343509,0.697,0.786,0.165349286420306
"Ccdc25",9.7977675764597e-06,-0.258020478563776,0.378,0.49,0.168462815709648
"Ccr5",9.96059737386647e-06,-0.469272026673227,0.714,0.797,0.17126251124626
"Bzw1",1.03302020943456e-05,-0.264590240253505,0.935,0.935,0.177617494810178
"Stfa2",1.03560680072211e-05,-1.41552522294864,0.103,0.253,0.17806223331616
"Cdk2ap2",1.03719334599572e-05,0.283657213801861,0.946,0.858,0.178335023910504
"Casp6",1.07540268281776e-05,-0.324704686088921,0.551,0.636,0.184904737283686
"Degs1",1.10397451177705e-05,-0.312562705080346,0.811,0.908,0.189817377554945
"Trio",1.19497984142777e-05,-0.278231751933092,0.67,0.754,0.205464833935091
"Plekhg1",1.24840379330772e-05,-0.251762837757922,0.335,0.473,0.214650548221329
"Cd52",1.26406428157837e-05,0.304314982137418,1,0.993,0.217343212574585
"Idi1",1.26475461548706e-05,-0.303783520914168,0.541,0.708,0.217461908586844
"Ncf4",1.38873801561385e-05,-0.284650274109632,0.816,0.871,0.238779614404645
"Socs3",1.49507520537465e-05,-0.350276176690817,0.47,0.584,0.257063230812117
"Fpr1",1.50725505125906e-05,0.289228417959033,0.357,0.19,0.259157433513483
"Slc7a8",1.63659571741541e-05,-0.332571409352417,0.335,0.458,0.281396267652405
"Por",1.75459748319664e-05,-0.314032544549293,0.514,0.625,0.30168549126083
"Lmo4",1.8619634731643e-05,0.287028823242332,0.703,0.514,0.32014599957587
"Angptl2",1.90012492336981e-05,-0.256159195682849,0.059,0.187,0.326707479324206
"Eif3b",2.33850873193096e-05,-0.255679334904597,0.697,0.741,0.402083191368209
"Ywhag",2.34377127644042e-05,-0.287733755093333,0.784,0.847,0.402988033271166
"Rsrp1",2.34832306351754e-05,0.253087428960792,0.973,0.939,0.403770667541206
"Asprv1",2.53064821931592e-05,-0.445273793912761,0.027,0.139,0.435119654829179
"Fndc3a",2.53255991565989e-05,-0.255774413086675,0.697,0.741,0.435448351898562
"Fam32a",2.96610424535353e-05,0.252129976173656,0.784,0.59,0.509991963946087
"Pdia3",2.96858300986448e-05,-0.270244571391282,0.903,0.906,0.510418162716099
"Ankrd37",3.19551671291559e-05,0.323938844427759,0.324,0.176,0.549437143618707
"Atp8b4",3.19639309652487e-05,-0.281178905033946,0.762,0.784,0.549587829016486
"Hmgcs1",3.47925617727269e-05,-0.323771831953098,0.703,0.773,0.598223307120266
"Csf1r",3.53999781155711e-05,0.399690858140674,0.914,0.832,0.608667223719129
"Atp6v0d1",3.82510670760733e-05,-0.266307535088693,0.892,0.924,0.657688847306005
"Klf4",4.43258956829519e-05,0.346027730362153,0.659,0.521,0.762139450372676
"Kdm7a",4.43837882540022e-05,-0.267934918893628,0.784,0.813,0.763134855239314
"Gm1673",4.44251186873743e-05,0.258866903713732,0.259,0.131,0.763845490710714
"Crispld2",4.45476628924397e-05,-0.294104828136939,0.086,0.214,0.765952515772609
"Esyt2",5.011985901156e-05,-0.253786255191619,0.492,0.588,0.861760855844763
"Ccnd3",5.03717789157093e-05,-0.259423488964708,0.795,0.863,0.866092366676707
"Zfp703",5.07078231166967e-05,-0.338919368007688,0.67,0.734,0.871870310668484
"Coro1c",5.27452449332347e-05,-0.273296279794171,0.854,0.861,0.906901741382037
"Rnh1",5.65697662769475e-05,-0.342215393747083,0.951,0.948,0.972660561365835
"Ccng1",5.73304582683673e-05,-0.314228230715378,0.822,0.834,0.985739899466307
"Bcl2a1a",5.74936406963094e-05,0.259215820539393,0.827,0.78,0.988545658132344
"Hsp90b1",6.1217380262445e-05,-0.290976675517869,0.962,0.956,1
"Alcam",6.14375605602747e-05,-0.299294855542654,0.476,0.588,1
"Ffar2",6.25886422653596e-05,-0.363500213633403,0.476,0.623,1
"Ogt",6.78430606082763e-05,0.281017420769749,0.827,0.684,1
"Trpv2",7.11014293101849e-05,-0.255258953147681,0.741,0.821,1
"Elane",7.67467954790252e-05,-0.310083220167553,0.043,0.155,1
"Ndufb7",8.22441976358352e-05,-0.25834226269307,0.93,0.954,1
"C3ar1",8.5405119711163e-05,-0.469999595605159,0.568,0.638,1
"Trappc6a",9.63695193370465e-05,0.250845354932664,0.865,0.752,1
"Hist1h1c",0.000104410828148727,0.260517299453469,0.486,0.325,1
"Gclm",0.000104875453036416,-0.38862378220169,0.762,0.826,1
"Evi2a",0.000114164862958838,-0.255932227429233,0.827,0.85,1
"Hnrnpa1",0.000114253904209044,0.326854923183429,0.854,0.821,1
"Hnrnpa3",0.000123450674914921,-0.305524194865681,0.946,0.935,1
"Ran",0.000123919218648716,-0.323457255676407,0.908,0.911,1
"Psmd1",0.000125734598199762,-0.254471214450267,0.697,0.754,1
"Nup62",0.000129190393629828,-0.318763455628016,0.465,0.516,1
"Clec4n",0.000133636675269881,-0.463616822938042,0.897,0.935,1
"H2-Aa",0.000136956914202073,0.855808744979714,0.368,0.229,1
"Nus1",0.000139434123132404,-0.259216870768873,0.551,0.664,1
"Rpn1",0.000140289719656808,-0.278193690451217,0.811,0.871,1
"Gal",0.000140726006636992,-0.396696409157261,0.4,0.553,1
"Olfm1",0.000142373766547407,-0.393282948757639,0.416,0.521,1
"Arl4c",0.000145788876989684,-0.314626975121654,0.778,0.821,1
"Ccl17",0.00015109742536382,0.522181335614117,0.238,0.115,1
"Cd93",0.000156682399360037,-0.279011704130653,0.789,0.85,1
"Hmox1",0.000175124733921036,-0.259779973893185,0.503,0.584,1
"Nap1l1",0.000179840067706801,-0.27747766307387,0.946,0.954,1
"Slfn5",0.000181974030360454,-0.329754303789118,0.292,0.436,1
"Fxyd5",0.00020919190158468,0.293411077074603,0.989,0.993,1
"Fdps",0.000221492590880997,-0.297977048948573,0.686,0.804,1
"Dtnbp1",0.000227162213661479,-0.262390703099874,0.627,0.669,1
"Gpnmb",0.000228395079345463,-0.41829301579823,0.676,0.837,1
"Ctsa",0.000235029507168191,-0.250957811699881,0.897,0.946,1
"Ppp1r14b",0.000266909780531976,-0.282468924753206,0.892,0.913,1
"Qsox1",0.000293285567716013,-0.31450155721661,0.476,0.545,1
"Tuba4a",0.000296345116097208,-0.290824949640451,0.724,0.78,1
"Ltb4r1",0.000304498632251868,-0.274150486506353,0.708,0.808,1
"Cdh1",0.000308657680341786,-0.370245921452261,0.514,0.608,1
"Hgsnat",0.000314279962471686,-0.267024142312875,0.324,0.418,1
"Il1r2",0.00035913128332589,-0.355474613011241,0.535,0.634,1
"Vav1",0.000365290137702583,-0.251685774720685,0.638,0.684,1
"Nisch",0.00037963629321552,-0.265514160205157,0.816,0.839,1
"Sorl1",0.000443888676009038,-0.387453615045602,0.805,0.821,1
"Clec5a",0.000460143130228855,-0.288370208705116,0.622,0.654,1
"Dgkz",0.000635169283393569,-0.292643978861755,0.589,0.614,1
"Serpinb2",0.000698044641751553,-0.47908590213557,0.243,0.357,1
"Arg1",0.000698413360045432,0.336928911066557,0.119,0.046,1
"Msmo1",0.0009218973452024,-0.292105241869666,0.622,0.706,1
"Gpi1",0.000977527054353689,0.418330168761814,0.978,0.987,1
"Gm5416",0.00108399002484062,-0.608454511423061,0.081,0.181,1
"Cd177",0.00136880410674921,-0.418100682657688,0.114,0.216,1
"H2-Eb1",0.00143355089481714,0.449696935979609,0.335,0.214,1
"Pcyt1a",0.001483375860503,-0.300617729283782,0.568,0.601,1
"Nampt",0.00196398215133268,-0.250916286745777,0.589,0.623,1
"Abr",0.00205362944710852,-0.253037619654696,0.773,0.741,1
"Snx6",0.00210228910577937,-0.277485973004224,0.832,0.791,1
"Ranbp1",0.00226062683768644,-0.279792093034521,0.768,0.778,1
"Bcl2a1d",0.00227153132229341,0.264620436006176,0.795,0.736,1
"Gapdh",0.00230273084662129,0.297546744412378,0.989,1,1
"Ifnar1",0.00247478647882359,-0.251179959693465,0.622,0.638,1
"Tgfbi",0.00251902768420008,-0.292320144637021,0.957,0.967,1
"Tctex1d2",0.00253508975706103,-0.270095283003692,0.649,0.651,1
"Manf",0.00284160898659963,-0.389808873008622,0.805,0.808,1
"Mgl2",0.00359887558465716,0.571019337778369,0.341,0.235,1
"Ngp",0.00362072956739757,-0.351962051891131,0.157,0.264,1
"Atf3",0.00366585969931306,-0.270767156281812,0.276,0.366,1
"Ero1l",0.00382971318551041,0.379187704028491,0.73,0.603,1
"Hp",0.00391591947888781,0.438000137208141,0.6,0.477,1
"Ly6a",0.00475020421907074,-0.567823694641148,0.308,0.394,1
"Alas1",0.004977548359845,-0.295339034300151,0.757,0.771,1
"Ms4a6d",0.00508298071024229,-0.266528478619439,0.546,0.566,1
"Cxcl2",0.006616945272598,-0.255750837145957,0.086,0.17,1
"Myof",0.00727839700947594,-0.31543975559008,0.4,0.451,1
"Ccl6",0.00858818960710766,0.253498806348081,0.995,0.993,1
"C1qc",0.0104551294846624,0.441435801493496,0.292,0.203,1
"Stfa1",0.011840339635435,-0.486950420524723,0.265,0.366,1
"Stab1",0.0133377406706427,-0.25148324976677,0.265,0.338,1
"Car4",0.0136963522163122,0.292952517660969,0.184,0.115,1
"Mxd1",0.0143785351279914,-0.256850641917746,0.405,0.462,1
"Isg15",0.0204076426154187,-0.26519813327305,0.168,0.242,1
"C1qb",0.0215759960572612,0.470733987055744,0.33,0.246,1
"Lgmn",0.0218122134383732,-0.326303769373738,0.514,0.547,1
"Aif1",0.0273630359165419,0.264752581425988,0.362,0.281,1
"Csf1",0.0413452531554427,-0.293716025545325,0.178,0.237,1
"C1qa",0.0571896823695949,0.450154316107378,0.168,0.118,1
"Chil3",0.0639842771008537,0.286329440782315,0.897,0.941,1
"F630028O10Rik",0.0665535396306274,-0.277876620369921,0.827,0.776,1
"Saa3",0.0797624804689691,0.410437054113049,0.13,0.185,1
"Mrc1",0.152091834535612,-0.303060750202828,0.27,0.314,1
"Cd63",0.193602580614148,-0.286582706902244,0.795,0.778,1
"Mt2",0.412875219275235,-0.333866377720596,0.357,0.29,1
"Ms4a6c",0.494246656452511,0.309942416818607,0.411,0.399,1
"Pgk1",0.548091775541763,0.277725699707707,0.919,0.943,1
"Cd74",0.63394049594974,0.384218828017854,0.822,0.824,1
