"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hspa5",1.30319859966691e-05,-0.297576132890809,0.958,0.963,0.224071967226729
"Arl8b",1.67971121289732e-05,-0.267876974119268,0.963,0.943,0.288809545945566
"H2-Ab1",2.08875702832142e-05,0.733246489922881,0.603,0.45,0.359140883449585
"Stfa2l1",2.16953477434922e-05,-0.53977089413849,0.09,0.176,0.373029809101605
"Rhoc",4.84545487608552e-05,-0.288763917872021,0.465,0.493,0.833127511394144
"Tlr2",6.40646697472402e-05,-0.289937507978121,0.853,0.834,1
"Mmp19",6.90307373293949e-05,-0.461732937909837,0.642,0.652,1
"H2-DMb1",7.681036959927e-05,0.288686118309424,0.833,0.672,1
"Stfa1",8.32278452668227e-05,-0.763944671197564,0.055,0.123,1
"Lpl",9.98529963611357e-05,-0.51449073780484,0.935,0.939,1
"Clec4e",0.000103973213985991,-0.305798945648136,0.677,0.662,1
"Stfa3",0.000177233602481867,-0.475800608222125,0.092,0.165,1
"Serpinb2",0.000183232563706619,-0.676190667280373,0.438,0.48,1
"Fabp4",0.000208958458370097,-0.575100434609347,0.32,0.408,1
"H2-Eb1",0.000332037835276295,0.47252174505006,0.452,0.32,1
"C1qc",0.000513122765415183,-0.485973918660129,0.3,0.373,1
"Hist1h2ap",0.000521895351224385,0.413498339896598,0.718,0.596,1
"H2-Aa",0.000857734313362872,0.571895990144341,0.537,0.406,1
"Hist1h1b",0.00383039122167524,0.33018648320814,0.598,0.504,1
"Fstl1",0.00434580747906729,-0.264838693475555,0.06,0.11,1
"Gdf15",0.00509219871158889,-0.349299053170207,0.48,0.506,1
"Ctsk",0.00542122883579857,-0.379476407968073,0.442,0.457,1
"Ifitm1",0.00580240887696834,0.38454334046325,0.785,0.771,1
"Rgs1",0.00717237381127987,-0.574316418086405,0.252,0.303,1
"Thbs1",0.00938654362391445,0.296360792014071,0.807,0.777,1
"Dusp1",0.0130694187564481,-0.284809495877385,0.288,0.317,1
"C1qb",0.0142661377402729,-0.360125652932713,0.395,0.448,1
"C1qa",0.0168111863528203,-0.582498926209115,0.168,0.215,1
"Id1",0.0191366271771021,-0.28254728523313,0.557,0.538,1
"Mdm2",0.0714079713537747,-0.338234545206272,0.755,0.68,1
"Il1rn",0.0767145436009889,-0.270445835603237,0.848,0.81,1
"Ly6c2",0.123094404224241,-0.321834475916644,0.5,0.494,1
"Cd36",0.138726234408466,-0.324115573077482,0.575,0.567,1
"Cst3",0.236569015572968,0.455447412620768,0.998,0.994,1
"2010005H15Rik",0.262121905630786,-0.338132207629092,0.388,0.413,1
"Cd74",0.588809470896681,0.604578900226035,0.892,0.87,1
"Inhba",0.735776700833509,-0.364541917981885,0.355,0.338,1
"Chil3",0.773580222064611,0.37544374112068,0.83,0.828,1
"Hist1h2bc",0.871663988018185,-0.433250871130409,0.462,0.413,1
