"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pold4",4.16855583362135e-21,0.335674657407822,0.946,0.839,7.16741490032856e-17
"Fabp5",4.41202768157302e-21,-0.846099738983128,0.712,0.842,7.58604039569664e-17
"Hvcn1",4.51226196099578e-21,-0.426545200817636,0.654,0.768,7.75838321573614e-17
"Ass1",5.34110545475101e-21,-0.481981565129367,0.61,0.772,9.18349671889889e-17
"Cyfip2",6.28567159026345e-21,-0.308152053241898,0.459,0.64,1.0807583732299e-16
"Dusp5",6.6727950531868e-21,0.290924708836476,0.433,0.199,1.14732038144494e-16
"Denr",7.03980782791458e-21,-0.453394397129181,0.899,0.944,1.21042455793163e-16
"Clic4",7.44784331294727e-21,-0.436978569418978,0.718,0.818,1.28058217922815e-16
"Kmo",7.55873850367536e-21,0.260123650856276,0.708,0.45,1.29964949832194e-16
"Cnih4",8.90565982394934e-21,-0.287694192302697,0.829,0.874,1.53123915012985e-16
"Atp6v0d1",9.3501422659836e-21,-0.318618751684302,0.876,0.92,1.60766346121322e-16
"Ly6c2",1.18258713517513e-20,-0.409675374429508,0.08,0.256,2.03334032022012e-16
"2410002F23Rik",1.5283812865954e-20,0.291764864317729,0.763,0.514,2.62789878417214e-16
"B2m",1.65191573599446e-20,-0.49586301758897,0.989,0.995,2.84030391646888e-16
"Arhgap6",1.65450056277792e-20,0.279451161498955,0.624,0.373,2.84474826764036e-16
"Cpox",2.21482656718793e-20,0.302538911566846,0.512,0.274,3.80817279962293e-16
"Txnrd1",2.60510505513808e-20,-0.340241301254085,0.652,0.775,4.47921763180441e-16
"Oxct1",3.53259990157036e-20,-0.338420466232555,0.846,0.933,6.07395227076007e-16
"Gstm1",3.65481910087696e-20,-0.294831729843298,0.164,0.366,6.28409596204784e-16
"Rnase6",4.30789195276573e-20,0.29493010962959,0.912,0.78,7.4069894235854e-16
"Cd24a",5.56432184828887e-20,0.328293925113871,0.981,0.923,9.56729498594787e-16
"Capn1",6.06381620804596e-20,-0.276263119762463,0.61,0.737,1.04261255881142e-15
"Il10ra",8.70209197318408e-20,0.272126380455157,0.754,0.53,1.49623769386927e-15
"Rpl13a",9.81576798670023e-20,0.260352701542719,0.982,0.952,1.68772314763324e-15
"Eif5b",1.12533384134748e-19,-0.267929920659908,0.961,0.977,1.93489900681285e-15
"Cyb5r3",1.15809964925315e-19,-0.29207525139221,0.842,0.893,1.99123653692586e-15
"Pid1",1.37678221708446e-19,0.326142466877285,0.777,0.575,2.36723934405503e-15
"Pgk1",2.18194865681235e-19,-0.263236859559369,0.961,0.969,3.75164252052315e-15
"Bcl2a1b",2.18328339872008e-19,0.374174515805774,0.976,0.949,3.75393747575931e-15
"Il18rap",2.8924043607282e-19,0.283540895606644,0.525,0.289,4.97320005783607e-15
"Myl10",5.51574471032594e-19,-0.305962162314207,0.061,0.22,9.48377145493443e-15
"Gm42031",6.20639992763345e-19,0.331118321784624,0.662,0.417,1.06712840355729e-14
"Rbm3",6.71207296994349e-19,0.262991606443809,0.999,0.99,1.15407382645208e-14
"Bax",7.96244460827139e-19,-0.288554645165997,0.986,0.977,1.36906272594618e-14
"Rara",9.54071432356821e-19,-0.311415165372979,0.766,0.849,1.64043042079432e-14
"Supt4a",1.17601997395315e-18,0.258936559987992,0.926,0.842,2.02204874321505e-14
"Rab7",1.2873292641439e-18,-0.332251982653137,0.976,0.985,2.21343393676902e-14
"Dgkz",1.44019979595917e-18,-0.294064959842587,0.586,0.727,2.47627952917219e-14
"Gsto1",1.44905474139278e-18,0.307864594885094,0.899,0.783,2.49150472235075e-14
"Higd1a",1.68527054010418e-18,-0.276086676419864,0.925,0.944,2.89765416665513e-14
"Rassf4",1.9129636183368e-18,0.350507238641532,0.975,0.954,3.28914964536829e-14
"Tcf25",2.07331896337385e-18,-0.251553711826538,0.966,0.969,3.564864625625e-14
"Clec4d",2.14593770259781e-18,-0.529208369384651,0.316,0.476,3.68972528584667e-14
"Serp1",2.34074403552653e-18,-0.378914287967809,0.986,0.989,4.02467529468432e-14
"Atp6v1e1",4.18201654898082e-18,-0.394332431122885,0.837,0.869,7.19055925431763e-14
"Atp6v0d2",4.4652054672274e-18,-0.430440894985065,0.195,0.394,7.67747428035078e-14
"Chil3",4.86785215701721e-18,-0.54157558450831,0.307,0.501,8.36978499877539e-14
"Cdv3",6.50566852308287e-18,-0.270580720569854,0.908,0.924,1.11858464585887e-13
"Spg21",6.75989439113058e-18,0.255201237577844,0.873,0.744,1.16229624161099e-13
"Arl8b",1.05154491208226e-17,-0.280035875054778,0.861,0.898,1.80802632183424e-13
"Ppt1",1.06499540077619e-17,-0.285384836880104,0.68,0.77,1.83115309209458e-13
"Cd2ap",1.14364711827347e-17,0.26662302876011,0.811,0.612,1.9663868551594e-13
"BC100530",1.49025789994257e-17,-0.663866801863869,0.089,0.253,2.56234943316125e-13
"Gns",1.51956155120306e-17,-0.296315711543453,0.753,0.831,2.61273413113854e-13
"Aif1",1.54025493714544e-17,0.381812527981405,0.961,0.846,2.64831433892786e-13
"F2rl2",1.54454556886457e-17,-0.28269438703443,0.619,0.742,2.65569165110574e-13
"Klf7",1.81240353585512e-17,-0.344699329751375,0.75,0.834,3.11624663954929e-13
"Arl4c",2.12272778330175e-17,-0.324737391754616,0.926,0.939,3.64981815060903e-13
"Psme1",2.66760751359872e-17,-0.256278689187206,0.973,0.97,4.58668435888164e-13
"Fh1",2.97670731734418e-17,0.287489283846662,0.801,0.629,5.11815056144157e-13
"Plek",3.64413509266719e-17,-0.395117534543996,0.916,0.943,6.26572587833196e-13
"Akr1a1",4.16348412412059e-17,-0.366760903123825,0.99,0.992,7.15869460301294e-13
"Myof",4.32451141889146e-17,-0.554181277994661,0.238,0.417,7.43556493364197e-13
"Tubb4b",4.49720552433496e-17,-0.342969391776935,0.68,0.75,7.73249517854153e-13
"Mrc1",6.4638418253145e-17,-0.367867757642964,0.078,0.23,1.11139296344458e-12
"Eif4g2",6.50608143713026e-17,-0.327558352058074,0.963,0.966,1.11865564230018e-12
"Spn",7.27619463654187e-17,0.256132507780481,0.775,0.547,1.25106890580701e-12
"Tarm1",9.34237542385682e-17,-0.462162579375873,0.581,0.737,1.60632803037794e-12
"Gda",1.01006994883336e-16,0.398971342834109,0.527,0.323,1.73671427002408e-12
"Cmtm6",1.01130956053821e-16,-0.293252707843554,0.814,0.88,1.7388456583894e-12
"Lpar6",1.03286280245853e-16,0.407674276462476,0.679,0.484,1.7759043025472e-12
"Ninj1",1.05265221633509e-16,-0.355224243179277,0.589,0.695,1.80993022076655e-12
"Zcchc11",1.12580707003749e-16,0.28674007877517,0.636,0.43,1.93571267622247e-12
"Lrp1",1.39408929220254e-16,-0.471653714163883,0.308,0.463,2.39699712901305e-12
"Myo1f",1.51417283379525e-16,-0.358669048115789,0.819,0.859,2.60346877042755e-12
"Hsp90aa1",1.56461916063258e-16,-0.305630178955279,0.963,0.962,2.69020618479166e-12
"Ctsa",1.75014199153104e-16,-0.464389732526128,0.868,0.888,3.00919414023847e-12
"Gbp2b",2.07467861088022e-16,0.285101300446736,0.124,0.008,3.56720240354745e-12
"Tnf",2.40347457271053e-16,-0.27354658339017,0.436,0.617,4.13253418031849e-12
"Nrip1",2.56535918373049e-16,0.257337568476765,0.759,0.575,4.41087858050621e-12
"Nop53",2.76822150913642e-16,0.270987639550524,0.945,0.856,4.75968006280917e-12
"Capzb",4.50717407321334e-16,-0.252612326098027,0.986,0.992,7.74963510148301e-12
"Gbp2",4.91385066261425e-16,0.321865383296162,0.625,0.42,8.44887482929895e-12
"Itga1",4.99825198959112e-16,0.341024831327871,0.763,0.573,8.59399447090297e-12
"Trpv2",7.78975050585219e-16,-0.265040791971898,0.88,0.933,1.33936970197622e-11
"Usmg5",8.09338232028145e-16,-0.258292309301888,0.92,0.938,1.39157615614919e-11
"Cndp2",8.87125167082581e-16,-0.420393753400396,0.741,0.796,1.52532301228179e-11
"Scd2",9.25690003211867e-16,-0.405901991651088,0.847,0.913,1.59163139152248e-11
"Aak1",9.93420364246311e-16,0.319782435368783,0.624,0.438,1.70808697428511e-11
"Nabp1",1.01600741961323e-15,-0.380417694579069,0.648,0.731,1.74692315728298e-11
"Cdk6",1.01653563337421e-15,-0.357432147234336,0.639,0.741,1.74783136802361e-11
"Tgfb1",1.05165345726068e-15,-0.353644967604005,0.985,0.989,1.80821295441401e-11
"Fcrls",1.08505585492006e-15,0.373901692919349,0.591,0.394,1.86564503694955e-11
"Ptpn6",1.08837383627824e-15,-0.301174360683009,0.954,0.972,1.8713499740968e-11
"Ctsd",1.10303577944954e-15,-0.642314066039282,0.875,0.905,1.89655971918553e-11
"Slk",1.50777814941132e-15,-0.302407709183956,0.912,0.947,2.59247375009782e-11
"Upp1",1.97021997810866e-15,-0.291268767006483,0.166,0.33,3.38759623036003e-11
"Afdn",2.00879842532455e-15,-0.260921350948764,0.696,0.798,3.45392801250303e-11
"Bri3bp",2.07812485781307e-15,-0.252467302515427,0.939,0.943,3.57312788052378e-11
"Csk",2.76358408975846e-15,-0.254264850266572,0.88,0.91,4.7517064839307e-11
"Il4i1",3.58511414725522e-15,0.378399012759756,0.289,0.112,6.16424526479063e-11
"Nceh1",4.00116822533436e-15,-0.307118264895735,0.776,0.836,6.87960864663989e-11
"Ralb",5.22030871439756e-15,-0.255918424436785,0.822,0.87,8.97579880353517e-11
"Etfb",6.27191343873269e-15,0.30842761471439,0.962,0.924,1.0783927966557e-10
"Lyz2",8.74770378411995e-15,-0.743124010929362,0.934,0.964,1.50408018864158e-10
"C1qa",9.77530848606991e-15,0.656236418986786,0.712,0.524,1.68076654109486e-10
"Il21r",1.11800726912538e-14,-0.337924229497632,0.594,0.7,1.92230169853417e-10
"Ccnd3",1.39056767124162e-14,-0.265832592182806,0.843,0.913,2.39094205393284e-10
"Slc7a11",1.52293607912265e-14,-0.494860423126354,0.278,0.448,2.61853629444349e-10
"Bri3",1.58240055509522e-14,-0.289830906684426,0.975,0.974,2.72077951443073e-10
"Cd53",1.60739018374411e-14,-0.386104697381523,0.964,0.97,2.76374668192962e-10
"Hmgcr",1.88054380175378e-14,-0.276597956357538,0.645,0.757,3.23340701273545e-10
"Lasp1",2.40510851957338e-14,-0.332046616225188,0.735,0.795,4.13534358855448e-10
"Degs1",2.73437726702816e-14,-0.293876231917709,0.873,0.933,4.70148827292822e-10
"Slc7a2",2.8132420050479e-14,-0.281626371144605,0.115,0.261,4.83708830347936e-10
"Rhoc",4.06275390165022e-14,-0.331596846769433,0.349,0.509,6.98549905849739e-10
"Tpd52",9.07194848941743e-14,-0.280008873875883,0.721,0.777,1.55983082327043e-09
"Gpx1",1.07792117815075e-13,-0.371953308136888,0.992,0.993,1.8533776737124e-09
"Ptk2b",1.16531535595185e-13,-0.305819544609422,0.797,0.839,2.00364322302361e-09
"Sqle",1.29835465781358e-13,-0.259910276960622,0.557,0.685,2.23239099864468e-09
"Tma16",1.36636910495387e-13,-0.361185191476497,0.372,0.489,2.34933503905769e-09
"Tuba1b",1.68806586126216e-13,-0.276760879741339,0.852,0.906,2.90246044185416e-09
"Pycard",2.03457197943124e-13,0.266502751114492,0.989,0.969,3.49824306143407e-09
"Casp6",2.07622956529177e-13,-0.28573839929628,0.721,0.782,3.56986911456267e-09
"S100a4",2.26866261957161e-13,-0.301786933579085,0.989,0.987,3.90073850809143e-09
"Furin",2.43499208290392e-13,-0.419655790495187,0.792,0.842,4.186725387345e-09
"Myo1g",2.48466612237431e-13,-0.263708484509947,0.866,0.905,4.27213493081039e-09
"Vmp1",2.5684013492547e-13,-0.316252889169037,0.749,0.777,4.41610927990853e-09
"Mmp19",2.76384929927174e-13,-0.466401072243535,0.172,0.323,4.75216248516782e-09
"Psme2",3.24826270891505e-13,-0.257598599910611,0.939,0.954,5.58506290170853e-09
"Gclm",4.49156834638737e-13,-0.404892986242241,0.708,0.759,7.72280261477844e-09
"Bcl2a1d",5.69526078954573e-13,0.300862510364691,0.966,0.939,9.79243140154493e-09
"Anxa1",8.69117340268688e-13,-0.516742693603868,0.967,0.974,1.49436035485798e-08
"Atp6v1a",9.94866875420985e-13,-0.279564328198548,0.722,0.785,1.71057410559884e-08
"Prelid2",1.13518444700336e-12,-0.392578317239373,0.316,0.463,1.95183613817758e-08
"Pgap2",1.29320276576644e-12,-0.298900716000594,0.656,0.734,2.22353283545882e-08
"Hmgcs1",1.35541285309218e-12,-0.309415469359004,0.659,0.767,2.3304968596067e-08
"Nme1",1.96528497055664e-12,-0.25875185589178,0.893,0.951,3.37911097837509e-08
"Itgb7",2.01715130477365e-12,0.269443662586961,0.882,0.749,3.46828995342782e-08
"Lcn2",2.65905357218435e-12,-0.26120130640355,0.084,0.21,4.57197671201378e-08
"Syngr2",3.46869924172367e-12,-0.310685831805355,0.976,0.985,5.96408147621967e-08
"Atp2b1",4.827939156776e-12,-0.391864656544766,0.931,0.943,8.30115858616065e-08
"Dok3",5.07214157504673e-12,-0.31065184256851,0.799,0.837,8.72104022413534e-08
"Runx3",5.99472097029952e-12,-0.309667739641704,0.925,0.957,1.0307323236333e-07
"Ngp",7.40567574103764e-12,-0.372856924335937,0.06,0.172,1.27333188691401e-07
"Cd63",9.88683048768547e-12,-0.705132350188215,0.587,0.693,1.69994163405264e-07
"Rpl22l1",1.02473517979183e-11,0.274050762295541,0.981,0.951,1.76192966813407e-07
"Sept3",1.07579454977811e-11,-0.443888975416063,0.191,0.335,1.84972114888848e-07
"AC160336.1",1.13335901910335e-11,0.259985913954743,0.757,0.594,1.94869749744631e-07
"Ccr1",1.17833446631285e-11,0.258010363886784,0.964,0.931,2.02602828137831e-07
"Eea1",1.72698552635672e-11,-0.257459666533277,0.762,0.837,2.96937891401775e-07
"Ftl1-ps1",1.73836762914862e-11,-0.267712553542062,0.569,0.658,2.98894930155814e-07
"Sub1",1.90754170049115e-11,-0.260001158357658,0.994,0.992,3.27982719982448e-07
"Cd44",2.23178994811353e-11,-0.370226206138173,0.854,0.89,3.8373396367864e-07
"Plxdc2",2.55457160307001e-11,0.31311776854943,0.72,0.548,4.39233041431858e-07
"Cd3g",3.13276839845701e-11,-0.777449773522952,0.075,0.187,5.38648198430698e-07
"Lilr4b",5.37081775656177e-11,-0.341747173342061,0.899,0.921,9.23458405063231e-07
"Lrpap1",7.20418366333298e-11,-0.524906669674866,0.864,0.875,1.23868733907347e-06
"Cebpb",7.7475314584986e-11,-0.589651917998407,0.591,0.644,1.33211055897425e-06
"Cd93",9.14382377440508e-11,-0.306598751839162,0.238,0.378,1.57218905977121e-06
"Cyp51",1.19830583412383e-10,-0.253092909880348,0.611,0.731,2.06036705119252e-06
"C3ar1",1.2886009705698e-10,0.257711747811829,0.484,0.323,2.21562050879772e-06
"Pfkp",1.43987563809569e-10,-0.251605921657309,0.888,0.924,2.47572217214172e-06
"Tmem154",1.55742579541097e-10,-0.256250220607508,0.887,0.905,2.67783791262963e-06
"Pttg1ip",1.71127846580282e-10,-0.31883444922164,0.637,0.688,2.94237219410136e-06
"Anxa4",1.9075333323337e-10,-0.415678242763223,0.899,0.911,3.27981281161456e-06
"Socs2",2.2312729216354e-10,0.476244962098463,0.782,0.678,3.8364506614599e-06
"Atp6ap1",2.61287566985367e-10,-0.261339396306765,0.846,0.862,4.4925784267464e-06
"Pdgfa",3.10727661274829e-10,-0.380529338640083,0.224,0.361,5.3426514079594e-06
"Atox1",3.52749502301538e-10,-0.25120568424851,0.992,0.995,6.06517494257265e-06
"Il1r2",6.86419613186293e-10,-0.337845404648387,0.805,0.856,1.18022988291251e-05
"Olfm1",7.69631735268775e-10,-0.289715811205737,0.882,0.893,1.32330480562113e-05
"Dhrs9",8.83449138865537e-10,-0.276832921783736,0.418,0.54,1.5190024493654e-05
"Apoe",1.07316180187276e-09,0.880726017394651,0.153,0.051,1.84519440214002e-05
"Mtdh",1.1310329776145e-09,-0.332720830427092,0.963,0.964,1.94469810171037e-05
"Il1rn",1.16193010969207e-09,-0.328728494879064,0.205,0.338,1.99782263060455e-05
"Stfa2l1",1.19561750248646e-09,-0.267247955672411,0.12,0.236,2.05574473377522e-05
"Ear2",1.30896541999678e-09,0.253223777144618,0.126,0.034,2.25063514314247e-05
"Epop",1.5459974159803e-09,-0.256669502634055,0.503,0.581,2.65818795703652e-05
"Timp2",1.72829739163383e-09,-0.377226148464011,0.413,0.496,2.9716345351752e-05
"Il7r",2.18365782013079e-09,-0.353436499007714,0.51,0.603,3.75458125593287e-05
"Fndc3a",2.2163973138431e-09,-0.25253657372155,0.617,0.662,3.81087354142182e-05
"Alcam",2.63782284040636e-09,-0.255026125714518,0.899,0.893,4.53547259179469e-05
"Plekho2",3.49872354885387e-09,-0.256950561725363,0.522,0.594,6.01570526989935e-05
"Axl",5.53972950994056e-09,-0.285016326011953,0.879,0.898,9.5250109193918e-05
"Mbnl1",6.36488334335556e-09,-0.265838103578704,0.997,0.993,0.000109437804205655
"Creg1",7.62563793337454e-09,-0.444053461438612,0.924,0.911,0.000131115218626442
"Camk1",8.31616211855819e-09,-0.2608493038174,0.476,0.57,0.00014298809146649
"Osbpl8",1.13363135292671e-08,-0.348088904308509,0.601,0.642,0.000194916574822218
"Rbms1",1.1954959714586e-08,-0.302540285173599,0.939,0.943,0.000205553577332592
"Mgl2",1.37737074476101e-08,0.34084593057655,0.904,0.867,0.000236825125854208
"Mt2",1.39226402567082e-08,-0.461881254899565,0.22,0.35,0.00023938587657384
"Mcub",1.67512184048947e-08,-0.260497802936632,0.834,0.852,0.000288020449253759
"Snx2",2.67562056189622e-08,-0.337671500630707,0.797,0.824,0.000460046199412436
"Stfa2",3.3118321808677e-08,-0.523107078800332,0.122,0.23,0.000569436425178393
"Alas1",4.98130463424545e-08,-0.33982640990883,0.53,0.585,0.000856485518812163
"Bst2",5.10995989918236e-08,-0.280849868237391,0.927,0.926,0.000878606505065415
"Lamp1",6.45679615601279e-08,-0.289314486153441,0.957,0.959,0.00111018153106484
"Ncf4",7.04552289957319e-08,-0.379763681765239,0.822,0.823,0.00121140720735261
"Malat1",7.66919441984624e-08,-0.295479809662766,0.997,0.998,0.00131864128854836
"Stfa1",7.98844528629541e-08,-0.462760677774669,0.082,0.172,0.00137353328252563
"Daglb",9.38999376480214e-08,-0.269242716916846,0.573,0.637,0.00161451552792008
"Blvrb",9.57909969767608e-08,-0.402417661784706,0.841,0.844,0.00164703040201842
"Tagln2",1.43366349457717e-07,-0.37907040286757,0.953,0.936,0.00246504101257599
"Lipa",3.82703315825448e-07,-0.392263817526619,0.752,0.749,0.00658020081230276
"Btg1",4.23367668091851e-07,0.296468008929164,0.941,0.867,0.00727938368517129
"Abcg1",6.33335890272308e-07,-0.25744663873359,0.696,0.732,0.0108895772973421
"Hist1h2bc",7.76611163148907e-07,-0.289978285746772,0.447,0.529,0.0133530523391823
"Sdc3",1.41697511952389e-06,-0.305816990651831,0.646,0.677,0.0243634702050938
"Atf3",2.13743529571962e-06,-0.403074445901003,0.218,0.307,0.0367510624746032
"Kcnn4",8.22449927287691e-06,-0.285938590875802,0.6,0.629,0.141412040497846
"Plgrkt",1.99568926260427e-05,-0.33527038454142,0.87,0.862,0.343138811812178
"F10",3.86248846470324e-05,-0.258797230435351,0.518,0.632,0.664116266621074
"Sirpa",4.09978808971117e-05,-0.266768606561828,0.917,0.906,0.704917564144939
"Cd209a",6.35031082345029e-05,0.295264007291156,0.366,0.263,1
"Ltc4s",8.86145616226674e-05,-0.335020731317538,0.503,0.542,1
"Il2ra",9.20245147734275e-05,0.328523218556129,0.476,0.373,1
"Mt1",0.000472196790011372,-0.463644281545092,0.983,0.975,1
"Epcam",0.00075358625290565,-0.508834113367889,0.339,0.391,1
"Lpl",0.000765593045253405,-1.30159548031347,0.566,0.598,1
"Tgfbi",0.000832338430566955,-0.42647672241397,0.619,0.619,1
"Mmp12",0.000892231840800859,-0.987188790070323,0.973,0.989,1
"Cd36",0.000981175920299045,-0.251581865502754,0.241,0.312,1
"Pdpn",0.00271848733715942,-0.268654169227079,0.387,0.417,1
"Tnfrsf9",0.011088489148573,-0.257075902130553,0.157,0.207,1
"Thbs1",0.0142526825852682,-0.276574444704096,0.327,0.384,1
"Nrp2",0.0917266310607792,-0.270458322625531,0.55,0.542,1
"Ccl9",0.186472198919239,-0.664121033225036,0.655,0.667,1
"Ccl22",0.272853498276742,0.37112530832459,0.173,0.148,1
"Ccl6",0.45974695372124,-0.793812684093639,0.962,0.97,1
"Dcstamp",0.570402300506839,-0.251163195238997,0.506,0.442,1
