"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Mad2l1",1.41531732003121e-21,0.272045714247479,0.571,0.154,2.43349660006167e-17,1.74684090253722e-207,0.302480600936415,0.523,0.08,3.0035182478225e-203,1.41531732003121e-21,3.49368180507447e-207
"Rfc4",1.87864385382915e-19,0.338446354163816,0.643,0.224,3.23014024227385e-15,8.28496601898273e-206,0.357977376943655,0.533,0.087,1.42451705730389e-201,1.87864385382915e-19,1.65699320379654e-205
"Lta4h",7.44462338880346e-26,0.836328668618522,0.886,0.522,1.28002854547087e-21,5.21748261190031e-203,0.912223418331181,0.918,0.336,8.97093960290139e-199,7.44462338880346e-26,1.04349652238009e-202
"Dtymk",1.27717637529498e-14,0.563779389592711,0.743,0.42,2.1959770596822e-10,8.91555005710101e-203,0.893065812506744,0.811,0.26,1.53293967681795e-198,1.27717637529498e-14,1.7831100114202e-202
"Anp32e",6.03593711064058e-20,0.630261636210679,0.871,0.536,1.03781902680354e-15,1.63004483150504e-201,0.841771868295843,0.935,0.36,2.80269908328976e-197,6.03593711064058e-20,3.26008966301e-201
"Gm42418",2.5543470873156e-24,-0.900747185054642,1,1,4.39194438193045e-20,1.84711875451216e-201,-1.39729131054733,1,1,3.1759359865082e-197,2.5543470873156e-24,3.69423750902427e-201
"Hist1h4d",7.9732587934883e-25,0.958279663774482,0.829,0.348,1.37092211695238e-20,2.08712516263288e-199,0.944622677442755,0.768,0.199,3.58860300463097e-195,7.9732587934883e-25,4.17425032526585e-199
"Lgals3",1.05881597052405e-33,-1.95407629446216,0.943,0.989,1.82052817971904e-29,1.18313602294154e-197,-1.90884038538345,0.995,0.992,2.03428407784569e-193,1.05881597052405e-33,2.3662720458831e-197
"Padi4",5.30563319113705e-41,0.370618330036453,0.743,0.141,9.12250570884104e-37,3.41714209699464e-196,0.391980758599754,0.646,0.115,5.87543412157259e-192,5.30563319113705e-41,6.83428419398932e-196
"Hells",1.47899191496245e-20,0.33155403993198,0.486,0.127,2.54297869858643e-16,1.22976385691717e-195,0.475298232246529,0.467,0.07,2.11445597558338e-191,1.47899191496245e-20,2.45952771383432e-195
"Cst7",2.58102716330115e-37,0.325040446195359,0.4,0.053,4.43781810458001e-33,2.47444090107843e-195,0.322584581393863,0.429,0.057,4.25455368531425e-191,2.58102716330115e-37,4.94888180215685e-195
"Atad2",1.25472002016957e-15,0.640460974968698,0.7,0.34,2.15736560267955e-11,5.74820471071363e-195,0.6864556851806,0.78,0.206,9.88346317960101e-191,1.25472002016957e-15,1.1496409421427e-194
"Tmpo",3.80703863651536e-24,0.746461340640316,0.9,0.475,6.54582223162452e-20,3.11881255651483e-194,0.812585692671596,0.925,0.321,5.3624863096716e-190,3.80703863651536e-24,6.23762511302953e-194
"Hist1h1e",9.21034910941411e-17,1.01404068075705,0.743,0.41,1.58362742587266e-12,6.62992251506883e-194,1.0907509615615,0.785,0.228,1.13994887724093e-189,9.21034910941411e-17,1.32598450301374e-193
"Hp",4.11425863522356e-38,0.767363682077899,0.886,0.24,7.07405629740339e-34,2.33577461273348e-193,0.613024153392546,0.889,0.221,4.01613086913395e-189,4.11425863522356e-38,4.67154922546685e-193
"Sept1",6.1620610140312e-43,0.440644360470544,0.643,0.116,1.05950477075253e-38,3.32396967612705e-192,0.35322443747961,0.47,0.067,5.71523346113285e-188,6.1620610140312e-43,6.64793935225425e-192
"Rpia",2.88972350697364e-21,0.395732042953771,0.7,0.272,4.96859059789047e-17,1.95768417086866e-188,0.388682252169891,0.673,0.148,3.36604216339157e-184,2.88972350697364e-21,3.91536834173731e-188
"Syne2",5.32780713642995e-37,0.576383323976996,0.714,0.162,9.16063159037765e-33,1.04328584345063e-186,0.468250209504172,0.62,0.117,1.79382567922901e-182,5.32780713642995e-37,2.08657168690129e-186
"Rnaseh2c",5.00316658735098e-30,0.818390845293409,0.957,0.607,8.60244463029128e-26,2.94251495833296e-185,0.85345588024482,0.944,0.413,5.05936021935769e-181,5.00316658735098e-30,5.8850299166661e-185
"Ube2s",5.20806381435676e-25,1.00046121281516,0.929,0.666,8.95474492240502e-21,2.46811553263042e-182,1.04271887079088,0.959,0.493,4.24367784680475e-178,5.20806381435676e-25,4.93623106526097e-182
"Tfrc",2.45957909601615e-19,0.537467791445243,0.757,0.314,4.22900029769017e-15,2.92856109459215e-182,0.555800072927416,0.792,0.209,5.03536794604175e-178,2.45957909601615e-19,5.85712218918427e-182
"Ncapg2",1.84321311377453e-22,0.422616118997629,0.614,0.175,3.16922062782393e-18,3.95461259527613e-182,0.342976521437167,0.554,0.102,6.79956089631777e-178,1.84321311377453e-22,7.90922519055249e-182
"Mcm6",1.00226998865576e-16,0.497186847334901,0.6,0.221,1.72330301849472e-12,7.86899903212447e-182,0.521897861154185,0.62,0.133,1.35299569358348e-177,1.00226998865576e-16,1.5737998064249e-181
"Ezh2",1.25003252875642e-18,0.43196773009283,0.743,0.313,2.14930592994379e-14,1.60884274022226e-181,0.48879507134655,0.705,0.171,2.76624420753816e-177,1.25003252875642e-18,3.21768548044454e-181
"Ptma",2.82428046616661e-25,0.91967555926478,1,0.915,4.85606783352686e-21,5.3542383919459e-181,1.26685082627458,1,0.828,9.20607749111178e-177,2.82428046616661e-25,1.07084767838919e-180
"Dnajc9",1.00390398034381e-19,0.457687715848265,0.714,0.279,1.72611250380314e-15,1.93721755982493e-180,0.443858137866191,0.705,0.17,3.33085187236299e-176,1.00390398034381e-19,3.8744351196498e-180
"Mgst2",2.92109593330338e-25,0.657145407069965,0.914,0.436,5.02253234772184e-21,7.5695764394829e-179,0.708050052006259,0.869,0.29,1.30151297300469e-174,2.92109593330338e-25,1.51391528789662e-178
"Dynlt1f",1.41408278025051e-15,0.305176746679409,0.7,0.295,2.43137393236272e-11,6.02476202953294e-177,0.336703033695332,0.644,0.138,1.03589758335789e-172,1.41408278025051e-15,1.20495240590661e-176
"Limd2",4.04574041952782e-28,0.688375499551874,0.929,0.445,6.95624607733613e-24,4.99169158659515e-175,0.596544742033315,0.927,0.304,8.5827145139917e-171,4.04574041952782e-28,9.98338317319033e-175
"Psip1",3.03276443429129e-15,0.282528267472873,0.686,0.272,5.21453516832045e-11,4.04875491894617e-174,0.301141040636548,0.642,0.135,6.96142920763604e-170,3.03276443429129e-15,8.09750983789222e-174
"Arhgap11a",6.04356722156274e-21,0.28459494351304,0.714,0.261,1.0391309480755e-16,8.15231590330912e-174,0.384457118887558,0.656,0.147,1.40170919641497e-169,6.04356722156274e-21,1.6304631806618e-173
"H2afv",1.04436147143421e-25,0.896048075180848,0.971,0.651,1.79567511398398e-21,1.36329644706897e-173,0.86344737630456,0.969,0.406,2.3440519110904e-169,1.04436147143421e-25,2.72659289413794e-173
"Gapt",5.61103625805004e-20,0.25775176132912,0.657,0.207,9.64761574209124e-16,2.76936662495304e-173,0.306973510067205,0.617,0.124,4.76164897494425e-169,5.61103625805004e-20,5.53873324990603e-173
"Arhgdib",3.41676516615862e-37,1.05559714719098,1,0.9,5.87478602669313e-33,3.56732768289196e-173,0.877102643277257,1,0.883,6.13366321796443e-169,3.41676516615862e-37,7.13465536578398e-173
"Topbp1",5.30446185002632e-23,0.590971068372036,0.771,0.319,9.12049170493525e-19,6.00913698319824e-173,0.485016435803391,0.738,0.196,1.0332110128911e-168,5.30446185002632e-23,1.20182739663966e-172
"Ccl6",5.04807280666679e-19,-2.15253244445668,0.886,0.955,8.67965638378288e-15,1.08403272607723e-172,-2.38042100593348,0.978,0.98,1.86388586921719e-168,5.04807280666679e-19,2.16806545215448e-172
"Nxn",6.82489304646596e-34,0.332673266706446,0.629,0.138,1.17347211040936e-29,3.34100536824476e-172,0.259622005057364,0.513,0.091,5.74452463016004e-168,6.82489304646596e-34,6.68201073648936e-172
"Gmnn",3.68577929714664e-20,0.505757272445369,0.829,0.393,6.33732892351394e-16,3.80434080186681e-172,0.564740663233763,0.787,0.233,6.54118357472979e-168,3.68577929714664e-20,7.60868160373358e-172
"Cdkn2d",6.11313531401548e-19,0.590656180411641,0.786,0.366,1.05109248589182e-14,8.03935151214731e-172,0.561256107097281,0.772,0.202,1.38228609899861e-167,6.11313531401548e-19,1.6078703024295e-171
"Kpna2",9.43713336638765e-15,0.306649295032343,0.5,0.175,1.62262071101669e-10,2.62228241170067e-171,0.333241086056343,0.501,0.09,4.50875237867812e-167,9.43713336638765e-15,5.24456482340133e-171
"Cbx5",3.59163154469838e-17,0.394408203397427,0.729,0.32,6.1754512779544e-13,1.30970745933248e-170,0.486300618532717,0.751,0.208,2.25191100557627e-166,3.59163154469838e-17,2.61941491866493e-170
"Tubb4b",3.41378512514336e-20,0.804746098659074,0.886,0.552,5.86966214417148e-16,2.15857170186777e-167,0.922715878876857,0.939,0.455,3.71144818419145e-163,3.41378512514336e-20,4.3171434037355e-167
"Hsd11b1",3.25649806760356e-40,0.677542633488083,0.843,0.219,5.59922277743757e-36,6.16077668177343e-167,0.481528954554049,0.794,0.21,1.05928394266412e-162,3.25649806760356e-40,1.23215533635472e-166
"Cntrl",2.61671342709528e-21,0.410011184387041,0.857,0.372,4.49917706654762e-17,7.54800052866129e-164,0.424904856249902,0.763,0.207,1.29780321089802e-159,2.61671342709528e-21,1.5096001057323e-163
"Ccdc34",5.14942570254498e-22,0.424453904415417,0.829,0.336,8.85392255295583e-18,4.73401046331309e-161,0.515402722732193,0.729,0.209,8.13965759062052e-157,5.14942570254498e-22,9.46802092662617e-161
"Gm20342",7.53501456201794e-24,0.326438616452622,0.614,0.172,1.29557040379336e-19,8.21820532862503e-161,0.2715222545335,0.472,0.081,1.41303822420379e-156,7.53501456201794e-24,1.64364106572499e-160
"Pgp",1.23999713245695e-18,0.579698728265181,0.9,0.564,2.13205106954648e-14,9.98171480572635e-160,0.712911195580644,0.896,0.361,1.71625604369659e-155,1.23999713245695e-18,1.99634296114525e-159
"Chil3",7.57426646413059e-29,2.23604146235215,0.9,0.52,1.30231937584261e-24,7.39031163392768e-159,1.94738298503663,0.925,0.541,1.27069018233753e-154,7.57426646413059e-29,1.47806232678558e-158
"F630028O10Rik",3.43799643431615e-28,1.14765189659995,0.914,0.433,5.91129106916319e-24,1.11583898771654e-158,0.912489772487357,0.964,0.4,1.91857355547982e-154,3.43799643431615e-28,2.23167797543309e-158
"Vars",3.51497630937169e-13,0.254410384283647,0.714,0.337,6.04365026633369e-09,1.23708571582055e-157,0.385624537255282,0.632,0.158,2.12704517978185e-153,3.51497630937169e-13,2.4741714316411e-157
"Anp32b",4.08804425988018e-25,0.798367123269996,0.971,0.831,7.02898330043799e-21,4.55913872210521e-157,0.901147852384941,0.995,0.718,7.83898311878771e-153,4.08804425988018e-25,9.11827744421054e-157
"Clec4n",5.64247967275526e-26,-1.97743277724044,0.343,0.827,9.7016795493354e-22,1.05243393734689e-156,-2.27827015140944,0.465,0.863,1.80955491187425e-152,5.64247967275526e-26,2.10486787469378e-156
"Nucks1",7.3284814498797e-21,0.660318504878692,0.929,0.681,1.26005910049232e-16,1.89346644756494e-156,0.810435744632345,0.971,0.537,3.25562620994315e-152,7.3284814498797e-21,3.78693289512986e-156
"Lsm5",1.20822443964848e-16,0.399571315483989,0.914,0.575,2.0774211015316e-12,2.17626189304935e-156,0.581784877244203,0.896,0.341,3.74186469890906e-152,1.20822443964848e-16,4.35252378609877e-156
"Nin",3.3458627174154e-25,0.652992771986357,0.914,0.506,5.75287635632404e-21,3.35585482768055e-156,0.651072184113593,0.932,0.387,5.77005679071394e-152,3.3458627174154e-25,6.71170965536093e-156
"Psap",5.32204474664852e-21,-1.83813798404411,0.914,0.952,9.15072373738746e-17,1.60360285134604e-155,-1.86650411635014,0.985,0.973,2.75723474260437e-151,5.32204474664852e-21,3.20720570269212e-155
"Ffar2",7.4955559407323e-27,0.439790122914468,0.814,0.269,1.28878588844951e-22,1.06081687032441e-154,0.348478027907152,0.731,0.178,1.8239685268358e-150,7.4955559407323e-27,2.12163374064888e-154
"Dgat1",7.33041075617234e-22,0.41749107819099,0.814,0.328,1.26039082541627e-17,2.98748146079399e-154,0.473145727164479,0.738,0.2,5.13667562368919e-150,7.33041075617234e-22,5.9749629215879e-154
"Rpl22l1",1.3548023638386e-05,0.293593373890973,0.9,0.699,0.232944718438408,9.12978792491685e-154,0.855226592429553,0.956,0.44,1.5697757358102e-149,1.3548023638386e-05,1.82595758498333e-153
"Alyref",1.86082265057771e-16,0.512738206007681,0.857,0.554,3.19949846540332e-12,5.55968170785832e-152,0.714952597155829,0.906,0.405,9.5593167284916e-148,1.86082265057771e-16,1.1119363415717e-151
"Asns",2.32198338844342e-14,0.333378796286014,0.557,0.213,3.99241823808961e-10,5.75372445068444e-152,0.280193968404516,0.489,0.092,9.89295382050683e-148,2.32198338844342e-14,1.15074489013689e-151
"Cd177",5.79103426245192e-63,1.02287951136736,0.643,0.079,9.95710431085983e-59,7.60462714290153e-152,0.83268419957247,0.654,0.153,1.30753959095049e-147,5.79103426245192e-63,1.52092542858034e-151
"Rps27a",7.5333299466367e-07,0.251245047346497,1,0.981,0.0129528075102471,9.37239462092247e-152,0.81173819133596,1,0.947,1.61148953112141e-147,7.5333299466367e-07,1.87447892418454e-151
"Ets1",2.50713970070033e-50,0.315808348871912,0.457,0.05,4.31077600138414e-46,3.49704034309091e-151,0.267750155177561,0.412,0.064,6.01281116591051e-147,2.50713970070033e-50,6.99408068618192e-151
"S100a9",1.46507767947786e-37,2.24567947807883,1,0.596,2.51905456209424e-33,1.69434822820772e-148,1.66712139211176,0.993,0.823,2.91326234358036e-144,1.46507767947786e-37,3.38869645641554e-148
"Usp1",7.33385886487819e-22,0.522442010869061,0.857,0.411,1.26098369322716e-17,2.19804597001876e-147,0.51507125365994,0.843,0.287,3.77932024085025e-143,7.33385886487819e-22,4.39609194003754e-147
"BC100530",8.18238973738213e-43,2.29508361441671,0.643,0.126,1.40688009144548e-38,5.34259939183309e-147,1.69750252931786,0.724,0.229,9.18606539431781e-143,8.18238973738213e-43,1.06851987836664e-146
"Hmgb1",4.42227867033848e-20,0.647040125802929,0.971,0.844,7.60366594577998e-16,3.26571714191962e-146,0.781869561781522,0.995,0.759,5.61507405381659e-142,4.42227867033848e-20,6.53143428383938e-146
"Lsm3",1.69128874873554e-19,0.468986512877879,0.857,0.485,2.90800187457589e-15,1.19614751097219e-145,0.581030145173868,0.816,0.303,2.05665603036559e-141,1.69128874873554e-19,2.39229502194443e-145
"Lcn2",2.20214354599739e-51,1.86425055770246,0.957,0.257,3.78636561298792e-47,1.68265078075873e-145,1.22229928112063,0.973,0.421,2.89314975243656e-141,2.20214354599739e-51,3.36530156151756e-145
"Nhsl2",1.54436022315905e-27,0.397451907368723,0.7,0.198,2.65537296769967e-23,2.30172519939712e-145,0.323251711625485,0.533,0.108,3.95758630784342e-141,1.54436022315905e-27,4.60345039879431e-145
"Tubb5",1.72458698079088e-16,0.670153342191182,0.971,0.799,2.96525485477183e-12,2.40259349545136e-144,0.878661177833079,0.981,0.643,4.13101925607908e-140,1.72458698079088e-16,4.8051869909028e-144
"Ltf",2.24017409175473e-88,1.81925688531378,0.686,0.068,3.85175533336308e-84,2.65824156559612e-144,1.23277212385269,0.554,0.126,4.57058054788596e-140,2.24017409175473e-88,5.31648313119211e-144
"Smc3",2.55956120584246e-16,0.529619453976523,0.871,0.556,4.40090953732552e-12,3.96716403541223e-144,0.603539504684413,0.891,0.353,6.82114184248779e-140,2.55956120584246e-16,7.93432807082435e-144
"Abcd2",8.15098133662281e-13,0.383690570222993,0.7,0.328,1.40147973101893e-08,2.27109152514858e-143,0.368233460336111,0.596,0.137,3.90491476834047e-139,8.15098133662281e-13,4.54218305029717e-143
"Grk6",1.72751096932919e-17,0.418033874109343,0.771,0.373,2.97028236066461e-13,3.47074167933367e-143,0.435636589584659,0.731,0.215,5.96759324344632e-139,1.72751096932919e-17,6.94148335866738e-143
"Dnmt1",6.80211893393511e-15,0.496704186645668,0.771,0.452,1.1695563295008e-10,5.50713083318752e-143,0.5854924442684,0.85,0.327,9.46896075458263e-139,6.80211893393511e-15,1.1014261666375e-142
"Adpgk",2.71072808035296e-23,0.464137914790363,0.7,0.22,4.66082586135888e-19,3.15320205668407e-142,0.448031361895297,0.598,0.142,5.42161561626258e-138,2.71072808035296e-23,6.3064041133682e-142
"Dek",2.5284419061037e-16,0.615718193448087,0.957,0.697,4.3474030133547e-12,3.90071313641321e-141,0.826375105245699,0.932,0.492,6.70688616674888e-137,2.5284419061037e-16,7.8014262728266e-141
"S100a8",3.41304736879816e-35,2.0755223885464,1,0.69,5.86839364591156e-31,4.66729371379581e-141,1.4415728121988,1,0.878,8.02494481150051e-137,3.41304736879816e-35,9.3345874275916e-141
"Rps12",1.4416057705484e-11,0.360031364841663,1,0.971,2.47869696188092e-07,2.52346606851581e-140,0.749523421990461,1,0.949,4.33884755820609e-136,1.4416057705484e-11,5.04693213703176e-140
"Ceacam1",1.10032817578394e-17,0.426420947081485,0.586,0.21,1.89190426544291e-13,1.34779335746917e-139,0.423850507241449,0.63,0.161,2.31739589883249e-135,1.10032817578394e-17,2.69558671493838e-139
"Smc1a",3.79000104901493e-25,0.671432480643661,0.943,0.568,6.51652780367628e-21,9.29741993470756e-139,0.600322500993541,0.918,0.4,1.59859838357362e-134,3.79000104901493e-25,1.85948398694149e-138
"Pglyrp1",8.8665071378709e-40,1.34978309714072,0.9,0.286,1.52450723728552e-35,1.09889152192193e-138,0.820168437433478,0.918,0.341,1.88943408279256e-134,8.8665071378709e-40,2.1977830438439e-138
"Agpat2",9.9288674511512e-25,0.606205680120695,0.814,0.346,1.70716946955094e-20,1.96418713388025e-138,0.576960540523118,0.755,0.243,3.37722335799371e-134,9.9288674511512e-25,3.92837426776043e-138
"Prdx1",3.13701902495186e-22,-1.64104976154678,0.771,0.913,5.39379051150223e-18,2.56982291952449e-138,-1.889130394409,0.828,0.903,4.41855352783041e-134,3.13701902495186e-22,5.13964583904884e-138
"Lyl1",2.2390667922167e-33,0.391086794909863,0.829,0.211,3.84985144253739e-29,5.05158515576947e-138,0.263516963975292,0.63,0.143,8.68569551683003e-134,2.2390667922167e-33,1.01031703115389e-137
"Laptm5",6.92882030356091e-18,-0.846168271876499,0.943,0.903,1.19134136299426e-13,8.6188837718984e-138,-1.08639171615342,0.959,0.924,1.48193087574021e-133,6.92882030356091e-18,1.72377675437973e-137
"Orc6",8.27073163401619e-18,0.308399609579527,0.614,0.208,1.42206959715274e-13,2.50688856546608e-137,0.30629003441971,0.508,0.111,4.31034419946238e-133,8.27073163401619e-18,5.01377713093222e-137
"Uchl3",2.33659609443703e-06,0.267604358350572,0.557,0.358,0.0401754332477503,8.41734448214382e-136,0.48617766334121,0.649,0.197,1.44727821025981e-131,2.33659609443703e-06,1.68346889642881e-135
"Btg1",6.86381246528036e-24,-1.45417799658608,0.714,0.895,1.18016391528031e-19,5.9576870895204e-134,-1.53861370482301,0.567,0.87,1.02436471817214e-129,6.86381246528036e-24,1.19153741790408e-133
"Ethe1",2.19775376221921e-23,0.483165538782714,0.886,0.415,3.77881781875971e-19,7.38214852852038e-134,0.457153719875738,0.801,0.266,1.26928661799379e-129,2.19775376221921e-23,1.47642970570407e-133
"Capg",7.02265312938768e-20,-1.0051849714965,0.786,0.892,1.20747497906692e-15,1.08719274831023e-133,-1.21572572971958,0.748,0.885,1.86931921144461e-129,7.02265312938768e-20,2.17438549662049e-133
"Ftl1",1.99120221364273e-13,-0.94813580549189,1,0.999,3.42367308613731e-09,2.75359023146083e-131,-1.0785450892367,1,0.999,4.73452304397376e-127,1.99120221364273e-13,5.50718046292172e-131
"Dkc1",8.08440186265763e-05,0.26271223919277,0.371,0.215,1,2.90716619546713e-131,0.361806267917487,0.455,0.095,4.99858155648618e-127,8.08440186265763e-05,5.81433239093443e-131
"E2f2",7.71436005732207e-23,0.416133318531617,0.743,0.271,1.32640706825596e-18,9.32180367568941e-130,0.376451361383556,0.62,0.159,1.60279092399804e-125,7.71436005732207e-23,1.86436073513788e-129
"Cd9",3.48762690351702e-17,-1.10707263806884,0.743,0.863,5.99662569790717e-13,4.25661573872244e-128,-1.41944330252401,0.683,0.861,7.31882510115937e-124,3.48762690351702e-17,8.51323147744502e-128
"Tkt",3.41209869045805e-28,0.733719546410983,0.971,0.833,5.86676248837358e-24,1.30716339520847e-127,0.697198607878309,1,0.734,2.24753674172144e-123,3.41209869045805e-28,2.6143267904169e-127
"Svip",9.82828668117553e-17,0.355610039233418,0.714,0.297,1.68987561196132e-12,1.70973980914233e-127,0.376507455766159,0.598,0.157,2.93972662783932e-123,9.82828668117553e-17,3.41947961828457e-127
"Cbx3",5.31625680580432e-18,0.534687186287342,0.943,0.623,9.14077195189996e-14,7.91443726194725e-127,0.539717445966433,0.93,0.416,1.36080834281921e-122,5.31625680580432e-18,1.58288745238946e-126
"Rps17",7.61683484168108e-09,0.404215448494935,1,0.904,0.000130963858267865,1.08790163312398e-126,0.86464103507859,0.988,0.794,1.87053806799337e-122,7.61683484168108e-09,2.17580326624793e-126
"Ifitm6",1.52260647930459e-08,0.543065911506684,0.557,0.27,0.000261796958051631,4.7806925821706e-125,0.740533910019668,0.625,0.166,8.21992282578413e-121,1.52260647930459e-08,9.56138516434122e-125
"Rps6",7.65999885569624e-07,0.290465478353196,1,0.933,0.0131706020324841,6.28511033490066e-125,0.83797638044165,0.998,0.818,1.08066187098282e-120,7.65999885569624e-07,1.25702206698016e-124
"Ctsd",1.29370009962912e-06,-1.47793521583992,0.971,0.89,0.022243879513023,1.34943589619468e-123,-1.71670959145962,0.969,0.933,2.32022007991714e-119,1.29370009962912e-06,2.6988717923893e-123
"Ran",1.38666975195352e-13,0.696788165467281,0.943,0.77,2.38423997150888e-09,3.04479752802035e-123,0.93961666807858,0.961,0.625,5.23522486967819e-119,1.38666975195352e-13,6.08959505604084e-123
"Mrpl18",1.69265579098578e-14,0.469877640713668,0.886,0.651,2.91035236702095e-10,3.10803539963862e-123,0.655693954253011,0.918,0.479,5.34395606613864e-119,1.69265579098578e-14,6.21607079927732e-123
"Baz1a",8.8245472225864e-14,0.467092735965662,0.914,0.669,1.5172926494515e-09,1.31624733768216e-122,0.639938237307973,0.92,0.463,2.26315567241071e-118,8.8245472225864e-14,2.63249467536431e-122
"Rad21",5.47687942826681e-21,0.557163717089809,0.929,0.501,9.41694648896196e-17,1.38267669106886e-122,0.508853093417943,0.896,0.356,2.3773743026238e-118,5.47687942826681e-21,2.76535338213778e-122
"Basp1",4.18536725018274e-23,-1.31493121461088,0.186,0.786,7.19632044996421e-19,1.95309076393446e-122,-1.57352803392974,0.186,0.749,3.35814425950891e-118,4.18536725018274e-23,3.90618152786903e-122
"Dars",2.21903417414865e-16,0.296152877916029,0.786,0.392,3.81540735903119e-12,2.53356164682889e-122,0.398435808757331,0.719,0.242,4.3562058955576e-118,2.21903417414865e-16,5.0671232936579e-122
"Stk16",2.4062727079356e-16,0.334999297615436,0.757,0.382,4.13734529402447e-12,2.93557881549606e-122,0.393965503823415,0.722,0.238,5.04743421536393e-118,2.4062727079356e-16,5.87115763099213e-122
"Lsm8",1.11059746147459e-14,0.371542723063651,0.843,0.508,1.9095612752594e-10,3.85255631431357e-122,0.424127876194149,0.806,0.3,6.62408532683076e-118,1.11059746147459e-14,7.70511262862726e-122
"Ddx39",4.73934730595019e-18,0.472887613750462,0.814,0.417,8.14883375785075e-14,1.62183571184477e-121,0.474821228204972,0.765,0.281,2.78858432294591e-117,4.73934730595019e-18,3.24367142368959e-121
"Csf2rb",7.18588258082798e-19,-1.07513491990985,0.886,0.875,1.23554065094756e-14,2.16318706614515e-121,-1.30558011190643,0.935,0.895,3.71938384152998e-117,7.18588258082798e-19,4.32637413229032e-121
"Dstn",3.31736349168802e-23,0.762138437338372,0.971,0.818,5.70387478760838e-19,7.44097422817671e-121,0.688476406267095,0.998,0.713,1.2794011087927e-116,3.31736349168802e-23,1.48819484563538e-120
"Nfe2",1.83648384021108e-23,0.328765024554859,0.843,0.295,3.15765031485892e-19,8.35754409035989e-121,0.314593952510836,0.724,0.205,1.43699613089648e-116,1.83648384021108e-23,1.67150881807194e-120
"Dpy30",2.17373300173607e-12,0.313746539709137,0.829,0.513,3.73751652318499e-08,1.28864192329663e-120,0.508983076542465,0.792,0.315,2.21569092291622e-116,2.17373300173607e-12,2.57728384659323e-120
"Anapc5",1.45680905498456e-12,0.347423903926054,0.871,0.569,2.50483748914046e-08,1.47772926243221e-120,0.517908897608104,0.896,0.397,2.54080769382594e-116,1.45680905498456e-12,2.95545852486445e-120
"Mcm4",5.33335801665902e-16,0.355099992023205,0.571,0.196,9.17017577384352e-12,2.18816478338576e-119,0.31494394271569,0.492,0.116,3.76233052855348e-115,5.33335801665902e-16,4.37632956677154e-119
"Lsm2",1.37464491260283e-12,0.320020078479884,0.786,0.425,2.3635644627293e-08,1.84594681391293e-118,0.437116924045822,0.755,0.276,3.17392095184189e-114,1.37464491260283e-12,3.69189362782587e-118
"Clec4d",4.11391578221234e-10,-0.956016210877717,0.243,0.578,7.0734667959359e-06,7.20557370922504e-118,-1.56584839349197,0.368,0.783,1.23892634356415e-113,4.11391578221234e-10,1.44111474184504e-117
"Exosc8",1.20136960579485e-14,0.315183543060116,0.757,0.386,2.06563490020367e-10,4.6486882926875e-117,0.323301004565738,0.661,0.202,7.9929546504469e-113,1.20136960579485e-14,9.29737658537492e-117
"Tuba1b",3.13242776560019e-13,0.541458284993756,0.929,0.706,5.38589630017296e-09,2.78167401325223e-115,0.723195641792763,0.961,0.596,4.78281029838589e-111,3.13242776560019e-13,5.56334802650432e-115
"Ckap5",6.71760395803685e-13,0.360425046818969,0.729,0.387,1.15502482454486e-08,5.81667244820583e-114,0.432121696284694,0.741,0.266,1.00011866074451e-109,6.71760395803685e-13,1.16333448964115e-113
"Srsf7",5.72474767702406e-08,0.347338827322318,0.771,0.545,0.000984313115587517,1.68535142270337e-113,0.583715813780078,0.833,0.374,2.89779323619618e-109,5.72474767702406e-08,3.37070284540683e-113
"Snrpd1",5.29357599456619e-15,0.52601319595236,0.886,0.642,9.10177456505712e-11,4.54754760518561e-113,0.722094690488569,0.857,0.454,7.81905335235615e-109,5.29357599456619e-15,9.09509521037121e-113
"Magoh",3.24156865128915e-12,0.347284508353127,0.814,0.523,5.57355313902657e-08,3.66042445745525e-112,0.44003396959465,0.804,0.322,6.29373381214856e-108,3.24156865128915e-12,7.32084891491057e-112
"G2e3",4.27046461116137e-21,0.274333462375116,0.586,0.173,7.34263685243086e-17,5.66237579462165e-112,0.273799818561525,0.467,0.107,9.73588894127246e-108,4.27046461116137e-21,1.13247515892431e-111
"Gabarap",1.48539292735521e-16,-0.5736769112928,0.957,0.938,2.55398459929454e-12,5.40749875780279e-111,-0.723939714954821,0.993,0.941,9.29765336416612e-107,1.48539292735521e-16,1.08149975156055e-110
"Stfa2l1",9.68460840417156e-48,1.87793124441734,0.686,0.128,1.66517156901326e-43,9.76401393916763e-111,1.17195007717679,0.634,0.198,1.67882455670048e-106,9.68460840417156e-48,1.95280278783352e-110
"Cstb",3.35350435417216e-10,-0.858119741666357,0.9,0.906,5.76601538656361e-06,1.37104398107621e-110,-1.15112753282875,0.901,0.912,2.35737302106244e-106,3.35350435417216e-10,2.74208796215244e-110
"Tmed3",2.43673741077089e-10,0.359009459228141,0.843,0.565,4.18972630407947e-06,1.11074691990755e-109,0.551443572960024,0.821,0.362,1.90981825408903e-105,2.43673741077089e-10,2.22149383981509e-109
