"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Ep300",3.38785311683774e-150,-0.361154808676612,0.046,0.672,5.82507464909082e-146,1.08857517924274e-95,-0.315560533419955,0.057,0.489,1.87169616318997e-91,1.08857517924274e-95,6.77570623367553e-150
"Adipor1",5.55985593449267e-150,-0.383000788923416,0.134,0.831,9.55961629376669e-146,2.93443320449365e-124,-0.469067379834138,0.162,0.733,5.04546445180638e-120,2.93443320449365e-124,1.11197118689851e-149
"Os9",1.97802709550327e-149,-0.395495684800387,0.029,0.64,3.40101978800832e-145,1.82433367748058e-95,-0.396716256087574,0.038,0.451,3.13675932506011e-91,1.82433367748058e-95,3.95605419100664e-149
"Lyst",3.00198634583019e-149,-0.594231904169815,0.067,0.699,5.16161532302042e-145,8.89209553025874e-117,-0.537666738785532,0.091,0.596,1.52890690547269e-112,8.89209553025874e-117,6.00397269166047e-149
"Crlf2",4.1022579793896e-149,-0.419350290961139,0.079,0.733,7.05342236976249e-145,1.79153007991277e-103,-0.398202774429409,0.086,0.558,3.08035681940202e-99,1.79153007991277e-103,8.20451595877939e-149
"Baz2b",4.64619554333043e-149,-0.362996732383966,0.09,0.748,7.98866861720234e-145,5.05174156920202e-107,-0.402217952562761,0.081,0.557,8.68596445408595e-103,5.05174156920202e-107,9.29239108666103e-149
"Tmed7",8.55728197079504e-149,-0.361542870333734,0.042,0.663,1.4713390620585e-144,2.85196147459426e-95,-0.279467345782286,0.061,0.495,4.90366255941737e-91,2.85196147459426e-95,1.71145639415901e-148
"Csf2rb",1.41243861737844e-148,-0.820140892896255,0.323,0.939,2.42854695872048e-144,5.86916060236737e-99,-0.563237691306598,0.467,0.919,1.00914347397105e-94,5.86916060236737e-99,2.82487723475692e-148
"Derl1",2.61055350802673e-148,-0.327564709321194,0.061,0.698,4.48858570170117e-144,5.28948610406098e-96,-0.295019543123022,0.06,0.495,9.09474240732245e-92,5.28948610406098e-96,5.2211070160535e-148
"Itgb2",4.22133158443459e-148,-0.660517140951609,0.197,0.867,7.25815752627683e-144,2.76106557776197e-80,-0.309864511090607,0.307,0.809,4.74737615440393e-76,2.76106557776197e-80,8.44266316886926e-148
"Tnfrsf1b",4.33859494535728e-148,-0.678886462542759,0.044,0.656,7.45978014904731e-144,6.04753170932487e-91,-0.371190661359219,0.141,0.613,1.03981260210132e-86,6.04753170932487e-91,8.67718989071478e-148
"Degs1",1.1589207308101e-147,-0.36497388614866,0.117,0.79,1.99264830455489e-143,1.00410707859862e-99,-0.288894183768228,0.184,0.713,1.72646171094247e-95,1.00410707859862e-99,2.3178414616202e-147
"Selenos",2.11227881703618e-147,-0.339490186615904,0.073,0.715,3.631852198012e-143,6.24042301534233e-104,-0.269091246776786,0.085,0.561,1.07297833325796e-99,6.24042301534233e-104,4.22455763407227e-147
"Sec11a",2.52027373945264e-147,-0.375301526251759,0.062,0.697,4.33335866761487e-143,7.6092158640198e-99,-0.33561447201506,0.054,0.49,1.30832857565956e-94,7.6092158640198e-99,5.04054747890529e-147
"Ash1l",9.11951462567415e-147,-0.344439488032651,0.042,0.659,1.56800934473841e-142,2.68080891844681e-89,-0.345605851273489,0.043,0.443,4.60938285437744e-85,2.68080891844681e-89,1.82390292513486e-146
"Cers2",9.31672828982191e-147,-0.346793314150184,0.036,0.648,1.60191826215198e-142,8.26877686848483e-89,-0.260314168872174,0.093,0.533,1.42173349476728e-84,8.26877686848483e-89,1.86334565796436e-146
"Kdm7a",9.44914508029629e-147,-0.429470144982278,0.064,0.694,1.62468600510614e-142,1.3994018110443e-118,-0.473170253639136,0.098,0.616,2.40613147390957e-114,1.3994018110443e-118,1.88982901605924e-146
"Cd300lf",1.14568430023108e-146,-0.595013736566486,0.088,0.727,1.96988958581732e-142,5.66599144307935e-118,-0.516311278309164,0.163,0.712,9.74210568723063e-114,5.66599144307935e-118,2.2913686004622e-146
"Rb1cc1",1.35924991119807e-146,-0.363341067501365,0.05,0.672,2.33709429731397e-142,1.56446719024521e-88,-0.337190081597403,0.05,0.451,2.68994488690761e-84,1.56446719024521e-88,2.7184998223962e-146
"Ubxn4",2.13156683467911e-146,-0.259474072650033,0.099,0.764,3.66501601554726e-142,6.41568026382956e-102,-0.344339344814973,0.111,0.597,1.10311206456285e-97,6.41568026382956e-102,4.26313366935833e-146
"Tram1",5.66276939817291e-146,-0.270693452998147,0.064,0.701,9.73656570321851e-142,1.44404102263201e-108,-0.327533431496649,0.064,0.537,2.48288413431347e-104,1.44404102263201e-108,1.1325538796346e-145
"Brd4",7.18724982717135e-146,-0.25706590386105,0.08,0.729,1.23577573528384e-141,1.78142807057586e-99,-0.335739804456382,0.081,0.542,3.06298742454813e-95,1.78142807057586e-99,1.43744996543429e-145
"Rbm25",3.58151818278052e-145,-0.388333976748614,0.156,0.858,6.15806236347283e-141,4.42838990915014e-118,-0.404782573443606,0.157,0.715,7.61417360979275e-114,4.42838990915014e-118,7.1630363655611e-145
"Hexa",5.41161644992954e-145,-0.554327330276162,0.168,0.842,9.30473332400884e-141,1.49131557678121e-107,-0.503322822611136,0.208,0.735,2.56416800271761e-103,1.49131557678121e-107,1.08232328998591e-144
"Ctsa",6.06893965271991e-145,-0.547879535566379,0.132,0.791,1.04349348388866e-140,3.7112646718136e-83,-0.387457877252129,0.226,0.711,6.38114847671631e-79,3.7112646718136e-83,1.21378793054398e-144
"Ppp3ca",1.20700771842024e-144,-0.315809418502234,0.132,0.812,2.07532907105176e-140,2.49222155920165e-96,-0.257139261958436,0.158,0.666,4.28512574889131e-92,2.49222155920165e-96,2.41401543684055e-144
"Tpp1",1.54082328547906e-144,-0.447900670135844,0.038,0.645,2.6492915570527e-140,2.822917730565e-97,-0.365132794045476,0.086,0.543,4.85372474593347e-93,2.822917730565e-97,3.08164657095814e-144
"Atp6ap2",7.38783627042323e-144,-0.416072675516749,0.108,0.759,1.27026456833657e-139,5.7285450525356e-101,-0.282222911679159,0.141,0.652,9.8496603633297e-97,5.7285450525356e-101,1.47756725408468e-143
"Emp3",1.3644975518922e-143,-0.626552798064492,0.247,0.912,2.34611709072345e-139,5.22957245215873e-120,-0.578235038893898,0.295,0.862,8.99172687424173e-116,5.22957245215873e-120,2.72899510378448e-143
"Crebbp",3.48395768812338e-143,-0.292364331507182,0.05,0.666,5.99031684895933e-139,2.77499774879333e-87,-0.283383661271051,0.064,0.475,4.77133112927524e-83,2.77499774879333e-87,6.9679153762467e-143
"March7",4.25559749845176e-143,-0.372698879408499,0.058,0.676,7.31707433883795e-139,4.19524958170306e-84,-0.311273915963649,0.067,0.469,7.21331213078024e-80,4.19524958170306e-84,8.51119499690345e-143
"Neu1",4.68642466329511e-143,-0.394698506473516,0.035,0.635,8.0578385660696e-139,1.25937120756815e-85,-0.267914443525552,0.059,0.46,2.16536285429268e-81,1.25937120756815e-85,9.37284932659045e-143
"Fxyd5",6.53219773677492e-138,-0.879921181619024,0.476,0.965,1.12314607886108e-133,4.44956118868468e-142,-0.830846411516985,0.484,0.955,7.65057550782444e-138,6.53219773677492e-138,8.89912237736937e-142
"Scaf11",7.80998780107077e-142,-0.315310911298199,0.12,0.781,1.34284930251611e-137,2.14545290893718e-102,-0.279091068480971,0.108,0.599,3.68889173162659e-98,2.14545290893718e-102,1.56199756021412e-141
"Birc6",1.55792726637292e-141,-0.345490793234983,0.077,0.71,2.67870014180159e-137,3.27220368484822e-98,-0.280029710010496,0.074,0.528,5.62622701572803e-94,3.27220368484822e-98,3.11585453274586e-141
"Hspa5",2.55000871696419e-141,-0.445575001288269,0.126,0.786,4.38448498794822e-137,4.88589664016053e-75,-0.275836123928919,0.201,0.665,8.40081068309201e-71,4.88589664016053e-75,5.10001743392839e-141
"Ggh",3.0935375803555e-141,-0.290413960729227,0.065,0.691,5.31902851566325e-137,1.0345435142674e-99,-0.322257107801129,0.064,0.511,1.77879411843137e-95,1.0345435142674e-99,6.18707516071085e-141
"Csf2rb2",4.41886874022712e-141,-0.451238805203835,0.109,0.758,7.59780291194652e-137,5.08401132302339e-95,-0.364630568417689,0.144,0.629,8.74144906880642e-91,5.08401132302339e-95,8.83773748045445e-141
"Gns",6.76402437029456e-141,-0.532729093975677,0.086,0.716,1.16300635022845e-136,4.00155119914525e-90,-0.339911163630446,0.151,0.633,6.88026713181035e-86,4.00155119914525e-90,1.35280487405889e-140
"Lgals3",3.08965075737636e-140,0.912372757116785,0.988,0.989,5.31234551223291e-136,1.65343142742795e-119,0.789010903124861,0.986,0.993,2.84290999631962e-115,1.65343142742795e-119,6.17930151475281e-140
"Spcs2",5.1032564260441e-140,-0.416193978049959,0.144,0.811,8.77453909894023e-136,3.63248829702505e-123,-0.452965762444834,0.129,0.674,6.24570037790487e-119,3.63248829702505e-123,1.02065128520881e-139
"Nrros",5.12175568876837e-140,-0.371247109037105,0.039,0.638,8.80634673126833e-136,2.24841561817192e-102,-0.331508004887252,0.086,0.557,3.8659258138848e-98,2.24841561817192e-102,1.0243511377537e-139
"Csf1r",5.93054999847073e-140,-0.625986890417271,0.091,0.718,1.01969876673706e-135,9.97238906809881e-92,-0.32292759630199,0.121,0.588,1.71465257636891e-87,9.97238906809881e-92,1.18610999969412e-139
"Dhrs7",6.68959519682801e-140,-0.451098581042506,0.03,0.618,1.15020899814261e-135,7.2296083048807e-103,-0.611593097071885,0.04,0.473,1.24305885194119e-98,7.2296083048807e-103,1.33791903936557e-139
"Slc16a3",7.68951005295905e-140,-0.48412080208896,0.032,0.621,1.32213435850578e-135,2.55856923919957e-99,-0.509044617503754,0.055,0.491,4.39920394987973e-95,2.55856923919957e-99,1.53790201059178e-139
"Celf1",1.4169279702198e-139,-0.350754409955888,0.058,0.67,2.43626595199593e-135,1.1542542485636e-83,-0.252517494698632,0.08,0.492,1.98462475498025e-79,1.1542542485636e-83,2.83385594043962e-139
"Npc1",1.66929956777495e-139,-0.426371024569011,0.041,0.637,2.87019367683224e-135,9.65495431377268e-102,-0.368885927996221,0.087,0.558,1.66007284471007e-97,9.65495431377268e-102,3.33859913554991e-139
"Cmtm7",1.94217887984825e-139,-0.377572740624658,0.152,0.826,3.33938236601109e-135,2.72456348498587e-123,-0.466226185539877,0.116,0.659,4.6846144560847e-119,2.72456348498587e-123,3.88435775969646e-139
"Lpcat2",1.97468836076955e-139,-0.409855858815016,0.039,0.634,3.39527916750717e-135,6.86024739139621e-88,-0.503989080841164,0.035,0.421,1.17955093647666e-83,6.86024739139621e-88,3.94937672153915e-139
"Thbs1",5.14769605533143e-99,-1.41208929281257,0.17,0.656,8.85094859753686e-95,2.6108174647354e-139,-1.49615858001849,0.178,0.707,4.48903954886605e-135,5.14769605533143e-99,5.2216349294707e-139
"Cd33",2.60537685824705e-123,-0.543534500704487,0.167,0.782,4.47968497006998e-119,3.89366282847481e-139,-0.65580351914465,0.153,0.733,6.69476386727958e-135,2.60537685824705e-123,7.78732565694978e-139
"H2-T23",4.01649370262832e-139,-0.409588563836756,0.062,0.674,6.90595927229913e-135,7.31537736679865e-86,-0.376472582648136,0.037,0.419,1.25780598444736e-81,7.31537736679865e-86,8.03298740525682e-139
"Gnaq",5.50306484695887e-139,-0.354512862550619,0.073,0.696,9.46196969786109e-135,1.72907950799617e-84,-0.295135635046992,0.104,0.534,2.97297930604862e-80,1.72907950799617e-84,1.1006129693918e-138
"Ankrd12",5.89009823518929e-139,-0.375645862399755,0.064,0.677,1.01274349055845e-134,1.35249184867666e-93,-0.299274229349952,0.103,0.563,2.32547448461466e-89,1.35249184867666e-93,1.17801964703786e-138
"Fmnl1",8.48787008896833e-139,-0.28977849912831,0.076,0.702,1.45940438309721e-134,1.02627065204794e-76,-0.291068923992936,0.059,0.436,1.76456975913123e-72,1.02627065204794e-76,1.69757401779363e-138
"Itgam",1.08462882993423e-138,-0.642104963410393,0.193,0.847,1.86491081018892e-134,3.87230768293062e-102,-0.400677980223745,0.321,0.867,6.65804583003091e-98,3.87230768293062e-102,2.16925765986842e-138
"Hexb",1.15819370857475e-138,-0.306096324205875,0.056,0.666,1.99139826252343e-134,3.38389637839037e-82,-0.315990292492066,0.04,0.417,5.8182714330044e-78,3.38389637839037e-82,2.31638741714947e-138
"Tnfrsf1a",1.17438124741283e-138,-0.297266226554684,0.047,0.649,2.01923111680162e-134,5.10518749177842e-98,-0.35056530245758,0.054,0.487,8.77785937336382e-94,5.10518749177842e-98,2.34876249482573e-138
"Zfp36",1.4573712017904e-138,-0.462491768056336,0.093,0.72,2.50580404435841e-134,1.27356739001822e-116,-0.626091878856579,0.099,0.608,2.18977177039733e-112,1.27356739001822e-116,2.91474240358075e-138
"Pon2",1.46380353028044e-138,-0.403182516553822,0.076,0.699,2.51686378996419e-134,7.1654778541322e-91,-0.292479908182283,0.074,0.503,1.23203226223949e-86,7.1654778541322e-91,2.92760706056084e-138
"Glmp",3.70645797318719e-138,-0.391055966817558,0.053,0.657,6.37288383909806e-134,7.12083519301979e-97,-0.306939012342621,0.084,0.536,1.22435640308782e-92,7.12083519301979e-97,7.41291594637446e-138
"Slc38a2",6.47450609828979e-138,-0.406175860487714,0.041,0.633,1.11322657853995e-133,2.40112215277384e-74,-0.319725249711076,0.043,0.396,4.12848942947934e-70,2.40112215277384e-74,1.29490121965795e-137
"Rbbp6",8.3919710460662e-138,-0.272405830142222,0.068,0.686,1.44291550166062e-133,2.04671138272414e-89,-0.308196782623705,0.068,0.489,3.51911555145588e-85,2.04671138272414e-89,1.67839420921327e-137
"Atp6v0b",1.01087865033182e-137,-0.582210540679122,0.256,0.928,1.73810475138053e-133,3.40971705914247e-129,-0.601604342757233,0.309,0.887,5.86266751148956e-125,3.40971705914247e-129,2.0217573006637e-137
"Ralbp1",1.4220768477928e-137,-0.314664589132537,0.162,0.839,2.44511893209495e-133,1.34760824923751e-123,-0.388789128319898,0.138,0.701,2.31707762373897e-119,1.34760824923751e-123,2.84415369558557e-137
"Ero1l",1.5724505626236e-137,-0.63674827049572,0.042,0.631,2.70367149737501e-133,5.70131156383322e-91,-0.523234012192107,0.065,0.483,9.80283510285484e-87,5.70131156383322e-91,3.14490112524711e-137
"Runx1",1.89324281404019e-137,-0.398424463262488,0.1,0.733,3.25524169446071e-133,1.43648493704913e-101,-0.365268609249254,0.106,0.586,2.46989220076227e-97,1.43648493704913e-101,3.78648562808034e-137
"Cmtm6",2.6498102232955e-137,-0.255804714427104,0.068,0.686,4.55608369793428e-133,7.51306998706439e-88,-0.306064578262015,0.08,0.505,1.29179725357585e-83,7.51306998706439e-88,5.299620446591e-137
"Trpv2",5.88500598138474e-137,-0.322874994802509,0.086,0.713,1.01186792843929e-132,4.60424472650804e-102,-0.322886978491633,0.116,0.61,7.91653838275792e-98,4.60424472650804e-102,1.17700119627694e-136
"Cd24a",7.03492074132637e-87,-0.334565639113548,0.217,0.771,1.20958427226366e-82,6.26003792092963e-137,-0.848120359519565,0.124,0.677,1.07635092012464e-132,7.03492074132637e-87,1.25200758418593e-136
"Cyba",9.78657310989667e-137,-0.752976451589429,0.583,0.974,1.68270338051563e-132,6.59206371457095e-133,-0.569964147948359,0.706,0.972,1.13343943508333e-128,6.59206371457095e-133,1.95731462197931e-136
"Stk17b",1.20069260880795e-136,-0.389450839544585,0.109,0.749,2.06447087158438e-132,2.90439822114463e-103,-0.386251786666735,0.102,0.583,4.99382230143607e-99,2.90439822114463e-103,2.40138521761583e-136
"Trps1",2.63881746026002e-136,-0.417852650406858,0.036,0.62,4.53718274117107e-132,1.78585044376757e-84,-0.400816589628607,0.033,0.41,3.07059125301396e-80,1.78585044376757e-84,5.27763492051999e-136
"Nceh1",5.08380262360174e-136,-0.41630891376441,0.061,0.663,8.74109023102083e-132,2.34482762425438e-92,-0.31237442006777,0.123,0.594,4.03169661714297e-88,2.34482762425438e-92,1.01676052472037e-135
"Rhog",5.11694001825556e-136,-0.277392387382053,0.124,0.779,8.79806666738861e-132,5.80656971745848e-99,-0.327544397784162,0.117,0.6,9.98381597219811e-95,5.80656971745848e-99,1.02338800365112e-135
"Xbp1",6.46989802928118e-136,-0.464761115746646,0.167,0.837,1.11243426715461e-131,1.06468515662742e-121,-0.487292127479901,0.137,0.684,1.83061965830519e-117,1.06468515662742e-121,1.29397960585621e-135
"Adgre1",1.2864124922995e-114,-0.344761849104721,0.073,0.629,2.21185763925977e-110,7.4009334468169e-136,-0.587928446084919,0.093,0.641,1.2725164968457e-131,1.2864124922995e-114,1.48018668936342e-135
"Mia3",8.10214660535426e-136,-0.387993600852615,0.021,0.591,1.39308308732461e-131,5.15090381013926e-88,-0.283135612485834,0.052,0.456,8.85646401115345e-84,5.15090381013926e-88,1.62042932107085e-135
"Csf2ra",1.17229992719194e-135,-0.342938699057358,0.131,0.783,2.01565249481383e-131,1.53371163443031e-104,-0.289404373081665,0.134,0.646,2.63706378423948e-100,1.53371163443031e-104,2.34459985438392e-135
"Arid1a",1.19474711108535e-135,-0.296366218237154,0.044,0.634,2.05424818280015e-131,1.95288509530315e-78,-0.273682747489013,0.052,0.426,3.35779063286424e-74,1.95288509530315e-78,2.38949422217072e-135
"Gusb",2.1663521195455e-135,-0.373477661860795,0.068,0.679,3.72482583434653e-131,5.39973964790856e-81,-0.271120947027422,0.131,0.569,9.28431235061397e-77,5.39973964790856e-81,4.3327042390909e-135
"Son",1.56102972567905e-134,-0.414607035889663,0.219,0.912,2.68403451033256e-130,3.6999995601216e-135,-0.519363850694245,0.21,0.83,6.36177924367308e-131,1.56102972567905e-134,7.39999912024325e-135
"Cd9",4.51880463809096e-135,-0.768397878866403,0.303,0.926,7.76963269473359e-131,3.55316861235711e-113,-0.5991557901233,0.358,0.883,6.10931811208682e-109,3.55316861235711e-113,9.03760927618183e-135
"Ypel3",9.32639225933376e-135,-0.376251227870406,0.117,0.759,1.60357988506985e-130,5.80070351800639e-90,-0.508474074394885,0.063,0.472,9.97372962886018e-86,5.80070351800639e-90,1.8652784518668e-134
"Ppt1",9.79179463832288e-135,-0.382185934582817,0.03,0.605,1.68360117011324e-130,1.34056841878544e-122,-0.51822552418773,0.065,0.572,2.30497333925968e-118,1.34056841878544e-122,1.95835892766463e-134
"Fyb",1.70290833908305e-129,-0.527180359839987,0.07,0.656,2.92798059821939e-125,9.90492684718554e-135,-0.700813382667146,0.086,0.63,1.70305312210508e-130,1.70290833908305e-129,1.98098536943717e-134
"Krit1",1.45559666328944e-134,-0.304126685466955,0.036,0.617,2.50275290285986e-130,1.64994730601552e-71,-0.253783824964579,0.04,0.384,2.83691939796309e-67,1.64994730601552e-71,2.91119332657884e-134
"Ldlr",2.88912152322799e-134,-0.393678594322483,0.044,0.628,4.9675555470382e-130,1.01007837968011e-85,-0.257130639556212,0.077,0.495,1.73672876602198e-81,1.01007837968011e-85,5.77824304645611e-134
"Bod1l",3.44192148420158e-134,-0.253898938096989,0.074,0.686,5.9180397999362e-130,3.46956531019423e-86,-0.250586807995436,0.077,0.494,5.96557059434797e-82,3.46956531019423e-86,6.88384296840333e-134
"Mpeg1",5.7893472795828e-134,-0.764343916403526,0.159,0.784,9.95420371251467e-130,3.77456328183043e-87,-0.430896932955662,0.248,0.744,6.48998410677925e-83,3.77456328183043e-87,1.15786945591659e-133
"Eea1",7.30711370220836e-134,-0.338575488344204,0.118,0.757,1.2563851299577e-129,3.16543450368208e-110,-0.340483483907639,0.125,0.645,5.44264808563096e-106,3.16543450368208e-110,1.46142274044164e-133
"Aplp2",1.51777701244532e-133,-0.458645548099448,0.134,0.775,2.60966579519848e-129,1.78630906165628e-73,-0.308757119964118,0.172,0.614,3.07137980061181e-69,1.78630906165628e-73,3.03555402489062e-133
"Adam8",1.8194946069777e-133,-0.428900601025324,0.073,0.676,3.12843902723745e-129,4.1971811365616e-84,-0.335766465863214,0.202,0.689,7.21663324620402e-80,4.1971811365616e-84,3.63898921395545e-133
"Gatad2b",2.02256095069639e-133,-0.270584601981511,0.058,0.655,3.47759129862737e-129,1.39318509199663e-72,-0.252129213022687,0.051,0.406,2.395442447179e-68,1.39318509199663e-72,4.04512190139274e-133
"Sema4d",4.59712522153412e-133,-0.397579147072294,0.041,0.621,7.90429710590577e-129,1.71889232665199e-84,-0.379319944393231,0.068,0.471,2.95546346644543e-80,1.71889232665199e-84,9.1942504430684e-133
"Bst1",3.05125880053165e-104,-0.634585666445142,0.079,0.592,5.24633438163412e-100,8.45192800907659e-133,-0.700642595519866,0.136,0.691,1.45322450188063e-128,3.05125880053165e-104,1.69038560181534e-132
"Fuca1",2.19889325938846e-132,-0.372758876453055,0.171,0.838,3.78077707019251e-128,8.27876407827754e-85,-0.298737735394148,0.191,0.682,1.42345069561904e-80,8.27876407827754e-85,4.39778651877697e-132
"Cfp",1.34443200670108e-119,-0.511359185517728,0.175,0.786,2.31161639232183e-115,4.42943079030196e-132,-0.525646800785026,0.149,0.718,7.61596330084518e-128,1.34443200670108e-119,8.85886158060383e-132
"Vmp1",6.88655810059388e-132,-0.418108784068019,0.109,0.733,1.18407479981611e-127,6.21527791586794e-96,-0.392318784191944,0.209,0.728,1.06865488485433e-91,6.21527791586794e-96,1.3773116201188e-131
"Ddost",8.12255114927595e-132,-0.263786355488479,0.061,0.659,1.39659144460651e-127,1.78244299473222e-84,-0.261127712903661,0.056,0.453,3.06473248514258e-80,1.78244299473222e-84,1.62451022985519e-131
"Glipr1",2.13738192602032e-131,-0.429018011589218,0.121,0.747,3.67501448359934e-127,3.83889013650137e-91,-0.298250834963669,0.124,0.592,6.60058770070045e-87,3.83889013650137e-91,4.27476385204073e-131
"Tlr2",4.22143272221454e-117,-0.641349847266362,0.029,0.549,7.25833142257568e-113,2.15644140938036e-131,-0.825826719254383,0.056,0.571,3.7077853592886e-127,4.22143272221454e-117,4.31288281876079e-131
"Irf2bp2",3.7122208140414e-131,-0.354373964530682,0.176,0.839,6.38279246766278e-127,4.36326030962868e-108,-0.36769722801853,0.164,0.705,7.50218977637555e-104,4.36326030962868e-108,7.42444162808299e-131
"Pygl",1.10497237069173e-111,-0.374810157468175,0.208,0.84,1.89988949416736e-107,4.26622167556437e-131,-0.524796193213973,0.166,0.749,7.33534154896537e-127,1.10497237069173e-111,8.5324433511287e-131
"Atp11b",7.44483929437575e-131,-0.386976779776415,0.03,0.595,1.28006566827497e-126,1.61288874309315e-80,-0.367507257570402,0.035,0.402,2.77320090487437e-76,1.61288874309315e-80,1.48896785887517e-130
"Dmxl2",8.41433171031957e-114,-0.401990109303922,0.079,0.63,1.44676019427235e-109,8.04957727256209e-131,-0.600905067917966,0.081,0.617,1.38404431624433e-126,8.41433171031957e-114,1.60991545451245e-130
"Eif4g1",1.14060867328357e-130,-0.271396147150052,0.114,0.749,1.96116255284377e-126,1.46254077699794e-96,-0.256334243942892,0.11,0.585,2.51469261197025e-92,1.46254077699794e-96,2.2812173465671e-130
"Dnajb11",1.57292012604456e-130,-0.352096089435316,0.046,0.623,2.70447886472101e-126,6.81011550515035e-92,-0.254847758091805,0.055,0.472,1.17093125995555e-87,6.81011550515035e-92,3.14584025208908e-130
"N4bp1",2.59048764077554e-130,-0.333111168414382,0.079,0.68,4.45408444954946e-126,2.33979279753774e-111,-0.454482153077177,0.09,0.583,4.02303973608639e-107,2.33979279753774e-111,5.18097528155123e-130
"Svil",4.53462473762713e-130,-0.414947283259794,0.038,0.605,7.79683377387609e-126,7.86735232166251e-88,-0.271588736773017,0.048,0.449,1.35271255818665e-83,7.86735232166251e-88,9.06924947525423e-130
"Pten",5.33871267012552e-130,-0.26917685236382,0.135,0.784,9.17938256501383e-126,4.27712300180557e-90,-0.265216209339629,0.136,0.605,7.35408528930451e-86,4.27712300180557e-90,1.06774253402509e-129
"Creb5",6.18606519491243e-130,-0.515268257977803,0.14,0.773,1.06363204961324e-125,1.34808997641696e-100,-0.426212197188147,0.155,0.66,2.31790590545132e-96,1.34808997641696e-100,1.23721303898248e-129
"Rsrc2",7.23988641598117e-130,-0.251163035796361,0.097,0.723,1.2448260703638e-125,3.34957796440229e-84,-0.279494710676123,0.094,0.519,5.7592643519933e-80,3.34957796440229e-84,1.44797728319623e-129
"Cd53",1.03071307403522e-129,-0.664087434172418,0.235,0.876,1.77220805949616e-125,3.50384457139339e-110,-0.535392837124123,0.319,0.888,6.02451035605379e-106,3.50384457139339e-110,2.06142614807048e-129
"Srebf2",1.0800896500071e-129,-0.296968732607366,0.064,0.657,1.85710614422221e-125,4.5399157108349e-81,-0.254676064866033,0.072,0.471,7.80593107320952e-77,4.5399157108349e-81,2.16017930001426e-129
"Fgr",3.29088145546098e-129,-0.360877023043997,0.064,0.651,5.6583415745196e-125,1.88377727845708e-82,-0.383533675666314,0.07,0.468,3.2389666525791e-78,1.88377727845708e-82,6.58176291092197e-129
"Alcam",3.93101860595115e-128,-0.383931992939024,0.076,0.668,6.75899339107241e-124,1.65499386162014e-82,-0.271755732853885,0.159,0.614,2.84559644566968e-78,1.65499386162014e-82,7.86203721190213e-128
"Ckap4",5.95754974592758e-128,-0.566298019014976,0.03,0.582,1.02434110331479e-123,1.16445901196432e-107,-0.520967580277349,0.091,0.577,2.00217082517145e-103,1.16445901196432e-107,1.19150994918551e-127
"Jak1",6.22252047638999e-128,-0.277268606504433,0.162,0.826,1.06990017071049e-123,1.59284873307257e-113,-0.395588432887766,0.175,0.733,2.73874411164497e-109,1.59284873307257e-113,1.24450409527803e-127
"Gsr",2.99807215129621e-111,-0.465417360033333,0.147,0.734,5.15488525693871e-107,1.94903064006987e-127,-0.691655788167812,0.151,0.707,3.35116328253614e-123,2.99807215129621e-111,3.8980612801397e-127
"Il4ra",3.5294103761485e-127,-0.396155024686126,0.03,0.582,6.06846820074973e-123,1.31937536430332e-80,-0.297712037770649,0.059,0.443,2.26853400138313e-76,1.31937536430332e-80,7.05882075229705e-127
"Plp2",4.68941337158557e-127,-0.301959603380238,0.134,0.761,8.06297735110423e-123,3.51621771235804e-117,-0.464058649252472,0.081,0.583,6.04578473462841e-113,3.51621771235804e-117,9.37882674317132e-127
"Tarm1",3.67353910626639e-81,-0.445980426159315,0.077,0.524,6.31628313931443e-77,6.40576448292739e-127,-1.03600539097913,0.076,0.579,1.10140714519454e-122,3.67353910626639e-81,1.28115289658546e-126
"Fcer1g",2.185676619984e-112,-0.70367173799569,0.621,0.966,3.75805238040049e-108,1.37328344020591e-126,-0.640770691952175,0.664,0.964,2.36122354709005e-122,2.185676619984e-112,2.74656688041185e-126
"Sypl",2.33816807460338e-126,-0.333769755305546,0.05,0.619,4.02024618747304e-122,4.88555643449628e-91,-0.257624434676952,0.077,0.513,8.40022573347291e-87,4.88555643449628e-91,4.67633614920682e-126
"B4galt1",4.64018018087648e-126,-0.315300212825473,0.035,0.591,7.97832580299903e-122,6.60440776730995e-88,-0.335047448146248,0.069,0.485,1.13556187151127e-83,6.60440776730995e-88,9.28036036175311e-126
"Calr",9.21622181789543e-126,-0.557362374170975,0.209,0.849,1.58463717936894e-121,2.05304961103803e-77,-0.36505448648986,0.245,0.71,3.53001350121878e-73,2.05304961103803e-77,1.84324436357906e-125
"Fus",1.37085508773434e-125,-0.297745999120517,0.181,0.842,2.35704823785042e-121,4.03844120893631e-90,-0.256328268686376,0.196,0.711,6.94369581464509e-86,4.03844120893631e-90,2.74171017546871e-125
"Tgfbr1",2.49417581837678e-125,-0.288381128012385,0.032,0.584,4.28848590211704e-121,1.03014524586416e-58,-0.253059550988652,0.043,0.342,1.77123173573883e-54,1.03014524586416e-58,4.98835163675356e-125
