"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Epb41l2",4.5954930636243e-05,-0.250470828504821,0.044,0.101,0.790149077359562
"Rtn4",4.93406138464976e-05,-0.389335933339311,0.117,0.192,0.84836251447668
"Sgpl1",5.15480462375642e-05,-0.380720407526434,0.056,0.116,0.886317107008678
"Cd53",5.19724092532755e-05,-0.385445166578115,0.235,0.319,0.893613604700819
"Ywhaz",5.44935952654552e-05,-0.322414769954674,0.319,0.399,0.936962876994237
"Eif3c",5.5380666324975e-05,0.346090121162436,0.334,0.24,0.95221517679162
"Fdps",6.21936393250793e-05,0.306734546243807,0.165,0.095,1
"Tmem30a",7.51429841958112e-05,-0.292437095723106,0.071,0.136,1
"Dek",7.70297955289289e-05,0.310312870399167,0.223,0.142,1
"Gusb",8.66410814868221e-05,-0.284220933429296,0.068,0.131,1
"Azin1",8.69241979719065e-05,-0.353708509558636,0.112,0.183,1
"Eps8",9.07520406513059e-05,-0.345129308750941,0.102,0.17,1
"Rgs1",9.7841629284364e-05,-0.29930400137307,0.059,0.117,1
"Gns",0.000104181335068953,-0.369620721432959,0.086,0.151,1
"Nus1",0.000105319581953592,-0.304584127563059,0.077,0.141,1
"C1qb",0.000106538348492291,0.400011277999348,0.156,0.09,1
"Pdia6",0.000108042430670528,-0.271312090525707,0.09,0.158,1
"Hspa5",0.000113375244186484,-0.301939787705825,0.126,0.201,1
"Pfdn6",0.000119299940052703,0.278242562126323,0.153,0.087,1
"Arap1",0.000123709937440431,-0.275661421326239,0.05,0.104,1
"Hvcn1",0.000124961441154584,-0.342332331185205,0.099,0.167,1
"Iqgap1",0.000133063910362712,-0.322930549530766,0.25,0.33,1
"Pld3",0.000135695111952649,-0.391091961401288,0.1,0.166,1
"Tardbp",0.000144804238400227,-0.321950266961641,0.076,0.137,1
"Fam20c",0.000145289371349375,-0.326823769074987,0.059,0.115,1
"mt-Atp8",0.000153322738338979,-0.315015248334779,0.103,0.172,1
"Pqlc3",0.000159209129642471,-0.345100907407032,0.05,0.102,1
"Serinc1",0.000159851504057763,-0.255363730565033,0.053,0.108,1
"Tmed10",0.00016413818620123,-0.260452496652563,0.121,0.193,1
"Ckb",0.000171714232169745,-0.402581685083705,0.206,0.286,1
"Arl8b",0.000191001834102142,-0.376107297781878,0.179,0.249,1
"Laptm5",0.000196003284528007,-0.489467834351123,0.369,0.423,1
"Mfsd12",0.000197941218761259,-0.265216436663216,0.058,0.114,1
"Fndc3a",0.000223319040185575,-0.360871296707607,0.115,0.179,1
"Rpn1",0.000227054177734857,-0.445670029362701,0.129,0.195,1
"Myo1e",0.000229688357214384,-0.358005591087377,0.091,0.151,1
"Hk3",0.0002314301722195,-0.33090304995801,0.071,0.128,1
"Syngr1",0.000232662208571113,-0.306211517145646,0.071,0.128,1
"Igf1",0.000235657340200993,-0.308619417618748,0.059,0.114,1
"Fnip2",0.000255936864387789,-0.339268809778906,0.082,0.141,1
"H2-D1",0.000257526630106926,-0.284582766414617,0.279,0.359,1
"Ypel3",0.00026637886225453,0.274282071280996,0.117,0.063,1
"Tmed5",0.0002687696119758,-0.315485133722315,0.062,0.116,1
"Tmem50a",0.00027365523593855,-0.439906387697296,0.161,0.227,1
"Sgta",0.000285781938713042,-0.266408598627573,0.056,0.108,1
"Tnfaip2",0.000288683958660165,-0.409707136682533,0.238,0.305,1
"Atp6ap1",0.000288718166400355,-0.330329357763535,0.088,0.149,1
"Degs1",0.000292186747170601,-0.301838659340788,0.117,0.184,1
"Cish",0.000297160870908164,-0.40097842606211,0.118,0.18,1
"Arhgap25",0.000300694980512302,-0.294567058603107,0.096,0.158,1
"Chmp2a",0.000310190818082533,0.255639212182499,0.357,0.266,1
"Hist1h1c",0.000310859860962541,-0.307466800225695,0.108,0.172,1
"Slc7a11",0.000317753187218594,-0.291022150289504,0.062,0.116,1
"Olfm1",0.000377134403596467,-0.295295168681116,0.105,0.167,1
"Ndufa4",0.000387951883139702,-0.258449309803225,0.294,0.376,1
"Metrnl",0.000442497644333294,-0.310134853169075,0.053,0.102,1
"Dhrs9",0.000518945578520697,-0.27770162314305,0.056,0.106,1
"Furin",0.000520240001522521,-0.27079864562064,0.073,0.128,1
"Rrbp1",0.000532758448095663,-0.279217546533534,0.114,0.176,1
"Ctsz",0.000616826245704496,-0.315264646924122,0.329,0.401,1
"Hnrnpa1",0.000669386146706491,0.326962645792179,0.241,0.17,1
"Abcg1",0.000725423822437491,-0.303840475948065,0.076,0.129,1
"Cldnd1",0.000831701424797565,0.350594603666845,0.112,0.064,1
"Ldlrap1",0.000864646372896817,-0.329036480202351,0.07,0.12,1
"Ccr1",0.000865192057585562,-0.350579097304728,0.129,0.188,1
"Fam129b",0.000882395522694053,-0.292955531574177,0.19,0.257,1
"Canx",0.000950962286685726,-0.301063633455748,0.149,0.211,1
"Slc43a2",0.000992134850941159,-0.345805877682285,0.074,0.124,1
"Akap13",0.00117856836993371,0.255745361921816,0.206,0.141,1
"Plec",0.00127456840906165,-0.315818523909641,0.079,0.129,1
"H2-K1",0.0013263896053883,-0.40121775349573,0.215,0.275,1
"Zeb2",0.0013363373754636,-0.360649606062681,0.228,0.29,1
"Kctd12",0.00141379356194947,0.271554121914397,0.187,0.124,1
"Gm5483",0.00143075935738864,-0.752378337655276,0.152,0.209,1
"Sec11c",0.00162309650737817,-0.260094101173497,0.205,0.268,1
"Cytip",0.0016413935645149,0.276229582315607,0.138,0.086,1
"Stmn1",0.00169433340474718,0.275887295256724,0.164,0.107,1
"Slc48a1",0.00195674463213779,-0.304489727551487,0.2,0.26,1
"Arhgap10",0.00200808379348832,-0.296516403795081,0.064,0.108,1
"Colgalt1",0.00224099949012548,-0.302566406727893,0.121,0.175,1
"Vcp",0.00236100678220838,-0.256149222401973,0.238,0.298,1
"Dab2",0.00239767934811685,-0.293795309802307,0.197,0.256,1
"Rhob",0.00259707930133265,-0.324099794750497,0.131,0.183,1
"Itgax",0.00262307112594128,-0.294350627048307,0.106,0.158,1
"B2m",0.00272709165363801,-0.325538087479309,0.429,0.461,1
"Cd84",0.00274043814705434,-0.301052815711679,0.111,0.163,1
"Dync1i2",0.00286154086083798,-0.302769391678807,0.181,0.238,1
"Cux1",0.00306236656678796,-0.270706501246527,0.121,0.172,1
"Plek",0.00374456679633467,-0.306898928649783,0.37,0.42,1
"Mycbp2",0.00375340871720189,-0.263185030144956,0.126,0.178,1
"Nampt",0.00418242207731493,-0.357725073720294,0.156,0.206,1
"Bsg",0.00419897560060934,-0.292265171153494,0.117,0.166,1
"Atp6v1a",0.00433497803324167,-0.299359847545144,0.199,0.248,1
"Zfp703",0.00467072608218698,-0.289586371708796,0.073,0.115,1
"Grina",0.0046999566818422,-0.30551264737586,0.118,0.167,1
"P4hb",0.00549138306699551,-0.258197187186419,0.111,0.159,1
"Ap2m1",0.00637313198115303,-0.257543912143847,0.269,0.32,1
"Cd9",0.00760349379836837,-0.270458417750443,0.303,0.358,1
"Mdm2",0.00779564220004264,-0.284929349121025,0.074,0.115,1
"Pim1",0.00803763008586927,-0.261620556953561,0.273,0.32,1
"Pla2g7",0.00806080000284517,-0.379153974829538,0.111,0.153,1
"Ctss",0.0084311455164909,-0.390690565175804,0.502,0.514,1
"Mfge8",0.0084668148905766,-0.264990957680486,0.153,0.201,1
"Itgb1",0.00960782324159097,-0.280415481449622,0.083,0.123,1
"Emb",0.010787662472095,-0.259012270401059,0.15,0.196,1
"AU022793",0.0116899754720035,-0.258835290916178,0.073,0.11,1
"Uap1l1",0.0133622125053977,-0.254839543181764,0.143,0.185,1
"Ier3",0.0136486842811227,-0.363108544111948,0.135,0.176,1
"Npepps",0.0140342455521856,-0.253866674035248,0.076,0.111,1
"Pirb",0.0145805956610018,-0.276921982905221,0.111,0.151,1
"Ccnd1",0.0189005225121817,-0.265598003524963,0.115,0.155,1
"Tm6sf1",0.0193961598770876,-0.293001781990695,0.156,0.196,1
"Sqstm1",0.0211977300678295,-0.275699938602714,0.088,0.123,1
"AC149090.1",0.0218177497886649,-0.342907781019824,0.068,0.101,1
"Myof",0.0258129535200232,-0.251635227413757,0.247,0.29,1
"Ogdh",0.0315896803589953,-0.252778806372464,0.074,0.104,1
"Atp6ap2",0.0325865824452672,-0.259551287111377,0.108,0.141,1
"Gnai3",0.0540457993123713,-0.271010141581501,0.185,0.214,1
"Tgfbi",0.0652004506483593,-0.251489690573388,0.165,0.196,1
"Rab8a",0.069947752885788,-0.281576243213112,0.152,0.179,1
"Ccdc88a",0.116253733739138,-0.26104016290781,0.099,0.121,1
"Srgn",0.144526878565256,-0.259491060944024,0.197,0.219,1
"Fkbp8",0.146329836648086,-0.262854042025553,0.191,0.21,1
"Dusp3",0.235636367055254,-0.256946479326752,0.155,0.168,1
"Fabp4",0.257338976585591,-0.253843919896761,0.097,0.115,1
